Date,Group_Type,Group,Deaths_Monthly,Cases_Monthly,Deaths_PCT,Cases_PCT
2021-01-01,Age,10-19 years,3,56519,0.000301628795495677,0.124985902349166
2021-01-01,Age,20-29 years,38,82271,0.0038206314096119,0.181933777529119
2021-01-01,Age,30-39 years,139,75052,0.013975467524633,0.165969708294726
2021-01-01,Age,40-49 years,377,69617,0.0379046853006234,0.15395076989759
2021-01-01,Age,50-59 years,952,61754,0.0957168711039614,0.136562561504457
2021-01-01,Age,60-69 years,2052,43568,0.206314096119043,0.0963461100434982
2021-01-01,Age,70-79 years,2805,23882,0.282022923788458,0.0528125642687023
2021-01-01,Age,80+ years,3576,13213,0.359541524230847,0.0292191781124849
2021-01-01,Age,Unknown,,236,,0.00052188950537701
2021-01-01,Race,Asian,237,10740,0.0238286748441585,0.0237503952870724
2021-01-01,Race,Black,921,28400,0.0926000402171727,0.0628036523419792
2021-01-01,Race,Hispanic,3777,130029,0.379750653529057,0.287545637689268
2021-01-01,Race,Other,48,1349,0.00482606072793083,0.00298317348624401
2021-01-01,Race,Unknown,2,186948,0.000201085863663784,0.413416098522124
2021-01-01,Race,White,4961,94737,0.498793484818017,0.209501042673313
2021-01-01,Gender,Female,4186,232623,0.420872712648301,0.514421620378458
2021-01-01,Gender,Male,5760,207820,0.579127287351699,0.45957236020106
2021-01-01,Gender,Unknown,0,11760,0,0.0260060194204815
2021-02-01,Age,<1 years,0,620,0,0.00329934651652866
2021-02-01,Age,1-9 years,1,11450,0.0001906941266209,0.060931480022989
2021-02-01,Age,10-19 years,3,26085,0.0005720823798627,0.138812022392984
2021-02-01,Age,20-29 years,25,32906,0.0047673531655225,0.175110155601439
2021-02-01,Age,30-39 years,97,30535,0.0184973302822273,0.162492815939037
2021-02-01,Age,40-49 years,242,28539,0.0461479786422578,0.15187104876647
2021-02-01,Age,50-59 years,630,25090,0.120137299771167,0.13351710338662
2021-02-01,Age,60-69 years,1241,17758,0.236651411136537,0.0944996700653483
2021-02-01,Age,70-79 years,1490,9427,0.284134248665141,0.0501660316311543
2021-02-01,Age,80+ years,1515,5419,0.288901601830664,0.0288373528597884
2021-02-01,Age,Unknown,,87,,0.000462972817641925
2021-02-01,Race,Asian,150,4739,0.028604118993135,0.025218714744886
2021-02-01,Race,Black,569,13552,0.108504958047292,0.0721173290193491
2021-02-01,Race,Hispanic,2380,54137,0.453852021357742,0.288091487685987
2021-02-01,Race,Other,32,554,0.0061022120518688,0.00294812575831755
2021-02-01,Race,Unknown,2,74772,0.0003813882532418,0.397901189893357
2021-02-01,Race,White,2111,40162,0.40255530129672,0.213723152898103
2021-02-01,Gender,Female,2087,94383,0.397978642257818,0.502261648821814
2021-02-01,Gender,Male,3157,86172,0.602021357742182,0.458566593584368
2021-02-01,Gender,Unknown,0,7361,0,0.0391717575938185
2021-03-01,Age,<1 years,0,407,0,0.00441992550199277
2021-03-01,Age,1-9 years,0,5907,0,0.064148648501895
2021-03-01,Age,10-19 years,2,13376,0.000855431993156544,0.145260254335762
2021-03-01,Age,20-29 years,9,17717,0.00384944396920445,0.192402506434412
2021-03-01,Age,30-39 years,55,15382,0.023524379811805,0.167044948578999
2021-03-01,Age,40-49 years,169,13760,0.072284003421728,0.149430405177937
2021-03-01,Age,50-59 years,313,11986,0.133875106928999,0.130165177068514
2021-03-01,Age,60-69 years,613,7749,0.262189905902481,0.0841523408229532
2021-03-01,Age,70-79 years,603,3709,0.257912745936698,0.0402788788375705
2021-03-01,Age,80+ years,574,2037,0.245508982035928,0.0221213470456002
2021-03-01,Age,Unknown,,53,,0.000575567694362695
2021-03-01,Race,Asian,60,2404,0.0256629597946963,0.0261068818348664
2021-03-01,Race,Black,264,7500,0.112917023096664,0.0814482586362304
2021-03-01,Race,Hispanic,1059,26900,0.45295124037639,0.292127754308613
2021-03-01,Race,Other,13,319,0.00556030795551754,0.00346426593399433
2021-03-01,Race,Unknown,1,33450,0.000427715996578272,0.363259233517587
