ZIPCODE,date,pop,Spline_PR,Spline_PR_se,Spline_PR_cl,Spline_PR_cu,Spline_WW_weight,Spline_WW_weight_Percent_10,Spline_PR_label,full_unvax,unvax_diff
77062,2023-01-23,26358,0.211541421164752,0.0128895814206028,0.185762258323546,0.237320584005957,11.8646641212001,466,21.1541421164752,33,0
77062,2023-01-30,26358,0.187634800849813,0.0123042716324757,0.163026257584861,0.212243344114764,11.8484525405346,449,18.7634800849813,33,-0.1
77062,2023-02-06,26358,0.154942098762773,0.0165675407327512,0.12180701729727,0.188077180228275,11.8694306134428,472,15.4942098762773,33,0
77062,2023-02-13,26358,0.115659835346658,0.0260114384047939,0.0636369585370697,0.167682712156246,11.9183009265311,528,11.5659835346658,33,0
77062,2023-02-20,26358,,0.0383117974367226,-0.0046390638289529,0.148608125917937,11.9857660664061,617,,33,0
77062,2023-02-27,26358,,0.0519383340408191,-0.0777639617823364,0.12998937438094,12.0625286196746,736,,,
77063,2020-07-06,38961,0.22740154472863,0.0181075885737962,0.191186367581038,0.263616721876223,12.0962488545884,100,22.740154472863,,
77063,2020-07-13,38961,0.206262363580267,0.0132334281001706,0.179795507379926,0.232729219780608,11.9874584698321,78,20.6262363580267,,
77063,2020-07-20,38961,0.185243596447095,0.0097693153690298,0.165704965709035,0.204782227185155,11.8771538357524,60,18.5243596447095,,
77063,2020-07-27,38961,0.164465657344306,0.0086202585888726,0.147225140166561,0.181706174522052,11.7772082258183,48,16.4465657344306,,
77063,2020-08-03,38961,0.144048960287093,0.0092752004708655,0.125498559345362,0.162599361228824,11.6928011521026,39,14.4048960287093,,
77063,2020-08-10,38961,0.124113919290647,0.0100672723008419,0.103979374688963,0.14424846389233,11.6291121266782,34,12.4113919290647,,
77063,2020-08-17,38961,0.104793840834588,0.0099217437234411,0.084950353387706,0.124637328281471,11.5899294910115,31,10.4793840834588,,
77063,2020-08-24,38961,0.0865483793653325,0.0089696283433456,0.0686091226786412,0.104487636052024,11.5734769041439,30,8.65483793653325,,
77063,2020-08-31,38961,0.0701810182244194,0.0082431992636309,0.0536946196971574,0.0866674167516813,11.5765868545102,30,7.01810182244194,,
77063,2020-09-07,38961,0.0565116323878518,0.0085450419861004,0.0394215484156509,0.0736017163600526,11.5960918305454,32,5.65116323878518,,
77063,2020-09-14,38961,0.0463600968316326,0.0095125389005668,0.027335019030499,0.0653851746327662,11.6288243206845,34,4.63600968316326,,
77063,2020-09-21,38961,0.0405462865317649,0.0100712311054012,0.0204038243209625,0.0606887487425672,11.6720294087329,38,4.05462865317649,,
77063,2020-09-28,38961,0.0395782222240233,0.0095526553411882,0.0204729115416467,0.0586835329063999,11.7247499961864,43,3.95782222240233,,
77063,2020-10-05,38961,0.0425573095225874,0.0085932925423607,0.0253707244378659,0.0597438946073089,11.7865183370603,49,4.25573095225874,,
77063,2020-10-12,38961,0.048188549042412,0.0082826151063733,0.0316233188296653,0.0647537792551587,11.8568666944748,58,4.8188549042412,,
77063,2020-10-19,38961,0.0551769188395512,0.0089882903149192,0.0372003382097127,0.0731534994693897,11.9353273315505,69,5.51769188395512,,
77063,2020-10-26,38961,0.0622273969700593,0.009896953658867,0.0424334896523251,0.0820213042877935,12.021231110161,84,6.22273969700593,,
77063,2020-11-02,38961,0.0680815910813851,0.0099608740003542,0.0481598430806766,0.0880033390820937,12.1119480258072,104,6.80815910813851,,
77063,2020-11-09,38961,0.072618580099353,0.0091004536790453,0.0544176727412623,0.0908194874574438,12.203754526114,128,7.2618580099353,,
77063,2020-11-16,38961,0.0770478594312198,0.0083241636019022,0.0603995322274154,0.0936961866350243,12.2929157242251,157,7.70478594312199,,
77063,2020-11-23,38961,0.0826544403360732,0.0085277117449083,0.0655990168462565,0.0997098638258899,12.3756967332841,190,8.26544403360732,,
77063,2020-11-30,38961,0.0907233340730007,0.0094708471873298,0.0717816396983409,0.10966502844766,12.4486966230851,225,9.07233340730007,,
77063,2020-12-07,38961,0.10253955190109,0.0100824567473386,0.0823746384064125,0.122704465395767,12.5112497704052,260,10.253955190109,,
77063,2020-12-14,38961,0.118830453826866,0.0096175468495149,0.0995953601278363,0.138065547525896,12.5637326243002,293,11.8830453826866,100,
77063,2020-12-21,38961,0.137485231354874,0.0086514624834485,0.120182306387977,0.154788156321771,12.6064923324805,324,13.7485231354874,100,0
77063,2020-12-28,38961,0.155492409862915,0.0082839646992434,0.138924480464429,0.172060339261402,12.6398760426563,350,15.5492409862915,100,0
77063,2021-01-04,38961,0.169840148064042,0.0089488763590519,0.151942395345938,0.187737900782146,12.6639085235217,370,16.9840148064042,100,-0.1
77063,2021-01-11,38961,0.177516604671305,0.0098731362033866,0.157770332264531,0.197262877078078,12.675022460259,379,17.7516604671305,100,-0.2
77063,2021-01-18,38961,0.175576303123034,0.009988116553339,0.155600070016356,0.195552536229712,12.6678350163131,373,17.5576303123034,100,-0.1
77063,2021-01-25,38961,0.163653695552768,0.0091495038285349,0.145354687895698,0.181952703209838,12.6370003253032,347,16.3653695552768,99,-0.3
77063,2021-02-01,38961,0.14473465272062,0.0083448211688578,0.128045010382904,0.161424295058336,12.5771725208486,303,14.473465272062,98,-1.6
77063,2021-02-08,38961,0.122029026334518,0.0085005273825144,0.10502797156949,0.139030081099547,12.4830511411875,244,12.2029026334518,96,-1.5
77063,2021-02-15,38961,0.0987466681023912,0.0094320431460397,0.0798825818103117,0.117610754394471,12.3573358246879,182,9.87466681023912,95,-1.2
77063,2021-02-22,38961,0.078097429732167,0.0100787257231009,0.0579399782859652,0.0982548811783688,12.219572873728,133,7.8097429732167,94,-0.8
77063,2021-03-01,38961,0.0628494758608734,0.0096553293550876,0.0435388171506981,0.0821601345710486,12.0914138167273,99,6.28494758608734,93,-1.6
77063,2021-03-08,38961,0.0532310630640866,0.0086875212300373,0.0358560206040119,0.0706061055241612,11.9945101821053,79,5.32310630640866,92,-1
