Date,County,Location_ID,sample_location,key_plot_id,ptc_15d,detect_prop_15d,percentile
2022-08-28,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,62,100,54.75
2022-08-29,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-45,100,43
2022-08-30,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-91,100,43
2022-08-31,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-70,100,41.75
2022-09-01,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-70,100,41.75
2022-09-02,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-70,100,41.75
2022-09-03,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-70,100,41.75
2022-09-04,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-70,100,41.75
2022-09-05,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-70,100,41.75
2022-09-06,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-57,100,41.75
2022-09-07,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-57,100,41.75
2022-09-08,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,8403,100,41.75
2022-09-09,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,8403,100,41.75
2022-09-10,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,8403,100,41.75
2022-09-11,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,8403,100,41.75
2022-09-12,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-51,100,15.333
2022-09-13,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-71,100,15.333
2022-09-14,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-62,100,13.333
2022-09-15,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,451,100,13.333
2022-09-16,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,451,100,13.333
2022-09-17,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,451,100,13.333
2022-09-18,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,451,100,13.333
2022-09-19,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,83,100,5.333
2022-09-20,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,83,100,5.333
2022-09-21,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,2,100,4
2022-09-22,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,2,100,4
2022-09-23,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,2,100,4
2022-09-24,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,2,100,4
2022-09-25,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,2,100,4
2022-09-26,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,8,100,4
2022-09-27,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,14,100,6.4
2022-09-28,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,14,100,6.4
2022-09-29,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,38,100,6.4
2022-09-30,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,38,100,6.4
2022-10-01,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,38,100,6.4
2022-10-02,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,38,100,6.4
2022-10-03,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,29,100,7.2
2022-10-04,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,67,100,7.2
2022-10-05,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,98,100,9.2
2022-10-06,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,79,100,9.2
2022-10-07,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,79,100,9.2
2022-10-08,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,79,100,9.2
2022-10-09,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,79,100,9.2
2022-10-10,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,8,100,10.6
2022-10-11,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-14,100,10.6
2022-10-12,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-55,100,9.75
2022-10-13,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-55,100,9.75
2022-10-14,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-55,100,9.75
2022-10-15,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-55,100,9.75
2022-10-16,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-55,100,9.75
2022-10-17,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-17,100,10.6
2022-10-18,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-28,100,10.6
2022-10-19,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-28,100,10.6
2022-10-20,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,637,100,26
2022-10-21,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,637,100,26
2022-10-22,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,637,100,26
2022-10-23,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,637,100,26
2022-10-24,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,146,100,24
2022-10-25,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,168,100,24
2022-10-26,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,78,100,26
2022-10-27,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-35,100,26
2022-10-28,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-35,100,26
2022-10-29,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-35,100,26
2022-10-30,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-35,100,26
2022-10-31,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-16,100,29.4
2022-11-01,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-60,100,29.4
2022-11-02,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-42,100,31.2
2022-11-03,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-42,100,31.2
2022-11-04,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,78,100,31.2
2022-11-05,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,78,100,31.2
2022-11-06,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,78,100,31.2
2022-11-07,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,69,100,22.2
2022-11-08,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,63,100,22.2
2022-11-09,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,63,100,22.2
2022-11-10,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,53,100,22.2
2022-11-11,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,53,100,22.2
2022-11-12,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,53,100,22.2
2022-11-13,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,53,100,22.2
2022-11-14,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,20,100,27.5
2022-11-15,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,13,100,27.5
2022-11-16,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,33,100,36
2022-11-17,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,29,100,36
2022-11-18,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,29,100,36
2022-11-19,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,29,100,36
2022-11-20,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,29,100,36
2022-11-21,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-7,100,36.5
2022-11-22,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-30,100,36.5
2022-11-23,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,50,100,45.5
2022-11-24,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,50,100,45.5
2022-11-25,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,50,100,45.5
2022-11-26,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,50,100,45.5
2022-11-27,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,50,100,45.5
2022-11-28,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,18,100,45.4
2022-11-29,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,1,100,45.4
2022-11-30,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,1,100,49.2
2022-12-01,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,16,100,49.2
2022-12-02,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,16,100,49.2
2022-12-03,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,16,100,49.2
2022-12-04,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,16,100,49.2
2022-12-05,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,28,100,50.8
2022-12-06,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-11,100,50.8
2022-12-07,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-11,100,50.8
2022-12-08,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,70,100,50.8
2022-12-09,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,70,100,50.8
2022-12-10,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,70,100,50.8
2022-12-11,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,70,100,50.8
2022-12-12,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,41,100,55.75
2022-12-13,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,36,100,55.75
2022-12-14,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,36,100,55.75
2022-12-15,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,16,100,55.75
2022-12-16,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,16,100,55.75
2022-12-17,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,16,100,55.75
2022-12-18,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,16,100,55.75
2022-12-19,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,16,100,55.75
2022-12-20,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-53,100,52
2022-12-21,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-25,100,56
2022-12-22,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-25,100,56
2022-12-23,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-25,100,56
2022-12-24,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-25,100,56
2022-12-25,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-25,100,56
2022-12-26,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-42,100,48.5
2022-12-27,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-56,100,48.5
2022-12-28,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,39,100,53.25
2022-12-29,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,39,100,53.25
2022-12-30,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,39,100,53.25
2022-12-31,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,39,100,53.25
2023-01-01,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,39,100,53.25
2023-01-02,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-26,100,47
2023-01-03,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-26,100,47
2023-01-04,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-34,100,48.4
2023-01-05,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-23,100,48.4
2023-01-06,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-23,100,48.4
2023-01-07,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-23,100,48.4
2023-01-08,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-23,100,48.4
2023-01-09,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-12,100,44.2
2023-01-10,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-44,100,44.2
2023-01-11,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-23,100,50.4
2023-01-12,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,74,100,50.4
2023-01-13,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,74,100,50.4
2023-01-14,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,74,100,50.4
2023-01-15,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,74,100,50.4
2023-01-16,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,9,100,39.2
2023-01-17,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-20,100,39.2
2023-01-18,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-20,100,39.2
2023-01-19,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-40,100,39.2
2023-01-20,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-40,100,39.2
2023-01-21,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-40,100,39.2
2023-01-22,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-40,100,39.2
2023-01-23,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,-40,100,39.2
2023-01-24,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,34,100,51
2023-01-25,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,11,100,48.75
2023-01-26,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,77,100,48.75
2023-01-27,Travis,1140,Treatment plant,CDC_BIOBOT_tx_1140_Treatment plant_post grit removal,77,100,48.75
2022-06-07,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,,100,88
2022-06-08,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,,100,88
2022-06-09,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,,100,88
2022-06-10,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,,100,88
2022-06-11,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,,100,88
2022-06-12,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-36,100,83
2022-06-13,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-36,100,83
2022-06-14,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,71,100,87.667
2022-06-15,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,71,100,87.667
2022-06-16,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,71,100,87.667
2022-06-17,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,71,100,87.667
2022-06-18,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,71,100,87.667
2022-06-19,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,71,100,87.667
2022-06-20,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,71,100,87.667
2022-06-21,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-4,100,85.5
2022-06-22,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-16,100,85.5
2022-06-23,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-16,100,85.5
2022-06-24,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-16,100,85.5
2022-06-25,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-16,100,85.5
2022-06-26,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-16,100,85.5
2022-06-27,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-14,100,90.333
2022-06-28,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-14,100,90.333
2022-06-29,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,139,100,90.667
2022-06-30,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,139,100,90.667
2022-07-01,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,139,100,90.667
2022-07-02,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,139,100,90.667
2022-07-03,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,18,100,89
2022-07-04,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,18,100,89
2022-07-05,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,4,100,89.2
2022-07-06,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-47,100,89.2
2022-07-07,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-47,100,89.2
2022-07-08,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-47,100,89.2
2022-07-09,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-47,100,89.2
2022-07-10,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-38,100,90
2022-07-11,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-38,100,90
2022-07-12,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-48,100,85.2
2022-07-13,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-48,100,85.2
2022-07-14,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-36,100,85.2
2022-07-15,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-36,100,85.2
2022-07-16,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-36,100,85.2
2022-07-17,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-38,100,79
2022-07-18,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-45,100,79
2022-07-19,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-20,100,79.4
2022-07-20,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,0,100,79.4
2022-07-21,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,0,100,79.4
2022-07-22,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,0,100,79.4
2022-07-23,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,0,100,79.4
2022-07-24,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-29,100,72
2022-07-25,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-21,100,72
2022-07-26,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,7,100,71.6
2022-07-27,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,3,100,71.6
2022-07-28,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,3,100,71.6
2022-07-29,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,3,100,71.6
2022-07-30,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,3,100,71.6
2022-07-31,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-30,100,66.8
2022-08-01,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-50,100,66.8
2022-08-02,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-42,100,65.4
2022-08-03,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-28,100,65.4
2022-08-04,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-28,100,65.4
2022-08-05,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-28,100,65.4
2022-08-06,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-28,100,65.4
2022-08-07,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-39,100,55.8
2022-08-08,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-60,100,55.8
2022-08-09,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-28,100,59.6
2022-08-10,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,35,100,59.6
2022-08-11,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,35,100,59.6
2022-08-12,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,35,100,59.6
2022-08-13,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,35,100,59.6
2022-08-14,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,54,100,58.2
2022-08-15,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,57,100,58.2
2022-08-16,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,122,100,67.4
2022-08-17,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,300,100,67.4
2022-08-18,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,300,100,67.4
2022-08-19,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,300,100,67.4
2022-08-20,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,300,100,67.4
2022-08-21,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,300,100,67.4
2022-08-22,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-15,100,76.25
2022-08-23,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-15,100,76.25
2022-08-24,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-59,100,70.75
2022-08-25,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-59,100,70.75
2022-08-26,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-59,100,70.75
2022-08-27,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-59,100,70.75
2022-08-28,Bexar,811,Treatment plant,CDC_BIOBOT_tx_811_Treatment plant_raw wastewater,-64,100,62.8
