"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2021-11-05,"Race","Asian",1395,0.0162205530103951,1307,0.0185313842532859
2021-11-05,"Race","Black",14755,0.171565777540057,7423,0.105247486849381
2021-11-05,"Race","Hispanic",36994,0.430152787144485,30863,0.4375930468318
2021-11-05,"Race","Other",795,0.00924397107044022,419,0.00594081867033419
2021-11-05,"Race","White",32063,0.372816911234622,30517,0.432687263395199
