"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2020-11-27,"Age","<1 year",229,0.00365943302758158,4,0.0001886169660961
2020-11-27,"Age","1-9 years",1125,0.0179775640001278,8,0.000377233932192201
2020-11-27,"Age","10-19 years",2952,0.0471731279363355,22,0.00103739331352855
2020-11-27,"Age","20-29 years",12443,0.198839847869858,125,0.00589428019050314
2020-11-27,"Age","30-39 years",13380,0.213813161174854,380,0.0179186117791295
2020-11-27,"Age","40-49 years",11852,0.189395634248458,1137,0.0536143726128165
2020-11-27,"Age","50-59 years",10257,0.163907443510499,2492,0.117508369877871
2020-11-27,"Age","60-64 years",3754,0.0599891335613155,2016,0.0950629509124346
2020-11-27,"Age","65-69 years",2533,0.0404774840998434,2472,0.11656528504739
2020-11-27,"Age","70-74 years",1532,0.0244814471539519,2765,0.130381477813929
2020-11-27,"Age","75-79 years",974,0.0155645754098885,2672,0.125996133352195
2020-11-27,"Age","80+ years",1547,0.0247211480072869,7114,0.335455274201914
2020-11-27,"Gender","Female",21853,0.349128496796766,8933,0.421228839534116
2020-11-27,"Gender","Male",39853,0.63670058952279,12273,0.57872400622436
2020-11-27,"Gender","Unknown",887,0.0141709136804435,1,4.71542415240251e-05
2020-11-27,"Race","Asian",882,0.0140910325435752,385,0.0181543829867497
2020-11-27,"Race","Black",10258,0.163884140399086,2238,0.105531192530768
2020-11-27,"Race","Hispanic",24618,0.393302765484958,11352,0.535294949780733
2020-11-27,"Race","Other",302,0.00482482066684773,109,0.00513981232611873
2020-11-27,"Race","Unknown",7568,0.120908088763919,12,0.000565850898288301
2020-11-27,"Race","White",18965,0.302989152141613,7111,0.335313811477342
