County,Plant_Name,Date,viral_load,viral_load_log10,source
Harris,69TH STREET,2020-07-06,5190013410195.789,12.71516848,houston_wastewater_dashboard
Harris,69TH STREET,2020-07-13,4208863461656.4175,12.6241648371733,houston_wastewater_dashboard
Harris,69TH STREET,2020-07-20,3504411070679.0073,12.5446150436309,houston_wastewater_dashboard
Harris,69TH STREET,2020-07-27,2995740979967.1235,12.4765042603512,houston_wastewater_dashboard
Harris,69TH STREET,2020-08-03,2664109017018.1963,12.4255519924655,houston_wastewater_dashboard
Harris,69TH STREET,2020-08-10,2494718464902.78,12.3970215415273,houston_wastewater_dashboard
Harris,69TH STREET,2020-08-17,2450829699473.4995,12.3893131345289,houston_wastewater_dashboard
Harris,69TH STREET,2020-08-24,2486135785732.016,12.3955248448944,houston_wastewater_dashboard
Harris,69TH STREET,2020-08-31,2562224959252.463,12.4086172574434,houston_wastewater_dashboard
Harris,69TH STREET,2020-09-07,2639679692233.727,12.4215512312884,houston_wastewater_dashboard
Harris,69TH STREET,2020-09-14,2687085698812.387,12.4292815175414,houston_wastewater_dashboard
Harris,69TH STREET,2020-09-21,2713566542523.2524,12.4335404758865,houston_wastewater_dashboard
Harris,69TH STREET,2020-09-28,2738414785114.0566,12.4374992309575,houston_wastewater_dashboard
Harris,69TH STREET,2020-10-05,2781819245526.951,12.4443289073884,houston_wastewater_dashboard
Harris,69TH STREET,2020-10-12,2865559281861.388,12.4572093974453,houston_wastewater_dashboard
Harris,69TH STREET,2020-10-19,3018128176463.1294,12.4797376798228,houston_wastewater_dashboard
Harris,69TH STREET,2020-10-26,3281718381475.474,12.5161013096181,houston_wastewater_dashboard
Harris,69TH STREET,2020-11-02,3719911679535.5493,12.5705326287137,houston_wastewater_dashboard
Harris,69TH STREET,2020-11-09,4438783663535.867,12.647263978992,houston_wastewater_dashboard
Harris,69TH STREET,2020-11-16,5602281002569.502,12.7483648886369,houston_wastewater_dashboard
Harris,69TH STREET,2020-11-23,7350613409224.039,12.8663235825026,houston_wastewater_dashboard
Harris,69TH STREET,2020-11-30,9794358205119.596,12.9909759832499,houston_wastewater_dashboard
Harris,69TH STREET,2020-12-07,12946665253735.938,13.1121579191197,houston_wastewater_dashboard
Harris,69TH STREET,2020-12-14,16584075191939.203,13.2196912581747,houston_wastewater_dashboard
Harris,69TH STREET,2020-12-21,20087179215828.05,13.3029189543186,houston_wastewater_dashboard
Harris,69TH STREET,2020-12-28,22417976533150.836,13.350596410215,houston_wastewater_dashboard
Harris,69TH STREET,2021-01-04,22461722414234.36,13.3514430558576,houston_wastewater_dashboard
Harris,69TH STREET,2021-01-11,19686944693909.965,13.2941783212405,houston_wastewater_dashboard
Harris,69TH STREET,2021-01-18,14962568934358.496,13.1750061642661,houston_wastewater_dashboard
Harris,69TH STREET,2021-01-25,10472940941095.053,13.0200686544716,houston_wastewater_dashboard
Harris,69TH STREET,2021-02-01,7294447271499.315,12.8629923893025,houston_wastewater_dashboard
Harris,69TH STREET,2021-02-08,5462657429745.717,12.7374039662045,houston_wastewater_dashboard
Harris,69TH STREET,2021-02-15,4751664961830.7295,12.6768458111066,houston_wastewater_dashboard
Harris,69TH STREET,2021-02-22,4950480444609.106,12.6946473493007,houston_wastewater_dashboard
Harris,69TH STREET,2021-03-01,5725552065219.269,12.7578173682729,houston_wastewater_dashboard
Harris,69TH STREET,2021-03-08,6712791782196.385,12.8269031764199,houston_wastewater_dashboard
Harris,69TH STREET,2021-03-15,7285377868947.925,12.862452082138,houston_wastewater_dashboard
Harris,69TH STREET,2021-03-22,6735573755990.054,12.8283745961165,houston_wastewater_dashboard
Harris,69TH STREET,2021-03-29,5379259117583.803,12.7307224646437,houston_wastewater_dashboard
Harris,69TH STREET,2021-04-05,4020260682723.469,12.6042542146262,houston_wastewater_dashboard
Harris,69TH STREET,2021-04-12,3049860198050.492,12.4842799322626,houston_wastewater_dashboard
Harris,69TH STREET,2021-04-19,2547407513047.8154,12.4060984253371,houston_wastewater_dashboard
Harris,69TH STREET,2021-04-26,2459495664063.4424,12.3908460612621,houston_wastewater_dashboard
Harris,69TH STREET,2021-05-03,2617145869211.331,12.4178279291466,houston_wastewater_dashboard
Harris,69TH STREET,2021-05-10,2875167789849.6353,12.4586631944446,houston_wastewater_dashboard
Harris,69TH STREET,2021-05-17,3054717286799.796,12.4849710226099,houston_wastewater_dashboard
Harris,69TH STREET,2021-05-24,2964332365455.7705,12.4719268957955,houston_wastewater_dashboard
Harris,69TH STREET,2021-05-31,2699809469702.3613,12.4313331163158,houston_wastewater_dashboard
Harris,69TH STREET,2021-06-07,2492069900645.326,12.3965602197844,houston_wastewater_dashboard
Harris,69TH STREET,2021-06-14,2519161300379.59,12.4012559760023,houston_wastewater_dashboard
Harris,69TH STREET,2021-06-21,3013136199969.682,12.4790187631232,houston_wastewater_dashboard
Harris,69TH STREET,2021-06-28,4402509676215.1455,12.6437003191702,houston_wastewater_dashboard
Harris,69TH STREET,2021-07-05,7232995436208.312,12.8593181910711,houston_wastewater_dashboard
Harris,69TH STREET,2021-07-12,12082311573686.242,13.0821500309455,houston_wastewater_dashboard
Harris,69TH STREET,2021-07-19,18555535440483.73,13.2684734909129,houston_wastewater_dashboard
Harris,69TH STREET,2021-07-26,23947635500680.21,13.3792626392662,houston_wastewater_dashboard
Harris,69TH STREET,2021-08-02,26042301326415.055,13.4156793596658,houston_wastewater_dashboard
Harris,69TH STREET,2021-08-09,25077819299498.195,13.3992897687069,houston_wastewater_dashboard
Harris,69TH STREET,2021-08-16,22481236724738.043,13.35182019871,houston_wastewater_dashboard
Harris,69TH STREET,2021-08-23,19722418504836.445,13.2949601701844,houston_wastewater_dashboard
Harris,69TH STREET,2021-08-30,17521754249537.443,13.243577584866,houston_wastewater_dashboard
Harris,69TH STREET,2021-09-06,15768004747747.107,13.1977767420375,houston_wastewater_dashboard
Harris,69TH STREET,2021-09-13,14313083021833.918,13.1557331903745,houston_wastewater_dashboard
Harris,69TH STREET,2021-09-20,13050359594511.637,13.1156224785525,houston_wastewater_dashboard
Harris,69TH STREET,2021-09-27,11891574457906.994,13.0752393595062,houston_wastewater_dashboard
Harris,69TH STREET,2021-10-04,10664778396752.31,13.0279518356816,houston_wastewater_dashboard
Harris,69TH STREET,2021-10-11,9210261086460.102,12.9642719414674,houston_wastewater_dashboard
Harris,69TH STREET,2021-10-18,7493144569767.73,12.8746641117849,houston_wastewater_dashboard
Harris,69TH STREET,2021-10-25,5618377975205.43,12.749610952919,houston_wastewater_dashboard
Harris,69TH STREET,2021-11-01,3922102710676.7534,12.5935189626352,houston_wastewater_dashboard
Harris,69TH STREET,2021-11-08,2815454003702.776,12.4495484366313,houston_wastewater_dashboard
Harris,69TH STREET,2021-11-15,2331032511696.9956,12.3675483308145,houston_wastewater_dashboard
Harris,69TH STREET,2021-11-22,2496707127606.7183,12.3973676010922,houston_wastewater_dashboard
Harris,69TH STREET,2021-11-29,3812263539527.8843,12.5811829155252,houston_wastewater_dashboard
Harris,69TH STREET,2021-12-06,7718622243675.374,12.887539786687,houston_wastewater_dashboard
Harris,69TH STREET,2021-12-13,17537027177885.29,13.2439559750241,houston_wastewater_dashboard
Harris,69TH STREET,2021-12-20,37801172049902.625,13.5775052656286,houston_wastewater_dashboard
Harris,69TH STREET,2021-12-27,65352487952767.484,13.8152621257129,houston_wastewater_dashboard
Harris,69TH STREET,2022-01-03,80068574946275.61,13.9034620990395,houston_wastewater_dashboard
Harris,69TH STREET,2022-01-10,72037580676549.34,13.8575591189661,houston_wastewater_dashboard
Harris,69TH STREET,2022-01-17,51124841485940.46,13.7086319744748,houston_wastewater_dashboard
Harris,69TH STREET,2022-01-24,30743935091496.48,13.4877594545478,houston_wastewater_dashboard
Harris,69TH STREET,2022-01-31,16818993578835.746,13.2258000047654,houston_wastewater_dashboard
Harris,69TH STREET,2022-02-07,8927020555499.65,12.9507065347884,houston_wastewater_dashboard
Harris,69TH STREET,2022-02-14,4879552102736.377,12.688379959659,houston_wastewater_dashboard
Harris,69TH STREET,2022-02-21,2915265137852.421,12.4646780591533,houston_wastewater_dashboard
Harris,69TH STREET,2022-02-28,2020478362350.3254,12.3054542038694,houston_wastewater_dashboard
Harris,69TH STREET,2022-03-07,1691839279502.385,12.2283591037736,houston_wastewater_dashboard
Harris,69TH STREET,2022-03-14,1682013288815.3103,12.2258294226369,houston_wastewater_dashboard
Harris,69TH STREET,2022-03-21,1929625339543.4253,12.2854729935859,houston_wastewater_dashboard
Harris,69TH STREET,2022-03-28,2482547973854.701,12.3948976497471,houston_wastewater_dashboard
Harris,69TH STREET,2022-04-04,3483330023334.4634,12.5419946230437,houston_wastewater_dashboard
Harris,69TH STREET,2022-04-11,5220560107501.746,12.7177171004252,houston_wastewater_dashboard
Harris,69TH STREET,2022-04-18,8220318137302.436,12.9148886256424,houston_wastewater_dashboard
Harris,69TH STREET,2022-04-25,8185161414246.13,12.9130272482715,houston_wastewater_dashboard
Harris,69TH STREET,2022-05-02,8025318729809.778,12.9044622896562,houston_wastewater_dashboard
Harris,69TH STREET,2022-05-09,10935676640557.908,13.03884566,houston_wastewater_dashboard
Harris,69TH STREET,2022-05-16,9739076562558.389,12.98851778,houston_wastewater_dashboard
Harris,69TH STREET,2022-05-23,6392175349630.625,12.80564868,houston_wastewater_dashboard
Harris,69TH STREET,2022-05-30,14953124874397.77,13.174731960145,houston_wastewater_dashboard
Harris,69TH STREET,2022-06-06,14235816129526.703,13.15338237,houston_wastewater_dashboard
Harris,69TH STREET,2022-06-13,10520874740358.709,13.02205185,houston_wastewater_dashboard
Harris,69TH STREET,2022-06-20,37046677096704.28,13.56874926,houston_wastewater_dashboard
Harris,69TH STREET,2022-06-27,41540320216332.44,13.61846984,houston_wastewater_dashboard
Harris,69TH STREET,2022-07-04,73368481395416.81,13.86550953,houston_wastewater_dashboard
Harris,69TH STREET,2022-07-11,80589674190215.1,13.9062794,houston_wastewater_dashboard
Harris,69TH STREET,2022-07-18,59805968809093.695,13.77674453,houston_wastewater_dashboard
Harris,69TH STREET,2022-07-25,60903316099849.32,13.78464094,houston_wastewater_dashboard
Harris,69TH STREET,2022-08-01,43486850962867.59,13.63835796,houston_wastewater_dashboard
Harris,69TH STREET,2022-08-08,32803168892976.312,13.5159158,houston_wastewater_dashboard
Harris,69TH STREET,2022-08-15,24448180314944.207,13.38824654,houston_wastewater_dashboard
Harris,69TH STREET,2022-08-22,12993784207415.307,13.11373565,houston_wastewater_dashboard
Harris,69TH STREET,2022-08-29,22695582827564.53,13.35594134,houston_wastewater_dashboard
Harris,69TH STREET,2022-09-05,28957141611713.117,13.46175569,houston_wastewater_dashboard
Harris,69TH STREET,2022-09-12,17293259560444.46,13.23787686,houston_wastewater_dashboard
Harris,69TH STREET,2022-09-19,4550156141458.089,12.6580263,houston_wastewater_dashboard
Harris,69TH STREET,2022-09-26,2956334285130.832,12.47075354,houston_wastewater_dashboard
Harris,69TH STREET,2022-10-03,3186581129664.7407,12.50332498,houston_wastewater_dashboard
Harris,69TH STREET,2022-10-10,2005617959964.0515,12.30224821,houston_wastewater_dashboard
Harris,69TH STREET,2022-10-17,2334682026945.37,12.36822774,houston_wastewater_dashboard
Harris,69TH STREET,2022-10-24,5280618631755.689,12.7226848037118,houston_wastewater_dashboard
Harris,69TH STREET,2022-10-31,7173753175536.015,12.85574643,houston_wastewater_dashboard
Harris,69TH STREET,2022-11-07,5937776957058.457,12.77362388,houston_wastewater_dashboard
Harris,69TH STREET,2022-11-14,11702053249216.924,13.06826207,houston_wastewater_dashboard
Harris,69TH STREET,2022-11-21,13674508011004.072,13.13591171,houston_wastewater_dashboard
Harris,69TH STREET,2022-11-28,13061271588016.477,13.11598546,houston_wastewater_dashboard
Harris,69TH STREET,2022-12-05,22434275559703.24,13.35091205,houston_wastewater_dashboard
Harris,69TH STREET,2022-12-12,28531974026650.34,13.45533182,houston_wastewater_dashboard
Harris,69TH STREET,2022-12-19,47828744408295.94,13.67968898,houston_wastewater_dashboard
Harris,69TH STREET,2022-12-26,73087917891759.22,13.86384559,houston_wastewater_dashboard
Harris,69TH STREET,2023-01-02,76364341301417.48,13.88289061,houston_wastewater_dashboard
Harris,69TH STREET,2023-01-09,65529191551551.9,13.81643481,houston_wastewater_dashboard
Harris,69TH STREET,2023-01-16,34353851973541.01,13.53597544,houston_wastewater_dashboard
Harris,69TH STREET,2023-01-23,22306051984824.54,13.34842271,houston_wastewater_dashboard
Harris,69TH STREET,2023-01-30,19348686591282.605,13.28665149,houston_wastewater_dashboard
Harris,69TH STREET,2023-02-06,13385312657463.605,13.12662852,houston_wastewater_dashboard
Harris,69TH STREET,2023-02-13,16489787157135.531,13.21721505,houston_wastewater_dashboard
Harris,69TH STREET,2023-02-20,18326121012232.87,13.26307055,houston_wastewater_dashboard
Harris,69TH STREET,2023-02-27,19255149726014.96,13.2845469,houston_wastewater_dashboard
Harris,69TH STREET,2023-03-06,17732928786786.88,13.24878047,houston_wastewater_dashboard
Harris,69TH STREET,2023-03-13,16096621423488.898,13.20673473,houston_wastewater_dashboard
Harris,69TH STREET,2023-03-20,13757671964622.68,13.13854495,houston_wastewater_dashboard
Harris,69TH STREET,2023-03-27,10997504794878.252,13.04129416,houston_wastewater_dashboard
Harris,69TH STREET,2023-04-03,8211023025727.3955,12.91439727,houston_wastewater_dashboard
Harris,69TH STREET,2023-04-10,7206370389242.193,12.85771658,houston_wastewater_dashboard
Harris,69TH STREET,2023-04-17,4967688894728.763,12.69615439,houston_wastewater_dashboard
Harris,69TH STREET,2023-04-24,4603246058823.2295,12.66306419,houston_wastewater_dashboard
Harris,69TH STREET,2023-05-01,4729425296806.223,12.67480837,houston_wastewater_dashboard
Harris,69TH STREET,2023-05-08,3828690846579.0454,12.5830503,houston_wastewater_dashboard
Harris,69TH STREET,2023-05-15,4394666614602.132,12.6429259344882,houston_wastewater_dashboard
Harris,69TH STREET,2023-05-22,4863126873840.257,12.6869156,houston_wastewater_dashboard
Harris,69TH STREET,2023-05-29,5572806068001.657,12.74607393,houston_wastewater_dashboard
Harris,69TH STREET,2023-06-05,4459306257772.24,12.6492673,houston_wastewater_dashboard
Harris,69TH STREET,2023-06-12,4283922347558.1284,12.63184159,houston_wastewater_dashboard
Harris,69TH STREET,2023-06-19,5749020933309.584,12.75959389,houston_wastewater_dashboard
Harris,69TH STREET,2023-06-26,6613231181560.049,12.8204137047879,houston_wastewater_dashboard
Harris,69TH STREET,2023-07-03,7723893742924.384,12.8878362905891,houston_wastewater_dashboard
Harris,69TH STREET,2023-07-10,8155312176200.376,12.91144059,houston_wastewater_dashboard
Harris,69TH STREET,2023-07-17,7568480364725.721,12.8790086885535,houston_wastewater_dashboard
Harris,69TH STREET,2023-07-24,8561144492050.375,12.9325318269852,houston_wastewater_dashboard
Harris,69TH STREET,2023-07-31,12023882677764.361,13.08004473,houston_wastewater_dashboard
Harris,69TH STREET,2023-08-07,13964166228970.975,13.14501501,houston_wastewater_dashboard
Harris,69TH STREET,2023-08-14,24274787119387.85,13.38515543,houston_wastewater_dashboard
Harris,69TH STREET,2023-08-21,24087728085730.63,13.38179584,houston_wastewater_dashboard
Harris,69TH STREET,2023-08-28,24460028008549.387,13.38845695,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-07-06,808860094837.8184,11.90787341,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-07-13,756651566024.02,11.8788959352604,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-07-20,627519858360.7672,11.7976274739619,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-07-27,521832012808.0155,11.717530718228,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-08-03,435703973742.3441,11.6391915208412,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-08-10,366046363914.06323,11.5635360971889,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-08-17,313977156672.3281,11.4968980522387,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-08-24,281799743601.3353,11.4499405936258,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-08-31,271299122923.97723,11.4334483897443,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-09-07,287214263028.452,11.4582060031216,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-09-14,338300928980.2206,11.5293031903698,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-09-21,427400165910.7409,11.6308346864151,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-09-28,552151286036.1516,11.742058088035,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-10-05,695394084581.4762,11.8422309920065,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-10-12,815167213682.0951,11.9112467038697,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-10-19,882993244607.4333,11.9459573809944,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-10-26,915343864109.4003,11.9615842746468,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-11-02,942468746959.4716,11.9742669575536,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-11-09,1000333936204.991,12.0001450024417,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-11-16,1125442143057.1104,12.0513231736174,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-11-23,1329740822752.393,12.1237670017061,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-11-30,1619597914655.8423,12.2094072089126,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-12-07,1996064254806.0205,12.3001745174416,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-12-14,2443440367974.0215,12.3880017445609,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-12-21,2916558369262.795,12.4648706724153,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2020-12-28,3332824801324.869,12.5228124844323,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-01-04,3579814694302.8354,12.5538605463856,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-01-11,3548527898913.2744,12.5500482240489,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-01-18,3213925994275.756,12.5070358722258,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-01-25,2722649912236.5938,12.43499180184,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-02-01,2226954341059.959,12.347711312845,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-02-08,1815472627090.9722,12.2589897051944,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-02-15,1522592244168.456,12.1825836132391,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-02-22,1339576871779.5637,12.1269676407003,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-03-01,1230314490296.2505,12.0900161390349,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-03-08,1170405799858.6477,12.0683364652365,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-03-15,1144289667117.491,12.0585359762985,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-03-22,1140641572814.676,12.0571491962119,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-03-29,1147901026425.0686,12.0599044442201,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-04-05,1153528966924.1213,12.0620285048106,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-04-12,1144828943580.8784,12.0587406007295,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-04-19,1109844137780.8552,12.0452619924312,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-04-26,1043218652351.4741,12.0183753434769,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-05-03,953255032828.303,11.9792091068634,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-05-10,850436303936.4117,11.929641791335,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-05-17,743963974043.1055,11.8715519056358,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-05-24,642296587350.3789,11.8077356145272,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-05-31,562624702008.6465,11.7502187959247,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-06-07,520431297346.4322,11.7163634059836,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-06-14,529171275914.6018,11.7235962621021,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-06-21,615633118877.1744,11.7893219752899,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-06-28,833619142913.7815,11.9209676790437,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-07-05,1259753651369.3118,12.100285625823,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-07-12,2018156443118.2104,12.3049548287738,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-07-19,3255774377760.5376,12.5126543010425,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-07-26,5032494341722.345,12.7017832952626,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-08-02,7200132624715.414,12.8573404961051,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-08-09,9286841863379.666,12.9678680504316,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-08-16,10518214439015.602,13.0219420207018,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-08-23,10189972360771.25,13.0081730060299,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-08-30,8417974739460.067,12.9252076181892,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-09-06,6245853969677.819,12.795591826051,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-09-13,4419291990900.774,12.6453526971603,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-09-20,3166046572671.5356,12.5005172990625,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-09-27,2429209976490.5884,12.3854650560525,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-10-04,2003041167228.0598,12.3016898751629,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-10-11,1713685014250.9243,12.2339309989501,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-10-18,1467383714578.389,12.1665436948478,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-10-25,1213068044924.673,12.0838851625372,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-11-01,955800918990.6542,11.9803674437537,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-11-08,765415202826.3068,11.883897084016,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-11-15,675066336617.6881,11.8293464516628,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-11-22,710538991163.671,11.8515879150328,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-11-29,958045836602.9207,11.9813862878964,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-12-06,1577750569509.6465,12.1980383456111,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-12-13,2791133613786.4795,12.4457806270086,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-12-20,4657748548379.462,12.6681760391581,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2021-12-27,6438692644881.706,12.8087976942616,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-01-03,6764005174290.937,12.83020393115,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-01-10,5666455947776.699,12.7533115168199,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-01-17,4075807330270.055,12.6102136460463,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-01-24,2710213558438.5537,12.433003513604,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-01-31,1787480561634.9429,12.2522413276644,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-02-07,1205311223454.069,12.0810992005848,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-02-14,835090033053.9554,11.9217333003347,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-02-21,597207247187.6335,11.776125069305,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-02-28,442850664160.4354,11.6462573003427,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-03-07,343020312730.6908,11.5353198385432,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-03-14,281792279744.6309,11.4499290905823,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-03-21,249634934491.2397,11.3973053614396,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-03-28,242476109992.23682,11.3846689560944,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-04-04,261953418404.6303,11.4182240702189,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-04-11,311680692321.44727,11.4937098998772,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-04-18,398752275698.68567,11.6007031746121,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-04-25,853528843713.9813,11.9312182020227,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-05-02,384995046970.1678,11.5854551422686,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-05-09,297323358599.5141,11.47322903,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-05-16,523776187312.343,11.71914575,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-05-23,1688442285000.3525,12.22748622,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-05-30,2512940016759.9463,12.4001821222173,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-06-06,3852687110946.529,12.58576374,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-06-13,3380682457161.4365,12.52900438,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-06-20,3699110288986.8467,12.56809728,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-06-27,4791380598788.597,12.68046067,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-07-04,4750773223296.31,12.6767643,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-07-11,4642940305952.592,12.6667931,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-07-18,3206048515314.3457,12.50597009,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-07-25,2274488314901.101,12.35688371,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-08-01,5411216248562.467,12.73329489,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-08-08,6129303549257.14,12.78741113,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-08-15,5154462804176.481,12.71218341,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-08-22,5422897178246.573,12.73423137,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-08-29,4798597020306.353,12.68111428,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-09-05,2561977138202.027,12.40857525,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-09-12,1898806326306.9995,12.27848067,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-09-19,1389403824540.2366,12.14282849,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-09-26,1105568891441.6536,12.04358581,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-10-03,616810999753.2406,11.79015211,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-10-10,317834970706.9146,11.50220168,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-10-17,441234334946.2192,11.6446693,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-10-24,969570879798.7708,11.9865795633686,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-10-31,1073186646073.453,12.03067526,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-11-07,766970764913.1692,11.88477881,houston_wastewater_dashboard
Harris,ALMEDA SIMS,2022-11-14,1281691074599.3303,12.10778336,houston_wastewater_dashboard
