"County","Date","Tests","TPR_CMS"
"Fort Bend","2021-06-28",11854,0.031
"Franklin","2021-06-28",66,0.03
"Freestone","2021-06-28",237,0.004
"Frio","2021-06-28",621,0.06
"Gaines","2021-06-28",31,0
"Galveston","2021-06-28",6984,0.036
"Garza","2021-06-28",90,0.044
"Gillespie","2021-06-28",138,0.072
"Glasscock","2021-06-28",NA,NA
"Goliad","2021-06-28",51,0.059
"Gonzales","2021-06-28",118,0.119
"Gray","2021-06-28",78,0
"Grayson","2021-06-28",1369,0.044
"Gregg","2021-06-28",846,0.046
"Grimes","2021-06-28",828,0.027
"Guadalupe","2021-06-28",1748,0.102
"Hale","2021-06-28",251,0.016
"Hall","2021-06-28",NA,NA
"Hamilton","2021-06-28",130,0.092
"Hansford","2021-06-28",NA,NA
"Hardeman","2021-06-28",NA,NA
"Hardin","2021-06-28",404,0.072
"Harris","2021-06-28",72804,0.035
"Harrison","2021-06-28",357,0.048
"Hartley","2021-06-28",NA,NA
"Haskell","2021-06-28",56,0
"Hays","2021-06-28",3801,0.059
"Hemphill","2021-06-28",NA,NA
"Henderson","2021-06-28",385,0.07
"Hidalgo","2021-06-28",10269,0.058
"Hill","2021-06-28",224,0.045
"Hockley","2021-06-28",61,0.033
"Hood","2021-06-28",446,0.085
"Hopkins","2021-06-28",221,0.059
"Houston","2021-06-28",169,0.041
"Howard","2021-06-28",205,0.01
"Hudspeth","2021-06-28",NA,NA
"Hunt","2021-06-28",593,0.064
"Hutchinson","2021-06-28",64,0.062
"Irion","2021-06-28",NA,NA
"Jack","2021-06-28",45,0.044
"Jackson","2021-06-28",90,0.033
"Jasper","2021-06-28",542,0.024
"Jeff Davis","2021-06-28",NA,NA
"Jefferson","2021-06-28",1725,0.045
"Jim Hogg","2021-06-28",77,0.013
"Jim Wells","2021-06-28",383,0.086
"Johnson","2021-06-28",1646,0.055
"Jones","2021-06-28",229,0.052
"Karnes","2021-06-28",83,0.084
"Kaufman","2021-06-28",1535,0.041
"Kendall","2021-06-28",594,0.03
"Kenedy","2021-06-28",NA,NA
"Kent","2021-06-28",NA,NA
"Kerr","2021-06-28",516,0.023
"Kimble","2021-06-28",NA,NA
"King","2021-06-28",NA,NA
"Kinney","2021-06-28",40,0.1
"Kleberg","2021-06-28",177,0.023
"Knox","2021-06-28",NA,NA
"La Salle","2021-06-28",122,0.033
"Lamar","2021-06-28",289,0.08
"Lamb","2021-06-28",34,0
"Lampasas","2021-06-28",303,0.03
"Lavaca","2021-06-28",200,0.04
"Lee","2021-06-28",140,0.05
"Leon","2021-06-28",170,0.024
"Liberty","2021-06-28",1153,0.075
"Limestone","2021-06-28",144,0.028
"Lipscomb","2021-06-28",NA,NA
"Live Oak","2021-06-28",138,0.022
"Llano","2021-06-28",395,0.051
"Loving","2021-06-28",NA,NA
"Lubbock","2021-06-28",1642,0.016
"Lynn","2021-06-28",NA,NA
"Madison","2021-06-28",316,0.003
"Marion","2021-06-28",43,0.047
"Martin","2021-06-28",NA,NA
"Mason","2021-06-28",NA,NA
"Matagorda","2021-06-28",282,0.082
"Maverick","2021-06-28",643,0.084
"McCulloch","2021-06-28",20,0
"McLennan","2021-06-28",3715,0.028
"McMullen","2021-06-28",NA,NA
"Medina","2021-06-28",610,0.016
"Menard","2021-06-28",NA,NA
"Midland","2021-06-28",699,0.036
"Milam","2021-06-28",326,0.028
"Mills","2021-06-28",39,0
"Mitchell","2021-06-28",195,0
"Montague","2021-06-28",146,0.075
"Montgomery","2021-06-28",7548,0.043
"Moore","2021-06-28",70,0.043
"Morris","2021-06-28",83,0.036
"Motley","2021-06-28",NA,NA
"Nacogdoches","2021-06-28",508,0.041
"Navarro","2021-06-28",260,0.027
"Newton","2021-06-28",133,0.015
"Nolan","2021-06-28",22,0
"Nueces","2021-06-28",2953,0.041
"Ochiltree","2021-06-28",NA,NA
"Oldham","2021-06-28",NA,NA
"Orange","2021-06-28",597,0.062
"Palo Pinto","2021-06-28",205,0.083
"Panola","2021-06-28",90,0.089
"Parker","2021-06-28",1590,0.091
"Parmer","2021-06-28",42,0.119
"Pecos","2021-06-28",165,0
"Polk","2021-06-28",503,0.028
"Potter","2021-06-28",861,0.017
"Presidio","2021-06-28",NA,NA
"Rains","2021-06-28",54,0
"Randall","2021-06-28",650,0.031
"Reagan","2021-06-28",NA,NA
"Real","2021-06-28",NA,NA
"Red River","2021-06-28",52,0.058
"Reeves","2021-06-28",66,0.045
"Refugio","2021-06-28",30,0
"Roberts","2021-06-28",NA,NA
"Robertson","2021-06-28",269,0.074
"Rockwall","2021-06-28",1339,0.044
"Runnels","2021-06-28",51,0
"Rusk","2021-06-28",358,0.031
"Sabine","2021-06-28",190,0.021
"San Augustine","2021-06-28",129,0.016
"San Jacinto","2021-06-28",184,0.033
"San Patricio","2021-06-28",517,0.07
"San Saba","2021-06-28",77,0
"Schleicher","2021-06-28",NA,NA
"Scurry","2021-06-28",220,0.014
"Shackelford","2021-06-28",NA,NA
"Shelby","2021-06-28",151,0.146
"Sherman","2021-06-28",NA,NA
"Smith","2021-06-28",1319,0.035
"Somervell","2021-06-28",65,0.031
"Starr","2021-06-28",829,0.039
"Stephens","2021-06-28",98,0
"Sterling","2021-06-28",NA,NA
"Stonewall","2021-06-28",NA,NA
"Sutton","2021-06-28",NA,NA
"Swisher","2021-06-28",132,0
"Tarrant","2021-06-28",26181,0.043
"Taylor","2021-06-28",696,0.026
"Terrell","2021-06-28",NA,NA
"Terry","2021-06-28",NA,NA
"Throckmorton","2021-06-28",NA,NA
"Titus","2021-06-28",220,0.018
"Tom Green","2021-06-28",513,0.01
"Travis","2021-06-28",17794,0.023
"Trinity","2021-06-28",221,0.036
"Tyler","2021-06-28",277,0.018
"Upshur","2021-06-28",125,0.048
"Upton","2021-06-28",NA,NA
"Uvalde","2021-06-28",208,0.087
"Val Verde","2021-06-28",448,0.047
"Van Zandt","2021-06-28",218,0.046
"Victoria","2021-06-28",787,0.041
"Walker","2021-06-28",1588,0.021
"Waller","2021-06-28",471,0.055
"Ward","2021-06-28",NA,NA
"Washington","2021-06-28",603,0.085
"Webb","2021-06-28",4131,0.051
"Wharton","2021-06-28",453,0.062
"Wheeler","2021-06-28",22,0.045
"Wichita","2021-06-28",598,0.033
"Wilbarger","2021-06-28",135,0.022
"Willacy","2021-06-28",996,0.071
"Williamson","2021-06-28",8486,0.022
"Wilson","2021-06-28",487,0.072
"Winkler","2021-06-28",NA,NA
"Wise","2021-06-28",654,0.083
"Wood","2021-06-28",295,0.024
"Yoakum","2021-06-28",NA,NA
"Young","2021-06-28",53,0.019
"Zapata","2021-06-28",101,0.03
"Zavala","2021-06-28",74,0.081
