"County","Date","Tests","TPR_CMS"
"Kerr",2020-09-23,471,0.032
"Kimble",2020-09-23,88,0.023
"King",2020-09-23,NA,NA
"Kinney",2020-09-23,107,0.103
"Kleberg",2020-09-23,700,0.1
"Knox",2020-09-23,NA,NA
"La Salle",2020-09-23,219,0.064
"Lamar",2020-09-23,350,0.06
"Lamb",2020-09-23,85,0.082
"Lampasas",2020-09-23,435,0.067
"Lavaca",2020-09-23,218,0.174
"Lee",2020-09-23,155,0.058
"Leon",2020-09-23,181,0.055
"Liberty",2020-09-23,1379,0.033
"Limestone",2020-09-23,533,0.038
"Lipscomb",2020-09-23,NA,NA
"Live Oak",2020-09-23,112,0.08
"Llano",2020-09-23,322,0.028
"Loving",2020-09-23,NA,NA
"Lubbock",2020-09-23,5113,0.129
"Lynn",2020-09-23,44,0.068
"Madison",2020-09-23,310,0.045
"Marion",2020-09-23,79,0.051
"Martin",2020-09-23,35,0.029
"Mason",2020-09-23,38,0.026
"Matagorda",2020-09-23,686,0.074
"Maverick",2020-09-23,1782,0.137
"McCulloch",2020-09-23,144,0.09
"McLennan",2020-09-23,5818,0.086
"McMullen",2020-09-23,NA,NA
"Medina",2020-09-23,378,0.098
"Menard",2020-09-23,256,0.016
"Midland",2020-09-23,1035,0.044
"Milam",2020-09-23,470,0.03
"Mills",2020-09-23,32,0.156
"Mitchell",2020-09-23,41,0.171
"Montague",2020-09-23,150,0.073
"Montgomery",2020-09-23,8621,0.056
"Moore",2020-09-23,115,0.078
"Morris",2020-09-23,108,0.074
"Motley",2020-09-23,NA,NA
"Nacogdoches",2020-09-23,1351,0.121
"Navarro",2020-09-23,654,0.124
"Newton",2020-09-23,99,0.141
"Nolan",2020-09-23,212,0.25
"Nueces",2020-09-23,3223,0.065
"Ochiltree",2020-09-23,37,0
"Oldham",2020-09-23,64,0.062
"Orange",2020-09-23,728,0.065
"Palo Pinto",2020-09-23,373,0.209
"Panola",2020-09-23,499,0.082
"Parker",2020-09-23,1299,0.066
"Parmer",2020-09-23,38,0.105
"Pecos",2020-09-23,264,0.053
"Polk",2020-09-23,652,0.025
"Potter",2020-09-23,2606,0.081
"Presidio",2020-09-23,36,0.056
"Rains",2020-09-23,57,0.123
"Randall",2020-09-23,1851,0.079
"Reagan",2020-09-23,25,0
"Real",2020-09-23,55,0.018
"Red River",2020-09-23,172,0.029
"Reeves",2020-09-23,490,0.014
"Refugio",2020-09-23,131,0.038
"Roberts",2020-09-23,NA,NA
"Robertson",2020-09-23,505,0.032
"Rockwall",2020-09-23,2208,0.053
"Runnels",2020-09-23,284,0.13
"Rusk",2020-09-23,308,0.237
"Sabine",2020-09-23,118,0.017
"San Augustine",2020-09-23,309,0.039
"San Jacinto",2020-09-23,207,0.043
"San Patricio",2020-09-23,727,0.037
"San Saba",2020-09-23,52,0.058
"Schleicher",2020-09-23,36,0.083
"Scurry",2020-09-23,129,0.085
"Shackelford",2020-09-23,NA,NA
"Shelby",2020-09-23,993,0.046
"Sherman",2020-09-23,NA,NA
"Smith",2020-09-23,6079,0.069
"Somervell",2020-09-23,128,0.023
"Starr",2020-09-23,952,0.131
"Stephens",2020-09-23,25,0
"Sterling",2020-09-23,NA,NA
"Stonewall",2020-09-23,NA,NA
"Sutton",2020-09-23,39,0.205
"Swisher",2020-09-23,73,0.082
"Tarrant",2020-09-23,26365,0.085
"Taylor",2020-09-23,1446,0.048
"Terrell",2020-09-23,NA,NA
"Terry",2020-09-23,63,0.095
"Throckmorton",2020-09-23,NA,NA
"Titus",2020-09-23,735,0.027
"Tom Green",2020-09-23,2370,0.082
"Travis",2020-09-23,18553,0.044
"Trinity",2020-09-23,208,0.024
"Tyler",2020-09-23,177,0.096
"Upshur",2020-09-23,401,0.067
"Upton",2020-09-23,22,0.273
"Uvalde",2020-09-23,297,0.128
"Val Verde",2020-09-23,657,0.111
"Van Zandt",2020-09-23,385,0.047
"Victoria",2020-09-23,559,0.084
"Walker",2020-09-23,3208,0.108
"Waller",2020-09-23,834,0.044
"Ward",2020-09-23,141,0.028
"Washington",2020-09-23,666,0.029
"Webb",2020-09-23,7219,0.147
"Wharton",2020-09-23,579,0.095
"Wheeler",2020-09-23,25,0.08
"Wichita",2020-09-23,1037,0.064
"Wilbarger",2020-09-23,178,0.124
"Willacy",2020-09-23,557,0.086
"Williamson",2020-09-23,7642,0.038
"Wilson",2020-09-23,1062,0.024
"Winkler",2020-09-23,21,0
"Wise",2020-09-23,1356,0.032
"Wood",2020-09-23,371,0.121
"Yoakum",2020-09-23,159,0.082
"Young",2020-09-23,152,0.086
"Zapata",2020-09-23,347,0.046
"Zavala",2020-09-23,171,0.117
