"County","Date","Tests","TPR_CMS"
"Dallam","2021-03-16",137,0.007
"Dallas","2021-03-16",54791,0.056
"Dawson","2021-03-16",199,0
"DeWitt","2021-03-16",330,0.033
"Deaf Smith","2021-03-16",105,0.048
"Delta","2021-03-16",43,0.093
"Denton","2021-03-16",18050,0.054
"Dickens","2021-03-16",NA,NA
"Dimmit","2021-03-16",631,0.108
"Donley","2021-03-16",22,0.045
"Duval","2021-03-16",401,0.04
"Eastland","2021-03-16",92,0.033
"Ector","2021-03-16",929,0.1
"Edwards","2021-03-16",NA,NA
"El Paso","2021-03-16",21804,0.104
"Ellis","2021-03-16",3705,0.054
"Erath","2021-03-16",538,0.056
"Falls","2021-03-16",363,0.044
"Fannin","2021-03-16",777,0.024
"Fayette","2021-03-16",399,0.168
"Fisher","2021-03-16",33,0.03
"Floyd","2021-03-16",41,0.024
"Foard","2021-03-16",NA,NA
"Fort Bend","2021-03-16",20799,0.079
"Franklin","2021-03-16",89,0.034
"Freestone","2021-03-16",449,0.004
"Frio","2021-03-16",554,0.052
"Gaines","2021-03-16",44,0.023
"Galveston","2021-03-16",9668,0.098
"Garza","2021-03-16",123,0
"Gillespie","2021-03-16",159,0.038
"Glasscock","2021-03-16",NA,NA
"Goliad","2021-03-16",79,0.025
"Gonzales","2021-03-16",222,0.135
"Gray","2021-03-16",223,0.036
"Grayson","2021-03-16",1441,0.051
"Gregg","2021-03-16",1409,0.04
"Grimes","2021-03-16",1775,0.033
"Guadalupe","2021-03-16",1974,0.043
"Hale","2021-03-16",384,0.016
"Hall","2021-03-16",22,0.045
"Hamilton","2021-03-16",237,0.034
"Hansford","2021-03-16",NA,NA
"Hardeman","2021-03-16",22,0
"Hardin","2021-03-16",688,0.108
"Harris","2021-03-16",123893,0.078
"Harrison","2021-03-16",562,0.043
"Hartley","2021-03-16",NA,NA
"Haskell","2021-03-16",NA,NA
"Hays","2021-03-16",8970,0.049
"Hemphill","2021-03-16",NA,NA
"Henderson","2021-03-16",617,0.07
"Hidalgo","2021-03-16",10125,0.082
"Hill","2021-03-16",587,0.044
"Hockley","2021-03-16",111,0.117
"Hood","2021-03-16",569,0.076
"Hopkins","2021-03-16",345,0.041
"Houston","2021-03-16",306,0.033
"Howard","2021-03-16",496,0.006
"Hudspeth","2021-03-16",54,0.13
"Hunt","2021-03-16",993,0.054
"Hutchinson","2021-03-16",89,0.056
"Irion","2021-03-16",NA,NA
"Jack","2021-03-16",115,0.009
"Jackson","2021-03-16",114,0.088
"Jasper","2021-03-16",334,0.051
"Jeff Davis","2021-03-16",NA,NA
"Jefferson","2021-03-16",3912,0.055
"Jim Hogg","2021-03-16",429,0.007
"Jim Wells","2021-03-16",1015,0.086
"Johnson","2021-03-16",2333,0.075
"Jones","2021-03-16",119,0.05
"Karnes","2021-03-16",375,0.035
"Kaufman","2021-03-16",2307,0.081
"Kendall","2021-03-16",558,0.061
"Kenedy","2021-03-16",NA,NA
"Kent","2021-03-16",NA,NA
"Kerr","2021-03-16",491,0.037
"Kimble","2021-03-16",NA,NA
"King","2021-03-16",NA,NA
"Kinney","2021-03-16",33,0
"Kleberg","2021-03-16",538,0.084
"Knox","2021-03-16",NA,NA
"La Salle","2021-03-16",108,0.056
"Lamar","2021-03-16",657,0.053
"Lamb","2021-03-16",34,0
"Lampasas","2021-03-16",436,0.034
"Lavaca","2021-03-16",261,0.138
"Lee","2021-03-16",238,0.101
"Leon","2021-03-16",291,0.058
"Liberty","2021-03-16",1418,0.085
"Limestone","2021-03-16",631,0.016
"Lipscomb","2021-03-16",NA,NA
"Live Oak","2021-03-16",172,0.052
"Llano","2021-03-16",601,0.06
"Loving","2021-03-16",NA,NA
"Lubbock","2021-03-16",3486,0.015
"Lynn","2021-03-16",33,0
"Madison","2021-03-16",233,0.073
"Marion","2021-03-16",84,0.024
"Martin","2021-03-16",NA,NA
"Mason","2021-03-16",22,0.091
"Matagorda","2021-03-16",1014,0.088
"Maverick","2021-03-16",1333,0.07
"McCulloch","2021-03-16",28,0
"McLennan","2021-03-16",4702,0.047
"McMullen","2021-03-16",NA,NA
"Medina","2021-03-16",411,0.056
"Menard","2021-03-16",NA,NA
"Midland","2021-03-16",1159,0.059
"Milam","2021-03-16",639,0.038
"Mills","2021-03-16",90,0.111
"Mitchell","2021-03-16",66,0.076
"Montague","2021-03-16",221,0.054
"Montgomery","2021-03-16",12910,0.101
"Moore","2021-03-16",128,0.008
"Morris","2021-03-16",83,0.036
"Motley","2021-03-16",NA,NA
"Nacogdoches","2021-03-16",1188,0.053
"Navarro","2021-03-16",575,0.026
"Newton","2021-03-16",101,0.04
"Nolan","2021-03-16",69,0.043
"Nueces","2021-03-16",3869,0.063
"Ochiltree","2021-03-16",NA,NA
"Oldham","2021-03-16",NA,NA
"Orange","2021-03-16",1158,0.069
"Palo Pinto","2021-03-16",257,0.113
"Panola","2021-03-16",241,0.012
"Parker","2021-03-16",1909,0.062
"Parmer","2021-03-16",59,0.034
"Pecos","2021-03-16",300,0.03
"Polk","2021-03-16",3624,0.021
"Potter","2021-03-16",1296,0.013
"Presidio","2021-03-16",NA,NA
"Rains","2021-03-16",68,0.074
"Randall","2021-03-16",1060,0.024
"Reagan","2021-03-16",NA,NA
"Real","2021-03-16",35,0
"Red River","2021-03-16",135,0.022
"Reeves","2021-03-16",348,0.009
"Refugio","2021-03-16",57,0.088
"Roberts","2021-03-16",NA,NA
"Robertson","2021-03-16",380,0.058
"Rockwall","2021-03-16",2876,0.064
"Runnels","2021-03-16",82,0.037
"Rusk","2021-03-16",527,0.038
"Sabine","2021-03-16",114,0
"San Augustine","2021-03-16",102,0.039
"San Jacinto","2021-03-16",448,0.069
"San Patricio","2021-03-16",649,0.094
"San Saba","2021-03-16",75,0.013
"Schleicher","2021-03-16",NA,NA
"Scurry","2021-03-16",211,0.024
"Shackelford","2021-03-16",NA,NA
"Shelby","2021-03-16",224,0.036
"Sherman","2021-03-16",NA,NA
"Smith","2021-03-16",2671,0.055
"Somervell","2021-03-16",67,0.045
"Starr","2021-03-16",1146,0.154
"Stephens","2021-03-16",128,0.023
"Sterling","2021-03-16",NA,NA
"Stonewall","2021-03-16",NA,NA
"Sutton","2021-03-16",NA,NA
"Swisher","2021-03-16",132,0.023
"Tarrant","2021-03-16",41019,0.071
"Taylor","2021-03-16",1663,0.027
"Terrell","2021-03-16",NA,NA
"Terry","2021-03-16",100,0
"Throckmorton","2021-03-16",NA,NA
"Titus","2021-03-16",415,0.017
"Tom Green","2021-03-16",1106,0.031
"Travis","2021-03-16",33981,0.041
"Trinity","2021-03-16",312,0.022
"Tyler","2021-03-16",175,0.103
"Upshur","2021-03-16",295,0.047
"Upton","2021-03-16",NA,NA
"Uvalde","2021-03-16",484,0.048
"Val Verde","2021-03-16",1085,0.036
"Van Zandt","2021-03-16",436,0.053
"Victoria","2021-03-16",915,0.073
"Walker","2021-03-16",2872,0.04
"Waller","2021-03-16",1324,0.089
"Ward","2021-03-16",34,0.118
"Washington","2021-03-16",1337,0.061
"Webb","2021-03-16",7738,0.047
"Wharton","2021-03-16",627,0.124
"Wheeler","2021-03-16",NA,NA
"Wichita","2021-03-16",1321,0.024
"Wilbarger","2021-03-16",282,0.06
"Willacy","2021-03-16",1038,0.094
"Williamson","2021-03-16",14575,0.052
"Wilson","2021-03-16",679,0.032
"Winkler","2021-03-16",NA,NA
"Wise","2021-03-16",1317,0.041
"Wood","2021-03-16",329,0.085
"Yoakum","2021-03-16",NA,NA
"Young","2021-03-16",126,0.024
"Zapata","2021-03-16",281,0.057
"Zavala","2021-03-16",140,0.107
