"County","Date","Tests","TPR_CMS"
"Dickens","2021-03-23",NA,NA
"Dimmit","2021-03-23",1213,0.128
"Donley","2021-03-23",26,0.115
"Duval","2021-03-23",296,0.027
"Eastland","2021-03-23",95,0.042
"Ector","2021-03-23",1039,0.09
"Edwards","2021-03-23",NA,NA
"El Paso","2021-03-23",22426,0.099
"Ellis","2021-03-23",3664,0.054
"Erath","2021-03-23",667,0.034
"Falls","2021-03-23",252,0.052
"Fannin","2021-03-23",597,0.025
"Fayette","2021-03-23",508,0.156
"Fisher","2021-03-23",NA,NA
"Floyd","2021-03-23",44,0
"Foard","2021-03-23",NA,NA
"Fort Bend","2021-03-23",22598,0.075
"Franklin","2021-03-23",89,0.022
"Freestone","2021-03-23",218,0.014
"Frio","2021-03-23",371,0.059
"Gaines","2021-03-23",60,0.033
"Galveston","2021-03-23",10369,0.087
"Garza","2021-03-23",85,0.047
"Gillespie","2021-03-23",342,0.044
"Glasscock","2021-03-23",NA,NA
"Goliad","2021-03-23",80,0.025
"Gonzales","2021-03-23",231,0.139
"Gray","2021-03-23",129,0.062
"Grayson","2021-03-23",1870,0.049
"Gregg","2021-03-23",1535,0.038
"Grimes","2021-03-23",1676,0.021
"Guadalupe","2021-03-23",2330,0.037
"Hale","2021-03-23",474,0.023
"Hall","2021-03-23",NA,NA
"Hamilton","2021-03-23",292,0.014
"Hansford","2021-03-23",29,0.138
"Hardeman","2021-03-23",NA,NA
"Hardin","2021-03-23",761,0.085
"Harris","2021-03-23",131909,0.076
"Harrison","2021-03-23",577,0.036
"Hartley","2021-03-23",NA,NA
"Haskell","2021-03-23",NA,NA
"Hays","2021-03-23",9223,0.056
"Hemphill","2021-03-23",NA,NA
"Henderson","2021-03-23",750,0.051
"Hidalgo","2021-03-23",10830,0.084
"Hill","2021-03-23",581,0.065
"Hockley","2021-03-23",156,0.051
"Hood","2021-03-23",679,0.072
"Hopkins","2021-03-23",338,0.036
"Houston","2021-03-23",330,0.027
"Howard","2021-03-23",326,0.003
"Hudspeth","2021-03-23",49,0.061
"Hunt","2021-03-23",1108,0.045
"Hutchinson","2021-03-23",86,0.116
"Irion","2021-03-23",NA,NA
"Jack","2021-03-23",116,0
"Jackson","2021-03-23",126,0.063
"Jasper","2021-03-23",553,0.04
"Jeff Davis","2021-03-23",24,0.042
"Jefferson","2021-03-23",4343,0.053
"Jim Hogg","2021-03-23",363,0.006
"Jim Wells","2021-03-23",827,0.062
"Johnson","2021-03-23",2924,0.06
"Jones","2021-03-23",75,0.027
"Karnes","2021-03-23",269,0.056
"Kaufman","2021-03-23",2550,0.067
"Kendall","2021-03-23",707,0.024
"Kenedy","2021-03-23",NA,NA
"Kent","2021-03-23",NA,NA
"Kerr","2021-03-23",981,0.017
"Kimble","2021-03-23",NA,NA
"King","2021-03-23",NA,NA
"Kinney","2021-03-23",86,0
"Kleberg","2021-03-23",637,0.089
"Knox","2021-03-23",NA,NA
"La Salle","2021-03-23",176,0.011
"Lamar","2021-03-23",541,0.048
"Lamb","2021-03-23",95,0.011
"Lampasas","2021-03-23",472,0.038
"Lavaca","2021-03-23",316,0.123
"Lee","2021-03-23",224,0.062
"Leon","2021-03-23",291,0.069
"Liberty","2021-03-23",1619,0.086
"Limestone","2021-03-23",661,0.018
"Lipscomb","2021-03-23",NA,NA
"Live Oak","2021-03-23",200,0.025
"Llano","2021-03-23",786,0.043
"Loving","2021-03-23",NA,NA
"Lubbock","2021-03-23",3889,0.012
"Lynn","2021-03-23",34,0.029
"Madison","2021-03-23",476,0.027
"Marion","2021-03-23",121,0.017
"Martin","2021-03-23",20,0
"Mason","2021-03-23",NA,NA
"Matagorda","2021-03-23",876,0.104
"Maverick","2021-03-23",1375,0.051
"McCulloch","2021-03-23",24,0
"McLennan","2021-03-23",8393,0.037
"McMullen","2021-03-23",NA,NA
"Medina","2021-03-23",796,0.03
"Menard","2021-03-23",NA,NA
"Midland","2021-03-23",1328,0.055
"Milam","2021-03-23",629,0.03
"Mills","2021-03-23",181,0.022
"Mitchell","2021-03-23",229,0.026
"Montague","2021-03-23",231,0.056
"Montgomery","2021-03-23",14114,0.099
"Moore","2021-03-23",130,0.008
"Morris","2021-03-23",96,0.021
"Motley","2021-03-23",NA,NA
"Nacogdoches","2021-03-23",1255,0.064
"Navarro","2021-03-23",580,0.038
"Newton","2021-03-23",141,0.043
"Nolan","2021-03-23",87,0.011
"Nueces","2021-03-23",4578,0.068
"Ochiltree","2021-03-23",NA,NA
"Oldham","2021-03-23",NA,NA
"Orange","2021-03-23",1269,0.057
"Palo Pinto","2021-03-23",295,0.078
"Panola","2021-03-23",283,0.025
"Parker","2021-03-23",2023,0.052
"Parmer","2021-03-23",61,0.049
"Pecos","2021-03-23",374,0.008
"Polk","2021-03-23",3572,0.025
"Potter","2021-03-23",1425,0.063
"Presidio","2021-03-23",52,0.038
"Rains","2021-03-23",72,0.097
"Randall","2021-03-23",1198,0.02
"Reagan","2021-03-23",NA,NA
"Real","2021-03-23",39,0
"Red River","2021-03-23",177,0.006
"Reeves","2021-03-23",272,0.015
"Refugio","2021-03-23",88,0.068
"Roberts","2021-03-23",NA,NA
"Robertson","2021-03-23",359,0.05
"Rockwall","2021-03-23",2827,0.049
"Runnels","2021-03-23",81,0
"Rusk","2021-03-23",339,0.062
"Sabine","2021-03-23",146,0.014
"San Augustine","2021-03-23",156,0.013
"San Jacinto","2021-03-23",377,0.09
"San Patricio","2021-03-23",761,0.105
"San Saba","2021-03-23",95,0.011
"Schleicher","2021-03-23",NA,NA
"Scurry","2021-03-23",86,0.023
"Shackelford","2021-03-23",NA,NA
"Shelby","2021-03-23",250,0.048
"Sherman","2021-03-23",NA,NA
"Smith","2021-03-23",2940,0.054
"Somervell","2021-03-23",81,0.025
"Starr","2021-03-23",1210,0.131
"Stephens","2021-03-23",37,0.054
"Sterling","2021-03-23",NA,NA
"Stonewall","2021-03-23",NA,NA
"Sutton","2021-03-23",NA,NA
"Swisher","2021-03-23",235,0.009
"Tarrant","2021-03-23",45653,0.06
"Taylor","2021-03-23",748,0.048
"Terrell","2021-03-23",NA,NA
"Terry","2021-03-23",111,0.009
"Throckmorton","2021-03-23",NA,NA
"Titus","2021-03-23",540,0.013
"Tom Green","2021-03-23",1006,0.035
"Travis","2021-03-23",37979,0.038
"Trinity","2021-03-23",257,0.039
"Tyler","2021-03-23",286,0.063
"Upshur","2021-03-23",266,0.06
"Upton","2021-03-23",NA,NA
"Uvalde","2021-03-23",441,0.057
"Val Verde","2021-03-23",1163,0.026
"Van Zandt","2021-03-23",486,0.049
"Victoria","2021-03-23",1077,0.06
"Walker","2021-03-23",2921,0.055
"Waller","2021-03-23",1490,0.093
"Ward","2021-03-23",71,0.099
"Washington","2021-03-23",1507,0.062
"Webb","2021-03-23",8790,0.035
"Wharton","2021-03-23",634,0.098
"Wheeler","2021-03-23",NA,NA
"Wichita","2021-03-23",1338,0.024
"Wilbarger","2021-03-23",235,0.038
"Willacy","2021-03-23",817,0.084
"Williamson","2021-03-23",15616,0.046
"Wilson","2021-03-23",902,0.028
"Winkler","2021-03-23",25,0.04
"Wise","2021-03-23",1338,0.035
"Wood","2021-03-23",443,0.041
"Yoakum","2021-03-23",20,0
"Young","2021-03-23",112,0.018
"Zapata","2021-03-23",266,0.026
"Zavala","2021-03-23",134,0.082
