"County","Date","Tests","TPR_CMS"
"King","2021-03-09",NA,NA
"Kinney","2021-03-09",34,0.029
"Kleberg","2021-03-09",598,0.09
"Knox","2021-03-09",NA,NA
"La Salle","2021-03-09",225,0.053
"Lamar","2021-03-09",929,0.059
"Lamb","2021-03-09",40,0
"Lampasas","2021-03-09",685,0.032
"Lavaca","2021-03-09",303,0.139
"Lee","2021-03-09",279,0.115
"Leon","2021-03-09",349,0.063
"Liberty","2021-03-09",1825,0.095
"Limestone","2021-03-09",753,0.042
"Lipscomb","2021-03-09",NA,NA
"Live Oak","2021-03-09",241,0.054
"Llano","2021-03-09",726,0.062
"Loving","2021-03-09",NA,NA
"Lubbock","2021-03-09",4291,0.024
"Lynn","2021-03-09",31,0.065
"Madison","2021-03-09",515,0.035
"Marion","2021-03-09",75,0.067
"Martin","2021-03-09",32,0.031
"Mason","2021-03-09",28,0.071
"Matagorda","2021-03-09",1243,0.088
"Maverick","2021-03-09",1184,0.134
"McCulloch","2021-03-09",41,0.073
"McLennan","2021-03-09",5847,0.055
"McMullen","2021-03-09",NA,NA
"Medina","2021-03-09",825,0.057
"Menard","2021-03-09",NA,NA
"Midland","2021-03-09",1357,0.058
"Milam","2021-03-09",667,0.051
"Mills","2021-03-09",106,0.17
"Mitchell","2021-03-09",285,0.035
"Montague","2021-03-09",316,0.085
"Montgomery","2021-03-09",13951,0.121
"Moore","2021-03-09",202,0.025
"Morris","2021-03-09",99,0.051
"Motley","2021-03-09",NA,NA
"Nacogdoches","2021-03-09",1448,0.073
"Navarro","2021-03-09",625,0.042
"Newton","2021-03-09",126,0.04
"Nolan","2021-03-09",98,0.02
"Nueces","2021-03-09",4904,0.078
"Ochiltree","2021-03-09",NA,NA
"Oldham","2021-03-09",NA,NA
"Orange","2021-03-09",1218,0.071
"Palo Pinto","2021-03-09",289,0.09
"Panola","2021-03-09",270,0.048
"Parker","2021-03-09",2240,0.094
"Parmer","2021-03-09",47,0.064
"Pecos","2021-03-09",135,0.074
"Polk","2021-03-09",1416,0.044
"Potter","2021-03-09",1683,0.02
"Presidio","2021-03-09",212,0.061
"Rains","2021-03-09",97,0.01
"Randall","2021-03-09",1307,0.031
"Reagan","2021-03-09",NA,NA
"Real","2021-03-09",32,0.062
"Red River","2021-03-09",158,0.013
"Reeves","2021-03-09",313,0.016
"Refugio","2021-03-09",81,0.16
"Roberts","2021-03-09",NA,NA
"Robertson","2021-03-09",418,0.062
"Rockwall","2021-03-09",3423,0.073
"Runnels","2021-03-09",107,0.065
"Rusk","2021-03-09",595,0.052
"Sabine","2021-03-09",202,0.045
"San Augustine","2021-03-09",195,0.051
"San Jacinto","2021-03-09",462,0.052
"San Patricio","2021-03-09",876,0.113
"San Saba","2021-03-09",121,0
"Schleicher","2021-03-09",25,0.16
"Scurry","2021-03-09",228,0.018
"Shackelford","2021-03-09",NA,NA
"Shelby","2021-03-09",246,0.069
"Sherman","2021-03-09",NA,NA
"Smith","2021-03-09",3167,0.062
"Somervell","2021-03-09",72,0.097
"Starr","2021-03-09",1650,0.146
"Stephens","2021-03-09",143,0.042
"Sterling","2021-03-09",NA,NA
"Stonewall","2021-03-09",NA,NA
"Sutton","2021-03-09",NA,NA
"Swisher","2021-03-09",225,0.004
"Tarrant","2021-03-09",49387,0.092
"Taylor","2021-03-09",2021,0.034
"Terrell","2021-03-09",NA,NA
"Terry","2021-03-09",72,0
"Throckmorton","2021-03-09",NA,NA
"Titus","2021-03-09",404,0.054
"Tom Green","2021-03-09",1693,0.028
"Travis","2021-03-09",40297,0.052
"Trinity","2021-03-09",525,0.034
"Tyler","2021-03-09",300,0.067
"Upshur","2021-03-09",439,0.055
"Upton","2021-03-09",NA,NA
"Uvalde","2021-03-09",635,0.079
"Val Verde","2021-03-09",1058,0.072
"Van Zandt","2021-03-09",538,0.084
"Victoria","2021-03-09",1075,0.089
"Walker","2021-03-09",3139,0.05
"Waller","2021-03-09",1345,0.084
"Ward","2021-03-09",52,0.058
"Washington","2021-03-09",1361,0.055
"Webb","2021-03-09",9302,0.06
"Wharton","2021-03-09",752,0.122
"Wheeler","2021-03-09",NA,NA
"Wichita","2021-03-09",1278,0.048
"Wilbarger","2021-03-09",250,0.048
"Willacy","2021-03-09",1344,0.09
"Williamson","2021-03-09",15938,0.063
"Wilson","2021-03-09",729,0.073
"Winkler","2021-03-09",NA,NA
"Wise","2021-03-09",1690,0.053
"Wood","2021-03-09",495,0.069
"Yoakum","2021-03-09",29,0.069
"Young","2021-03-09",142,0.035
"Zapata","2021-03-09",370,0.1
"Zavala","2021-03-09",239,0.138
