"County","Date","Tests","TPR_CMS"
"Frio","2021-06-01",481,0.083
"Gaines","2021-06-01",66,0.061
"Galveston","2021-06-01",8150,0.048
"Garza","2021-06-01",103,0
"Gillespie","2021-06-01",131,0.069
"Glasscock","2021-06-01",NA,NA
"Goliad","2021-06-01",59,0.153
"Gonzales","2021-06-01",134,0.037
"Gray","2021-06-01",47,0
"Grayson","2021-06-01",1432,0.022
"Gregg","2021-06-01",1078,0.054
"Grimes","2021-06-01",1303,0.024
"Guadalupe","2021-06-01",2331,0.033
"Hale","2021-06-01",390,0.031
"Hall","2021-06-01",NA,NA
"Hamilton","2021-06-01",121,0.008
"Hansford","2021-06-01",21,0
"Hardeman","2021-06-01",NA,NA
"Hardin","2021-06-01",446,0.045
"Harris","2021-06-01",75776,0.043
"Harrison","2021-06-01",604,0.03
"Hartley","2021-06-01",NA,NA
"Haskell","2021-06-01",NA,NA
"Hays","2021-06-01",7349,0.04
"Hemphill","2021-06-01",NA,NA
"Henderson","2021-06-01",488,0.041
"Hidalgo","2021-06-01",9650,0.06
"Hill","2021-06-01",320,0.056
"Hockley","2021-06-01",178,0.045
"Hood","2021-06-01",438,0.023
"Hopkins","2021-06-01",245,0.118
"Houston","2021-06-01",265,0.053
"Howard","2021-06-01",187,0.016
"Hudspeth","2021-06-01",NA,NA
"Hunt","2021-06-01",637,0.058
"Hutchinson","2021-06-01",58,0.086
"Irion","2021-06-01",NA,NA
"Jack","2021-06-01",143,0
"Jackson","2021-06-01",109,0.055
"Jasper","2021-06-01",373,0.021
"Jeff Davis","2021-06-01",NA,NA
"Jefferson","2021-06-01",3158,0.04
"Jim Hogg","2021-06-01",127,0.024
"Jim Wells","2021-06-01",350,0.06
"Johnson","2021-06-01",1454,0.031
"Jones","2021-06-01",101,0.02
"Karnes","2021-06-01",352,0.003
"Kaufman","2021-06-01",1665,0.038
"Kendall","2021-06-01",598,0.022
"Kenedy","2021-06-01",NA,NA
"Kent","2021-06-01",NA,NA
"Kerr","2021-06-01",578,0.021
"Kimble","2021-06-01",43,0.233
"King","2021-06-01",NA,NA
"Kinney","2021-06-01",26,0
"Kleberg","2021-06-01",148,0.02
"Knox","2021-06-01",NA,NA
"La Salle","2021-06-01",111,0.036
"Lamar","2021-06-01",256,0.098
"Lamb","2021-06-01",46,0.065
"Lampasas","2021-06-01",445,0.02
"Lavaca","2021-06-01",249,0.028
"Lee","2021-06-01",277,0.032
"Leon","2021-06-01",250,0.028
"Liberty","2021-06-01",1369,0.061
"Limestone","2021-06-01",339,0.015
"Lipscomb","2021-06-01",NA,NA
"Live Oak","2021-06-01",153,0.026
"Llano","2021-06-01",629,0.01
"Loving","2021-06-01",NA,NA
"Lubbock","2021-06-01",3415,0.018
"Lynn","2021-06-01",44,0
"Madison","2021-06-01",418,0.029
"Marion","2021-06-01",42,0.024
"Martin","2021-06-01",NA,NA
"Mason","2021-06-01",NA,NA
"Matagorda","2021-06-01",454,0.066
"Maverick","2021-06-01",649,0.045
"McCulloch","2021-06-01",27,0.074
"McLennan","2021-06-01",4894,0.028
"McMullen","2021-06-01",NA,NA
"Medina","2021-06-01",688,0.016
"Menard","2021-06-01",NA,NA
"Midland","2021-06-01",697,0.033
"Milam","2021-06-01",490,0.014
"Mills","2021-06-01",48,0
"Mitchell","2021-06-01",206,0.01
"Montague","2021-06-01",119,0.025
"Montgomery","2021-06-01",9777,0.052
"Moore","2021-06-01",67,0
"Morris","2021-06-01",68,0.088
"Motley","2021-06-01",NA,NA
"Nacogdoches","2021-06-01",751,0.063
"Navarro","2021-06-01",618,0.021
"Newton","2021-06-01",71,0.042
"Nolan","2021-06-01",37,0.027
"Nueces","2021-06-01",2781,0.052
"Ochiltree","2021-06-01",NA,NA
"Oldham","2021-06-01",NA,NA
"Orange","2021-06-01",659,0.071
"Palo Pinto","2021-06-01",163,0.018
"Panola","2021-06-01",116,0.043
"Parker","2021-06-01",1359,0.05
"Parmer","2021-06-01",52,0.038
"Pecos","2021-06-01",154,0.006
"Polk","2021-06-01",994,0.037
"Potter","2021-06-01",911,0.041
"Presidio","2021-06-01",NA,NA
"Rains","2021-06-01",67,0
"Randall","2021-06-01",657,0.043
"Reagan","2021-06-01",NA,NA
"Real","2021-06-01",20,0
"Red River","2021-06-01",66,0
"Reeves","2021-06-01",83,0.096
"Refugio","2021-06-01",30,0.033
"Roberts","2021-06-01",NA,NA
"Robertson","2021-06-01",361,0.066
"Rockwall","2021-06-01",1517,0.038
"Runnels","2021-06-01",52,0.038
"Rusk","2021-06-01",164,0.079
"Sabine","2021-06-01",66,0.136
"San Augustine","2021-06-01",54,0.056
"San Jacinto","2021-06-01",258,0.07
"San Patricio","2021-06-01",542,0.076
"San Saba","2021-06-01",88,0.011
"Schleicher","2021-06-01",NA,NA
"Scurry","2021-06-01",227,0
"Shackelford","2021-06-01",NA,NA
"Shelby","2021-06-01",256,0.051
"Sherman","2021-06-01",NA,NA
"Smith","2021-06-01",1966,0.026
"Somervell","2021-06-01",76,0.013
"Starr","2021-06-01",668,0.043
"Stephens","2021-06-01",33,0.03
"Sterling","2021-06-01",NA,NA
"Stonewall","2021-06-01",NA,NA
"Sutton","2021-06-01",NA,NA
"Swisher","2021-06-01",81,0.037
"Tarrant","2021-06-01",26661,0.03
"Taylor","2021-06-01",567,0.039
"Terrell","2021-06-01",NA,NA
"Terry","2021-06-01",168,0.018
"Throckmorton","2021-06-01",NA,NA
"Titus","2021-06-01",203,0.039
"Tom Green","2021-06-01",451,0.029
"Travis","2021-06-01",34082,0.013
"Trinity","2021-06-01",316,0.057
"Tyler","2021-06-01",270,0.026
"Upshur","2021-06-01",130,0.046
"Upton","2021-06-01",NA,NA
"Uvalde","2021-06-01",314,0.032
"Val Verde","2021-06-01",470,0.032
"Van Zandt","2021-06-01",269,0.052
"Victoria","2021-06-01",925,0.126
"Walker","2021-06-01",2347,0.018
"Waller","2021-06-01",673,0.04
"Ward","2021-06-01",NA,NA
"Washington","2021-06-01",790,0.042
"Webb","2021-06-01",4811,0.03
"Wharton","2021-06-01",501,0.084
"Wheeler","2021-06-01",NA,NA
"Wichita","2021-06-01",1153,0.012
"Wilbarger","2021-06-01",160,0.044
"Willacy","2021-06-01",1067,0.049
"Williamson","2021-06-01",14452,0.013
"Wilson","2021-06-01",679,0.05
"Winkler","2021-06-01",NA,NA
"Wise","2021-06-01",692,0.036
"Wood","2021-06-01",194,0.072
"Yoakum","2021-06-01",21,0
"Young","2021-06-01",66,0
"Zapata","2021-06-01",123,0.049
"Zavala","2021-06-01",55,0.073
