"County","Date","Tests","TPR_CMS"
"Victoria",2020-11-04,1009,0.11
"Walker",2020-11-04,2736,0.102
"Waller",2020-11-04,1106,0.069
"Ward",2020-11-04,199,0.181
"Washington",2020-11-04,1612,0.066
"Webb",2020-11-04,11371,0.098
"Wharton",2020-11-04,954,0.105
"Wheeler",2020-11-04,73,0.479
"Wichita",2020-11-04,5746,0.165
"Wilbarger",2020-11-04,1065,0.114
"Willacy",2020-11-04,919,0.103
"Williamson",2020-11-04,16881,0.046
"Wilson",2020-11-04,967,0.042
"Winkler",2020-11-04,40,0.1
"Wise",2020-11-04,2131,0.125
"Wood",2020-11-04,828,0.159
"Yoakum",2020-11-04,62,0.161
"Young",2020-11-04,347,0.196
"Zapata",2020-11-04,259,0.066
"Zavala",2020-11-04,370,0.176
