"County","Date","Tests","TPR_CMS"
"Donley","2021-06-08",NA,NA
"Duval","2021-06-08",193,0
"Eastland","2021-06-08",40,0.05
"Ector","2021-06-08",577,0.14
"Edwards","2021-06-08",NA,NA
"El Paso","2021-06-08",8909,0.026
"Ellis","2021-06-08",1790,0.039
"Erath","2021-06-08",207,0.058
"Falls","2021-06-08",246,0.016
"Fannin","2021-06-08",369,0.016
"Fayette","2021-06-08",327,0.015
"Fisher","2021-06-08",NA,NA
"Floyd","2021-06-08",65,0
"Foard","2021-06-08",NA,NA
"Fort Bend","2021-06-08",10925,0.033
"Franklin","2021-06-08",22,0.045
"Freestone","2021-06-08",309,0.023
"Frio","2021-06-08",329,0.082
"Gaines","2021-06-08",41,0.049
"Galveston","2021-06-08",7046,0.044
"Garza","2021-06-08",97,0
"Gillespie","2021-06-08",126,0.063
"Glasscock","2021-06-08",NA,NA
"Goliad","2021-06-08",50,0.06
"Gonzales","2021-06-08",162,0.049
"Gray","2021-06-08",172,0.006
"Grayson","2021-06-08",950,0.021
"Gregg","2021-06-08",795,0.039
"Grimes","2021-06-08",1356,0.015
"Guadalupe","2021-06-08",1810,0.039
"Hale","2021-06-08",571,0.012
"Hall","2021-06-08",NA,NA
"Hamilton","2021-06-08",72,0.014
"Hansford","2021-06-08",NA,NA
"Hardeman","2021-06-08",24,0.042
"Hardin","2021-06-08",307,0.039
"Harris","2021-06-08",60510,0.041
"Harrison","2021-06-08",411,0.027
"Hartley","2021-06-08",NA,NA
"Haskell","2021-06-08",NA,NA
"Hays","2021-06-08",6088,0.033
"Hemphill","2021-06-08",NA,NA
"Henderson","2021-06-08",388,0.057
"Hidalgo","2021-06-08",7229,0.053
"Hill","2021-06-08",259,0.05
"Hockley","2021-06-08",161,0.019
"Hood","2021-06-08",319,0.028
"Hopkins","2021-06-08",203,0.094
"Houston","2021-06-08",127,0.039
"Howard","2021-06-08",172,0.012
"Hudspeth","2021-06-08",20,0.1
"Hunt","2021-06-08",480,0.062
"Hutchinson","2021-06-08",53,0.019
"Irion","2021-06-08",NA,NA
"Jack","2021-06-08",26,0.038
"Jackson","2021-06-08",87,0.034
"Jasper","2021-06-08",335,0.024
"Jeff Davis","2021-06-08",NA,NA
"Jefferson","2021-06-08",2068,0.031
"Jim Hogg","2021-06-08",139,0
"Jim Wells","2021-06-08",337,0.065
"Johnson","2021-06-08",1521,0.028
"Jones","2021-06-08",281,0.039
"Karnes","2021-06-08",85,0.024
"Kaufman","2021-06-08",1343,0.041
"Kendall","2021-06-08",535,0.015
"Kenedy","2021-06-08",NA,NA
"Kent","2021-06-08",NA,NA
"Kerr","2021-06-08",398,0.023
"Kimble","2021-06-08",NA,NA
"King","2021-06-08",NA,NA
"Kinney","2021-06-08",NA,NA
"Kleberg","2021-06-08",167,0.03
"Knox","2021-06-08",NA,NA
"La Salle","2021-06-08",114,0.018
"Lamar","2021-06-08",213,0.122
"Lamb","2021-06-08",56,0
"Lampasas","2021-06-08",444,0.011
"Lavaca","2021-06-08",195,0.031
"Lee","2021-06-08",192,0.062
"Leon","2021-06-08",199,0.02
"Liberty","2021-06-08",1031,0.05
"Limestone","2021-06-08",251,0.012
"Lipscomb","2021-06-08",NA,NA
"Live Oak","2021-06-08",115,0.026
"Llano","2021-06-08",421,0.012
"Loving","2021-06-08",NA,NA
"Lubbock","2021-06-08",3202,0.018
"Lynn","2021-06-08",31,0
"Madison","2021-06-08",149,0.04
"Marion","2021-06-08",34,0.029
"Martin","2021-06-08",NA,NA
"Mason","2021-06-08",35,0.057
"Matagorda","2021-06-08",285,0.049
"Maverick","2021-06-08",533,0.024
"McCulloch","2021-06-08",34,0.029
"McLennan","2021-06-08",4336,0.02
"McMullen","2021-06-08",NA,NA
"Medina","2021-06-08",516,0.019
"Menard","2021-06-08",NA,NA
"Midland","2021-06-08",613,0.042
"Milam","2021-06-08",373,0.016
"Mills","2021-06-08",59,0
"Mitchell","2021-06-08",196,0.015
"Montague","2021-06-08",113,0.053
"Montgomery","2021-06-08",8436,0.05
"Moore","2021-06-08",33,0
"Morris","2021-06-08",31,0.065
"Motley","2021-06-08",NA,NA
"Nacogdoches","2021-06-08",517,0.054
"Navarro","2021-06-08",410,0.041
"Newton","2021-06-08",97,0.021
"Nolan","2021-06-08",39,0.026
"Nueces","2021-06-08",2328,0.048
"Ochiltree","2021-06-08",NA,NA
"Oldham","2021-06-08",NA,NA
"Orange","2021-06-08",522,0.063
"Palo Pinto","2021-06-08",115,0.009
"Panola","2021-06-08",80,0.075
"Parker","2021-06-08",1136,0.046
"Parmer","2021-06-08",36,0
"Pecos","2021-06-08",154,0
"Polk","2021-06-08",514,0.053
"Potter","2021-06-08",590,0.029
"Presidio","2021-06-08",NA,NA
"Rains","2021-06-08",67,0
"Randall","2021-06-08",481,0.023
"Reagan","2021-06-08",NA,NA
"Real","2021-06-08",NA,NA
"Red River","2021-06-08",40,0.025
"Reeves","2021-06-08",75,0.093
"Refugio","2021-06-08",25,0
"Roberts","2021-06-08",NA,NA
"Robertson","2021-06-08",287,0.08
"Rockwall","2021-06-08",1289,0.04
"Runnels","2021-06-08",57,0
"Rusk","2021-06-08",443,0.027
"Sabine","2021-06-08",63,0.016
"San Augustine","2021-06-08",83,0.012
"San Jacinto","2021-06-08",183,0.087
"San Patricio","2021-06-08",521,0.063
"San Saba","2021-06-08",131,0.008
"Schleicher","2021-06-08",NA,NA
"Scurry","2021-06-08",120,0.017
"Shackelford","2021-06-08",NA,NA
"Shelby","2021-06-08",202,0.025
"Sherman","2021-06-08",NA,NA
"Smith","2021-06-08",1539,0.028
"Somervell","2021-06-08",45,0
"Starr","2021-06-08",566,0.042
"Stephens","2021-06-08",113,0
"Sterling","2021-06-08",NA,NA
"Stonewall","2021-06-08",NA,NA
"Sutton","2021-06-08",NA,NA
"Swisher","2021-06-08",178,0.022
"Tarrant","2021-06-08",21572,0.026
"Taylor","2021-06-08",797,0.023
"Terrell","2021-06-08",NA,NA
"Terry","2021-06-08",46,0
"Throckmorton","2021-06-08",NA,NA
"Titus","2021-06-08",62,0.048
"Tom Green","2021-06-08",391,0.015
"Travis","2021-06-08",28041,0.014
"Trinity","2021-06-08",299,0.047
"Tyler","2021-06-08",123,0.033
"Upshur","2021-06-08",104,0.048
"Upton","2021-06-08",NA,NA
"Uvalde","2021-06-08",221,0.036
"Val Verde","2021-06-08",384,0.023
"Van Zandt","2021-06-08",230,0.048
"Victoria","2021-06-08",762,0.096
"Walker","2021-06-08",1928,0.02
"Waller","2021-06-08",530,0.042
"Ward","2021-06-08",NA,NA
"Washington","2021-06-08",721,0.047
"Webb","2021-06-08",3594,0.036
"Wharton","2021-06-08",378,0.09
"Wheeler","2021-06-08",NA,NA
"Wichita","2021-06-08",731,0.016
"Wilbarger","2021-06-08",110,0.009
"Willacy","2021-06-08",949,0.04
"Williamson","2021-06-08",12333,0.014
"Wilson","2021-06-08",503,0.078
"Winkler","2021-06-08",NA,NA
"Wise","2021-06-08",572,0.045
"Wood","2021-06-08",239,0.038
"Yoakum","2021-06-08",NA,NA
"Young","2021-06-08",61,0.033
"Zapata","2021-06-08",104,0.048
"Zavala","2021-06-08",63,0.063
