"County","Date","Tests","TPR_CMS"
"Lavaca","2021-06-15",245,0.024
"Lee","2021-06-15",223,0.067
"Leon","2021-06-15",230,0.013
"Liberty","2021-06-15",1189,0.066
"Limestone","2021-06-15",277,0.025
"Lipscomb","2021-06-15",NA,NA
"Live Oak","2021-06-15",145,0.021
"Llano","2021-06-15",461,0.024
"Loving","2021-06-15",NA,NA
"Lubbock","2021-06-15",3828,0.016
"Lynn","2021-06-15",39,0
"Madison","2021-06-15",345,0.006
"Marion","2021-06-15",33,0.03
"Martin","2021-06-15",NA,NA
"Mason","2021-06-15",NA,NA
"Matagorda","2021-06-15",535,0.05
"Maverick","2021-06-15",1428,0.015
"McCulloch","2021-06-15",31,0.065
"McLennan","2021-06-15",5086,0.02
"McMullen","2021-06-15",NA,NA
"Medina","2021-06-15",510,0.016
"Menard","2021-06-15",NA,NA
"Midland","2021-06-15",826,0.045
"Milam","2021-06-15",440,0.036
"Mills","2021-06-15",65,0.015
"Mitchell","2021-06-15",36,0
"Montague","2021-06-15",162,0.037
"Montgomery","2021-06-15",9927,0.044
"Moore","2021-06-15",65,0.015
"Morris","2021-06-15",52,0.038
"Motley","2021-06-15",NA,NA
"Nacogdoches","2021-06-15",663,0.029
"Navarro","2021-06-15",361,0.014
"Newton","2021-06-15",97,0.01
"Nolan","2021-06-15",22,0
"Nueces","2021-06-15",3150,0.048
"Ochiltree","2021-06-15",NA,NA
"Oldham","2021-06-15",NA,NA
"Orange","2021-06-15",663,0.027
"Palo Pinto","2021-06-15",192,0.062
"Panola","2021-06-15",144,0.028
"Parker","2021-06-15",1392,0.045
"Parmer","2021-06-15",48,0.104
"Pecos","2021-06-15",134,0.007
"Polk","2021-06-15",934,0.054
"Potter","2021-06-15",1002,0.015
"Presidio","2021-06-15",NA,NA
"Rains","2021-06-15",63,0.079
"Randall","2021-06-15",756,0.05
"Reagan","2021-06-15",NA,NA
"Real","2021-06-15",NA,NA
"Red River","2021-06-15",55,0.018
"Reeves","2021-06-15",72,0.028
"Refugio","2021-06-15",35,0.029
"Roberts","2021-06-15",NA,NA
"Robertson","2021-06-15",342,0.064
"Rockwall","2021-06-15",1567,0.046
"Runnels","2021-06-15",83,0
"Rusk","2021-06-15",501,0.028
"Sabine","2021-06-15",168,0
"San Augustine","2021-06-15",219,0.027
"San Jacinto","2021-06-15",252,0.056
"San Patricio","2021-06-15",644,0.057
"San Saba","2021-06-15",139,0
"Schleicher","2021-06-15",NA,NA
"Scurry","2021-06-15",288,0.01
"Shackelford","2021-06-15",NA,NA
"Shelby","2021-06-15",167,0.042
"Sherman","2021-06-15",NA,NA
"Smith","2021-06-15",1800,0.037
"Somervell","2021-06-15",65,0.015
"Starr","2021-06-15",853,0.055
"Stephens","2021-06-15",153,0
"Sterling","2021-06-15",NA,NA
"Stonewall","2021-06-15",NA,NA
"Sutton","2021-06-15",20,0
"Swisher","2021-06-15",184,0.027
"Tarrant","2021-06-15",28271,0.03
"Taylor","2021-06-15",1049,0.026
"Terrell","2021-06-15",NA,NA
"Terry","2021-06-15",121,0
"Throckmorton","2021-06-15",NA,NA
"Titus","2021-06-15",177,0.028
"Tom Green","2021-06-15",588,0.012
"Travis","2021-06-15",24921,0.018
"Trinity","2021-06-15",350,0.029
"Tyler","2021-06-15",293,0.027
"Upshur","2021-06-15",138,0.08
"Upton","2021-06-15",NA,NA
"Uvalde","2021-06-15",228,0.048
"Val Verde","2021-06-15",499,0.048
"Van Zandt","2021-06-15",325,0.062
"Victoria","2021-06-15",987,0.066
"Walker","2021-06-15",2563,0.015
"Waller","2021-06-15",703,0.04
"Ward","2021-06-15",29,0
"Washington","2021-06-15",932,0.07
"Webb","2021-06-15",4754,0.032
"Wharton","2021-06-15",457,0.072
"Wheeler","2021-06-15",NA,NA
"Wichita","2021-06-15",1034,0.031
"Wilbarger","2021-06-15",115,0
"Willacy","2021-06-15",1054,0.039
"Williamson","2021-06-15",11806,0.015
"Wilson","2021-06-15",553,0.071
"Winkler","2021-06-15",NA,NA
"Wise","2021-06-15",611,0.067
"Wood","2021-06-15",337,0.027
"Yoakum","2021-06-15",24,0
"Young","2021-06-15",100,0.05
"Zapata","2021-06-15",117,0.034
"Zavala","2021-06-15",68,0.059
