"Date","Group_Type","Group","Cases_Cumulative","Cases_PCT","Deaths_Cumulative","Deaths_PCT"
2020-06-17,"Gender","Unknown",166,0.00904829390602856,28,0.0421686746987952
2020-06-17,"Race","Asian",563,0.0306878883680366,13,0.019578313253012
2020-06-17,"Race","Black",2182,0.118936007849122,85,0.128012048192771
2020-06-17,"Race","Hispanic",6382,0.347868745230568,171,0.257530120481928
2020-06-17,"Race","Other",109,0.00594134961299466,5,0.00753012048192771
2020-06-17,"Race","Unknown",4083,0.222555325411534,121,0.182228915662651
2020-06-17,"Race","White",5027,0.274010683527744,269,0.405120481927711
2020-06-18,"Age","1-9 years",301,0.0160422107338912,0,0
2020-06-18,"Age","10-19 years",775,0.0413046954111816,2,0.00301204819277108
2020-06-18,"Age","20-29 years",3057,0.16292703725417,11,0.016566265060241
2020-06-18,"Age","30-39 years",3457,0.184245589724458,13,0.019578313253012
2020-06-18,"Age","40-49 years",3405,0.18147417790332,26,0.0391566265060241
2020-06-18,"Age","50-59 years",3310,0.176411021691627,72,0.108433734939759
2020-06-18,"Age","60-64 years",1330,0.0708841869637052,60,0.0903614457831325
2020-06-18,"Age","65-69 years",1000,0.0532963811757182,74,0.11144578313253
2020-06-18,"Age","70-74 years",633,0.0337366092842296,69,0.103915662650602
2020-06-18,"Age","75-79 years",469,0.0249960027714118,70,0.105421686746988
2020-06-18,"Age","80+ years",941,0.0501518946863508,265,0.399096385542169
2020-06-18,"Age","<1 year",72,0.00383733944465171,0,0
2020-06-18,"Age","Unknown",13,0.000692852955284336,2,0.00301204819277108
2020-06-18,"Gender","Female",9250,0.492991525875393,272,0.409638554216867
2020-06-18,"Gender","Male",9338,0.497681607418856,364,0.548192771084337
2020-06-18,"Gender","Unknown",175,0.00932686670575068,28,0.0421686746987952
2020-06-18,"Race","Asian",570,0.0303789372701594,13,0.019578313253012
2020-06-18,"Race","Black",2222,0.118424558972446,85,0.128012048192771
2020-06-18,"Race","Hispanic",6523,0.34765229440921,171,0.257530120481928
2020-06-18,"Race","Other",112,0.00596919469168043,5,0.00753012048192771
2020-06-18,"Race","Unknown",4218,0.224804135799179,121,0.182228915662651
2020-06-18,"Race","White",5118,0.272770878857326,269,0.405120481927711
2020-06-19,"Age","1-9 years",304,0.0159563300440899,0,0
2020-06-19,"Age","10-19 years",790,0.041465462943523,2,0.00301204819277108
2020-06-19,"Age","20-29 years",3117,0.163604870879698,11,0.016566265060241
2020-06-19,"Age","30-39 years",3510,0.184232626495906,13,0.019578313253012
2020-06-19,"Age","40-49 years",3461,0.181660718034852,26,0.0391566265060241
2020-06-19,"Age","50-59 years",3344,0.175519630484988,72,0.108433734939759
2020-06-19,"Age","60-64 years",1343,0.0704912870039891,60,0.0903614457831325
2020-06-19,"Age","65-69 years",1015,0.0532752466932606,74,0.11144578313253
2020-06-19,"Age","70-74 years",646,0.0339072013436909,69,0.103915662650602
2020-06-19,"Age","75-79 years",473,0.0248267898383372,70,0.105421686746988
2020-06-19,"Age","80+ years",962,0.0504933865211002,265,0.399096385542169
2020-06-19,"Age","<1 year",73,0.00383161872769263,0,0
2020-06-19,"Age","Unknown",14,0.000734830988872559,2,0.00301204819277108
2020-06-19,"Gender","Female",9400,0.493386521100147,272,0.409638554216867
2020-06-19,"Gender","Male",9477,0.497428091538946,364,0.548192771084337
2020-06-19,"Gender","Unknown",175,0.00918538736090699,28,0.0421686746987952
2020-06-19,"Race","Asian",580,0.0304429981104346,13,0.019578313253012
2020-06-19,"Race","Black",2263,0.118780180558472,85,0.128012048192771
2020-06-19,"Race","Hispanic",6613,0.347102666386731,171,0.257530120481928
2020-06-19,"Race","Other",112,0.00587864791098047,5,0.00753012048192771
2020-06-19,"Race","Unknown",4301,0.225750577367206,121,0.182228915662651
2020-06-19,"Race","White",5183,0.272044929666177,269,0.405120481927711
2020-06-20,"Age","1-9 years",304,0.0157195304824448,0,0
2020-06-20,"Age","10-19 years",802,0.0414706034438182,0,0
2020-06-20,"Age","20-29 years",3173,0.164072599410518,11,0.0166163141993958
2020-06-20,"Age","30-39 years",3553,0.183722012513574,13,0.0196374622356495
2020-06-20,"Age","40-49 years",3518,0.181912198148818,26,0.0392749244712991
2020-06-20,"Age","50-59 years",3397,0.175655411344951,72,0.108761329305136
2020-06-20,"Age","60-64 years",1369,0.0707895961528518,60,0.0906344410876133
2020-06-20,"Age","65-69 years",1022,0.0528465794508506,74,0.11178247734139
2020-06-20,"Age","70-74 years",652,0.0337142561662961,69,0.104229607250755
2020-06-20,"Age","75-79 years",485,0.0250788561973215,70,0.105740181268882
2020-06-20,"Age","80+ years",977,0.050519675267594,265,0.400302114803625
2020-06-20,"Age","<1 year",73,0.00377475567506076,0,0
2020-06-20,"Age","Unknown",14,0.000723925745902063,2,0.00302114803625378
2020-06-20,"Gender","Female",9535,0.493045141941155,271,0.409365558912387
2020-06-20,"Gender","Male",9626,0.497750659289519,363,0.54833836858006
2020-06-20,"Gender","Unknown",178,0.00920419876932623,28,0.0422960725075529
2020-06-20,"Race","Asian",583,0.0301463364186359,13,0.0196374622356495
2020-06-20,"Race","Black",2293,0.118568695382388,85,0.128398791540786
2020-06-20,"Race","Hispanic",6728,0.347898029887792,171,0.258308157099698
2020-06-20,"Race","Other",113,0.00584311494906665,5,0.00755287009063444
2020-06-20,"Race","Unknown",4374,0.226175086612545,119,0.1797583081571
2020-06-20,"Race","White",5248,0.271368736749573,269,0.406344410876133
2020-06-21,"Age","1-9 years",306,0.0157003591585428,0,0
2020-06-21,"Age","10-19 years",812,0.0416623909697281,0,0
2020-06-21,"Age","20-29 years",3208,0.164597229348384,11,0.0166163141993958
2020-06-21,"Age","30-39 years",3575,0.183427398665983,13,0.0196374622356495
2020-06-21,"Age","40-49 years",3544,0.181836839404823,26,0.0392749244712991
2020-06-21,"Age","50-59 years",3431,0.17603899435608,72,0.108761329305136
2020-06-21,"Age","60-64 years",1377,0.0706516162134428,60,0.0906344410876133
2020-06-21,"Age","65-69 years",1030,0.0528476141611083,74,0.11178247734139
2020-06-21,"Age","70-74 years",655,0.0336069779374038,69,0.104229607250755
2020-06-21,"Age","75-79 years",488,0.0250384812724474,70,0.105740181268882
2020-06-21,"Age","80+ years",990,0.0507952796305798,265,0.400302114803625
2020-06-21,"Age","<1 year",74,0.00379681888147768,0,0
2020-06-21,"Age","Unknown",0,0,2,0.00302114803625378
2020-06-21,"Gender","Female",9599,0.492508978963571,271,0.409365558912387
2020-06-21,"Gender","Male",9709,0.498152898922524,363,0.54833836858006
2020-06-21,"Gender","Unknown",182,0.00933812211390457,28,0.0422960725075529
2020-06-21,"Race","Asian",585,0.030015392508979,13,0.0196374622356495
2020-06-21,"Race","Black",2313,0.118676244227809,85,0.128398791540786
2020-06-21,"Race","Hispanic",6809,0.34935864545921,171,0.258308157099698
2020-06-21,"Race","Other",114,0.00584915341200616,5,0.00755287009063444
2020-06-21,"Race","Unknown",4395,0.225500256541816,119,0.1797583081571
2020-06-21,"Race","White",5274,0.27060030785018,269,0.406344410876133
2020-06-22,"Age","1-9 years",308,0.0156918687589158,0,0
2020-06-22,"Age","10-19 years",820,0.0417770531893214,0,0
2020-06-22,"Age","20-29 years",3242,0.165172202975341,11,0.0166163141993958
2020-06-22,"Age","30-39 years",3598,0.183309557774608,13,0.0196374622356495
2020-06-22,"Age","40-49 years",3562,0.181475443244345,26,0.0392749244712991
2020-06-22,"Age","50-59 years",3455,0.176024047279397,72,0.108761329305136
2020-06-22,"Age","60-64 years",1387,0.0706643570409619,60,0.0906344410876133
2020-06-22,"Age","65-69 years",1036,0.0527817403708987,74,0.11178247734139
2020-06-22,"Age","70-74 years",663,0.0337782759323416,69,0.104229607250755
2020-06-22,"Age","75-79 years",490,0.0249643366619116,70,0.105740181268882
2020-06-22,"Age","80+ years",992,0.0505400448339107,265,0.400302114803625
2020-06-22,"Age","<1 year",74,0.00377012431220705,0,0
2020-06-22,"Age","Unknown",1,5.09476258406358e-05,2,0.00302114803625378
2020-06-22,"Gender","Female",9649,0.491593641736295,271,0.409365558912387
2020-06-22,"Gender","Male",9801,0.499337680864072,363,0.54833836858006
2020-06-22,"Gender","Unknown",178,0.00906867739963318,28,0.0422960725075529
2020-06-22,"Race","Asian",588,0.0299572039942939,13,0.0196374622356495
2020-06-22,"Race","Black",2346,0.119523130222132,85,0.128398791540786
2020-06-22,"Race","Hispanic",6884,0.350723456286937,171,0.258308157099698
2020-06-22,"Race","Other",115,0.00585897697167312,5,0.00755287009063444
2020-06-22,"Race","Unknown",4390,0.223660077440391,119,0.1797583081571
2020-06-22,"Race","White",5305,0.270277155084573,269,0.406344410876133
2020-06-23,"Age","1-9 years",316,0.015863453815261,0,0
2020-06-23,"Age","10-19 years",840,0.0421686746987952,0,0
2020-06-23,"Age","20-29 years",3301,0.165712851405623,11,0.0166163141993958
2020-06-23,"Age","30-39 years",3647,0.183082329317269,13,0.0196374622356495
2020-06-23,"Age","40-49 years",3624,0.181927710843374,26,0.0392749244712991
2020-06-23,"Age","50-59 years",3495,0.175451807228916,72,0.108761329305136
2020-06-23,"Age","60-64 years",1405,0.0705321285140562,60,0.0906344410876133
2020-06-23,"Age","65-69 years",1049,0.0526606425702811,74,0.11178247734139
2020-06-23,"Age","70-74 years",669,0.0335843373493976,69,0.104229607250755
2020-06-23,"Age","75-79 years",497,0.0249497991967871,70,0.105740181268882
2020-06-23,"Age","80+ years",990,0.0496987951807229,265,0.400302114803625
2020-06-23,"Age","<1 year",76,0.00381526104417671,0,0
2020-06-23,"Age","Unknown",11,0.000552208835341365,2,0.00302114803625378
2020-06-23,"Gender","Female",9757,0.489809236947791,271,0.409365558912387
2020-06-23,"Gender","Male",9980,0.501004016064257,363,0.54833836858006
2020-06-23,"Gender","Unknown",183,0.00918674698795181,28,0.0422960725075529
2020-06-23,"Race","Asian",593,0.0297690763052209,13,0.0196374622356495
2020-06-23,"Race","Black",2391,0.120030120481928,85,0.128398791540786
2020-06-23,"Race","Hispanic",7028,0.35281124497992,171,0.258308157099698
2020-06-23,"Race","Other",115,0.00577309236947791,5,0.00755287009063444
2020-06-23,"Race","Unknown",4433,0.22254016064257,119,0.1797583081571
2020-06-23,"Race","White",5360,0.269076305220884,269,0.406344410876133
2020-06-24,"Age","1-9 years",325,0.0160454208837324,0,0
2020-06-24,"Age","10-19 years",863,0.0426067637620341,0,0
2020-06-24,"Age","20-29 years",3386,0.167168600345594,11,0.0166163141993958
2020-06-24,"Age","30-39 years",3707,0.183016539126142,13,0.0196374622356495
2020-06-24,"Age","40-49 years",3681,0.181732905455443,26,0.0392749244712991
2020-06-24,"Age","50-59 years",3541,0.174821031843989,72,0.108761329305136
2020-06-24,"Age","60-64 years",1419,0.0700567761046655,60,0.0906344410876133
2020-06-24,"Age","65-69 years",1056,0.0521352752406813,74,0.11178247734139
2020-06-24,"Age","70-74 years",675,0.0333251049123673,69,0.104229607250755
2020-06-24,"Age","75-79 years",505,0.0249321155270304,70,0.105740181268882
2020-06-24,"Age","80+ years",1003,0.049518637373488,265,0.400302114803625
2020-06-24,"Age","<1 year",82,0.00404838311528018,0,0
2020-06-24,"Age","Unknown",12,0.000592446309553197,2,0.00302114803625378
2020-06-24,"Gender","Female",9902,0.48886694643298,271,0.409365558912387
2020-06-24,"Gender","Male",10167,0.501950135768946,363,0.54833836858006
2020-06-24,"Gender","Unknown",186,0.00918291779807455,28,0.0422960725075529
2020-06-24,"Race","Asian",598,0.0295235744260676,13,0.0196374622356495
2020-06-24,"Race","Black",2431,0.120019748210318,85,0.128398791540786
2020-06-24,"Race","Hispanic",7186,0.354776598370773,171,0.258308157099698
2020-06-24,"Race","Other",117,0.00577635151814367,5,0.00755287009063444
2020-06-24,"Race","Unknown",4492,0.22177240187608,119,0.1797583081571
2020-06-24,"Race","White",5431,0.268131325598618,269,0.406344410876133
2020-06-25,"Age","1-9 years",333,0.0161815442927256,0,0
2020-06-25,"Age","10-19 years",886,0.043053598328393,0,0
2020-06-25,"Age","20-29 years",3461,0.168181155546917,11,0.0166163141993958
2020-06-25,"Age","30-39 years",3770,0.18319646241314,13,0.0196374622356495
2020-06-25,"Age","40-49 years",3742,0.18183585208222,26,0.0392749244712991
2020-06-25,"Age","50-59 years",3575,0.173720783322805,72,0.108761329305136
2020-06-25,"Age","60-64 years",1435,0.0697312794596433,60,0.0906344410876133
2020-06-25,"Age","65-69 years",1066,0.0518003790271636,74,0.11178247734139
2020-06-25,"Age","70-74 years",688,0.0334321395597454,69,0.104229607250755
2020-06-25,"Age","75-79 years",513,0.0249283249914962,70,0.105740181268882
2020-06-25,"Age","80+ years",1016,0.0493707177219496,265,0.400302114803625
2020-06-25,"Age","<1 year",82,0.00398464454055105,0,0
2020-06-25,"Age","Unknown",12,0.000583118713251373,2,0.00302114803625378
2020-06-25,"Gender","Female",10055,0.488604888478546,271,0.409365558912387
2020-06-25,"Gender","Male",10336,0.502259585013849,363,0.54833836858006
2020-06-25,"Gender","Unknown",188,0.00913552650760484,28,0.0422960725075529
2020-06-25,"Race","Asian",599,0.0291073424364644,13,0.0196374622356495
2020-06-25,"Race","Black",2460,0.119539336216531,85,0.128398791540786
2020-06-25,"Race","Hispanic",7364,0.357840517031926,171,0.258308157099698
2020-06-25,"Race","Other",117,0.00568540745420088,5,0.00755287009063444
2020-06-25,"Race","Unknown",4534,0.22032168715681,119,0.1797583081571
2020-06-25,"Race","White",5505,0.267505709704067,269,0.406344410876133
2020-06-27,"Age","1-9 years",340,0.0160984848484848,0,0
2020-06-27,"Age","10-19 years",921,0.0436079545454545,0,0
2020-06-27,"Age","20-29 years",3587,0.169839015151515,11,0.0166163141993958
2020-06-27,"Age","30-39 years",3879,0.183664772727273,13,0.0196374622356495
2020-06-27,"Age","40-49 years",3839,0.181770833333333,26,0.0392749244712991
2020-06-27,"Age","50-59 years",3673,0.173910984848485,72,0.108761329305136
2020-06-27,"Age","60-64 years",1465,0.0693655303030303,60,0.0906344410876133
2020-06-27,"Age","65-69 years",1076,0.0509469696969697,74,0.11178247734139
2020-06-27,"Age","70-74 years",695,0.032907196969697,69,0.104229607250755
2020-06-27,"Age","75-79 years",522,0.0247159090909091,70,0.105740181268882
2020-06-27,"Age","80+ years",1026,0.0485795454545455,265,0.400302114803625
2020-06-27,"Age","<1 year",85,0.00402462121212121,0,0
2020-06-27,"Age","Unknown",12,0.000568181818181818,2,0.00302114803625378
2020-06-27,"Gender","Female",10272,0.486363636363636,271,0.409365558912387
2020-06-27,"Gender","Male",10656,0.504545454545455,363,0.54833836858006
2020-06-27,"Gender","Unknown",192,0.00909090909090909,28,0.0422960725075529
2020-06-27,"Race","Asian",601,0.0284564393939394,13,0.0196374622356495
2020-06-27,"Race","Black",2515,0.119081439393939,85,0.128398791540786
2020-06-27,"Race","Hispanic",7666,0.362973484848485,171,0.258308157099698
2020-06-27,"Race","Other",117,0.00553977272727273,5,0.00755287009063444
2020-06-27,"Race","Unknown",4642,0.219791666666667,119,0.1797583081571
2020-06-27,"Race","White",5579,0.264157196969697,269,0.406344410876133
2020-06-28,"Age","1-9 years",342,0.0160850343335528,0,0
2020-06-28,"Age","10-19 years",931,0.0437870379080049,0,0
2020-06-28,"Age","20-29 years",3623,0.170397892954567,11,0.0166163141993958
2020-06-28,"Age","30-39 years",3906,0.183708023704261,13,0.0196374622356495
2020-06-28,"Age","40-49 years",3860,0.181544539554134,26,0.0392749244712991
2020-06-28,"Age","50-59 years",3690,0.173549054651491,72,0.108761329305136
2020-06-28,"Age","60-64 years",1472,0.0692314928040636,60,0.0906344410876133
2020-06-28,"Age","65-69 years",1086,0.0510770388486502,74,0.11178247734139
2020-06-28,"Age","70-74 years",697,0.0327814881008372,69,0.104229607250755
2020-06-28,"Age","75-79 years",526,0.0247389709340608,70,0.105740181268882
2020-06-28,"Age","80+ years",1044,0.049101683755056,265,0.400302114803625
2020-06-28,"Age","<1 year",85,0.00399774245132161,0,0
2020-06-28,"Age","Unknown",0,0,2,0.00302114803625378
2020-06-28,"Gender","Female",10330,0.485843288495908,271,0.409365558912387
2020-06-28,"Gender","Male",10740,0.505126516790518,363,0.54833836858006
2020-06-28,"Gender","Unknown",192,0.00903019471357351,28,0.0422960725075529
2020-06-28,"Race","Asian",602,0.0283134230081836,13,0.0196374622356495
2020-06-28,"Race","Black",2535,0.11922678957765,85,0.128398791540786
2020-06-28,"Race","Hispanic",7750,0.364500047032264,171,0.258308157099698
2020-06-28,"Race","Other",117,0.00550277490358386,5,0.00755287009063444
2020-06-28,"Race","Unknown",4652,0.218794092747625,119,0.1797583081571
2020-06-28,"Race","White",5606,0.263662872730693,269,0.406344410876133
2020-06-29,"Age","1-9 years",343,0.0161108501643964,0,0
2020-06-29,"Age","10-19 years",933,0.043823391263504,0,0
2020-06-29,"Age","20-29 years",3628,0.17040864255519,11,0.0166163141993958
2020-06-29,"Age","30-39 years",3914,0.183842179426961,13,0.0196374622356495
2020-06-29,"Age","40-49 years",3864,0.181493658994833,26,0.0392749244712991
2020-06-29,"Age","50-59 years",3691,0.173367778299671,72,0.108761329305136
2020-06-29,"Age","60-64 years",1476,0.0693283231564115,60,0.0906344410876133
2020-06-29,"Age","65-69 years",1086,0.0510098637858149,74,0.11178247734139
2020-06-29,"Age","70-74 years",697,0.032738374823861,69,0.104229607250755
2020-06-29,"Age","75-79 years",526,0.024706434945984,70,0.105740181268882
2020-06-29,"Age","80+ years",1047,0.0491780178487553,265,0.400302114803625
2020-06-29,"Age","<1 year",85,0.00399248473461719,0,0
2020-06-29,"Age","Unknown",0,0,2,0.00302114803625378
2020-06-29,"Gender","Female",10345,0.485908877407233,271,0.409365558912387
2020-06-29,"Gender","Male",10753,0.505072804133396,363,0.54833836858006
2020-06-29,"Gender","Unknown",192,0.0090183184593706,28,0.0422960725075529
2020-06-29,"Race","Asian",602,0.0282761860028182,13,0.0196374622356495
2020-06-29,"Race","Black",2537,0.119163926726163,85,0.128398791540786
2020-06-29,"Race","Hispanic",7763,0.364631282292156,171,0.258308157099698
2020-06-29,"Race","Other",117,0.00549553781117896,5,0.00755287009063444
2020-06-29,"Race","Unknown",4656,0.218694222639737,119,0.1797583081571
2020-06-29,"Race","White",5615,0.263738844527947,269,0.406344410876133
2020-06-30,"Age","1-9 years",344,0.0161041149758906,0,0
2020-06-30,"Age","10-19 years",941,0.0440522447450962,0,0
2020-06-30,"Age","20-29 years",3644,0.170591264453911,11,0.0166163141993958
2020-06-30,"Age","30-39 years",3933,0.184120593605168,13,0.0196374622356495
2020-06-30,"Age","40-49 years",3876,0.181452179205093,26,0.0392749244712991
2020-06-30,"Age","50-59 years",3699,0.173166050278545,72,0.108761329305136
2020-06-30,"Age","60-64 years",1478,0.069191517251065,60,0.0906344410876133
2020-06-30,"Age","65-69 years",1085,0.0507935021768644,74,0.11178247734139
2020-06-30,"Age","70-74 years",699,0.032723187116708,69,0.104229607250755
2020-06-30,"Age","75-79 years",528,0.0247179439164833,70,0.105740181268882
2020-06-30,"Age","80+ years",1049,0.0491081878189223,265,0.400302114803625
2020-06-30,"Age","<1 year",85,0.00397921445625205,0,0
2020-06-30,"Age","Unknown",0,0,2,0.00302114803625378
2020-06-30,"Gender","Female",10371,0.48551097795047,271,0.409365558912387
2020-06-30,"Gender","Male",10800,0.505594307382613,363,0.54833836858006
2020-06-30,"Gender","Unknown",190,0.00889471466691634,28,0.0422960725075529
2020-06-30,"Race","Asian",604,0.0282758297832498,13,0.0196374622356495
2020-06-30,"Race","Black",2548,0.11928280511212,85,0.128398791540786
2020-06-30,"Race","Hispanic",7803,0.365291887083938,171,0.258308157099698
2020-06-30,"Race","Other",118,0.00552408595103226,5,0.00755287009063444
2020-06-30,"Race","Unknown",4660,0.218154580778053,119,0.1797583081571
2020-06-30,"Race","White",5628,0.263470811291606,269,0.406344410876133
2020-07-01,"Age","1-9 years",363,0.0165300546448087,0,0
2020-07-01,"Age","10-19 years",984,0.0448087431693989,0,0
2020-07-01,"Age","20-29 years",3802,0.173132969034608,11,0.0166163141993958
2020-07-01,"Age","30-39 years",4037,0.183834244080146,13,0.0196374622356495
2020-07-01,"Age","40-49 years",3976,0.181056466302368,26,0.0392749244712991
2020-07-01,"Age","50-59 years",3779,0.172085610200364,72,0.108761329305136
2020-07-01,"Age","60-64 years",1511,0.0688069216757741,60,0.0906344410876133
2020-07-01,"Age","65-69 years",1105,0.0503187613843352,74,0.11178247734139
2020-07-01,"Age","70-74 years",712,0.0324225865209472,69,0.104229607250755
2020-07-01,"Age","75-79 years",538,0.0244990892531876,70,0.105740181268882
2020-07-01,"Age","80+ years",1065,0.0484972677595628,265,0.400302114803625
2020-07-01,"Age","<1 year",88,0.00400728597449909,0,0
2020-07-01,"Age","Unknown",0,0,2,0.00302114803625378
2020-07-01,"Gender","Female",10667,0.485746812386157,271,0.409365558912387
2020-07-01,"Gender","Male",11090,0.505009107468124,363,0.54833836858006
2020-07-01,"Gender","Unknown",203,0.00924408014571949,28,0.0422960725075529
2020-07-01,"Race","Asian",614,0.027959927140255,13,0.0196374622356495
2020-07-01,"Race","Black",2592,0.118032786885246,85,0.128398791540786
2020-07-01,"Race","Hispanic",8138,0.370582877959927,171,0.258308157099698
2020-07-01,"Race","Other",119,0.00541894353369763,5,0.00755287009063444
2020-07-01,"Race","Unknown",4777,0.217531876138434,119,0.1797583081571
2020-07-01,"Race","White",5720,0.260473588342441,269,0.406344410876133
2020-07-02,"Age","1-9 years",379,0.0169643256792444,0,0
2020-07-02,"Age","10-19 years",1012,0.0452978828163466,0,0
2020-07-02,"Age","20-29 years",3891,0.174164092923325,11,0.0166163141993958
2020-07-02,"Age","30-39 years",4119,0.184369544783134,13,0.0196374622356495
2020-07-02,"Age","40-49 years",4041,0.180878205988989,26,0.0392749244712991
2020-07-02,"Age","50-59 years",3814,0.170717514882951,72,0.108761329305136
2020-07-02,"Age","60-64 years",1539,0.0688868000537129,60,0.0906344410876133
2020-07-02,"Age","65-69 years",1124,0.0503110872387091,74,0.11178247734139
2020-07-02,"Age","70-74 years",719,0.0321829819614162,69,0.104229607250755
2020-07-02,"Age","75-79 years",542,0.0242603285439327,70,0.105740181268882
2020-07-02,"Age","80+ years",1058,0.0473568774898169,265,0.400302114803625
2020-07-02,"Age","<1 year",90,0.00402846783939842,0,0
2020-07-02,"Age","Unknown",13,0.000581889799024216,2,0.00302114803625378
2020-07-02,"Gender","Female",10834,0.484938006356027,271,0.409365558912387
2020-07-02,"Gender","Male",11299,0.505751756859586,363,0.54833836858006
2020-07-02,"Gender","Unknown",208,0.00931023678438745,28,0.0422960725075529
2020-07-02,"Race","Asian",620,0.027751667338078,13,0.0196374622356495
2020-07-02,"Race","Black",2630,0.117720782417976,85,0.128398791540786
2020-07-02,"Race","Hispanic",8347,0.373618011727318,171,0.258308157099698
2020-07-02,"Race","Other",120,0.00537129045253122,5,0.00755287009063444
2020-07-02,"Race","Unknown",4844,0.216821091267177,119,0.1797583081571
2020-07-02,"Race","White",5780,0.25871715679692,269,0.406344410876133
2020-07-03,"Age","1-9 years",389,0.0171577275935074,0,0
2020-07-03,"Age","10-19 years",1035,0.045651023288638,0,0
2020-07-03,"Age","20-29 years",3991,0.176032110091743,11,0.0166163141993958
2020-07-03,"Age","30-39 years",4178,0.184280169371912,13,0.0196374622356495
2020-07-03,"Age","40-49 years",4090,0.180398729710656,26,0.0392749244712991
2020-07-03,"Age","50-59 years",3859,0.170209950599859,72,0.108761329305136
2020-07-03,"Age","60-64 years",1558,0.0687191249117855,60,0.0906344410876133
2020-07-03,"Age","65-69 years",1132,0.0499294283697953,74,0.11178247734139
2020-07-03,"Age","70-74 years",726,0.0320218772053634,69,0.104229607250755
2020-07-03,"Age","75-79 years",546,0.0240825688073395,70,0.105740181268882
2020-07-03,"Age","80+ years",1062,0.0468419195483416,265,0.400302114803625
2020-07-03,"Age","<1 year",93,0.00410197600564573,0,0
2020-07-03,"Age","Unknown",13,0.000573394495412844,2,0.00302114803625378
2020-07-03,"Gender","Female",10965,0.483636203246295,271,0.409365558912387
2020-07-03,"Gender","Male",11496,0.507057163020466,363,0.54833836858006
2020-07-03,"Gender","Unknown",211,0.00930663373323924,28,0.0422960725075529
2020-07-03,"Race","Asian",624,0.0275229357798165,13,0.0196374622356495
2020-07-03,"Race","Black",2672,0.117854622441778,85,0.128398791540786
2020-07-03,"Race","Hispanic",8525,0.376014467184192,171,0.258308157099698
2020-07-03,"Race","Other",120,0.00529287226534933,5,0.00755287009063444
2020-07-03,"Race","Unknown",4893,0.215816866619619,119,0.1797583081571
2020-07-03,"Race","White",5838,0.257498235709245,269,0.406344410876133
2020-07-04,"Age","1-9 years",405,0.0175605948922517,0,0
2020-07-04,"Age","10-19 years",1069,0.0463512986168322,0,0
2020-07-04,"Age","20-29 years",4097,0.177643845119889,4,0.00589101620029455
2020-07-04,"Age","30-39 years",4263,0.184841521051034,10,0.0147275405007364
2020-07-04,"Age","40-49 years",4153,0.180071976759311,25,0.0368188512518409
2020-07-04,"Age","50-59 years",3905,0.169318822356155,72,0.106038291605302
2020-07-04,"Age","60-64 years",1571,0.068117764384512,70,0.103092783505155
2020-07-04,"Age","65-69 years",1142,0.0495165416467936,75,0.110456553755523
2020-07-04,"Age","70-74 years",730,0.0316524302996141,71,0.104565537555228
2020-07-04,"Age","75-79 years",553,0.0239777999392967,76,0.111929307805596
2020-07-04,"Age","80+ years",1067,0.0462645796297099,276,0.406480117820324
2020-07-04,"Age","<1 year",94,0.00407579239474483,0,0
2020-07-04,"Age","Unknown",14,0.000607032909855613,0,0
2020-07-04,"Gender","Female",11161,0.483935307635607,285,0.419734904270987
2020-07-04,"Gender","Male",11687,0.506742401248753,391,0.575846833578792
2020-07-04,"Gender","Unknown",215,0.00932229111563977,3,0.00441826215022091
2020-07-04,"Race","Asian",628,0.0272297619563803,14,0.0206185567010309
2020-07-04,"Race","Black",2700,0.117070632615011,87,0.128129602356406
2020-07-04,"Race","Hispanic",8780,0.380696353466592,195,0.287187039764359
2020-07-04,"Race","Other",121,0.00524649872089494,1,0.00147275405007364
2020-07-04,"Race","Unknown",4942,0.214282617179031,85,0.125184094256259
2020-07-04,"Race","White",5892,0.255474136062091,297,0.43740795287187
2020-07-05,"Age","1-9 years",408,0.0176371417455583,0,0
2020-07-05,"Age","10-19 years",1077,0.0465568668136428,0,0
2020-07-05,"Age","20-29 years",4111,0.177711494401937,4,0.00588235294117647
2020-07-05,"Age","30-39 years",4274,0.184757705442442,11,0.0161764705882353
2020-07-05,"Age","40-49 years",4166,0.1800890502745,25,0.0367647058823529
2020-07-05,"Age","50-59 years",3914,0.169195521549302,72,0.105882352941176
2020-07-05,"Age","60-64 years",1575,0.0680845545324861,70,0.102941176470588
2020-07-05,"Age","65-69 years",1143,0.0494099338607185,75,0.110294117647059
2020-07-05,"Age","70-74 years",732,0.031643107249384,71,0.104411764705882
2020-07-05,"Age","75-79 years",557,0.0240781567457744,76,0.111764705882353
2020-07-05,"Age","80+ years",1068,0.0461678122163144,276,0.405882352941176
2020-07-05,"Age","<1 year",94,0.00406345912765314,0,0
2020-07-05,"Age","Unknown",14,0.000605196040288765,0,0
2020-07-05,"Gender","Female",11194,0.48389746249946,285,0.419117647058824
2020-07-05,"Gender","Male",11727,0.506938140319025,392,0.576470588235294
2020-07-05,"Gender","Unknown",212,0.00916439718151558,3,0.00441176470588235
2020-07-05,"Race","Asian",629,0.0271905935244024,14,0.0205882352941176
2020-07-05,"Race","Black",2710,0.117148662084468,87,0.127941176470588
2020-07-05,"Race","Hispanic",8840,0.382138071153763,195,0.286764705882353
2020-07-05,"Race","Other",121,0.00523062291963861,1,0.00147058823529412
2020-07-05,"Race","Unknown",4931,0.213158691047421,85,0.125
2020-07-05,"Race","White",5902,0.255133359270307,298,0.438235294117647
