District,Date,LEA,District_Total_Enrollment,Campus,Campus_ID,Cases_Student_New,Cases_Staff_New,Case_Source_Campus,Case_Source_OffCampus,Case_Source_Unknown
LEWISVILLE ISD,2022-01-30,061902,49347,NA,NA,706,109,233,193,389
PILOT POINT ISD,2022-01-30,061903,1435,NA,NA,NA,NA,NA,NA,NA
KRUM ISD,2022-01-30,061905,2212,NA,NA,14,7,0,0,21
PONDER ISD,2022-01-30,061906,1589,NA,NA,NA,NA,NA,NA,NA
AUBREY ISD,2022-01-30,061907,3136,NA,NA,22,8,2,12,16
SANGER ISD,2022-01-30,061908,2775,NA,NA,NA,NA,NA,NA,NA
ARGYLE ISD,2022-01-30,061910,4286,NA,NA,NA,9,NA,NA,NA
NORTHWEST ISD,2022-01-30,061911,27119,NA,NA,306,0,0,0,306
LAKE DALLAS ISD,2022-01-30,061912,4052,NA,NA,NA,10,NA,NA,NA
LITTLE ELM ISD,2022-01-30,061914,8290,NA,NA,81,32,0,1,112
CUERO ISD,2022-01-30,062901,1954,NA,NA,13,2,0,0,15
NORDHEIM ISD,2022-01-30,062902,150,NA,NA,NA,NA,NA,NA,NA
YOAKUM ISD,2022-01-30,062903,1508,NA,NA,8,1,0,0,9
YORKTOWN ISD,2022-01-30,062904,553,NA,NA,8,0,0,0,8
WESTHOFF ISD,2022-01-30,062905,56,NA,NA,NA,NA,NA,NA,NA
MEYERSVILLE ISD,2022-01-30,062906,143,NA,NA,NA,NA,NA,NA,NA
SPUR ISD,2022-01-30,063903,217,NA,NA,NA,NA,NA,NA,NA
PATTON SPRINGS ISD,2022-01-30,063906,84,NA,NA,NA,NA,NA,NA,NA
CARRIZO SPRINGS CISD,2022-01-30,064903,1715,NA,NA,NA,0,NA,NA,NA
CLARENDON ISD,2022-01-30,065901,453,NA,NA,NA,3,NA,NA,NA
HEDLEY ISD,2022-01-30,065902,125,NA,NA,NA,NA,NA,NA,NA
RAMIREZ CSD,2022-01-30,066005,29,NA,NA,NA,NA,NA,NA,NA
BENAVIDES ISD,2022-01-30,066901,226,NA,NA,NA,NA,NA,NA,NA
SAN DIEGO ISD,2022-01-30,066902,1421,NA,NA,14,2,0,0,16
FREER ISD,2022-01-30,066903,765,NA,NA,47,24,0,0,71
CISCO ISD,2022-01-30,067902,807,NA,NA,NA,NA,NA,NA,NA
EASTLAND ISD,2022-01-30,067903,1117,NA,NA,NA,NA,NA,NA,NA
GORMAN ISD,2022-01-30,067904,266,NA,NA,NA,NA,NA,NA,NA
RANGER ISD,2022-01-30,067907,342,NA,NA,NA,4,NA,NA,NA
RISING STAR ISD,2022-01-30,067908,202,NA,NA,0,2,0,0,2
COMPASS ACADEMY CHARTER SCHOOL,2022-01-30,068802,1375,NA,NA,6,1,0,0,7
UTPB STEM ACADEMY,2022-01-30,068803,773,NA,NA,NA,NA,NA,NA,NA
ECTOR COUNTY ISD,2022-01-30,068901,32529,NA,NA,291,41,44,92,196
ROCKSPRINGS ISD,2022-01-30,069901,261,NA,NA,NA,3,NA,NA,NA
NUECES CANYON CISD,2022-01-30,069902,259,NA,NA,NA,NA,NA,NA,NA
WAXAHACHIE FAITH FAMILY ACADEMY,2022-01-30,070801,2537,NA,NA,NA,NA,NA,NA,NA
AVALON ISD,2022-01-30,070901,343,NA,NA,NA,NA,NA,NA,NA
ENNIS ISD,2022-01-30,070903,6077,NA,NA,13,12,0,25,0
FERRIS ISD,2022-01-30,070905,2635,NA,NA,19,12,0,0,31
ITALY ISD,2022-01-30,070907,647,NA,NA,5,0,0,0,5
MIDLOTHIAN ISD,2022-01-30,070908,10390,NA,NA,NA,10,NA,NA,NA
MILFORD ISD,2022-01-30,070909,240,NA,NA,NA,NA,NA,NA,NA
PALMER ISD,2022-01-30,070910,1279,NA,NA,NA,NA,NA,NA,NA
RED OAK ISD,2022-01-30,070911,6351,NA,NA,NA,22,NA,NA,NA
WAXAHACHIE ISD,2022-01-30,070912,10185,NA,NA,166,45,0,0,211
MAYPEARL ISD,2022-01-30,070915,1184,NA,NA,10,2,0,12,0
BURNHAM WOOD CHARTER SCHOOL DISTRICT,2022-01-30,071801,1407,NA,NA,NA,NA,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO,2022-01-30,071803,210,NA,NA,NA,NA,NA,NA,NA
EL PASO ACADEMY,2022-01-30,071804,320,NA,NA,NA,NA,NA,NA,NA
HARMONY PUBLIC SCHOOLS - WEST TEXAS,2022-01-30,071806,4646,NA,NA,0,1,1,0,0
LA FE PREPARATORY SCHOOL,2022-01-30,071807,191,NA,NA,NA,NA,NA,NA,NA
VISTA DEL FUTURO CHARTER SCHOOL,2022-01-30,071809,332,NA,NA,NA,NA,NA,NA,NA
EL PASO LEADERSHIP ACADEMY,2022-01-30,071810,271,NA,NA,NA,NA,NA,NA,NA
CLINT ISD,2022-01-30,071901,10613,NA,NA,129,0,7,66,56
EL PASO ISD,2022-01-30,071902,51281,NA,NA,81,81,0,0,162
FABENS ISD,2022-01-30,071903,2006,NA,NA,50,9,38,21,0
SAN ELIZARIO ISD,2022-01-30,071904,3235,NA,NA,28,9,0,0,37
YSLETA ISD,2022-01-30,071905,37665,NA,NA,539,126,29,35,601
ANTHONY ISD,2022-01-30,071906,800,NA,NA,27,1,0,28,0
CANUTILLO ISD,2022-01-30,071907,6061,NA,NA,NA,NA,NA,NA,NA
TORNILLO ISD,2022-01-30,071908,894,NA,NA,9,5,0,0,14
SOCORRO ISD,2022-01-30,071909,47787,NA,NA,0,87,0,87,0
PREMIER HIGH SCHOOLS,2022-01-30,072801,6657,NA,NA,72,10,5,49,28
ERATH EXCELS ACADEMY INC,2022-01-30,072802,101,NA,NA,NA,0,NA,NA,NA
THREE WAY ISD,2022-01-30,072901,246,NA,NA,NA,NA,NA,NA,NA
DUBLIN ISD,2022-01-30,072902,1106,NA,NA,NA,NA,NA,NA,NA
STEPHENVILLE ISD,2022-01-30,072903,3715,NA,NA,12,0,0,0,12
BLUFF DALE ISD,2022-01-30,072904,223,NA,NA,NA,NA,NA,NA,NA
HUCKABAY ISD,2022-01-30,072908,312,NA,NA,NA,NA,NA,NA,NA
LINGLEVILLE ISD,2022-01-30,072909,288,NA,NA,5,0,0,0,5
MORGAN MILL ISD,2022-01-30,072910,120,NA,NA,NA,NA,NA,NA,NA
CHILTON ISD,2022-01-30,073901,488,NA,NA,NA,NA,NA,NA,NA
MARLIN ISD,2022-01-30,073903,892,NA,NA,NA,0,NA,NA,NA
WESTPHALIA ISD,2022-01-30,073904,138,NA,NA,NA,0,NA,NA,NA
ROSEBUD-LOTT ISD,2022-01-30,073905,734,NA,NA,5,4,0,0,9
BONHAM ISD,2022-01-30,074903,1921,NA,NA,NA,NA,NA,NA,NA
DODD CITY ISD,2022-01-30,074904,327,NA,NA,NA,NA,NA,NA,NA
ECTOR ISD,2022-01-30,074905,238,NA,NA,NA,2,NA,NA,NA
HONEY GROVE ISD,2022-01-30,074907,645,NA,NA,NA,0,NA,NA,NA
LEONARD ISD,2022-01-30,074909,781,NA,NA,NA,3,NA,NA,NA
SAVOY ISD,2022-01-30,074911,308,NA,NA,NA,3,NA,NA,NA
TRENTON ISD,2022-01-30,074912,733,NA,NA,NA,2,NA,NA,NA
SAM RAYBURN ISD,2022-01-30,074917,506,NA,NA,NA,NA,NA,NA,NA
FLATONIA ISD,2022-01-30,075901,629,NA,NA,6,0,0,0,6
LA GRANGE ISD,2022-01-30,075902,1883,NA,NA,NA,3,NA,NA,NA
SCHULENBURG ISD,2022-01-30,075903,705,NA,NA,NA,0,NA,NA,NA
FAYETTEVILLE ISD,2022-01-30,075906,281,NA,NA,NA,NA,NA,NA,NA
ROUND TOP-CARMINE ISD,2022-01-30,075908,237,NA,NA,13,5,4,4,10
ROBY CISD,2022-01-30,076903,330,NA,NA,NA,NA,NA,NA,NA
ROTAN ISD,2022-01-30,076904,260,NA,NA,NA,NA,NA,NA,NA
FLOYDADA COLLEGIATE ISD,2022-01-30,077901,693,NA,NA,NA,NA,NA,NA,NA
LOCKNEY ISD,2022-01-30,077902,433,NA,NA,NA,NA,NA,NA,NA
CROWELL ISD,2022-01-30,078901,199,NA,NA,NA,0,NA,NA,NA
LAMAR CISD,2022-01-30,079901,39732,NA,NA,290,54,0,0,344
NEEDVILLE ISD,2022-01-30,079906,3398,NA,NA,NA,NA,NA,NA,NA
FORT BEND ISD,2022-01-30,079907,77951,NA,NA,581,77,0,3,655
STAFFORD MSD,2022-01-30,079910,3497,NA,NA,NA,NA,NA,NA,NA
MOUNT VERNON ISD,2022-01-30,080901,1538,NA,NA,11,1,0,1,11
FAIRFIELD ISD,2022-01-30,081902,1709,NA,NA,11,0,0,0,11
TEAGUE ISD,2022-01-30,081904,1189,NA,NA,NA,4,NA,NA,NA
WORTHAM ISD,2022-01-30,081905,519,NA,NA,NA,NA,NA,NA,NA
DEW ISD,2022-01-30,081906,127,NA,NA,NA,NA,NA,NA,NA
DILLEY ISD,2022-01-30,082902,919,NA,NA,14,3,0,0,17
PEARSALL ISD,2022-01-30,082903,2036,NA,NA,NA,5,NA,NA,NA
SEAGRAVES ISD,2022-01-30,083901,528,NA,NA,NA,NA,NA,NA,NA
LOOP ISD,2022-01-30,083902,158,NA,NA,NA,NA,NA,NA,NA
SEMINOLE ISD,2022-01-30,083903,2998,NA,NA,NA,NA,NA,NA,NA
ODYSSEY ACADEMY INC,2022-01-30,084802,1500,NA,NA,10,4,0,14,0
AMBASSADORS PREPARATORY ACADEMY,2022-01-30,084804,193,NA,NA,NA,NA,NA,NA,NA
DICKINSON ISD,2022-01-30,084901,11973,NA,NA,120,48,0,168,0
GALVESTON ISD,2022-01-30,084902,6683,NA,NA,NA,NA,NA,NA,NA
HIGH ISLAND ISD,2022-01-30,084903,160,NA,NA,NA,3,NA,NA,NA
TEXAS CITY ISD,2022-01-30,084906,7830,NA,NA,42,11,10,2,41
HITCHCOCK ISD,2022-01-30,084908,1736,NA,NA,NA,NA,NA,NA,NA
SANTA FE ISD,2022-01-30,084909,4371,NA,NA,NA,24,NA,NA,NA
CLEAR CREEK ISD,2022-01-30,084910,41065,NA,NA,484,109,0,1,592
FRIENDSWOOD ISD,2022-01-30,084911,6189,NA,NA,NA,NA,NA,NA,NA
POST ISD,2022-01-30,085902,793,NA,NA,NA,NA,NA,NA,NA
SOUTHLAND ISD,2022-01-30,085903,113,NA,NA,NA,NA,NA,NA,NA
DOSS CONSOLIDATED CSD,2022-01-30,086024,24,NA,NA,NA,NA,NA,NA,NA
FREDERICKSBURG ISD,2022-01-30,086901,3152,NA,NA,NA,10,NA,NA,NA
HARPER ISD,2022-01-30,086902,569,NA,NA,NA,NA,NA,NA,NA
GLASSCOCK COUNTY ISD,2022-01-30,087901,296,NA,NA,NA,NA,NA,NA,NA
GOLIAD ISD,2022-01-30,088902,1314,NA,NA,NA,6,NA,NA,NA
GONZALES ISD,2022-01-30,089901,2651,NA,NA,NA,0,NA,NA,NA
NIXON-SMILEY CISD,2022-01-30,089903,1075,NA,NA,7,4,0,11,0
WAELDER ISD,2022-01-30,089905,305,NA,NA,NA,NA,NA,NA,NA
LEFORS ISD,2022-01-30,090902,181,NA,NA,NA,NA,NA,NA,NA
MCLEAN ISD,2022-01-30,090903,193,NA,NA,NA,NA,NA,NA,NA
PAMPA ISD,2022-01-30,090904,3522,NA,NA,NA,NA,NA,NA,NA
GRANDVIEW-HOPKINS ISD,2022-01-30,090905,47,NA,NA,NA,NA,NA,NA,NA
BELLS ISD,2022-01-30,091901,894,NA,NA,NA,0,NA,NA,NA
COLLINSVILLE ISD,2022-01-30,091902,555,NA,NA,7,1,0,2,6
DENISON ISD,2022-01-30,091903,4758,NA,NA,49,9,0,0,58
HOWE ISD,2022-01-30,091905,1257,NA,NA,5,4,0,0,9
SHERMAN ISD,2022-01-30,091906,7625,NA,NA,77,17,0,4,90
TIOGA ISD,2022-01-30,091907,710,NA,NA,NA,1,NA,NA,NA
VAN ALSTYNE ISD,2022-01-30,091908,2058,NA,NA,NA,3,NA,NA,NA
WHITESBORO ISD,2022-01-30,091909,1732,NA,NA,15,2,0,1,16
WHITEWRIGHT ISD,2022-01-30,091910,775,NA,NA,13,2,0,0,15
POTTSBORO ISD,2022-01-30,091913,1461,NA,NA,NA,0,NA,NA,NA
S AND S CISD,2022-01-30,091914,1001,NA,NA,11,7,0,0,18
GUNTER ISD,2022-01-30,091917,1122,NA,NA,NA,NA,NA,NA,NA
TOM BEAN ISD,2022-01-30,091918,645,NA,NA,NA,NA,NA,NA,NA
EAST TEXAS CHARTER SCHOOLS,2022-01-30,092801,150,NA,NA,NA,NA,NA,NA,NA
GLADEWATER ISD,2022-01-30,092901,1765,NA,NA,24,0,0,0,24
KILGORE ISD,2022-01-30,092902,3953,NA,NA,NA,7,NA,NA,NA
LONGVIEW ISD,2022-01-30,092903,8377,NA,NA,NA,NA,NA,NA,NA
PINE TREE ISD,2022-01-30,092904,4705,NA,NA,NA,NA,NA,NA,NA
SABINE ISD,2022-01-30,092906,1554,NA,NA,7,1,0,0,8
SPRING HILL ISD,2022-01-30,092907,2054,NA,NA,42,4,0,0,46
WHITE OAK ISD,2022-01-30,092908,1478,NA,NA,14,4,0,1,17
ANDERSON-SHIRO CISD,2022-01-30,093901,901,NA,NA,NA,NA,NA,NA,NA
IOLA ISD,2022-01-30,093903,546,NA,NA,6,2,4,4,0
"NAVASOTA ISD",2022-01-30,093904,2954,NA,NA,43,7,0,0,50
RICHARDS ISD,2022-01-30,093905,218,NA,NA,NA,NA,NA,NA,NA
SEGUIN ISD,2022-01-30,094901,7114,NA,NA,81,43,0,0,124
SCHERTZ-CIBOLO-U CITY ISD,2022-01-30,094902,16018,NA,NA,NA,NA,NA,NA,NA
"NAVARRO ISD",2022-01-30,094903,2000,NA,NA,19,4,0,7,16
MARION ISD,2022-01-30,094904,1504,NA,NA,NA,NA,NA,NA,NA
ABERNATHY ISD,2022-01-30,095901,825,NA,NA,NA,NA,NA,NA,NA
COTTON CENTER ISD,2022-01-30,095902,98,NA,NA,NA,NA,NA,NA,NA
HALE CENTER ISD,2022-01-30,095903,609,NA,NA,7,1,0,1,7
PETERSBURG ISD,2022-01-30,095904,282,NA,NA,NA,NA,NA,NA,NA
PLAINVIEW ISD,2022-01-30,095905,4789,NA,NA,70,11,0,14,67
MEMPHIS ISD,2022-01-30,096904,436,NA,NA,10,0,0,10,0
TURKEY-QUITAQUE ISD,2022-01-30,096905,195,NA,NA,NA,NA,NA,NA,NA
HAMILTON ISD,2022-01-30,097902,845,NA,NA,14,5,0,0,19
HICO ISD,2022-01-30,097903,612,NA,NA,0,2,0,1,1
GRUVER ISD,2022-01-30,098901,421,NA,NA,NA,3,NA,NA,NA
PRINGLE-MORSE CISD,2022-01-30,098903,126,NA,NA,NA,0,NA,NA,NA
SPEARMAN ISD,2022-01-30,098904,795,NA,NA,NA,3,NA,NA,NA
CHILLICOTHE ISD,2022-01-30,099902,201,NA,NA,NA,NA,NA,NA,NA
QUANAH ISD,2022-01-30,099903,517,NA,NA,NA,NA,NA,NA,NA
KOUNTZE ISD,2022-01-30,100903,1161,NA,NA,11,0,0,4,7
SILSBEE ISD,2022-01-30,100904,2785,NA,NA,NA,14,NA,NA,NA
HARDIN-JEFFERSON ISD,2022-01-30,100905,2599,NA,NA,NA,NA,NA,NA,NA
LUMBERTON ISD,2022-01-30,100907,4246,NA,NA,NA,NA,NA,NA,NA
WEST HARDIN COUNTY CISD,2022-01-30,100908,593,NA,NA,NA,3,NA,NA,NA
HARRIS COUNTY DEPT OF ED,2022-01-30,101000,0,NA,NA,NA,0,NA,NA,NA
SER-NINOS CHARTER SCHOOL,2022-01-30,101802,880,NA,NA,NA,NA,NA,NA,NA
ARISTOI CLASSICAL ACADEMY,2022-01-30,101803,1213,NA,NA,NA,NA,NA,NA,NA
GEORGE I SANCHEZ CHARTER,2022-01-30,101804,979,NA,NA,NA,NA,NA,NA,NA
RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,2022-01-30,101806,1552,NA,NA,NA,NA,NA,NA,NA
ACADEMY OF ACCELERATED LEARNING INC,2022-01-30,101810,926,NA,NA,NA,NA,NA,NA,NA
EXCEL ACADEMY,2022-01-30,101811,258,NA,NA,NA,NA,NA,NA,NA
THE VARNETT PUBLIC SCHOOL,2022-01-30,101814,1170,NA,NA,NA,NA,NA,NA,NA
ALIEF MONTESSORI COMMUNITY SCHOOL,2022-01-30,101815,355,NA,NA,NA,NA,NA,NA,NA
AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,2022-01-30,101819,566,NA,NA,NA,NA,NA,NA,NA
HOUSTON HEIGHTS HIGH SCHOOL,2022-01-30,101821,165,NA,NA,NA,NA,NA,NA,NA
HOUSTON GATEWAY ACADEMY INC,2022-01-30,101828,2097,NA,NA,8,0,0,8,0
CALVIN NELMS CHARTER SCHOOLS,2022-01-30,101837,298,NA,NA,NA,NA,NA,NA,NA
SOUTHWEST SCHOOL,2022-01-30,101838,1547,NA,NA,NA,2,NA,NA,NA
TWO DIMENSIONS PREPARATORY ACADEMY,2022-01-30,101840,448,NA,NA,NA,NA,NA,NA,NA
COMQUEST ACADEMY,2022-01-30,101842,42,NA,NA,NA,NA,NA,NA,NA
YES PREP PUBLIC SCHOOLS INC,2022-01-30,101845,14545,NA,NA,17,14,29,2,0
HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,2022-01-30,101846,3608,NA,NA,6,0,4,2,0
BEATRICE MAYES INSTITUTE CHARTER SCHOOL,2022-01-30,101847,459,NA,NA,NA,NA,NA,NA,NA
ACCELERATED INTERMEDIATE ACADEMY,2022-01-30,101849,168,NA,NA,NA,NA,NA,NA,NA
PROMISE COMMUNITY SCHOOL,2022-01-30,101853,1740,NA,NA,NA,NA,NA,NA,NA
MEYERPARK ELEMENTARY,2022-01-30,101855,275,NA,NA,NA,NA,NA,NA,NA
DRAW ACADEMY,2022-01-30,101856,702,NA,NA,NA,NA,NA,NA,NA
HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,2022-01-30,101858,5934,NA,NA,9,0,5,4,0
STEP CHARTER SCHOOL,2022-01-30,101859,565,NA,NA,NA,NA,NA,NA,NA
THE RHODES SCHOOL FOR PERFORMING ARTS,2022-01-30,101861,613,NA,NA,NA,NA,NA,NA,NA
HARMONY PUBLIC SCHOOLS - HOUSTON WEST,2022-01-30,101862,4048,NA,NA,6,0,3,3,0
THE LAWSON ACADEMY,2022-01-30,101864,168,NA,NA,NA,NA,NA,NA,NA
THE PRO-VISION ACADEMY,2022-01-30,101868,357,NA,NA,NA,NA,NA,NA,NA
BETA ACADEMY,2022-01-30,101870,1296,NA,NA,NA,NA,NA,NA,NA
A+ UNLIMITED POTENTIAL,2022-01-30,101871,145,NA,NA,NA,NA,NA,NA,NA
ETOILE ACADEMY CHARTER SCHOOL,2022-01-30,101872,342,NA,NA,NA,NA,NA,NA,NA
YELLOWSTONE COLLEGE PREPARATORY,2022-01-30,101873,155,NA,NA,NA,NA,NA,NA,NA
LEGACY SCHOOL OF SPORT SCIENCES,2022-01-30,101874,374,NA,NA,NA,NA,NA,NA,NA
BLOOM ACADEMY CHARTER SCHOOL,2022-01-30,101875,226,NA,NA,NA,NA,NA,NA,NA
REVE PREPARATORY CHARTER SCHOOL,2022-01-30,101876,166,NA,NA,NA,NA,NA,NA,NA
ELEVATE COLLEGIATE CHARTER SCHOOL,2022-01-30,101877,54,NA,NA,NA,NA,NA,NA,NA
HOUSTON CLASSICAL CHARTER SCHOOL,2022-01-30,101878,84,NA,NA,NA,NA,NA,NA,NA
ALDINE ISD,2022-01-30,101902,62248,NA,NA,339,89,0,0,428
ALIEF ISD,2022-01-30,101903,40202,NA,NA,132,63,0,0,195
CHANNELVIEW ISD,2022-01-30,101905,9440,NA,NA,NA,NA,NA,NA,NA
CROSBY ISD,2022-01-30,101906,6523,NA,NA,NA,NA,NA,NA,NA
CYPRESS-FAIRBANKS ISD,2022-01-30,101907,117519,NA,NA,823,192,26,40,949
DEER PARK ISD,2022-01-30,101908,12481,NA,NA,122,21,0,0,143
GALENA PARK ISD,2022-01-30,101910,21538,NA,NA,NA,NA,NA,NA,NA
GOOSE CREEK CISD,2022-01-30,101911,23949,NA,NA,0,49,0,49,0
HOUSTON ISD,2022-01-30,101912,191989,NA,NA,NA,NA,NA,NA,NA
HUMBLE ISD,2022-01-30,101913,48142,NA,NA,286,86,5,137,230
KATY ISD,2022-01-30,101914,89071,NA,NA,886,131,1,0,1016
KLEIN ISD,2022-01-30,101915,53577,NA,NA,545,101,0,0,646
LA PORTE ISD,2022-01-30,101916,6991,NA,NA,107,27,0,134,0
PASADENA ISD,2022-01-30,101917,49535,NA,NA,255,137,0,0,392
SPRING ISD,2022-01-30,101919,32345,NA,NA,99,31,0,130,0
SPRING BRANCH ISD,2022-01-30,101920,33584,NA,NA,187,51,1,11,226
TOMBALL ISD,2022-01-30,101921,20243,NA,NA,128,10,0,0,138
SHELDON ISD,2022-01-30,101924,10584,NA,NA,NA,NA,NA,NA,NA
HUFFMAN ISD,2022-01-30,101925,3570,NA,NA,NA,3,NA,NA,NA
KARNACK ISD,2022-01-30,102901,136,NA,NA,NA,NA,NA,NA,NA
MARSHALL ISD,2022-01-30,102902,5147,NA,NA,36,10,0,1,45
WASKOM ISD,2022-01-30,102903,857,NA,NA,NA,NA,NA,NA,NA
HALLSVILLE ISD,2022-01-30,102904,19608,NA,NA,NA,13,NA,NA,NA
HARLETON ISD,2022-01-30,102905,720,NA,NA,NA,NA,NA,NA,NA
ELYSIAN FIELDS ISD,2022-01-30,102906,842,NA,NA,NA,NA,NA,NA,NA
CHANNING ISD,2022-01-30,103901,165,NA,NA,NA,NA,NA,NA,NA
HARTLEY ISD,2022-01-30,103902,235,NA,NA,NA,NA,NA,NA,NA
HASKELL CISD,2022-01-30,104901,538,NA,NA,NA,1,NA,NA,NA
RULE ISD,2022-01-30,104903,144,NA,NA,NA,NA,NA,NA,NA
PAINT CREEK ISD,2022-01-30,104907,95,NA,NA,NA,0,NA,NA,NA
KATHERINE ANNE PORTER SCHOOL,2022-01-30,105801,76,NA,NA,NA,NA,NA,NA,NA
TEXAS PREPARATORY SCHOOL,2022-01-30,105802,122,NA,NA,NA,NA,NA,NA,NA
KI CHARTER ACADEMY,2022-01-30,105803,344,NA,NA,0,1,0,0,1
SAN MARCOS CISD,2022-01-30,105902,8339,NA,NA,72,31,0,0,103
DRIPPING SPRINGS ISD,2022-01-30,105904,8023,NA,NA,163,24,17,27,143
WIMBERLEY ISD,2022-01-30,105905,2646,NA,NA,76,12,0,0,88
HAYS CISD,2022-01-30,105906,21494,NA,NA,NA,2,NA,NA,NA
CANADIAN ISD,2022-01-30,106901,841,NA,NA,20,6,0,0,26
ATHENS ISD,2022-01-30,107901,2991,NA,NA,14,14,0,1,27
BROWNSBORO ISD,2022-01-30,107902,2627,NA,NA,NA,NA,NA,NA,NA
CROSS ROADS ISD,2022-01-30,107904,545,NA,NA,NA,NA,NA,NA,NA
EUSTACE ISD,2022-01-30,107905,1267,NA,NA,NA,NA,NA,NA,NA
MALAKOFF ISD,2022-01-30,107906,1446,NA,NA,15,10,0,25,0
TRINIDAD ISD,2022-01-30,107907,158,NA,NA,NA,0,NA,NA,NA
MURCHISON ISD,2022-01-30,107908,152,NA,NA,5,0,0,0,5
LAPOYNOR ISD,2022-01-30,107910,492,NA,NA,NA,NA,NA,NA,NA
HORIZON MONTESSORI PUBLIC SCHOOLS,2022-01-30,108802,1405,NA,NA,14,2,0,0,16
TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,2022-01-30,108804,567,NA,NA,NA,NA,NA,NA,NA
IDEA PUBLIC SCHOOLS,2022-01-30,108807,70497,NA,NA,252,200,0,0,452
VANGUARD ACADEMY,2022-01-30,108808,5416,NA,NA,NA,NA,NA,NA,NA
EXCELLENCE IN LEADERSHIP ACADEMY,2022-01-30,108809,300,NA,NA,NA,0,NA,NA,NA
DONNA ISD,2022-01-30,108902,13018,NA,NA,113,47,0,0,160
EDCOUCH-ELSA ISD,2022-01-30,108903,4052,NA,NA,NA,NA,NA,NA,NA
EDINBURG CISD,2022-01-30,108904,32076,NA,NA,613,26,35,47,557
HIDALGO ISD,2022-01-30,108905,2790,NA,NA,71,21,0,0,92
MCALLEN ISD,2022-01-30,108906,20462,NA,NA,NA,NA,NA,NA,NA
MERCEDES ISD,2022-01-30,108907,4417,NA,NA,8,4,0,0,12
MISSION CISD,2022-01-30,108908,13973,NA,NA,NA,NA,NA,NA,NA
PHARR-SAN JUAN-ALAMO ISD,2022-01-30,108909,29354,NA,NA,562,139,62,168,471
PROGRESO ISD,2022-01-30,108910,1390,NA,NA,NA,NA,NA,NA,NA
SHARYLAND ISD,2022-01-30,108911,9459,NA,NA,NA,NA,NA,NA,NA
LA JOYA ISD,2022-01-30,108912,24069,NA,NA,NA,NA,NA,NA,NA
WESLACO ISD,2022-01-30,108913,15408,NA,NA,NA,NA,NA,NA,NA
LA VILLA ISD,2022-01-30,108914,549,NA,NA,NA,NA,NA,NA,NA
MONTE ALTO ISD,2022-01-30,108915,864,NA,NA,NA,NA,NA,NA,NA
VALLEY VIEW ISD,2022-01-30,108916,3377,NA,NA,52,7,0,59,0
ABBOTT ISD,2022-01-30,109901,283,NA,NA,NA,NA,NA,NA,NA
BYNUM ISD,2022-01-30,109902,183,NA,NA,NA,NA,NA,NA,NA
COVINGTON ISD,2022-01-30,109903,301,NA,NA,NA,NA,NA,NA,NA
HILLSBORO ISD,2022-01-30,109904,1949,NA,NA,NA,NA,NA,NA,NA
HUBBARD ISD,2022-01-30,109905,447,NA,NA,NA,1,NA,NA,NA
ITASCA ISD,2022-01-30,109907,624,NA,NA,7,2,0,0,9
MALONE ISD,2022-01-30,109908,162,NA,NA,NA,NA,NA,NA,NA
MOUNT CALM ISD,2022-01-30,109910,200,NA,NA,NA,NA,NA,NA,NA
WHITNEY ISD,2022-01-30,109911,1512,NA,NA,10,7,0,2,15
AQUILLA ISD,2022-01-30,109912,332,NA,NA,NA,0,NA,NA,NA
BLUM ISD,2022-01-30,109913,349,NA,NA,NA,NA,NA,NA,NA
PENELOPE ISD,2022-01-30,109914,197,NA,NA,NA,NA,NA,NA,NA
ANTON ISD,2022-01-30,110901,191,NA,NA,NA,NA,NA,NA,NA
LEVELLAND ISD,2022-01-30,110902,2788,NA,NA,NA,NA,NA,NA,NA
ROPES ISD,2022-01-30,110905,513,NA,NA,NA,NA,NA,NA,NA
SMYER ISD,2022-01-30,110906,420,NA,NA,5,2,0,0,7
SUNDOWN ISD,2022-01-30,110907,589,NA,NA,NA,NA,NA,NA,NA
WHITHARRAL ISD,2022-01-30,110908,236,NA,NA,NA,NA,NA,NA,NA
LAKE GRANBURY ACADEMY CHARTER SCHOOL,2022-01-30,111801,53,NA,NA,NA,NA,NA,NA,NA
GRANBURY ISD,2022-01-30,111901,7804,NA,NA,127,40,0,0,167
LIPAN ISD,2022-01-30,111902,445,NA,NA,5,0,0,0,5
TOLAR ISD,2022-01-30,111903,868,NA,NA,NA,NA,NA,NA,NA
SULPHUR SPRINGS ISD,2022-01-30,112901,4405,NA,NA,48,7,0,0,55
CUMBY ISD,2022-01-30,112905,436,NA,NA,NA,5,NA,NA,NA
NORTH HOPKINS ISD,2022-01-30,112906,537,NA,NA,NA,5,NA,NA,NA
MILLER GROVE ISD,2022-01-30,112907,305,NA,NA,NA,NA,NA,NA,NA
COMO-PICKTON CISD,2022-01-30,112908,730,NA,NA,NA,NA,NA,NA,NA
SALTILLO ISD,2022-01-30,112909,248,NA,NA,NA,2,NA,NA,NA
SULPHUR BLUFF ISD,2022-01-30,112910,203,NA,NA,NA,NA,NA,NA,NA
