District,Date,LEA,District_Total_Enrollment,Campus,Campus_ID,Cases_Student_New,Cases_Staff_New,Case_Source_Campus,Case_Source_OffCampus,Case_Source_Unknown
FANNINDEL ISD,2021-12-12,060914,145,NA,NA,NA,0,NA,NA,NA
UNIVERSITY OF NORTH TEXAS,2021-12-12,061501,0,NA,NA,NA,NA,NA,NA,NA
NORTH TEXAS COLLEGIATE ACADEMY,2021-12-12,061802,704,NA,NA,NA,NA,NA,NA,NA
LEADERSHIP PREP SCHOOL,2021-12-12,061804,1301,NA,NA,NA,NA,NA,NA,NA
TRIVIUM ACADEMY,2021-12-12,061805,567,NA,NA,NA,NA,NA,NA,NA
DENTON ISD,2021-12-12,061901,32273,NA,NA,26,5,0,3,28
LEWISVILLE ISD,2021-12-12,061902,49347,NA,NA,46,5,0,20,31
PILOT POINT ISD,2021-12-12,061903,1435,NA,NA,NA,NA,NA,NA,NA
KRUM ISD,2021-12-12,061905,2212,NA,NA,NA,1,NA,NA,NA
PONDER ISD,2021-12-12,061906,1589,NA,NA,NA,NA,NA,NA,NA
AUBREY ISD,2021-12-12,061907,3136,NA,NA,NA,1,NA,NA,NA
SANGER ISD,2021-12-12,061908,2775,NA,NA,NA,NA,NA,NA,NA
ARGYLE ISD,2021-12-12,061910,4286,NA,NA,NA,NA,NA,NA,NA
NORTHWEST ISD,2021-12-12,061911,27119,NA,NA,NA,NA,NA,NA,NA
LAKE DALLAS ISD,2021-12-12,061912,4052,NA,NA,NA,0,NA,NA,NA
LITTLE ELM ISD,2021-12-12,061914,8290,NA,NA,NA,3,NA,NA,NA
CUERO ISD,2021-12-12,062901,1954,NA,NA,NA,NA,NA,NA,NA
NORDHEIM ISD,2021-12-12,062902,150,NA,NA,NA,NA,NA,NA,NA
YOAKUM ISD,2021-12-12,062903,1508,NA,NA,NA,NA,NA,NA,NA
YORKTOWN ISD,2021-12-12,062904,553,NA,NA,NA,NA,NA,NA,NA
WESTHOFF ISD,2021-12-12,062905,56,NA,NA,NA,NA,NA,NA,NA
MEYERSVILLE ISD,2021-12-12,062906,143,NA,NA,NA,NA,NA,NA,NA
SPUR ISD,2021-12-12,063903,217,NA,NA,NA,NA,NA,NA,NA
PATTON SPRINGS ISD,2021-12-12,063906,84,NA,NA,NA,NA,NA,NA,NA
CARRIZO SPRINGS CISD,2021-12-12,064903,1715,NA,NA,NA,0,NA,NA,NA
CLARENDON ISD,2021-12-12,065901,453,NA,NA,NA,1,NA,NA,NA
HEDLEY ISD,2021-12-12,065902,125,NA,NA,NA,NA,NA,NA,NA
RAMIREZ CSD,2021-12-12,066005,29,NA,NA,NA,NA,NA,NA,NA
BENAVIDES ISD,2021-12-12,066901,226,NA,NA,NA,NA,NA,NA,NA
SAN DIEGO ISD,2021-12-12,066902,1421,NA,NA,NA,0,NA,NA,NA
FREER ISD,2021-12-12,066903,765,NA,NA,NA,NA,NA,NA,NA
CISCO ISD,2021-12-12,067902,807,NA,NA,NA,NA,NA,NA,NA
EASTLAND ISD,2021-12-12,067903,1117,NA,NA,NA,NA,NA,NA,NA
GORMAN ISD,2021-12-12,067904,266,NA,NA,NA,NA,NA,NA,NA
RANGER ISD,2021-12-12,067907,342,NA,NA,NA,NA,NA,NA,NA
RISING STAR ISD,2021-12-12,067908,202,NA,NA,NA,NA,NA,NA,NA
COMPASS ACADEMY CHARTER SCHOOL,2021-12-12,068802,1375,NA,NA,NA,0,NA,NA,NA
UTPB STEM ACADEMY,2021-12-12,068803,773,NA,NA,NA,NA,NA,NA,NA
ECTOR COUNTY ISD,2021-12-12,068901,32529,NA,NA,51,6,6,17,34
ROCKSPRINGS ISD,2021-12-12,069901,261,NA,NA,NA,NA,NA,NA,NA
NUECES CANYON CISD,2021-12-12,069902,259,NA,NA,NA,NA,NA,NA,NA
WAXAHACHIE FAITH FAMILY ACADEMY,2021-12-12,070801,2537,NA,NA,NA,NA,NA,NA,NA
AVALON ISD,2021-12-12,070901,343,NA,NA,NA,NA,NA,NA,NA
ENNIS ISD,2021-12-12,070903,6077,NA,NA,NA,0,NA,NA,NA
FERRIS ISD,2021-12-12,070905,2635,NA,NA,NA,NA,NA,NA,NA
ITALY ISD,2021-12-12,070907,647,NA,NA,0,1,0,0,1
MIDLOTHIAN ISD,2021-12-12,070908,10390,NA,NA,15,3,0,0,18
MILFORD ISD,2021-12-12,070909,240,NA,NA,NA,NA,NA,NA,NA
PALMER ISD,2021-12-12,070910,1279,NA,NA,NA,NA,NA,NA,NA
RED OAK ISD,2021-12-12,070911,6351,NA,NA,5,0,0,3,2
WAXAHACHIE ISD,2021-12-12,070912,10185,NA,NA,13,9,0,0,22
MAYPEARL ISD,2021-12-12,070915,1184,NA,NA,NA,NA,NA,NA,NA
BURNHAM WOOD CHARTER SCHOOL DISTRICT,2021-12-12,071801,1407,NA,NA,NA,NA,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO,2021-12-12,071803,210,NA,NA,NA,NA,NA,NA,NA
EL PASO ACADEMY,2021-12-12,071804,320,NA,NA,NA,0,NA,NA,NA
HARMONY PUBLIC SCHOOLS - WEST TEXAS,2021-12-12,071806,4646,NA,NA,0,1,0,1,0
LA FE PREPARATORY SCHOOL,2021-12-12,071807,191,NA,NA,NA,NA,NA,NA,NA
VISTA DEL FUTURO CHARTER SCHOOL,2021-12-12,071809,332,NA,NA,NA,NA,NA,NA,NA
EL PASO LEADERSHIP ACADEMY,2021-12-12,071810,271,NA,NA,NA,NA,NA,NA,NA
CLINT ISD,2021-12-12,071901,10613,NA,NA,20,0,4,12,4
EL PASO ISD,2021-12-12,071902,51281,NA,NA,NA,NA,NA,NA,NA
FABENS ISD,2021-12-12,071903,2006,NA,NA,20,1,20,1,0
SAN ELIZARIO ISD,2021-12-12,071904,3235,NA,NA,NA,NA,NA,NA,NA
YSLETA ISD,2021-12-12,071905,37665,NA,NA,229,34,7,68,188
ANTHONY ISD,2021-12-12,071906,800,NA,NA,NA,NA,NA,NA,NA
CANUTILLO ISD,2021-12-12,071907,6061,NA,NA,NA,NA,NA,NA,NA
TORNILLO ISD,2021-12-12,071908,894,NA,NA,6,2,0,0,8
SOCORRO ISD,2021-12-12,071909,47787,NA,NA,NA,NA,NA,NA,NA
PREMIER HIGH SCHOOLS,2021-12-12,072801,6657,NA,NA,NA,1,NA,NA,NA
ERATH EXCELS ACADEMY INC,2021-12-12,072802,101,NA,NA,NA,NA,NA,NA,NA
THREE WAY ISD,2021-12-12,072901,246,NA,NA,NA,NA,NA,NA,NA
DUBLIN ISD,2021-12-12,072902,1106,NA,NA,NA,NA,NA,NA,NA
STEPHENVILLE ISD,2021-12-12,072903,3715,NA,NA,NA,2,NA,NA,NA
BLUFF DALE ISD,2021-12-12,072904,223,NA,NA,NA,NA,NA,NA,NA
HUCKABAY ISD,2021-12-12,072908,312,NA,NA,NA,NA,NA,NA,NA
LINGLEVILLE ISD,2021-12-12,072909,288,NA,NA,NA,NA,NA,NA,NA
MORGAN MILL ISD,2021-12-12,072910,120,NA,NA,NA,NA,NA,NA,NA
CHILTON ISD,2021-12-12,073901,488,NA,NA,NA,NA,NA,NA,NA
MARLIN ISD,2021-12-12,073903,892,NA,NA,NA,NA,NA,NA,NA
WESTPHALIA ISD,2021-12-12,073904,138,NA,NA,NA,NA,NA,NA,NA
ROSEBUD-LOTT ISD,2021-12-12,073905,734,NA,NA,NA,NA,NA,NA,NA
BONHAM ISD,2021-12-12,074903,1921,NA,NA,NA,NA,NA,NA,NA
DODD CITY ISD,2021-12-12,074904,327,NA,NA,NA,NA,NA,NA,NA
ECTOR ISD,2021-12-12,074905,238,NA,NA,NA,NA,NA,NA,NA
HONEY GROVE ISD,2021-12-12,074907,645,NA,NA,NA,0,NA,NA,NA
LEONARD ISD,2021-12-12,074909,781,NA,NA,NA,1,NA,NA,NA
SAVOY ISD,2021-12-12,074911,308,NA,NA,NA,NA,NA,NA,NA
TRENTON ISD,2021-12-12,074912,733,NA,NA,NA,NA,NA,NA,NA
SAM RAYBURN ISD,2021-12-12,074917,506,NA,NA,NA,NA,NA,NA,NA
FLATONIA ISD,2021-12-12,075901,629,NA,NA,NA,NA,NA,NA,NA
LA GRANGE ISD,2021-12-12,075902,1883,NA,NA,NA,NA,NA,NA,NA
SCHULENBURG ISD,2021-12-12,075903,705,NA,NA,NA,NA,NA,NA,NA
FAYETTEVILLE ISD,2021-12-12,075906,281,NA,NA,NA,NA,NA,NA,NA
ROUND TOP-CARMINE ISD,2021-12-12,075908,237,NA,NA,NA,NA,NA,NA,NA
ROBY CISD,2021-12-12,076903,330,NA,NA,NA,NA,NA,NA,NA
ROTAN ISD,2021-12-12,076904,260,NA,NA,NA,NA,NA,NA,NA
FLOYDADA ISD,2021-12-12,077901,693,NA,NA,NA,NA,NA,NA,NA
LOCKNEY ISD,2021-12-12,077902,433,NA,NA,NA,NA,NA,NA,NA
CROWELL ISD,2021-12-12,078901,199,NA,NA,NA,NA,NA,NA,NA
LAMAR CISD,2021-12-12,079901,39732,NA,NA,32,12,0,0,44
NEEDVILLE ISD,2021-12-12,079906,3398,NA,NA,NA,NA,NA,NA,NA
FORT BEND ISD,2021-12-12,079907,77951,NA,NA,81,28,0,0,109
STAFFORD MSD,2021-12-12,079910,3497,NA,NA,NA,NA,NA,NA,NA
MOUNT VERNON ISD,2021-12-12,080901,1538,NA,NA,NA,NA,NA,NA,NA
FAIRFIELD ISD,2021-12-12,081902,1709,NA,NA,NA,NA,NA,NA,NA
TEAGUE ISD,2021-12-12,081904,1189,NA,NA,NA,0,NA,NA,NA
WORTHAM ISD,2021-12-12,081905,519,NA,NA,NA,NA,NA,NA,NA
DEW ISD,2021-12-12,081906,127,NA,NA,NA,NA,NA,NA,NA
DILLEY ISD,2021-12-12,082902,919,NA,NA,NA,NA,NA,NA,NA
PEARSALL ISD,2021-12-12,082903,2036,NA,NA,NA,NA,NA,NA,NA
SEAGRAVES ISD,2021-12-12,083901,528,NA,NA,NA,NA,NA,NA,NA
LOOP ISD,2021-12-12,083902,158,NA,NA,NA,1,NA,NA,NA
SEMINOLE ISD,2021-12-12,083903,2998,NA,NA,NA,NA,NA,NA,NA
ODYSSEY ACADEMY INC,2021-12-12,084802,1500,NA,NA,NA,1,NA,NA,NA
AMBASSADORS PREPARATORY ACADEMY,2021-12-12,084804,193,NA,NA,NA,NA,NA,NA,NA
DICKINSON ISD,2021-12-12,084901,11973,NA,NA,NA,NA,NA,NA,NA
GALVESTON ISD,2021-12-12,084902,6683,NA,NA,NA,1,NA,NA,NA
HIGH ISLAND ISD,2021-12-12,084903,160,NA,NA,NA,NA,NA,NA,NA
TEXAS CITY ISD,2021-12-12,084906,7830,NA,NA,NA,NA,NA,NA,NA
HITCHCOCK ISD,2021-12-12,084908,1736,NA,NA,NA,NA,NA,NA,NA
SANTA FE ISD,2021-12-12,084909,4371,NA,NA,NA,NA,NA,NA,NA
CLEAR CREEK ISD,2021-12-12,084910,41065,NA,NA,NA,NA,NA,NA,NA
FRIENDSWOOD ISD,2021-12-12,084911,6189,NA,NA,5,1,0,0,6
POST ISD,2021-12-12,085902,793,NA,NA,NA,0,NA,NA,NA
SOUTHLAND ISD,2021-12-12,085903,113,NA,NA,NA,NA,NA,NA,NA
DOSS CONSOLIDATED CSD,2021-12-12,086024,24,NA,NA,NA,NA,NA,NA,NA
FREDERICKSBURG ISD,2021-12-12,086901,3152,NA,NA,NA,1,NA,NA,NA
HARPER ISD,2021-12-12,086902,569,NA,NA,0,1,0,1,0
GLASSCOCK COUNTY ISD,2021-12-12,087901,296,NA,NA,NA,NA,NA,NA,NA
GOLIAD ISD,2021-12-12,088902,1314,NA,NA,NA,NA,NA,NA,NA
GONZALES ISD,2021-12-12,089901,2651,NA,NA,NA,NA,NA,NA,NA
NIXON-SMILEY CISD,2021-12-12,089903,1075,NA,NA,NA,NA,NA,NA,NA
WAELDER ISD,2021-12-12,089905,305,NA,NA,NA,NA,NA,NA,NA
LEFORS ISD,2021-12-12,090902,181,NA,NA,NA,NA,NA,NA,NA
MCLEAN ISD,2021-12-12,090903,193,NA,NA,NA,NA,NA,NA,NA
PAMPA ISD,2021-12-12,090904,3522,NA,NA,NA,NA,NA,NA,NA
GRANDVIEW-HOPKINS ISD,2021-12-12,090905,47,NA,NA,NA,NA,NA,NA,NA
BELLS ISD,2021-12-12,091901,894,NA,NA,NA,NA,NA,NA,NA
COLLINSVILLE ISD,2021-12-12,091902,555,NA,NA,NA,NA,NA,NA,NA
DENISON ISD,2021-12-12,091903,4758,NA,NA,NA,NA,NA,NA,NA
HOWE ISD,2021-12-12,091905,1257,NA,NA,NA,NA,NA,NA,NA
SHERMAN ISD,2021-12-12,091906,7625,NA,NA,NA,NA,NA,NA,NA
TIOGA ISD,2021-12-12,091907,710,NA,NA,NA,NA,NA,NA,NA
VAN ALSTYNE ISD,2021-12-12,091908,2058,NA,NA,NA,NA,NA,NA,NA
WHITESBORO ISD,2021-12-12,091909,1732,NA,NA,NA,2,NA,NA,NA
WHITEWRIGHT ISD,2021-12-12,091910,775,NA,NA,NA,NA,NA,NA,NA
POTTSBORO ISD,2021-12-12,091913,1461,NA,NA,NA,NA,NA,NA,NA
S AND S CISD,2021-12-12,091914,1001,NA,NA,NA,NA,NA,NA,NA
GUNTER ISD,2021-12-12,091917,1122,NA,NA,NA,NA,NA,NA,NA
TOM BEAN ISD,2021-12-12,091918,645,NA,NA,NA,NA,NA,NA,NA
EAST TEXAS CHARTER SCHOOLS,2021-12-12,092801,150,NA,NA,NA,NA,NA,NA,NA
GLADEWATER ISD,2021-12-12,092901,1765,NA,NA,NA,NA,NA,NA,NA
KILGORE ISD,2021-12-12,092902,3953,NA,NA,NA,0,NA,NA,NA
LONGVIEW ISD,2021-12-12,092903,8377,NA,NA,NA,NA,NA,NA,NA
PINE TREE ISD,2021-12-12,092904,4705,NA,NA,NA,NA,NA,NA,NA
SABINE ISD,2021-12-12,092906,1554,NA,NA,NA,NA,NA,NA,NA
SPRING HILL ISD,2021-12-12,092907,2054,NA,NA,NA,NA,NA,NA,NA
WHITE OAK ISD,2021-12-12,092908,1478,NA,NA,NA,NA,NA,NA,NA
ANDERSON-SHIRO CISD,2021-12-12,093901,901,NA,NA,NA,NA,NA,NA,NA
IOLA ISD,2021-12-12,093903,546,NA,NA,NA,NA,NA,NA,NA
"NAVASOTA ISD",2021-12-12,093904,2954,NA,NA,0,1,0,1,0
RICHARDS ISD,2021-12-12,093905,218,NA,NA,NA,NA,NA,NA,NA
SEGUIN ISD,2021-12-12,094901,7114,NA,NA,NA,1,NA,NA,NA
SCHERTZ-CIBOLO-U CITY ISD,2021-12-12,094902,16018,NA,NA,NA,NA,NA,NA,NA
"NAVARRO ISD",2021-12-12,094903,2000,NA,NA,NA,NA,NA,NA,NA
MARION ISD,2021-12-12,094904,1504,NA,NA,NA,NA,NA,NA,NA
ABERNATHY ISD,2021-12-12,095901,825,NA,NA,NA,NA,NA,NA,NA
COTTON CENTER ISD,2021-12-12,095902,98,NA,NA,NA,0,NA,NA,NA
HALE CENTER ISD,2021-12-12,095903,609,NA,NA,NA,1,NA,NA,NA
PETERSBURG ISD,2021-12-12,095904,282,NA,NA,NA,NA,NA,NA,NA
PLAINVIEW ISD,2021-12-12,095905,4789,NA,NA,12,4,0,1,15
MEMPHIS ISD,2021-12-12,096904,436,NA,NA,NA,NA,NA,NA,NA
TURKEY-QUITAQUE ISD,2021-12-12,096905,195,NA,NA,NA,NA,NA,NA,NA
HAMILTON ISD,2021-12-12,097902,845,NA,NA,NA,NA,NA,NA,NA
HICO ISD,2021-12-12,097903,612,NA,NA,NA,NA,NA,NA,NA
GRUVER ISD,2021-12-12,098901,421,NA,NA,5,2,0,3,4
PRINGLE-MORSE CISD,2021-12-12,098903,126,NA,NA,NA,NA,NA,NA,NA
SPEARMAN ISD,2021-12-12,098904,795,NA,NA,5,1,0,0,6
CHILLICOTHE ISD,2021-12-12,099902,201,NA,NA,0,1,0,1,0
QUANAH ISD,2021-12-12,099903,517,NA,NA,NA,NA,NA,NA,NA
KOUNTZE ISD,2021-12-12,100903,1161,NA,NA,NA,NA,NA,NA,NA
SILSBEE ISD,2021-12-12,100904,2785,NA,NA,NA,NA,NA,NA,NA
HARDIN-JEFFERSON ISD,2021-12-12,100905,2599,NA,NA,NA,NA,NA,NA,NA
LUMBERTON ISD,2021-12-12,100907,4246,NA,NA,NA,NA,NA,NA,NA
WEST HARDIN COUNTY CISD,2021-12-12,100908,593,NA,NA,NA,NA,NA,NA,NA
HARRIS COUNTY DEPT OF ED,2021-12-12,101000,0,NA,NA,NA,NA,NA,NA,NA
SER-NINOS CHARTER SCHOOL,2021-12-12,101802,880,NA,NA,NA,NA,NA,NA,NA
ARISTOI CLASSICAL ACADEMY,2021-12-12,101803,1213,NA,NA,NA,NA,NA,NA,NA
GEORGE I SANCHEZ CHARTER,2021-12-12,101804,979,NA,NA,NA,0,NA,NA,NA
RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,2021-12-12,101806,1552,NA,NA,NA,NA,NA,NA,NA
ACADEMY OF ACCELERATED LEARNING INC,2021-12-12,101810,926,NA,NA,NA,NA,NA,NA,NA
EXCEL ACADEMY,2021-12-12,101811,258,NA,NA,NA,NA,NA,NA,NA
THE VARNETT PUBLIC SCHOOL,2021-12-12,101814,1170,NA,NA,NA,NA,NA,NA,NA
ALIEF MONTESSORI COMMUNITY SCHOOL,2021-12-12,101815,355,NA,NA,NA,NA,NA,NA,NA
AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,2021-12-12,101819,566,NA,NA,NA,NA,NA,NA,NA
HOUSTON HEIGHTS HIGH SCHOOL,2021-12-12,101821,165,NA,NA,NA,NA,NA,NA,NA
HOUSTON GATEWAY ACADEMY INC,2021-12-12,101828,2097,NA,NA,NA,0,NA,NA,NA
CALVIN NELMS CHARTER SCHOOLS,2021-12-12,101837,298,NA,NA,NA,NA,NA,NA,NA
SOUTHWEST SCHOOL,2021-12-12,101838,1547,NA,NA,NA,0,NA,NA,NA
TWO DIMENSIONS PREPARATORY ACADEMY,2021-12-12,101840,448,NA,NA,NA,NA,NA,NA,NA
COMQUEST ACADEMY,2021-12-12,101842,42,NA,NA,NA,NA,NA,NA,NA
YES PREP PUBLIC SCHOOLS INC,2021-12-12,101845,14545,NA,NA,6,1,7,0,0
HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,2021-12-12,101846,3608,NA,NA,NA,1,NA,NA,NA
BEATRICE MAYES INSTITUTE CHARTER SCHOOL,2021-12-12,101847,459,NA,NA,NA,NA,NA,NA,NA
ACCELERATED INTERMEDIATE ACADEMY,2021-12-12,101849,168,NA,NA,NA,NA,NA,NA,NA
PROMISE COMMUNITY SCHOOL,2021-12-12,101853,1740,NA,NA,NA,NA,NA,NA,NA
MEYERPARK ELEMENTARY,2021-12-12,101855,275,NA,NA,NA,NA,NA,NA,NA
DRAW ACADEMY,2021-12-12,101856,702,NA,NA,NA,NA,NA,NA,NA
HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,2021-12-12,101858,5934,NA,NA,0,1,0,1,0
STEP CHARTER SCHOOL,2021-12-12,101859,565,NA,NA,NA,NA,NA,NA,NA
THE RHODES SCHOOL FOR PERFORMING ARTS,2021-12-12,101861,613,NA,NA,NA,NA,NA,NA,NA
HARMONY PUBLIC SCHOOLS - HOUSTON WEST,2021-12-12,101862,4048,NA,NA,NA,2,NA,NA,NA
THE LAWSON ACADEMY,2021-12-12,101864,168,NA,NA,NA,NA,NA,NA,NA
THE PRO-VISION ACADEMY,2021-12-12,101868,357,NA,NA,NA,NA,NA,NA,NA
BETA ACADEMY,2021-12-12,101870,1296,NA,NA,NA,NA,NA,NA,NA
A+ UNLIMITED POTENTIAL,2021-12-12,101871,145,NA,NA,NA,NA,NA,NA,NA
ETOILE ACADEMY CHARTER SCHOOL,2021-12-12,101872,342,NA,NA,NA,NA,NA,NA,NA
YELLOWSTONE COLLEGE PREPARATORY,2021-12-12,101873,155,NA,NA,NA,NA,NA,NA,NA
LEGACY SCHOOL OF SPORT SCIENCES,2021-12-12,101874,374,NA,NA,NA,NA,NA,NA,NA
BLOOM ACADEMY CHARTER SCHOOL,2021-12-12,101875,226,NA,NA,NA,NA,NA,NA,NA
REVE PREPARATORY CHARTER SCHOOL,2021-12-12,101876,166,NA,NA,NA,NA,NA,NA,NA
ELEVATE COLLEGIATE CHARTER SCHOOL,2021-12-12,101877,54,NA,NA,0,1,0,0,1
HOUSTON CLASSICAL CHARTER SCHOOL,2021-12-12,101878,84,NA,NA,NA,NA,NA,NA,NA
ALDINE ISD,2021-12-12,101902,62248,NA,NA,20,11,0,1,30
ALIEF ISD,2021-12-12,101903,40202,NA,NA,14,0,0,0,14
CHANNELVIEW ISD,2021-12-12,101905,9440,NA,NA,NA,NA,NA,NA,NA
CROSBY ISD,2021-12-12,101906,6523,NA,NA,NA,NA,NA,NA,NA
CYPRESS-FAIRBANKS ISD,2021-12-12,101907,117519,NA,NA,61,18,1,5,73
DEER PARK ISD,2021-12-12,101908,12481,NA,NA,10,1,0,0,11
GALENA PARK ISD,2021-12-12,101910,21538,NA,NA,NA,NA,NA,NA,NA
GOOSE CREEK CISD,2021-12-12,101911,23949,NA,NA,13,7,0,20,0
HOUSTON ISD,2021-12-12,101912,191989,NA,NA,NA,NA,NA,NA,NA
HUMBLE ISD,2021-12-12,101913,48142,NA,NA,12,2,0,0,14
KATY ISD,2021-12-12,101914,89071,NA,NA,94,12,0,0,106
KLEIN ISD,2021-12-12,101915,53577,NA,NA,24,7,0,0,31
LA PORTE ISD,2021-12-12,101916,6991,NA,NA,6,2,0,8,0
PASADENA ISD,2021-12-12,101917,49535,NA,NA,5,3,0,0,8
SPRING ISD,2021-12-12,101919,32345,NA,NA,38,7,0,43,2
SPRING BRANCH ISD,2021-12-12,101920,33584,NA,NA,25,1,0,1,25
TOMBALL ISD,2021-12-12,101921,20243,NA,NA,NA,NA,NA,NA,NA
SHELDON ISD,2021-12-12,101924,10584,NA,NA,NA,1,NA,NA,NA
HUFFMAN ISD,2021-12-12,101925,3570,NA,NA,NA,NA,NA,NA,NA
KARNACK ISD,2021-12-12,102901,136,NA,NA,NA,NA,NA,NA,NA
MARSHALL ISD,2021-12-12,102902,5147,NA,NA,NA,0,NA,NA,NA
WASKOM ISD,2021-12-12,102903,857,NA,NA,NA,NA,NA,NA,NA
HALLSVILLE ISD,2021-12-12,102904,19608,NA,NA,NA,0,NA,NA,NA
HARLETON ISD,2021-12-12,102905,720,NA,NA,NA,NA,NA,NA,NA
ELYSIAN FIELDS ISD,2021-12-12,102906,842,NA,NA,0,1,0,0,1
CHANNING ISD,2021-12-12,103901,165,NA,NA,NA,NA,NA,NA,NA
HARTLEY ISD,2021-12-12,103902,235,NA,NA,NA,NA,NA,NA,NA
HASKELL CISD,2021-12-12,104901,538,NA,NA,NA,NA,NA,NA,NA
RULE ISD,2021-12-12,104903,144,NA,NA,NA,NA,NA,NA,NA
PAINT CREEK ISD,2021-12-12,104907,95,NA,NA,NA,0,NA,NA,NA
KATHERINE ANNE PORTER SCHOOL,2021-12-12,105801,76,NA,NA,NA,NA,NA,NA,NA
TEXAS PREPARATORY SCHOOL,2021-12-12,105802,122,NA,NA,NA,NA,NA,NA,NA
KI CHARTER ACADEMY,2021-12-12,105803,344,NA,NA,NA,0,NA,NA,NA
SAN MARCOS CISD,2021-12-12,105902,8339,NA,NA,NA,1,NA,NA,NA
DRIPPING SPRINGS ISD,2021-12-12,105904,8023,NA,NA,7,0,0,2,5
WIMBERLEY ISD,2021-12-12,105905,2646,NA,NA,NA,0,NA,NA,NA
HAYS CISD,2021-12-12,105906,21494,NA,NA,11,0,0,2,9
CANADIAN ISD,2021-12-12,106901,841,NA,NA,NA,NA,NA,NA,NA
ATHENS ISD,2021-12-12,107901,2991,NA,NA,NA,NA,NA,NA,NA
BROWNSBORO ISD,2021-12-12,107902,2627,NA,NA,NA,NA,NA,NA,NA
CROSS ROADS ISD,2021-12-12,107904,545,NA,NA,NA,NA,NA,NA,NA
EUSTACE ISD,2021-12-12,107905,1267,NA,NA,NA,NA,NA,NA,NA
MALAKOFF ISD,2021-12-12,107906,1446,NA,NA,NA,NA,NA,NA,NA
TRINIDAD ISD,2021-12-12,107907,158,NA,NA,NA,NA,NA,NA,NA
MURCHISON ISD,2021-12-12,107908,152,NA,NA,NA,NA,NA,NA,NA
LAPOYNOR ISD,2021-12-12,107910,492,NA,NA,NA,NA,NA,NA,NA
HORIZON MONTESSORI PUBLIC SCHOOLS,2021-12-12,108802,1405,NA,NA,NA,0,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,2021-12-12,108804,567,NA,NA,NA,NA,NA,NA,NA
IDEA PUBLIC SCHOOLS,2021-12-12,108807,70497,NA,NA,54,7,0,0,61
VANGUARD ACADEMY,2021-12-12,108808,5416,NA,NA,NA,0,NA,NA,NA
EXCELLENCE IN LEADERSHIP ACADEMY,2021-12-12,108809,300,NA,NA,NA,NA,NA,NA,NA
DONNA ISD,2021-12-12,108902,13018,NA,NA,15,0,0,0,15
EDCOUCH-ELSA ISD,2021-12-12,108903,4052,NA,NA,NA,NA,NA,NA,NA
EDINBURG CISD,2021-12-12,108904,32076,NA,NA,NA,NA,NA,NA,NA
HIDALGO ISD,2021-12-12,108905,2790,NA,NA,NA,NA,NA,NA,NA
MCALLEN ISD,2021-12-12,108906,20462,NA,NA,9,0,0,9,0
MERCEDES ISD,2021-12-12,108907,4417,NA,NA,NA,NA,NA,NA,NA
MISSION CISD,2021-12-12,108908,13973,NA,NA,25,4,0,0,29
PHARR-SAN JUAN-ALAMO ISD,2021-12-12,108909,29354,NA,NA,35,14,2,13,34
PROGRESO ISD,2021-12-12,108910,1390,NA,NA,NA,NA,NA,NA,NA
SHARYLAND ISD,2021-12-12,108911,9459,NA,NA,NA,NA,NA,NA,NA
LA JOYA ISD,2021-12-12,108912,24069,NA,NA,NA,NA,NA,NA,NA
WESLACO ISD,2021-12-12,108913,15408,NA,NA,NA,NA,NA,NA,NA
LA VILLA ISD,2021-12-12,108914,549,NA,NA,NA,NA,NA,NA,NA
MONTE ALTO ISD,2021-12-12,108915,864,NA,NA,NA,NA,NA,NA,NA
VALLEY VIEW ISD,2021-12-12,108916,3377,NA,NA,NA,0,NA,NA,NA
ABBOTT ISD,2021-12-12,109901,283,NA,NA,NA,NA,NA,NA,NA
BYNUM ISD,2021-12-12,109902,183,NA,NA,NA,NA,NA,NA,NA
COVINGTON ISD,2021-12-12,109903,301,NA,NA,NA,NA,NA,NA,NA
HILLSBORO ISD,2021-12-12,109904,1949,NA,NA,NA,NA,NA,NA,NA
HUBBARD ISD,2021-12-12,109905,447,NA,NA,NA,NA,NA,NA,NA
ITASCA ISD,2021-12-12,109907,624,NA,NA,NA,NA,NA,NA,NA
MALONE ISD,2021-12-12,109908,162,NA,NA,NA,NA,NA,NA,NA
MOUNT CALM ISD,2021-12-12,109910,200,NA,NA,NA,NA,NA,NA,NA
WHITNEY ISD,2021-12-12,109911,1512,NA,NA,0,2,0,0,2
AQUILLA ISD,2021-12-12,109912,332,NA,NA,NA,NA,NA,NA,NA
BLUM ISD,2021-12-12,109913,349,NA,NA,NA,NA,NA,NA,NA
PENELOPE ISD,2021-12-12,109914,197,NA,NA,NA,NA,NA,NA,NA
ANTON ISD,2021-12-12,110901,191,NA,NA,NA,NA,NA,NA,NA
LEVELLAND ISD,2021-12-12,110902,2788,NA,NA,NA,NA,NA,NA,NA
ROPES ISD,2021-12-12,110905,513,NA,NA,NA,NA,NA,NA,NA
SMYER ISD,2021-12-12,110906,420,NA,NA,NA,NA,NA,NA,NA
