District,Date,LEA,District_Total_Enrollment,Campus,Campus_ID,Cases_Student_New,Cases_Staff_New,Case_Source_Campus,Case_Source_OffCampus,Case_Source_Unknown
KLONDIKE ISD,2021-09-12,058905,260,NA,NA,NA,1,NA,NA,NA
LAMESA ISD,2021-09-12,058906,1709,NA,NA,NA,3,NA,NA,NA
SANDS CISD,2021-09-12,058909,261,NA,NA,NA,NA,NA,NA,NA
HEREFORD ISD,2021-09-12,059901,3842,NA,NA,NA,1,NA,NA,NA
WALCOTT ISD,2021-09-12,059902,143,NA,NA,NA,NA,NA,NA,NA
COOPER ISD,2021-09-12,060902,818,NA,NA,NA,1,NA,NA,NA
FANNINDEL ISD,2021-09-12,060914,165,NA,NA,NA,NA,NA,NA,NA
UNIVERSITY OF NORTH TEXAS,2021-09-12,061501,0,NA,NA,NA,NA,NA,NA,NA
NORTH TEXAS COLLEGIATE ACADEMY,2021-09-12,061802,613,NA,NA,NA,NA,NA,NA,NA
LEADERSHIP PREP SCHOOL,2021-09-12,061804,1349,NA,NA,12,2,0,0,14
TRIVIUM ACADEMY,2021-09-12,061805,584,NA,NA,NA,NA,NA,NA,NA
DENTON ISD,2021-09-12,061901,30454,NA,NA,187,10,2,2,194
LEWISVILLE ISD,2021-09-12,061902,48957,NA,NA,332,32,78,76,210
PILOT POINT ISD,2021-09-12,061903,1311,NA,NA,NA,NA,NA,NA,NA
KRUM ISD,2021-09-12,061905,2105,NA,NA,29,2,0,0,31
PONDER ISD,2021-09-12,061906,1579,NA,NA,11,1,0,2,10
AUBREY ISD,2021-09-12,061907,2544,NA,NA,NA,0,NA,NA,NA
SANGER ISD,2021-09-12,061908,2537,NA,NA,25,0,0,0,25
ARGYLE ISD,2021-09-12,061910,3896,NA,NA,25,1,0,0,26
NORTHWEST ISD,2021-09-12,061911,24879,NA,NA,53,0,0,0,53
LAKE DALLAS ISD,2021-09-12,061912,3836,NA,NA,39,9,0,0,48
LITTLE ELM ISD,2021-09-12,061914,8253,NA,NA,39,8,0,47,0
CUERO ISD,2021-09-12,062901,1896,NA,NA,NA,0,NA,NA,NA
NORDHEIM ISD,2021-09-12,062902,135,NA,NA,NA,NA,NA,NA,NA
YOAKUM ISD,2021-09-12,062903,1488,NA,NA,NA,2,NA,NA,NA
YORKTOWN ISD,2021-09-12,062904,528,NA,NA,NA,NA,NA,NA,NA
WESTHOFF ISD,2021-09-12,062905,65,NA,NA,NA,NA,NA,NA,NA
MEYERSVILLE ISD,2021-09-12,062906,169,NA,NA,NA,NA,NA,NA,NA
SPUR ISD,2021-09-12,063903,232,NA,NA,NA,NA,NA,NA,NA
PATTON SPRINGS ISD,2021-09-12,063906,88,NA,NA,NA,NA,NA,NA,NA
CARRIZO SPRINGS CISD,2021-09-12,064903,2062,NA,NA,NA,NA,NA,NA,NA
CLARENDON ISD,2021-09-12,065901,435,NA,NA,NA,0,NA,NA,NA
HEDLEY ISD,2021-09-12,065902,116,NA,NA,NA,NA,NA,NA,NA
RAMIREZ CSD,2021-09-12,066005,44,NA,NA,NA,NA,NA,NA,NA
BENAVIDES ISD,2021-09-12,066901,248,NA,NA,NA,NA,NA,NA,NA
SAN DIEGO ISD,2021-09-12,066902,1474,NA,NA,NA,0,NA,NA,NA
FREER ISD,2021-09-12,066903,779,NA,NA,10,1,0,0,11
CISCO ISD,2021-09-12,067902,827,NA,NA,NA,NA,NA,NA,NA
EASTLAND ISD,2021-09-12,067903,1049,NA,NA,NA,NA,NA,NA,NA
GORMAN ISD,2021-09-12,067904,257,NA,NA,NA,NA,NA,NA,NA
RANGER ISD,2021-09-12,067907,337,NA,NA,NA,3,NA,NA,NA
RISING STAR ISD,2021-09-12,067908,178,NA,NA,NA,NA,NA,NA,NA
COMPASS ACADEMY CHARTER SCHOOL,2021-09-12,068802,1307,NA,NA,NA,0,NA,NA,NA
UTPB STEM ACADEMY,2021-09-12,068803,778,NA,NA,12,1,0,0,13
ECTOR COUNTY ISD,2021-09-12,068901,31325,NA,NA,194,23,26,52,139
ROCKSPRINGS ISD,2021-09-12,069901,262,NA,NA,NA,NA,NA,NA,NA
NUECES CANYON CISD,2021-09-12,069902,252,NA,NA,NA,NA,NA,NA,NA
WAXAHACHIE FAITH FAMILY ACADEMY,2021-09-12,070801,2609,NA,NA,16,4,0,0,20
AVALON ISD,2021-09-12,070901,337,NA,NA,NA,NA,NA,NA,NA
ENNIS ISD,2021-09-12,070903,5707,NA,NA,NA,0,NA,NA,NA
FERRIS ISD,2021-09-12,070905,2586,NA,NA,NA,3,NA,NA,NA
ITALY ISD,2021-09-12,070907,615,NA,NA,NA,NA,NA,NA,NA
MIDLOTHIAN ISD,2021-09-12,070908,9856,NA,NA,110,8,0,0,118
MILFORD ISD,2021-09-12,070909,242,NA,NA,NA,NA,NA,NA,NA
PALMER ISD,2021-09-12,070910,1235,NA,NA,NA,NA,NA,NA,NA
RED OAK ISD,2021-09-12,070911,6045,NA,NA,NA,10,NA,NA,NA
WAXAHACHIE ISD,2021-09-12,070912,9594,NA,NA,156,30,0,0,186
MAYPEARL ISD,2021-09-12,070915,1158,NA,NA,16,4,1,14,5
BURNHAM WOOD CHARTER SCHOOL DISTRICT,2021-09-12,071801,1254,NA,NA,NA,NA,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO,2021-09-12,071803,194,NA,NA,NA,NA,NA,NA,NA
EL PASO ACADEMY,2021-09-12,071804,346,NA,NA,NA,NA,NA,NA,NA
HARMONY SCIENCE ACAD (EL PASO),2021-09-12,071806,4129,NA,NA,NA,2,NA,NA,NA
LA FE PREPARATORY SCHOOL,2021-09-12,071807,175,NA,NA,NA,NA,NA,NA,NA
VISTA DEL FUTURO CHARTER SCHOOL,2021-09-12,071809,263,NA,NA,NA,NA,NA,NA,NA
EL PASO LEADERSHIP ACADEMY,2021-09-12,071810,209,NA,NA,NA,NA,NA,NA,NA
CLINT ISD,2021-09-12,071901,10664,NA,NA,NA,0,NA,NA,NA
EL PASO ISD,2021-09-12,071902,50344,NA,NA,16,8,0,0,24
FABENS ISD,2021-09-12,071903,2048,NA,NA,NA,NA,NA,NA,NA
SAN ELIZARIO ISD,2021-09-12,071904,3180,NA,NA,NA,NA,NA,NA,NA
YSLETA ISD,2021-09-12,071905,38247,NA,NA,26,5,2,8,21
ANTHONY ISD,2021-09-12,071906,790,NA,NA,NA,NA,NA,NA,NA
CANUTILLO ISD,2021-09-12,071907,5978,NA,NA,5,0,0,3,2
TORNILLO ISD,2021-09-12,071908,909,NA,NA,NA,1,NA,NA,NA
SOCORRO ISD,2021-09-12,071909,46916,NA,NA,30,0,30,0,0
PREMIER HIGH SCHOOLS,2021-09-12,072801,6662,NA,NA,NA,0,NA,NA,NA
ERATH EXCELS ACADEMY INC,2021-09-12,072802,126,NA,NA,NA,NA,NA,NA,NA
THREE WAY ISD,2021-09-12,072901,231,NA,NA,NA,NA,NA,NA,NA
DUBLIN ISD,2021-09-12,072902,1085,NA,NA,8,2,0,0,10
STEPHENVILLE ISD,2021-09-12,072903,3625,NA,NA,52,5,0,0,57
BLUFF DALE ISD,2021-09-12,072904,215,NA,NA,8,1,0,0,9
HUCKABAY ISD,2021-09-12,072908,274,NA,NA,NA,NA,NA,NA,NA
LINGLEVILLE ISD,2021-09-12,072909,272,NA,NA,NA,0,NA,NA,NA
MORGAN MILL ISD,2021-09-12,072910,132,NA,NA,NA,NA,NA,NA,NA
CHILTON ISD,2021-09-12,073901,534,NA,NA,0,1,0,0,1
MARLIN ISD,2021-09-12,073903,839,NA,NA,NA,NA,NA,NA,NA
WESTPHALIA ISD,2021-09-12,073904,159,NA,NA,NA,NA,NA,NA,NA
ROSEBUD-LOTT ISD,2021-09-12,073905,689,NA,NA,NA,NA,NA,NA,NA
BONHAM ISD,2021-09-12,074903,1763,NA,NA,NA,NA,NA,NA,NA
DODD CITY ISD,2021-09-12,074904,336,NA,NA,10,1,0,11,0
ECTOR ISD,2021-09-12,074905,254,NA,NA,NA,0,NA,NA,NA
HONEY GROVE ISD,2021-09-12,074907,626,NA,NA,11,3,2,3,9
LEONARD ISD,2021-09-12,074909,815,NA,NA,10,4,0,2,12
SAVOY ISD,2021-09-12,074911,306,NA,NA,NA,NA,NA,NA,NA
TRENTON ISD,2021-09-12,074912,713,NA,NA,NA,2,NA,NA,NA
SAM RAYBURN ISD,2021-09-12,074917,519,NA,NA,NA,0,NA,NA,NA
FLATONIA ISD,2021-09-12,075901,593,NA,NA,NA,0,NA,NA,NA
LA GRANGE ISD,2021-09-12,075902,1852,NA,NA,NA,2,NA,NA,NA
SCHULENBURG ISD,2021-09-12,075903,699,NA,NA,NA,0,NA,NA,NA
FAYETTEVILLE ISD,2021-09-12,075906,267,NA,NA,NA,NA,NA,NA,NA
ROUND TOP-CARMINE ISD,2021-09-12,075908,218,NA,NA,NA,0,NA,NA,NA
ROBY CISD,2021-09-12,076903,307,NA,NA,NA,0,NA,NA,NA
ROTAN ISD,2021-09-12,076904,227,NA,NA,NA,0,NA,NA,NA
FLOYDADA ISD,2021-09-12,077901,676,NA,NA,NA,NA,NA,NA,NA
LOCKNEY ISD,2021-09-12,077902,444,NA,NA,NA,NA,NA,NA,NA
CROWELL ISD,2021-09-12,078901,202,NA,NA,NA,0,NA,NA,NA
LAMAR CISD,2021-09-12,079901,36834,NA,NA,293,37,0,0,330
NEEDVILLE ISD,2021-09-12,079906,3299,NA,NA,NA,NA,NA,NA,NA
FORT BEND ISD,2021-09-12,079907,76856,NA,NA,377,53,0,2,428
STAFFORD MSD,2021-09-12,079910,3337,NA,NA,NA,NA,NA,NA,NA
MOUNT VERNON ISD,2021-09-12,080901,1468,NA,NA,NA,4,NA,NA,NA
FAIRFIELD ISD,2021-09-12,081902,1662,NA,NA,10,1,0,0,11
TEAGUE ISD,2021-09-12,081904,1150,NA,NA,7,0,0,0,7
WORTHAM ISD,2021-09-12,081905,481,NA,NA,NA,1,NA,NA,NA
DEW ISD,2021-09-12,081906,168,NA,NA,NA,NA,NA,NA,NA
DILLEY ISD,2021-09-12,082902,847,NA,NA,13,0,0,0,13
PEARSALL ISD,2021-09-12,082903,2058,NA,NA,NA,NA,NA,NA,NA
SEAGRAVES ISD,2021-09-12,083901,509,NA,NA,NA,NA,NA,NA,NA
LOOP ISD,2021-09-12,083902,136,NA,NA,NA,NA,NA,NA,NA
SEMINOLE ISD,2021-09-12,083903,2901,NA,NA,NA,NA,NA,NA,NA
ODYSSEY ACADEMY INC,2021-09-12,084802,1383,NA,NA,NA,2,NA,NA,NA
AMBASSADORS PREPARATORY ACADEMY,2021-09-12,084804,220,NA,NA,NA,1,NA,NA,NA
DICKINSON ISD,2021-09-12,084901,11591,NA,NA,NA,40,NA,NA,NA
GALVESTON ISD,2021-09-12,084902,6664,NA,NA,NA,NA,NA,NA,NA
HIGH ISLAND ISD,2021-09-12,084903,167,NA,NA,NA,0,NA,NA,NA
TEXAS CITY ISD,2021-09-12,084906,8018,NA,NA,73,4,7,12,58
HITCHCOCK ISD,2021-09-12,084908,1669,NA,NA,NA,NA,NA,NA,NA
SANTA FE ISD,2021-09-12,084909,4284,NA,NA,NA,NA,NA,NA,NA
CLEAR CREEK ISD,2021-09-12,084910,40588,NA,NA,NA,1,NA,NA,NA
FRIENDSWOOD ISD,2021-09-12,084911,6122,NA,NA,NA,NA,NA,NA,NA
POST ISD,2021-09-12,085902,786,NA,NA,NA,NA,NA,NA,NA
SOUTHLAND ISD,2021-09-12,085903,116,NA,NA,NA,NA,NA,NA,NA
DOSS CONSOLIDATED CSD,2021-09-12,086024,17,NA,NA,NA,NA,NA,NA,NA
FREDERICKSBURG ISD,2021-09-12,086901,3045,NA,NA,NA,7,NA,NA,NA
HARPER ISD,2021-09-12,086902,556,NA,NA,8,3,1,3,7
GLASSCOCK COUNTY ISD,2021-09-12,087901,287,NA,NA,NA,NA,NA,NA,NA
GOLIAD ISD,2021-09-12,088902,1262,NA,NA,NA,NA,NA,NA,NA
GONZALES ISD,2021-09-12,089901,2624,NA,NA,26,0,0,0,26
NIXON-SMILEY CISD,2021-09-12,089903,1009,NA,NA,15,10,0,25,0
WAELDER ISD,2021-09-12,089905,290,NA,NA,NA,NA,NA,NA,NA
LEFORS ISD,2021-09-12,090902,168,NA,NA,NA,1,NA,NA,NA
MCLEAN ISD,2021-09-12,090903,202,NA,NA,NA,NA,NA,NA,NA
PAMPA ISD,2021-09-12,090904,3399,NA,NA,NA,NA,NA,NA,NA
GRANDVIEW-HOPKINS ISD,2021-09-12,090905,40,NA,NA,NA,NA,NA,NA,NA
BELLS ISD,2021-09-12,091901,869,NA,NA,0,2,0,0,2
COLLINSVILLE ISD,2021-09-12,091902,539,NA,NA,16,1,0,7,10
DENISON ISD,2021-09-12,091903,4564,NA,NA,NA,NA,NA,NA,NA
HOWE ISD,2021-09-12,091905,1212,NA,NA,22,3,0,0,25
SHERMAN ISD,2021-09-12,091906,7423,NA,NA,32,10,0,0,42
TIOGA ISD,2021-09-12,091907,728,NA,NA,9,1,0,1,9
VAN ALSTYNE ISD,2021-09-12,091908,1875,NA,NA,11,9,0,0,20
WHITESBORO ISD,2021-09-12,091909,1556,NA,NA,17,3,0,0,20
WHITEWRIGHT ISD,2021-09-12,091910,741,NA,NA,14,3,17,0,0
POTTSBORO ISD,2021-09-12,091913,1373,NA,NA,NA,1,NA,NA,NA
S AND S CISD,2021-09-12,091914,985,NA,NA,21,6,0,0,27
GUNTER ISD,2021-09-12,091917,1020,NA,NA,9,2,0,2,9
TOM BEAN ISD,2021-09-12,091918,669,NA,NA,16,0,0,0,16
EAST TEXAS CHARTER SCHOOLS,2021-09-12,092801,136,NA,NA,NA,NA,NA,NA,NA
GLADEWATER ISD,2021-09-12,092901,1750,NA,NA,18,1,0,0,19
KILGORE ISD,2021-09-12,092902,3931,NA,NA,20,13,1,15,17
LONGVIEW ISD,2021-09-12,092903,8264,NA,NA,NA,NA,NA,NA,NA
PINE TREE ISD,2021-09-12,092904,4498,NA,NA,NA,NA,NA,NA,NA
SABINE ISD,2021-09-12,092906,1520,NA,NA,17,6,0,0,23
SPRING HILL ISD,2021-09-12,092907,1977,NA,NA,NA,5,NA,NA,NA
WHITE OAK ISD,2021-09-12,092908,1448,NA,NA,18,0,0,0,18
ANDERSON-SHIRO CISD,2021-09-12,093901,874,NA,NA,NA,NA,NA,NA,NA
IOLA ISD,2021-09-12,093903,533,NA,NA,NA,NA,NA,NA,NA
NAVASOTA ISD,2021-09-12,093904,2824,NA,NA,29,2,0,1,30
RICHARDS ISD,2021-09-12,093905,190,NA,NA,NA,0,NA,NA,NA
SEGUIN ISD,2021-09-12,094901,6911,NA,NA,76,11,0,0,87
SCHERTZ-CIBOLO-U CITY ISD,2021-09-12,094902,15729,NA,NA,156,23,0,0,179
NAVARRO ISD,2021-09-12,094903,1875,NA,NA,NA,NA,NA,NA,NA
MARION ISD,2021-09-12,094904,1449,NA,NA,20,0,1,0,19
ABERNATHY ISD,2021-09-12,095901,750,NA,NA,8,2,0,0,10
COTTON CENTER ISD,2021-09-12,095902,94,NA,NA,NA,NA,NA,NA,NA
HALE CENTER ISD,2021-09-12,095903,601,NA,NA,NA,0,NA,NA,NA
PETERSBURG ISD,2021-09-12,095904,288,NA,NA,NA,NA,NA,NA,NA
PLAINVIEW ISD,2021-09-12,095905,4735,NA,NA,39,8,0,13,34
MEMPHIS ISD,2021-09-12,096904,449,NA,NA,NA,NA,NA,NA,NA
TURKEY-QUITAQUE ISD,2021-09-12,096905,199,NA,NA,NA,NA,NA,NA,NA
HAMILTON ISD,2021-09-12,097902,795,NA,NA,8,0,4,1,3
HICO ISD,2021-09-12,097903,578,NA,NA,7,2,0,0,9
GRUVER ISD,2021-09-12,098901,433,NA,NA,NA,NA,NA,NA,NA
PRINGLE-MORSE CISD,2021-09-12,098903,117,NA,NA,NA,NA,NA,NA,NA
SPEARMAN ISD,2021-09-12,098904,792,NA,NA,NA,NA,NA,NA,NA
CHILLICOTHE ISD,2021-09-12,099902,204,NA,NA,NA,NA,NA,NA,NA
QUANAH ISD,2021-09-12,099903,513,NA,NA,NA,0,NA,NA,NA
KOUNTZE ISD,2021-09-12,100903,1092,NA,NA,12,0,0,4,8
SILSBEE ISD,2021-09-12,100904,2745,NA,NA,NA,3,NA,NA,NA
HARDIN-JEFFERSON ISD,2021-09-12,100905,2409,NA,NA,NA,6,NA,NA,NA
LUMBERTON ISD,2021-09-12,100907,3927,NA,NA,NA,NA,NA,NA,NA
WEST HARDIN COUNTY CISD,2021-09-12,100908,524,NA,NA,NA,1,NA,NA,NA
HARRIS COUNTY DEPT OF ED,2021-09-12,101000,0,NA,NA,NA,NA,NA,NA,NA
SER-NINOS CHARTER SCHOOL,2021-09-12,101802,1094,NA,NA,5,1,0,0,6
ARISTOI CLASSICAL ACADEMY,2021-09-12,101803,1073,NA,NA,NA,NA,NA,NA,NA
GEORGE I SANCHEZ CHARTER,2021-09-12,101804,991,NA,NA,0,2,2,0,0
RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,2021-09-12,101806,1254,NA,NA,NA,NA,NA,NA,NA
UNIVERSITY OF HOUSTON CHARTER SCHOOL,2021-09-12,101807,79,NA,NA,NA,NA,NA,NA,NA
ACADEMY OF ACCELERATED LEARNING INC,2021-09-12,101810,849,NA,NA,NA,NA,NA,NA,NA
EXCEL ACADEMY,2021-09-12,101811,213,NA,NA,NA,NA,NA,NA,NA
THE VARNETT PUBLIC SCHOOL,2021-09-12,101814,1313,NA,NA,NA,1,NA,NA,NA
ALIEF MONTESSORI COMMUNITY SCHOOL,2021-09-12,101815,329,NA,NA,NA,NA,NA,NA,NA
AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,2021-09-12,101819,478,NA,NA,NA,NA,NA,NA,NA
HOUSTON HEIGHTS HIGH SCHOOL,2021-09-12,101821,176,NA,NA,NA,NA,NA,NA,NA
HOUSTON GATEWAY ACADEMY INC,2021-09-12,101828,2224,NA,NA,NA,1,NA,NA,NA
CALVIN NELMS CHARTER SCHOOLS,2021-09-12,101837,303,NA,NA,NA,0,NA,NA,NA
SOUTHWEST SCHOOL,2021-09-12,101838,1678,NA,NA,NA,1,NA,NA,NA
TWO DIMENSIONS PREPARATORY ACADEMY,2021-09-12,101840,428,NA,NA,NA,NA,NA,NA,NA
COMQUEST ACADEMY,2021-09-12,101842,41,NA,NA,NA,NA,NA,NA,NA
YES PREP PUBLIC SCHOOLS INC,2021-09-12,101845,13444,NA,NA,85,12,95,1,1
HARMONY SCIENCE ACADEMY,2021-09-12,101846,3637,NA,NA,7,2,5,4,0
BEATRICE MAYES INSTITUTE CHARTER SCHOOL,2021-09-12,101847,469,NA,NA,10,0,5,5,0
ACCELERATED INTERMEDIATE ACADEMY,2021-09-12,101849,237,NA,NA,NA,NA,NA,NA,NA
PROMISE COMMUNITY SCHOOL,2021-09-12,101853,1624,NA,NA,NA,1,NA,NA,NA
MEYERPARK ELEMENTARY,2021-09-12,101855,255,NA,NA,NA,NA,NA,NA,NA
DRAW ACADEMY,2021-09-12,101856,700,NA,NA,NA,NA,NA,NA,NA
HARMONY SCHOOL OF EXCELLENCE,2021-09-12,101858,5881,NA,NA,13,3,9,7,0
STEP CHARTER SCHOOL,2021-09-12,101859,460,NA,NA,NA,NA,NA,NA,NA
THE RHODES SCHOOL,2021-09-12,101861,696,NA,NA,NA,3,NA,NA,NA
HARMONY SCHOOL OF SCIENCE - HOUSTON,2021-09-12,101862,3957,NA,NA,10,2,6,6,0
THE LAWSON ACADEMY,2021-09-12,101864,183,NA,NA,NA,NA,NA,NA,NA
THE PRO-VISION ACADEMY,2021-09-12,101868,427,NA,NA,0,1,1,0,0
BETA ACADEMY,2021-09-12,101870,1181,NA,NA,NA,NA,NA,NA,NA
A+ UNLIMITED POTENTIAL,2021-09-12,101871,152,NA,NA,NA,NA,NA,NA,NA
ETOILE ACADEMY CHARTER SCHOOL,2021-09-12,101872,226,NA,NA,NA,0,NA,NA,NA
YELLOWSTONE COLLEGE PREPARATORY,2021-09-12,101873,227,NA,NA,NA,NA,NA,NA,NA
LEGACY SCHOOL OF SPORT SCIENCES,2021-09-12,101874,387,NA,NA,NA,NA,NA,NA,NA
BLOOM ACADEMY CHARTER SCHOOL,2021-09-12,101875,89,NA,NA,NA,NA,NA,NA,NA
REVE PREPARATORY CHARTER SCHOOL,2021-09-12,101876,120,NA,NA,NA,NA,NA,NA,NA
HOUSTON CLASSICAL CHARTER SCHOOL,2021-09-12,101878,54,NA,NA,NA,NA,NA,NA,NA
ALDINE ISD,2021-09-12,101902,63037,NA,NA,267,34,0,0,301
ALIEF ISD,2021-09-12,101903,41856,NA,NA,71,25,0,0,96
CHANNELVIEW ISD,2021-09-12,101905,9559,NA,NA,0,60,0,0,60
CROSBY ISD,2021-09-12,101906,6313,NA,NA,NA,NA,NA,NA,NA
CYPRESS-FAIRBANKS ISD,2021-09-12,101907,114971,NA,NA,699,129,58,65,705
DEER PARK ISD,2021-09-12,101908,12119,NA,NA,240,55,0,0,295
GALENA PARK ISD,2021-09-12,101910,22019,NA,NA,NA,NA,NA,NA,NA
GOOSE CREEK CISD,2021-09-12,101911,23019,NA,NA,63,48,1,110,0
HOUSTON ISD,2021-09-12,101912,194852,NA,NA,NA,NA,NA,NA,NA
HUMBLE ISD,2021-09-12,101913,45630,NA,NA,422,35,0,1,456
KATY ISD,2021-09-12,101914,84688,NA,NA,500,89,0,0,589
KLEIN ISD,2021-09-12,101915,52685,NA,NA,433,66,0,1,498
LA PORTE ISD,2021-09-12,101916,6823,NA,NA,NA,NA,NA,NA,NA
PASADENA ISD,2021-09-12,101917,50259,NA,NA,NA,7,NA,NA,NA
SPRING ISD,2021-09-12,101919,33689,NA,NA,203,36,0,239,0
SPRING BRANCH ISD,2021-09-12,101920,33099,NA,NA,197,22,4,35,182
TOMBALL ISD,2021-09-12,101921,18832,NA,NA,NA,NA,NA,NA,NA
SHELDON ISD,2021-09-12,101924,10284,NA,NA,30,4,0,34,0
HUFFMAN ISD,2021-09-12,101925,3459,NA,NA,NA,3,NA,NA,NA
KARNACK ISD,2021-09-12,102901,140,NA,NA,NA,0,NA,NA,NA
MARSHALL ISD,2021-09-12,102902,4958,NA,NA,45,4,0,0,49
WASKOM ISD,2021-09-12,102903,820,NA,NA,NA,NA,NA,NA,NA
HALLSVILLE ISD,2021-09-12,102904,4766,NA,NA,31,5,0,0,36
HARLETON ISD,2021-09-12,102905,727,NA,NA,NA,1,NA,NA,NA
ELYSIAN FIELDS ISD,2021-09-12,102906,836,NA,NA,NA,1,NA,NA,NA
CHANNING ISD,2021-09-12,103901,159,NA,NA,NA,NA,NA,NA,NA
HARTLEY ISD,2021-09-12,103902,233,NA,NA,NA,NA,NA,NA,NA
HASKELL CISD,2021-09-12,104901,543,NA,NA,NA,NA,NA,NA,NA
RULE ISD,2021-09-12,104903,132,NA,NA,NA,NA,NA,NA,NA
PAINT CREEK ISD,2021-09-12,104907,90,NA,NA,NA,NA,NA,NA,NA
KATHERINE ANNE PORTER SCHOOL,2021-09-12,105801,93,NA,NA,NA,NA,NA,NA,NA
TEXAS PREPARATORY SCHOOL,2021-09-12,105802,160,NA,NA,NA,NA,NA,NA,NA
KI CHARTER ACADEMY,2021-09-12,105803,278,NA,NA,NA,1,NA,NA,NA
SAN MARCOS CISD,2021-09-12,105902,7893,NA,NA,39,7,0,2,44
DRIPPING SPRINGS ISD,2021-09-12,105904,7485,NA,NA,56,7,8,20,35
WIMBERLEY ISD,2021-09-12,105905,2552,NA,NA,NA,NA,NA,NA,NA
HAYS CISD,2021-09-12,105906,20389,NA,NA,161,8,3,14,152
CANADIAN ISD,2021-09-12,106901,871,NA,NA,NA,NA,NA,NA,NA
ATHENS ISD,2021-09-12,107901,2963,NA,NA,13,4,0,1,16
BROWNSBORO ISD,2021-09-12,107902,2592,NA,NA,NA,NA,NA,NA,NA
CROSS ROADS ISD,2021-09-12,107904,526,NA,NA,NA,0,NA,NA,NA
EUSTACE ISD,2021-09-12,107905,1506,NA,NA,40,13,0,2,51
MALAKOFF ISD,2021-09-12,107906,1346,NA,NA,NA,NA,NA,NA,NA
TRINIDAD ISD,2021-09-12,107907,162,NA,NA,NA,NA,NA,NA,NA
MURCHISON ISD,2021-09-12,107908,166,NA,NA,NA,NA,NA,NA,NA
LAPOYNOR ISD,2021-09-12,107910,447,NA,NA,7,1,0,0,8
HORIZON MONTESSORI PUBLIC SCHOOLS,2021-09-12,108802,1283,NA,NA,NA,0,NA,NA,NA
TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,2021-09-12,108804,501,NA,NA,NA,NA,NA,NA,NA
IDEA PUBLIC SCHOOLS,2021-09-12,108807,61439,NA,NA,NA,0,NA,NA,NA
VANGUARD ACADEMY,2021-09-12,108808,4884,NA,NA,5,2,0,0,7
EXCELLENCE IN LEADERSHIP ACADEMY,2021-09-12,108809,299,NA,NA,NA,0,NA,NA,NA
DONNA ISD,2021-09-12,108902,13852,NA,NA,NA,NA,NA,NA,NA
EDCOUCH-ELSA ISD,2021-09-12,108903,4567,NA,NA,18,2,0,0,20
EDINBURG CISD,2021-09-12,108904,32748,NA,NA,143,7,0,0,150
HIDALGO ISD,2021-09-12,108905,2994,NA,NA,14,0,0,7,7
MCALLEN ISD,2021-09-12,108906,21489,NA,NA,NA,NA,NA,NA,NA
MERCEDES ISD,2021-09-12,108907,4711,NA,NA,8,0,3,2,3
MISSION CISD,2021-09-12,108908,15091,NA,NA,34,4,0,0,38
PHARR-SAN JUAN-ALAMO ISD,2021-09-12,108909,31345,NA,NA,83,19,7,41,54
PROGRESO ISD,2021-09-12,108910,1511,NA,NA,NA,NA,NA,NA,NA
SHARYLAND ISD,2021-09-12,108911,9763,NA,NA,NA,NA,NA,NA,NA
LA JOYA ISD,2021-09-12,108912,26700,NA,NA,NA,NA,NA,NA,NA
WESLACO ISD,2021-09-12,108913,16287,NA,NA,49,8,1,1,55
LA VILLA ISD,2021-09-12,108914,597,NA,NA,NA,NA,NA,NA,NA
MONTE ALTO ISD,2021-09-12,108915,891,NA,NA,NA,NA,NA,NA,NA
VALLEY VIEW ISD,2021-09-12,108916,4120,NA,NA,11,2,0,13,0
ABBOTT ISD,2021-09-12,109901,274,NA,NA,NA,NA,NA,NA,NA
BYNUM ISD,2021-09-12,109902,190,NA,NA,NA,0,NA,NA,NA
COVINGTON ISD,2021-09-12,109903,274,NA,NA,6,0,0,6,0
HILLSBORO ISD,2021-09-12,109904,1848,NA,NA,NA,NA,NA,NA,NA
HUBBARD ISD,2021-09-12,109905,408,NA,NA,NA,NA,NA,NA,NA
ITASCA ISD,2021-09-12,109907,621,NA,NA,11,1,0,0,12
MALONE ISD,2021-09-12,109908,168,NA,NA,NA,NA,NA,NA,NA
MOUNT CALM ISD,2021-09-12,109910,179,NA,NA,NA,NA,NA,NA,NA
WHITNEY ISD,2021-09-12,109911,1441,NA,NA,NA,7,NA,NA,NA
AQUILLA ISD,2021-09-12,109912,322,NA,NA,7,2,0,4,5
BLUM ISD,2021-09-12,109913,365,NA,NA,NA,NA,NA,NA,NA
PENELOPE ISD,2021-09-12,109914,199,NA,NA,NA,0,NA,NA,NA
ANTON ISD,2021-09-12,110901,181,NA,NA,NA,NA,NA,NA,NA
LEVELLAND ISD,2021-09-12,110902,2754,NA,NA,NA,NA,NA,NA,NA
ROPES ISD,2021-09-12,110905,478,NA,NA,5,2,0,0,7
SMYER ISD,2021-09-12,110906,402,NA,NA,NA,NA,NA,NA,NA
SUNDOWN ISD,2021-09-12,110907,563,NA,NA,NA,2,NA,NA,NA
WHITHARRAL ISD,2021-09-12,110908,184,NA,NA,NA,NA,NA,NA,NA
