District,Date,LEA,District_Total_Enrollment,Campus,Campus_ID,Cases_Student_New,Cases_Staff_New,Case_Source_Campus,Case_Source_OffCampus,Case_Source_Unknown
NEW FRONTIERS PUBLIC SCHOOLS INC,2021-08-29,015805,474,NA,NA,NA,NA,NA,NA,NA
SCHOOL OF EXCELLENCE IN EDUCATION,2021-08-29,015806,346,NA,NA,NA,0,NA,NA,NA
SOUTHWEST PREPARATORY SCHOOL,2021-08-29,015807,860,NA,NA,NA,NA,NA,NA,NA
INSPIRE ACADEMIES,2021-08-29,015808,575,NA,NA,NA,NA,NA,NA,NA
BEXAR COUNTY ACADEMY,2021-08-29,015809,258,NA,NA,NA,0,NA,NA,NA
POSITIVE SOLUTIONS CHARTER SCHOOL,2021-08-29,015814,121,NA,NA,NA,NA,NA,NA,NA
HERITAGE ACADEMY,2021-08-29,015815,611,NA,NA,NA,0,NA,NA,NA
JUBILEE ACADEMIES,2021-08-29,015822,6124,NA,NA,NA,NA,NA,NA,NA
LIGHTHOUSE PUBLIC SCHOOLS,2021-08-29,015825,287,NA,NA,NA,NA,NA,NA,NA
SCHOOL OF SCIENCE AND TECHNOLOGY,2021-08-29,015827,3243,NA,NA,NA,NA,NA,NA,NA
HARMONY SCIENCE ACAD (SAN ANTONIO),2021-08-29,015828,4473,NA,NA,18,1,6,13,0
BROOKS ACADEMIES OF TEXAS,2021-08-29,015830,2844,NA,NA,NA,1,NA,NA,NA
SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,2021-08-29,015831,4792,NA,NA,NA,NA,NA,NA,NA
HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,2021-08-29,015833,97,NA,NA,NA,NA,NA,NA,NA
BASIS TEXAS,2021-08-29,015834,2988,NA,NA,21,2,0,0,23
GREAT HEARTS TEXAS,2021-08-29,015835,6529,NA,NA,88,17,3,8,94
ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY,2021-08-29,015836,467,NA,NA,5,0,0,2,3
COMPASS ROSE ACADEMY,2021-08-29,015838,1124,NA,NA,NA,NA,NA,NA,NA
PROMESA ACADEMY CHARTER SCHOOL,2021-08-29,015839,191,NA,NA,NA,NA,NA,NA,NA
SAN ANTONIO PREPARATORY CHARTER SCHOOL,2021-08-29,015840,200,NA,NA,NA,NA,NA,NA,NA
THE GATHERING PLACE,2021-08-29,015841,365,NA,NA,NA,NA,NA,NA,NA
ALAMO HEIGHTS ISD,2021-08-29,015901,4824,NA,NA,31,5,2,34,0
HARLANDALE ISD,2021-08-29,015904,12032,NA,NA,69,13,2,73,7
EDGEWOOD ISD,2021-08-29,015905,8814,NA,NA,23,6,0,0,29
RANDOLPH FIELD ISD,2021-08-29,015906,1430,NA,NA,NA,NA,NA,NA,NA
SAN ANTONIO ISD,2021-08-29,015907,45514,NA,NA,202,30,0,0,232
SOUTH SAN ANTONIO ISD,2021-08-29,015908,8294,NA,NA,50,4,0,0,54
SOMERSET ISD,2021-08-29,015909,4032,NA,NA,20,7,0,0,27
NORTH EAST ISD,2021-08-29,015910,60482,NA,NA,NA,NA,NA,NA,NA
EAST CENTRAL ISD,2021-08-29,015911,9764,NA,NA,79,6,0,0,85
SOUTHWEST ISD,2021-08-29,015912,13457,NA,NA,NA,0,NA,NA,NA
LACKLAND ISD,2021-08-29,015913,899,NA,NA,NA,2,NA,NA,NA
FT SAM HOUSTON ISD,2021-08-29,015914,1527,NA,NA,NA,1,NA,NA,NA
NORTHSIDE ISD,2021-08-29,015915,102631,NA,NA,63,11,3,25,46
JUDSON ISD,2021-08-29,015916,23771,NA,NA,203,35,86,151,1
SOUTHSIDE ISD,2021-08-29,015917,5661,NA,NA,43,17,7,29,24
JOHNSON CITY ISD,2021-08-29,016901,603,NA,NA,7,1,0,0,8
BLANCO ISD,2021-08-29,016902,1011,NA,NA,NA,3,NA,NA,NA
BORDEN COUNTY ISD,2021-08-29,017901,238,NA,NA,NA,NA,NA,NA,NA
CLIFTON ISD,2021-08-29,018901,958,NA,NA,28,10,0,0,38
MERIDIAN ISD,2021-08-29,018902,409,NA,NA,NA,NA,NA,NA,NA
MORGAN ISD,2021-08-29,018903,137,NA,NA,NA,0,NA,NA,NA
VALLEY MILLS ISD,2021-08-29,018904,606,NA,NA,NA,NA,NA,NA,NA
WALNUT SPRINGS ISD,2021-08-29,018905,166,NA,NA,NA,NA,NA,NA,NA
IREDELL ISD,2021-08-29,018906,144,NA,NA,NA,0,NA,NA,NA
KOPPERL ISD,2021-08-29,018907,179,NA,NA,NA,NA,NA,NA,NA
CRANFILLS GAP ISD,2021-08-29,018908,128,NA,NA,NA,NA,NA,NA,NA
DEKALB ISD,2021-08-29,019901,722,NA,NA,NA,13,NA,NA,NA
HOOKS ISD,2021-08-29,019902,838,NA,NA,NA,0,NA,NA,NA
MAUD ISD,2021-08-29,019903,482,NA,NA,NA,3,NA,NA,NA
NEW BOSTON ISD,2021-08-29,019905,1181,NA,NA,49,13,1,4,57
REDWATER ISD,2021-08-29,019906,1096,NA,NA,NA,NA,NA,NA,NA
TEXARKANA ISD,2021-08-29,019907,7596,NA,NA,67,21,0,0,88
LIBERTY-EYLAU ISD,2021-08-29,019908,2263,NA,NA,NA,8,NA,NA,NA
SIMMS ISD,2021-08-29,019909,491,NA,NA,NA,NA,NA,NA,NA
MALTA ISD,2021-08-29,019910,217,NA,NA,7,2,0,0,9
RED LICK ISD,2021-08-29,019911,505,NA,NA,5,0,0,4,1
PLEASANT GROVE ISD,2021-08-29,019912,2224,NA,NA,64,7,0,5,66
HUBBARD ISD,2021-08-29,019913,73,NA,NA,NA,NA,NA,NA,NA
LEARY ISD,2021-08-29,019914,109,NA,NA,NA,0,NA,NA,NA
ALVIN ISD,2021-08-29,020901,26835,NA,NA,197,33,3,2,225
ANGLETON ISD,2021-08-29,020902,6780,NA,NA,NA,NA,NA,NA,NA
DANBURY ISD,2021-08-29,020904,700,NA,NA,NA,NA,NA,NA,NA
BRAZOSPORT ISD,2021-08-29,020905,11374,NA,NA,NA,NA,NA,NA,NA
SWEENY ISD,2021-08-29,020906,1830,NA,NA,NA,0,NA,NA,NA
COLUMBIA-BRAZORIA ISD,2021-08-29,020907,2841,NA,NA,NA,4,NA,NA,NA
PEARLAND ISD,2021-08-29,020908,21011,NA,NA,NA,NA,NA,NA,NA
DAMON ISD,2021-08-29,020910,108,NA,NA,NA,NA,NA,NA,NA
BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,2021-08-29,021803,318,NA,NA,NA,NA,NA,NA,NA
ARROW ACADEMY,2021-08-29,021805,673,NA,NA,NA,NA,NA,NA,NA
COLLEGE STATION ISD,2021-08-29,021901,13610,NA,NA,140,27,0,0,167
BRYAN ISD,2021-08-29,021902,15765,NA,NA,174,37,0,2,209
TERLINGUA CSD,2021-08-29,022004,94,NA,NA,NA,NA,NA,NA,NA
ALPINE ISD,2021-08-29,022901,944,NA,NA,NA,NA,NA,NA,NA
MARATHON ISD,2021-08-29,022902,59,NA,NA,NA,NA,NA,NA,NA
SAN VICENTE ISD,2021-08-29,022903,7,NA,NA,NA,NA,NA,NA,NA
SILVERTON ISD,2021-08-29,023902,183,NA,NA,NA,NA,NA,NA,NA
BROOKS COUNTY ISD,2021-08-29,024901,1425,NA,NA,NA,NA,NA,NA,NA
BANGS ISD,2021-08-29,025901,822,NA,NA,10,3,0,0,13
BROWNWOOD ISD,2021-08-29,025902,3404,NA,NA,NA,NA,NA,NA,NA
BLANKET ISD,2021-08-29,025904,145,NA,NA,NA,NA,NA,NA,NA
MAY ISD,2021-08-29,025905,245,NA,NA,NA,0,NA,NA,NA
ZEPHYR ISD,2021-08-29,025906,197,NA,NA,NA,NA,NA,NA,NA
BROOKESMITH ISD,2021-08-29,025908,153,NA,NA,NA,NA,NA,NA,NA
EARLY ISD,2021-08-29,025909,1131,NA,NA,26,5,0,0,31
CALDWELL ISD,2021-08-29,026901,1705,NA,NA,19,1,0,0,20
SOMERVILLE ISD,2021-08-29,026902,531,NA,NA,NA,NA,NA,NA,NA
SNOOK ISD,2021-08-29,026903,511,NA,NA,NA,NA,NA,NA,NA
BURNET CISD,2021-08-29,027903,3105,NA,NA,NA,11,NA,NA,NA
MARBLE FALLS ISD,2021-08-29,027904,4041,NA,NA,NA,NA,NA,NA,NA
LOCKHART ISD,2021-08-29,028902,6106,NA,NA,NA,NA,NA,NA,NA
LULING ISD,2021-08-29,028903,1394,NA,NA,12,0,0,10,2
PRAIRIE LEA ISD,2021-08-29,028906,226,NA,NA,NA,0,NA,NA,NA
CALHOUN COUNTY ISD,2021-08-29,029901,3673,NA,NA,NA,NA,NA,NA,NA
CROSS PLAINS ISD,2021-08-29,030901,364,NA,NA,NA,0,NA,NA,NA
CLYDE CISD,2021-08-29,030902,1387,NA,NA,NA,4,NA,NA,NA
BAIRD ISD,2021-08-29,030903,283,NA,NA,NA,NA,NA,NA,NA
EULA ISD,2021-08-29,030906,448,NA,NA,NA,NA,NA,NA,NA
UNIVERSITY OF TEXAS RIO GRANDE VALLEY,2021-08-29,031505,0,NA,NA,NA,NA,NA,NA,NA
BROWNSVILLE ISD,2021-08-29,031901,39352,NA,NA,61,0,0,0,61
HARLINGEN CISD,2021-08-29,031903,17817,NA,NA,NA,1,NA,NA,NA
LA FERIA ISD,2021-08-29,031905,3091,NA,NA,5,0,1,4,0
LOS FRESNOS CISD,2021-08-29,031906,10509,NA,NA,NA,NA,NA,NA,NA
POINT ISABEL ISD,2021-08-29,031909,2073,NA,NA,NA,NA,NA,NA,NA
RIO HONDO ISD,2021-08-29,031911,1734,NA,NA,NA,1,NA,NA,NA
SAN BENITO CISD,2021-08-29,031912,9723,NA,NA,0,6,0,6,0
SANTA MARIA ISD,2021-08-29,031913,572,NA,NA,0,2,0,0,2
SANTA ROSA ISD,2021-08-29,031914,939,NA,NA,NA,0,NA,NA,NA
SOUTH TEXAS ISD,2021-08-29,031916,4163,NA,NA,NA,3,NA,NA,NA
PITTSBURG ISD,2021-08-29,032902,2355,NA,NA,NA,3,NA,NA,NA
GROOM ISD,2021-08-29,033901,138,NA,NA,NA,NA,NA,NA,NA
PANHANDLE ISD,2021-08-29,033902,654,NA,NA,NA,NA,NA,NA,NA
WHITE DEER ISD,2021-08-29,033904,365,NA,NA,NA,NA,NA,NA,NA
ATLANTA ISD,2021-08-29,034901,1859,NA,NA,35,4,0,1,38
AVINGER ISD,2021-08-29,034902,134,NA,NA,NA,NA,NA,NA,NA
HUGHES SPRINGS ISD,2021-08-29,034903,1169,NA,NA,NA,NA,NA,NA,NA
LINDEN-KILDARE CISD,2021-08-29,034905,635,NA,NA,NA,0,NA,NA,NA
MCLEOD ISD,2021-08-29,034906,392,NA,NA,NA,NA,NA,NA,NA
QUEEN CITY ISD,2021-08-29,034907,954,NA,NA,15,5,0,0,20
BLOOMBURG ISD,2021-08-29,034909,251,NA,NA,8,2,0,0,10
DIMMITT ISD,2021-08-29,035901,1160,NA,NA,NA,2,NA,NA,NA
HART ISD,2021-08-29,035902,215,NA,NA,NA,0,NA,NA,NA
NAZARETH ISD,2021-08-29,035903,248,NA,NA,NA,NA,NA,NA,NA
ANAHUAC ISD,2021-08-29,036901,1314,NA,NA,33,6,1,38,0
BARBERS HILL ISD,2021-08-29,036902,6421,NA,NA,NA,16,NA,NA,NA
EAST CHAMBERS ISD,2021-08-29,036903,1425,NA,NA,NA,2,NA,NA,NA
ALTO ISD,2021-08-29,037901,607,NA,NA,30,11,0,0,41
JACKSONVILLE ISD,2021-08-29,037904,4635,NA,NA,NA,16,NA,NA,NA
RUSK ISD,2021-08-29,037907,1959,NA,NA,NA,NA,NA,NA,NA
NEW SUMMERFIELD ISD,2021-08-29,037908,529,NA,NA,NA,3,NA,NA,NA
WELLS ISD,2021-08-29,037909,242,NA,NA,NA,4,NA,NA,NA
CHILDRESS ISD,2021-08-29,038901,998,NA,NA,NA,NA,NA,NA,NA
HENRIETTA ISD,2021-08-29,039902,889,NA,NA,NA,0,NA,NA,NA
PETROLIA CISD,2021-08-29,039903,433,NA,NA,NA,NA,NA,NA,NA
BELLEVUE ISD,2021-08-29,039904,148,NA,NA,NA,NA,NA,NA,NA
MIDWAY ISD,2021-08-29,039905,129,NA,NA,NA,NA,NA,NA,NA
MORTON ISD,2021-08-29,040901,355,NA,NA,NA,NA,NA,NA,NA
WHITEFACE CISD,2021-08-29,040902,328,NA,NA,NA,NA,NA,NA,NA
BRONTE ISD,2021-08-29,041901,243,NA,NA,6,0,0,0,6
ROBERT LEE ISD,2021-08-29,041902,254,NA,NA,NA,NA,NA,NA,NA
COLEMAN ISD,2021-08-29,042901,825,NA,NA,6,0,0,0,6
SANTA ANNA ISD,2021-08-29,042903,266,NA,NA,NA,NA,NA,NA,NA
PANTHER CREEK CISD,2021-08-29,042905,148,NA,NA,NA,NA,NA,NA,NA
IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,2021-08-29,043801,1419,NA,NA,NA,0,NA,NA,NA
LONE STAR LANGUAGE ACADEMY,2021-08-29,043802,207,NA,NA,NA,NA,NA,NA,NA
ALLEN ISD,2021-08-29,043901,21641,NA,NA,201,26,0,0,227
ANNA ISD,2021-08-29,043902,3959,NA,NA,NA,NA,NA,NA,NA
CELINA ISD,2021-08-29,043903,3023,NA,NA,11,5,1,2,13
FARMERSVILLE ISD,2021-08-29,043904,1889,NA,NA,NA,NA,NA,NA,NA
FRISCO ISD,2021-08-29,043905,63758,NA,NA,573,44,146,16,455
MCKINNEY ISD,2021-08-29,043907,23180,NA,NA,138,22,0,0,160
MELISSA ISD,2021-08-29,043908,3984,NA,NA,NA,8,NA,NA,NA
PLANO ISD,2021-08-29,043910,49933,NA,NA,427,49,0,5,471
PRINCETON ISD,2021-08-29,043911,5959,NA,NA,105,13,2,19,97
PROSPER ISD,2021-08-29,043912,19412,NA,NA,254,26,0,11,269
WYLIE ISD,2021-08-29,043914,17513,NA,NA,218,31,0,0,249
BLUE RIDGE ISD,2021-08-29,043917,862,NA,NA,NA,0,NA,NA,NA
COMMUNITY ISD,2021-08-29,043918,2769,NA,NA,NA,5,NA,NA,NA
LOVEJOY ISD,2021-08-29,043919,4231,NA,NA,NA,NA,NA,NA,NA
WELLINGTON ISD,2021-08-29,044902,532,NA,NA,NA,NA,NA,NA,NA
COLUMBUS ISD,2021-08-29,045902,1536,NA,NA,NA,NA,NA,NA,NA
RICE CISD,2021-08-29,045903,1225,NA,NA,16,5,0,0,21
WEIMAR ISD,2021-08-29,045905,668,NA,NA,NA,2,NA,NA,NA
TRINITY CHARTER SCHOOL,2021-08-29,046802,424,NA,NA,9,2,1,0,10
NEW BRAUNFELS ISD,2021-08-29,046901,9260,NA,NA,9,0,0,0,9
COMAL ISD,2021-08-29,046902,25680,NA,NA,85,47,4,59,69
COMANCHE ISD,2021-08-29,047901,1223,NA,NA,21,5,0,0,26
DE LEON ISD,2021-08-29,047902,738,NA,NA,NA,NA,NA,NA,NA
GUSTINE ISD,2021-08-29,047903,141,NA,NA,NA,0,NA,NA,NA
SIDNEY ISD,2021-08-29,047905,142,NA,NA,NA,NA,NA,NA,NA
EDEN CISD,2021-08-29,048901,229,NA,NA,NA,NA,NA,NA,NA
PAINT ROCK ISD,2021-08-29,048903,236,NA,NA,NA,2,NA,NA,NA
GAINESVILLE ISD,2021-08-29,049901,3054,NA,NA,NA,NA,NA,NA,NA
MUENSTER ISD,2021-08-29,049902,533,NA,NA,NA,NA,NA,NA,NA
VALLEY VIEW ISD,2021-08-29,049903,890,NA,NA,NA,0,NA,NA,NA
CALLISBURG ISD,2021-08-29,049905,1083,NA,NA,NA,0,NA,NA,NA
ERA ISD,2021-08-29,049906,481,NA,NA,7,0,1,0,6
LINDSAY ISD,2021-08-29,049907,485,NA,NA,NA,0,NA,NA,NA
WALNUT BEND ISD,2021-08-29,049908,55,NA,NA,NA,NA,NA,NA,NA
SIVELLS BEND ISD,2021-08-29,049909,48,NA,NA,NA,NA,NA,NA,NA
EVANT ISD,2021-08-29,050901,301,NA,NA,NA,0,NA,NA,NA
GATESVILLE ISD,2021-08-29,050902,2758,NA,NA,NA,NA,NA,NA,NA
OGLESBY ISD,2021-08-29,050904,186,NA,NA,NA,NA,NA,NA,NA
JONESBORO ISD,2021-08-29,050909,319,NA,NA,NA,NA,NA,NA,NA
COPPERAS COVE ISD,2021-08-29,050910,8029,NA,NA,43,12,4,26,25
PADUCAH ISD,2021-08-29,051901,185,NA,NA,0,1,0,1,0
CRANE ISD,2021-08-29,052901,1088,NA,NA,NA,1,NA,NA,NA
CROCKETT COUNTY CONSOLIDATED CSD,2021-08-29,053001,756,NA,NA,NA,0,NA,NA,NA
CROSBYTON CISD,2021-08-29,054901,317,NA,NA,NA,NA,NA,NA,NA
LORENZO ISD,2021-08-29,054902,226,NA,NA,NA,0,NA,NA,NA
RALLS ISD,2021-08-29,054903,475,NA,NA,NA,NA,NA,NA,NA
CULBERSON COUNTY-ALLAMOORE ISD,2021-08-29,055901,363,NA,NA,NA,1,NA,NA,NA
DALHART ISD,2021-08-29,056901,1600,NA,NA,NA,NA,NA,NA,NA
TEXLINE ISD,2021-08-29,056902,195,NA,NA,NA,NA,NA,NA,NA
PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES,2021-08-29,057802,507,NA,NA,NA,NA,NA,NA,NA
UPLIFT EDUCATION,2021-08-29,057803,21215,NA,NA,NA,0,NA,NA,NA
TEXANS CAN ACADEMIES,2021-08-29,057804,4453,NA,NA,13,0,0,0,13
LUMIN EDUCATION,2021-08-29,057805,255,NA,NA,NA,0,NA,NA,NA
ADVANTAGE ACADEMY,2021-08-29,057806,1185,NA,NA,6,1,0,1,6
LIFE SCHOOL,2021-08-29,057807,5518,NA,NA,86,11,0,0,97
UNIVERSAL ACADEMY,2021-08-29,057808,2351,NA,NA,NA,NA,NA,NA,NA
NOVA ACADEMY,2021-08-29,057809,121,NA,NA,NA,NA,NA,NA,NA
ACADEMY OF DALLAS,2021-08-29,057810,323,NA,NA,NA,NA,NA,NA,NA
TRINITY BASIN PREPARATORY,2021-08-29,057813,4183,NA,NA,25,7,0,2,30
ACADEMY FOR ACADEMIC EXCELLENCE,2021-08-29,057814,279,NA,NA,NA,0,NA,NA,NA
A W BROWN LEADERSHIP ACADEMY,2021-08-29,057816,1357,NA,NA,NA,NA,NA,NA,NA
JEAN MASSIEU ACADEMY,2021-08-29,057819,193,NA,NA,NA,NA,NA,NA,NA
NOVA ACADEMY SOUTHEAST,2021-08-29,057827,600,NA,NA,NA,NA,NA,NA,NA
WINFREE ACADEMY CHARTER SCHOOLS,2021-08-29,057828,1235,NA,NA,NA,NA,NA,NA,NA
A+ ACADEMY,2021-08-29,057829,1449,NA,NA,5,1,0,0,6
INSPIRED VISION ACADEMY,2021-08-29,057830,1283,NA,NA,16,5,0,0,21
GATEWAY CHARTER ACADEMY,2021-08-29,057831,756,NA,NA,NA,NA,NA,NA,NA
EDUCATION CENTER INTERNATIONAL ACADEMY,2021-08-29,057833,535,NA,NA,NA,NA,NA,NA,NA
EVOLUTION ACADEMY CHARTER SCHOOL,2021-08-29,057834,715,NA,NA,NA,NA,NA,NA,NA
GOLDEN RULE CHARTER SCHOOL,2021-08-29,057835,1480,NA,NA,NA,1,NA,NA,NA
ST ANTHONY SCHOOL,2021-08-29,057836,323,NA,NA,NA,NA,NA,NA,NA
LA ACADEMIA DE ESTRELLAS,2021-08-29,057839,996,NA,NA,NA,1,NA,NA,NA
RICHLAND COLLEGIATE HIGH SCHOOL,2021-08-29,057840,485,NA,NA,NA,NA,NA,NA,NA
CITYSCAPE SCHOOLS,2021-08-29,057841,1183,NA,NA,NA,NA,NA,NA,NA
MANARA ACADEMY,2021-08-29,057844,626,NA,NA,NA,0,NA,NA,NA
UME PREPARATORY ACADEMY,2021-08-29,057845,1250,NA,NA,15,1,0,1,15
LEGACY PREPARATORY,2021-08-29,057846,1535,NA,NA,NA,1,NA,NA,NA
VILLAGE TECH SCHOOLS,2021-08-29,057847,1188,NA,NA,NA,NA,NA,NA,NA
INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),2021-08-29,057848,20761,NA,NA,66,17,0,1,82
PIONEER TECHNOLOGY & ARTS ACADEMY,2021-08-29,057850,1544,NA,NA,NA,NA,NA,NA,NA
BRIDGEWAY PREPARATORY ACADEMY,2021-08-29,057851,105,NA,NA,NA,NA,NA,NA,NA
CARROLLTON-FARMERS BRANCH ISD,2021-08-29,057903,24938,NA,NA,112,9,18,38,65
CEDAR HILL ISD,2021-08-29,057904,7301,NA,NA,NA,NA,NA,NA,NA
DALLAS ISD,2021-08-29,057905,144828,NA,NA,NA,0,NA,NA,NA
DESOTO ISD,2021-08-29,057906,7998,NA,NA,NA,NA,NA,NA,NA
DUNCANVILLE ISD,2021-08-29,057907,11784,NA,NA,68,14,0,81,1
GARLAND ISD,2021-08-29,057909,53816,NA,NA,193,20,8,203,2
GRAND PRAIRIE ISD,2021-08-29,057910,28147,NA,NA,154,16,0,3,167
HIGHLAND PARK ISD,2021-08-29,057911,6618,NA,NA,NA,NA,NA,NA,NA
IRVING ISD,2021-08-29,057912,32690,NA,NA,96,18,6,25,83
LANCASTER ISD,2021-08-29,057913,7227,NA,NA,42,4,0,0,46
MESQUITE ISD,2021-08-29,057914,38451,NA,NA,55,6,0,23,38
RICHARDSON ISD,2021-08-29,057916,37528,NA,NA,145,20,0,0,165
SUNNYVALE ISD,2021-08-29,057919,2037,NA,NA,17,5,0,22,0
COPPELL ISD,2021-08-29,057922,13022,NA,NA,38,4,7,5,30
DAWSON ISD,2021-08-29,058902,147,NA,NA,NA,0,NA,NA,NA
KLONDIKE ISD,2021-08-29,058905,260,NA,NA,NA,NA,NA,NA,NA
LAMESA ISD,2021-08-29,058906,1709,NA,NA,15,3,0,0,18
SANDS CISD,2021-08-29,058909,261,NA,NA,NA,0,NA,NA,NA
HEREFORD ISD,2021-08-29,059901,3842,NA,NA,NA,5,NA,NA,NA
WALCOTT ISD,2021-08-29,059902,143,NA,NA,NA,NA,NA,NA,NA
COOPER ISD,2021-08-29,060902,818,NA,NA,7,3,0,8,2
FANNINDEL ISD,2021-08-29,060914,165,NA,NA,NA,NA,NA,NA,NA
UNIVERSITY OF NORTH TEXAS,2021-08-29,061501,0,NA,NA,NA,NA,NA,NA,NA
NORTH TEXAS COLLEGIATE ACADEMY,2021-08-29,061802,613,NA,NA,NA,NA,NA,NA,NA
LEADERSHIP PREP SCHOOL,2021-08-29,061804,1349,NA,NA,NA,1,NA,NA,NA
TRIVIUM ACADEMY,2021-08-29,061805,584,NA,NA,NA,NA,NA,NA,NA
DENTON ISD,2021-08-29,061901,30454,NA,NA,293,35,6,10,312
LEWISVILLE ISD,2021-08-29,061902,48957,NA,NA,364,31,88,73,234
PILOT POINT ISD,2021-08-29,061903,1311,NA,NA,NA,2,NA,NA,NA
