"County","Date","Rt","lower","upper"
"Brazoria",2020-07-09,1.18177622691439,0.988700564971752,1.38418079096045
"Brazoria",2020-07-10,1.16583121958334,0.962731481481482,1.35208333333333
"Brazoria",2020-07-11,1.1746481228782,0.984972677595629,1.36748633879781
"Brazoria",2020-07-12,1.18991100625383,0.989232839838493,1.38516150740242
"Brazoria",2020-07-13,1.23729581552244,1.06796116504854,1.4368932038835
"Brazoria",2020-07-14,1.21496763854778,1.03960396039604,1.38613861386139
"Brazoria",2020-07-15,1.19912685084921,1.03676470588235,1.36764705882353
"Brazoria",2020-07-16,1.16520705099628,1.00574712643678,1.32088122605364
"Brazoria",2020-07-17,1.13461342494347,0.978840846366146,1.28794848206072
"Brazoria",2020-07-18,1.08086748739389,0.92586352148273,1.21497472620051
"Brazoria",2020-07-19,1.02561476103118,0.891536565324569,1.16187345932621
"Brazoria",2020-07-20,0.969033398835991,0.828266228430567,1.08709942481512
"Brazoria",2020-07-21,0.957040796724459,0.810734463276836,1.10091807909605
"Brazoria",2020-07-22,0.930191274313112,0.784259259259259,1.07592592592593
"Brazoria",2020-07-23,0.921996429561212,0.765957446808511,1.0709219858156
"Brazoria",2020-07-24,0.923208655231659,0.770152505446623,1.06753812636166
"Brazoria",2020-07-25,0.971789569184407,0.798408488063661,1.15119363395225
"Brazoria",2020-07-26,1.01955672863683,0.84765625,1.19401041666667
"Brazoria",2020-07-27,1.0654465583188,0.89454094292804,1.25930521091811
"Brazoria",2020-07-28,1.04838328397502,0.889,1.204175
"Brazoria",2020-07-29,1.05450395419719,0.893153526970954,1.21991701244813
"Brazoria",2020-07-30,1.04230194174435,0.894164265129683,1.19020172910663
"Brazoria",2020-07-31,1.01686828733796,0.872628726287263,1.1510162601626
"Brazoria",2020-08-01,0.951762655043246,0.821720647773279,1.08259109311741
"Brazoria",2020-08-02,0.890218712309701,0.768151815181518,1.01072607260726
"Brazoria",2020-08-03,0.827395529851448,0.694564279551337,0.954270923209664
"Brazoria",2020-08-04,0.845072870297404,0.694976076555024,0.996411483253589
"Brazoria",2020-08-05,0.843980659511337,0.695701754385965,0.990643274853801
"Brazoria",2020-08-06,0.858654455896361,0.690909090909091,1.02727272727273
"Brazoria",2020-08-07,0.887498526517324,0.713881019830028,1.06090651558074
"Brazoria",2020-08-08,0.923175773720374,0.740088105726872,1.11013215859031
"Brazoria",2020-08-09,0.952841934357902,0.777777777777778,1.11680911680912
"Brazoria",2020-08-10,0.968051941029603,0.803738317757009,1.14018691588785
"Brazoria",2020-08-11,0.935350213499912,0.782305005820722,1.08381839348079
"Brazoria",2020-08-12,0.964880690937696,0.795454545454546,1.15340909090909
"Brazoria",2020-08-13,0.95578500016055,0.786516853932584,1.10986267166042
"Brazoria",2020-08-14,0.934466990119075,0.778718258766626,1.10882708585248
"Brazoria",2020-08-15,0.915645978999787,0.751851851851852,1.08888888888889
"Brazoria",2020-08-16,0.897404094715665,0.716814159292036,1.07079646017699
"Brazoria",2020-08-17,0.886700190550434,0.716755319148936,1.05186170212766
"Brazoria",2020-08-18,0.886092076511838,0.698033707865169,1.05196629213483
"Brazoria",2020-08-19,0.846284550943158,0.694362113402062,1.00128865979381
"Brazoria",2020-08-20,0.8458285966924,0.668721109399076,1.02465331278891
"Brazoria",2020-08-21,0.855886021148661,0.668341708542714,1.04355108877722
"Brazoria",2020-08-22,0.86179458675813,0.675560344827586,1.05030172413793
"Brazoria",2020-08-23,0.887707534858007,0.680593385214008,1.08949416342412
"Brazoria",2020-08-24,0.956040509009176,0.734282622469551,1.19116958756172
"Brazoria",2020-08-25,0.980478127859684,0.779310060461939,1.19583785139849
"Brazoria",2020-08-26,1.01027572583087,0.795490474688927,1.21397444208569
"Brazoria",2020-08-27,1.03290276425387,0.824825566154561,1.23804415771773
