"Date","Rt","lower","upper"
2020-03-15,2.42629833503001,1.05,3.5
2020-03-16,2.26712310119242,0.5,4
2020-03-17,2.29499088242761,0.5,4
2020-03-18,2.40344976435966,0.466666666666667,4.2
2020-03-19,2.78991404778723,0.583333333333333,5.25
2020-03-20,2.63967461920477,1.3125,3.9375
2020-03-21,2.54462577064774,1.30232558139535,3.58139534883721
2020-03-22,2.76603324917818,1.43589743589744,4.12820512820513
2020-03-23,3.1344557908943,1.86666666666667,4.2
2020-03-24,2.94278400892279,2.19130434782609,3.65217391304348
2020-03-25,2.49149569043307,1.99547511312217,2.97737556561086
2020-03-26,2.20586147410376,1.84090909090909,2.59090909090909
2020-03-27,2.07845905477095,1.7305027173913,2.41576086956522
2020-03-28,2.05180729452489,1.73770491803279,2.36065573770492
2020-03-29,1.83637361002203,1.5975975975976,2.07057057057057
2020-03-30,1.68413239987127,1.46428571428571,1.90178571428571
2020-03-31,1.63290296862176,1.41903584672435,1.85166872682324
2020-04-01,1.59587299598269,1.41234840132304,1.77508269018743
2020-04-02,1.53756006251664,1.35928705440901,1.70091463414634
2020-04-03,1.50527302120965,1.33665364583333,1.66508246527778
2020-04-04,1.46029854549086,1.30581039755352,1.61620795107034
2020-04-05,1.44736972350598,1.29191176470588,1.59558823529412
2020-04-06,1.47901128094756,1.31900722021661,1.62743682310469
2020-04-07,1.42765545736824,1.29314159292035,1.55254424778761
2020-04-08,1.3523507114676,1.23490252020922,1.47123157394199
2020-04-09,1.33263267155602,1.21465721040189,1.44972813238771
2020-04-10,1.21044008834593,1.11639240506329,1.29879746835443
2020-04-11,1.11357347451143,1.01367461430575,1.195301542777
2020-04-12,1.02418320555679,0.93776193747853,1.110958433528
2020-04-13,0.946035720391616,0.854017229254571,1.0337552742616
2020-04-14,0.90821402440078,0.8187624750499,0.997674650698603
2020-04-15,0.884054147562523,0.792850990525409,0.973729543496985
2020-04-16,0.844723826404759,0.753145336225597,0.941431670281996
2020-04-17,0.865225262771298,0.758562605277934,0.978663672094329
2020-04-18,0.876547582160499,0.76685393258427,0.983146067415731
2020-04-19,0.904757406090264,0.792828867235079,1.01035322777101
2020-04-20,0.908812633386559,0.804960541149944,1.02208286358512
2020-04-21,0.900685131826397,0.77992277992278,1.00772200772201
2020-04-22,0.900379742274733,0.79074449594438,1.01796060254925
2020-04-23,0.898295545896314,0.79112426035503,1.00236686390533
2020-04-24,0.905666894217516,0.795744346733669,1.03329145728643
2020-04-25,0.919870223574779,0.791584483892176,1.04010519395135
2020-04-26,0.928927862310819,0.816205533596838,1.03766469038208
2020-04-27,0.947148297869253,0.82409972299169,1.0713296398892
2020-04-28,0.976460387259661,0.838044267053701,1.10740203193033
2020-04-29,1.00846787608327,0.869912790697674,1.14983648255814
2020-04-30,1.03216826956014,0.898560027758501,1.15614156835531
2020-05-01,1.03913602997955,0.919146183699871,1.16817593790427
2020-05-02,1.03878186773229,0.907730673316708,1.16521197007481
2020-05-03,1.03884655259494,0.917430769230769,1.15446153846154
2020-05-04,1.03067388361775,0.911414982164091,1.14863258026159
2020-05-05,1.02211057571081,0.911608721272835,1.14260459634649
2020-05-06,1.00661878787582,0.886127167630058,1.12890173410405
2020-05-07,1.00330077990378,0.881325301204819,1.11335843373494
2020-05-08,1.01375162829996,0.900835962145111,1.13059936908517
2020-05-09,1.0232451748117,0.902405660377359,1.14905660377359
2020-05-10,1.03222986017232,0.909033877038896,1.14628293601004
2020-05-11,1.06581741870472,0.92855,1.19466666666667
2020-05-12,1.06586027963027,0.938467217956291,1.18251624335499
2020-05-13,1.07055124071004,0.951376684241359,1.1892208553017
2020-05-14,1.06149813131926,0.946784922394679,1.17960088691796
2020-05-15,1.05448430662172,0.939397689768977,1.17051705170517
2020-05-16,1.04805707897534,0.933843630399125,1.16347731000547
2020-05-17,1.06828809380642,0.953623188405797,1.18492753623188
2020-05-18,1.03842526308974,0.936595107338992,1.14636794807788
2020-05-19,1.03865474278357,0.92530897367007,1.1472326706072
2020-05-20,1.03550032261889,0.922222222222222,1.15185185185185
2020-05-21,1.03252493103285,0.927840610205155,1.13782219884271
2020-05-22,1.02672264803419,0.916839916839917,1.14241164241164
2020-05-23,1.02990714470901,0.916269210386858,1.14626391096979
2020-05-24,1.00515275556486,0.895669291338583,1.11614173228346
2020-05-25,1.01396030810776,0.906102578167855,1.12516456390565
2020-05-26,1.03795110071389,0.91743648960739,1.15588914549654
2020-05-27,1.05827530535635,0.935977337110482,1.16610481586402
2020-05-28,1.07825822611212,0.962011173184358,1.18892458100559
2020-05-29,1.09610015538731,0.978165938864629,1.21124454148472
2020-05-30,1.11100045634899,0.986702127659575,1.21755319148936
2020-05-31,1.13470466150264,1.01927194860814,1.25160599571735
2020-06-01,1.18448508724471,1.07053670745273,1.31201334816463
2020-06-02,1.19288131040952,1.0794701986755,1.3112582781457
2020-06-03,1.19446025046951,1.08860294117647,1.30704099821747
2020-06-04,1.21289199379043,1.09961059190031,1.32406542056075
2020-06-05,1.21913096532446,1.11474279835391,1.32510288065844
2020-06-06,1.22438916930788,1.11028838659392,1.33398285268901
2020-06-07,1.20498514534,1.11463521571378,1.30626972991933
2020-06-08,1.18964820679494,1.08920667347634,1.27993701055499
2020-06-09,1.18960473314898,1.089946954141,1.29603011635866
2020-06-10,1.19935589255192,1.10082370923913,1.29110054347826
2020-06-11,1.20112720428691,1.10526315789474,1.2929205682919
2020-06-12,1.22005813945403,1.12764407334643,1.31106745252128
2020-06-13,1.24902653619171,1.15224463240078,1.33897202342225
2020-06-14,1.29890403364631,1.19736842105263,1.39545230263158
2020-06-15,1.36916027643289,1.27190721649485,1.47938144329897
2020-06-16,1.37316996271531,1.28368794326241,1.45921985815603
2020-06-17,1.38934125460026,1.30197147651007,1.48322147651007
2020-06-18,1.40469652810444,1.31835394126739,1.49304482225657
2020-06-19,1.44514880960676,1.36020364870598,1.52503182011031
2020-06-20,1.43128162285898,1.3592116538132,1.50080119965724
2020-06-21,1.39321407991162,1.32373459997031,1.45777052100341
2020-06-22,1.39124187141612,1.32402315484805,1.45878075253256
2020-06-23,1.36213400475409,1.29792032072162,1.4198195940867
2020-06-24,1.32349703892414,1.26550561797753,1.38035674157303
2020-06-25,1.27116236616182,1.21672964530431,1.32466747279323
2020-06-26,1.20208278734499,1.15103454562027,1.25122368061252
2020-06-27,1.14126086516315,1.09384656131368,1.19091771872517
2020-06-28,1.09861736738478,1.0505631536605,1.14697193170645
2020-06-29,1.06537705905562,1.02235091846892,1.11041308478871
2020-06-30,1.05309257195935,1.00580335845816,1.10399771014216
2020-07-01,1.05683063792215,1.0094546178344,1.10768312101911
2020-07-02,1.05522015493215,1.0056530214425,1.10458089668616
2020-07-03,1.05025991213111,0.998075812969021,1.10044256301713
2020-07-04,1.0549000279417,1.00670406246911,1.1063729366413
2020-07-05,1.08322397798821,1.03382352941177,1.13602941176471
2020-07-06,1.10035509563625,1.04883576606097,1.14824744315361
