County,Date,normalized_levels_15d,normalized_levels_pct_difference_15d,pct_samples_with_detectable_levels_15d
Dallas,2023-01-06,68.34830156366344,-42.629188384214444,100.0
Dallas,2023-01-07,68.34830156366344,-42.55472822040208,100.0
Dallas,2023-01-08,68.01712658227848,-40.26731198808638,100.0
Dallas,2023-01-09,81.79216237402015,-11.742441209406495,100.0
Dallas,2023-01-10,80.17962038073908,-15.717805151175812,100.0
Dallas,2023-01-11,77.95856774916014,-18.053751399776036,100.0
Dallas,2023-01-12,77.59156662933931,-20.501679731243,100.0
Dallas,2023-01-13,77.226281075028,-21.157894736842106,100.0
Dallas,2023-01-14,77.226281075028,-21.381858902575587,100.0
Dallas,2023-01-15,77.05277827547593,-21.06942889137738,100.0
Dallas,2023-01-16,76.40048264277715,-7.718924972004479,100.0
Dallas,2023-01-17,74.30585778275476,-24.852183650615903,100.0
Dallas,2023-01-18,73.55132250839866,-16.52519596864502,100.0
Dallas,2023-01-19,72.89167861142218,-7.0078387458006715,100.0
Dallas,2023-01-20,72.53714333706607,-8.28107502799552,100.0
Dallas,2023-01-21,72.53714333706607,-8.393057110862262,100.0
Dallas,2023-01-22,75.85580179171333,18.643896976483763,100.0
Dallas,2023-01-23,72.70160246360582,17.64501679731243,100.0
Dallas,2023-01-24,74.526281075028,20.26875699888018,100.0
Dallas,2023-01-25,73.70511646136619,47.92833146696528,100.0
Dallas,2023-01-26,73.77458006718925,42.265397536394175,100.0
Dallas,2023-01-27,73.79316909294513,43.28107502799552,100.0
Dallas,2023-01-28,73.79316909294513,43.84098544232923,100.0
Dallas,2023-01-29,74.85576371780515,16.55879059350504,100.0
Dallas,2023-01-30,75.30369204927212,17.06382978723404,100.0
Dallas,2023-01-31,75.30369204927212,2.786114221724524,100.0
Dallas,2023-02-01,75.1623706606943,-39.253079507278834,100.0
Dallas,2023-02-02,74.94408622620381,5419.358342665174,100.0
Dallas,2023-02-03,74.89615789473685,5417.876819708847,100.0
Dallas,2023-02-04,74.89615789473685,5417.652855543113,100.0
Dallas,2023-02-05,78.52941657334826,-2.552071668533035,100.0
Dallas,2023-02-06,78.49738969764837,9.206047032474803,100.0
Dallas,2023-02-07,78.63631690929451,-6.126539753639418,100.0
Dallas,2023-02-08,79.2522183650616,0.4400895856662934,100.0
Dallas,2023-02-09,79.44311310190369,-11.581187010078388,100.0
Dallas,2023-02-10,79.61914893617022,-11.44568868980963,100.0
Dallas,2023-02-11,79.61914893617022,-10.773796192609183,100.0
Dallas,2023-02-12,70.7240548712206,-43.54535274356103,100.0
Dallas,2023-02-13,66.73788465845465,-51.20604703247481,100.0
Dallas,2023-02-14,63.11209406494961,-40.75363941769317,100.0
Dallas,2023-02-15,63.970716685330345,-28.267637178051512,100.0
Dallas,2023-02-16,64.1046450167973,-28.059350503919372,100.0
Dallas,2023-02-17,64.47261814109743,-28.236282194848823,100.0
Dallas,2023-02-18,64.47261814109743,-28.01231802911534,100.0
Dallas,2023-02-19,64.84451399776036,-27.075027995520717,100.0
Dallas,2023-02-20,63.266686450167974,434.2665173572228,100.0
Dallas,2023-02-21,59.9266483762598,31.07390817469205,100.0
Dallas,2023-02-22,60.96057894736842,46.45576707726764,100.0
Dallas,2023-02-23,60.69272228443449,59.005599104143336,100.0
Dallas,2023-02-24,60.804704367301234,60.51847704367301,100.0
Dallas,2023-02-25,60.804704367301234,60.630459126539755,100.0
Dallas,2023-02-26,58.4180313549832,27.771556550951846,100.0
Dallas,2023-02-27,58.13001343784995,15.173572228443449,100.0
Dallas,2023-02-28,56.66192833146697,-15.414333706606943,100.0
Dallas,2023-03-01,56.42195072788354,-31.133258678611423,100.0
Dallas,2023-03-02,56.61534490481523,2579.969764837626,100.0
Dallas,2023-03-03,56.40739417693169,2580.649496080627,100.0
Dallas,2023-03-04,56.40739417693169,2581.7693169092945,100.0
Dallas,2023-03-05,58.94098320268757,2625.818589025756,100.0
Dallas,2023-03-06,58.17037849944009,-5.678611422172453,100.0
Dallas,2023-03-07,55.87441097424412,-23.412094064949606,100.0
Dallas,2023-03-08,56.55985330347144,18.492721164613663,100.0
Dallas,2023-03-09,56.50028331466965,275.84322508398657,100.0
Dallas,2023-03-10,56.06825643896976,275.63493840985444,100.0
Dallas,2023-03-11,56.06825643896976,276.1948488241881,100.0
Dallas,2023-03-12,50.34854647256439,211.23964165733483,100.0
Dallas,2023-03-13,48.159408734602465,-25.993281075027994,100.0
Dallas,2023-03-14,40.88827252419955,1264.7922561429634,100.0
Dallas,2023-03-15,41.37542814594192,1263.1273268801192,100.0
Dallas,2023-03-16,41.26663961280715,1261.8443782576321,100.0
Dallas,2023-03-17,41.404912137006704,1262.0521221146687,100.0
Dallas,2023-03-18,41.404912137006704,1262.4988830975428,100.0
Dallas,2023-03-19,41.82993373045421,64.00893521965749,100.0
Dallas,2023-03-20,41.84460238272524,63.94489947877885,100.0
Dallas,2023-03-21,130.3766824008573,1206.6998600849774,100.0
Dallas,2023-03-22,130.32421809357442,1299.8347187603977,100.0
Dallas,2023-03-23,130.15341830673745,1297.880010088819,100.0
Dallas,2023-03-24,130.21463686832774,1297.2580295030614,100.0
Dallas,2023-03-25,130.21463686832774,1296.8907181335196,100.0
Dallas,2023-03-26,127.96706043465791,1208.5743724408728,100.0
