Date,zipcode,population_served,positivity_rate,viral_load_log10,viral_load_pct_vs_baseline
2021-02-15,77012,19597,0.207942819269044,12.7185139415564,170
2021-02-22,77012,19597,0.204425537005126,12.6698465096586,152
2021-03-01,77012,19597,0.199402266319074,12.6199553065987,135
2021-03-08,77012,19597,0.192547471366061,12.5708626298646,121
2021-03-15,77012,19597,0.183535616301262,12.5255045082425,109
2021-03-22,77012,19597,0.172201809055485,12.4868706451014,100
2021-03-29,77012,19597,0.159023732662077,12.4579507438107,93
2021-04-05,77012,19597,0.14463971393002,12.4417345077396,90
2021-04-12,77012,19597,0.129688079668295,12.4392108162584,89
2021-04-19,77012,19597,0.114807156685882,12.4422591474392,90
2021-04-26,77012,19597,0.100635271791765,12.440168023453,89
2021-05-03,77012,19597,0.087795924667477,12.4222257849777,86
2021-05-10,77012,19597,0.0768533064847721,12.3777207726912,77
2021-05-17,77012,19597,0.0683567812879568,12.2962592140953,64
2021-05-24,77012,19597,0.0628557131213379,12.1833009740508,49
2021-05-31,77012,19597,0.0608994660292223,12.0671891569411,38
2021-06-07,77012,19597,0.0630374040559169,11.9780503809115,31
2021-06-14,77012,19597,0.0696131266381482,11.9460112641073,29
2021-06-21,77012,19597,0.080147174782322,12.0011984246739,33
2021-06-28,77012,19597,0.0939543248872637,12.1645639468228,47
2021-07-05,77012,19597,0.110349353351799,12.4087753882539,83
2021-07-12,77012,19597,0.128647036574752,12.6906506235208,159
2021-07-19,77012,19597,0.14816215095495,12.9669977331456,301
2021-07-26,77012,19597,0.168078651856968,13.1946247976505,508
2021-08-02,77012,19597,0.187057210508381,13.3307296479415,695
2021-08-09,77012,19597,0.203627677102517,13.3589597344391,742
2021-08-16,77012,19597,0.216319901832702,13.3060371387785,657
2021-08-23,77012,19597,0.223663734892262,13.2026588127751,517
2021-08-30,77012,19597,0.224189026474524,13.0795217082444,390
2021-09-06,77012,19597,0.216877205702599,12.9673227770017,301
2021-09-13,77012,19597,0.202516017418741,12.8916661865094,253
2021-09-20,77012,19597,0.182344785394991,12.8475944299515,228
2021-09-27,77012,19597,0.157602833403386,12.8187169699172,214
2021-10-04,77012,19597,0.129529485215967,12.788621104586,199
2021-10-11,77012,19597,0.0993640646047728,12.7408941321374,179
2021-10-18,77012,19597,0.0688254104091125,12.6591523016744,148
2021-10-25,77012,19597,0.0415504217373764,12.5390015128705,112
2021-11-01,77012,19597,0.0216555127652243,12.407978251532,83
2021-11-08,77012,19597,0.0132570976683162,12.2989620373261,65
2021-11-15,77012,19597,0.020471590622312,12.2448323899198,57
2021-11-22,77012,19597,0.0474154058028719,12.2784688289805,62
2021-11-29,77012,19597,0.0959124701500047,12.4280591336526,87
2021-12-06,77012,19597,0.158616761661117,12.6727135748618,153
2021-12-13,77012,19597,0.225889771097964,12.9616304299371,297
2021-12-20,77012,19597,0.2880929892223,13.2435474517662,569
2021-12-27,77012,19597,0.335587906795882,13.4672023932369,952
2022-01-03,77012,19597,0.358736014580464,13.5813364419815,1238
2022-01-10,77012,19597,0.350901171657991,13.5525512519802,1158
2022-01-17,77012,19597,0.317456710391168,13.4070041273318,828
2022-01-24,77012,19597,0.266778331462888,13.1832527984627,495
2022-01-31,77012,19597,0.207241735556045,12.9198549957993,270
2022-02-07,77012,19597,0.147222623353534,12.6553684497679,147
2022-02-14,77012,19597,0.0950966955382469,12.4266123797849,87
2022-02-21,77012,19597,0.0573892347119574,12.2454012133122,57
2022-02-28,77012,19597,0.0332238511519532,12.104783343733,41
2022-03-07,77012,19597,0.019873737054401,11.9973501518304,32
2022-03-14,77012,19597,0.0146120846154675,11.9156930183874,27
2022-03-21,77012,19597,0.0147120860313196,11.8524031580699,23
2022-03-28,77012,19597,0.0174469334981237,11.8025490655996,21
2022-04-04,77012,19597,0.0207900264921663,11.7715285860307,19
2022-04-11,77012,19597,0.0255155936102121,11.7674029695918,19
2022-04-18,77012,19597,0.0330980707291452,11.7982334665115,20
2022-04-25,77012,19597,0.0450118937258498,11.8720813270183,24
2022-05-02,77012,19597,0.0627314984772101,11.9967747427591,32
2022-05-09,77012,19597,0.0877313208601106,12.1693337293142,48
2022-05-16,77012,19597,0.120793285518914,12.3720144498886,76
2022-05-23,77012,19597,0.159929272167901,12.586033528503,125
2022-05-30,77012,19597,0.202458649288828,12.7926075891779,201
2022-06-06,77012,19597,0.245700785363455,12.9729532559341,305
2022-06-13,77012,19597,0.28697504887354,13.1114400154904,419
2022-06-20,77012,19597,0.323600808300841,13.2080173928577,524
2022-06-27,77012,19597,0.353262252865079,13.2673827656551,601
2022-07-04,77012,19597,0.375102854737826,13.2942341147506,639
2022-07-11,77012,19597,0.388630906828617,13.2932694210122,638
2022-07-18,77012,19597,0.393354702046985,13.2692530995018,603
2022-07-25,77012,19597,0.388782533302465,13.2267344844743,547
2022-08-01,77012,19597,0.374422693504592,13.1684710433655,478
2022-08-08,77012,19597,0.350211433735226,13.0969541690487,406
2022-08-15,77012,19597,0.317796837765541,13.0146752543974,336
2022-08-22,77012,19597,0.279254947539036,12.9241256922848,272
2022-08-29,77012,19597,0.236661804999211,12.8276904847667,218
2022-09-05,77012,19597,0.192093452089566,12.7275697343411,173
2022-09-12,77012,19597,0.1476259307536,12.6259974009326,137
2022-09-19,77012,19597,0.105351732006224,12.5252076814913,109
2022-09-26,77012,19597,0.0674291431479844,12.4274347729674,87
2022-10-03,77012,19597,0.0360329005508403,12.3349520515815,70
2022-10-10,77012,19597,0.0133377405867492,12.2533373308144,58
2022-10-17,77012,19597,0.001518399627669,12.1938497008899,51
2022-10-24,77012,19597,0.0027496140455577,12.1683043475994,48
2022-10-31,77012,19597,0.0181235851182812,12.1885164567345,50
2022-11-07,77012,19597,0.0444023737473383,12.2663012140864,60
2022-11-14,77012,19597,0.077265505740136,12.4094022286127,83
2022-11-21,77012,19597,0.112392506904081,12.600079547258,129
2022-11-28,77012,19597,0.145462903046581,12.8107413225618,210
2022-12-05,77012,19597,0.172156219975041,13.0137740399135,335
2022-12-12,77012,19597,0.189191246275048,13.1815641847023,493
2022-12-19,77012,19597,0.197443821644892,13.2866431538441,628
2022-12-26,77012,19597,0.198829048561043,13.3171024737984,673
2023-01-02,77012,19597,0.19526202949997,13.2904300581,633
2023-01-09,77012,19597,0.188657866938144,13.227392673256,548
2023-01-16,77012,19597,0.180931663352033,13.1487570857731,457
2023-01-23,77012,19597,0.173576917035172,13.0752900621583,386
2023-01-30,77012,19597,0.166400709549357,13.02495891439,344
2023-02-06,77012,19597,0.15878851827345,12.9955859420658,321
2023-02-13,77012,19597,0.150125820586313,12.9761181226903,307
2023-02-20,77012,19597,0.139798093866806,12.9554616788626,293
2023-02-27,77012,19597,0.127190815493792,12.9225228331817,271
2023-03-06,77012,19597,0.112073132644746,12.8662354088006,238
2023-03-13,77012,19597,0.0957488716916003,12.7818978014809,196
2023-03-20,77012,19597,0.0799055288049028,12.6792921426606,155
2023-03-27,77012,19597,0.0662306001552004,12.5702068612004,121
2023-04-03,77012,19597,0.0564115819130401,12.466430385961,95
2023-04-10,77012,19597,0.0521359702489689,12.3797511458033,78
2023-04-17,77012,19597,0.0546091535620918,12.3207839352845,68
2023-04-24,77012,19597,0.0631080891657449,12.2895927037478,63
2023-05-01,77012,19597,0.0764276266018222,12.2806627861138,62
2023-05-08,77012,19597,0.0933626154122176,12.2884288539067,63
2023-05-15,77012,19597,,12.307325578651,66
2023-05-22,77012,19597,,12.331787631871,70
2020-07-06,77013,19198,0.324014784144709,11.3834493880411,100
2020-07-13,77013,19198,0.297148706378065,11.4239169949858,110
2020-07-20,77013,19198,0.270633594536031,11.3282198026207,88
2020-07-27,77013,19198,0.244820414543218,11.2442598940389,73
2020-08-03,77013,19198,0.220060132324236,11.177905911132,62
2020-08-10,77013,19198,0.196703713803696,11.1350264957918,56
2020-08-17,77013,19198,0.175102124906207,11.1209677775372,55
2020-08-24,77013,19198,0.155592537939503,11.1312626928575,56
2020-08-31,77013,19198,0.138456950743805,11.1527188699818,59
2020-09-07,77013,19198,0.123963567542456,11.1718399452501,61
2020-09-14,77013,19198,0.112380592558799,11.1751295550025,62
2020-09-21,77013,19198,0.10397623001618,11.149091335579,58
2020-09-28,77013,19198,0.0990186841379398,11.0855221880053,50
2020-10-05,77013,19198,0.0976811489545603,11.0010353620179,41
2020-10-12,77013,19198,0.0997567777250686,10.919510667512,34
2020-10-19,77013,19198,0.104943713515629,10.8648288356623,30
2020-10-26,77013,19198,0.112940099392406,10.8608705976433,30
2020-11-02,77013,19198,0.123444078421564,10.9311546799356,35
2020-11-09,77013,19198,0.136153793669268,11.0797564141465,50
2020-11-16,77013,19198,0.15065081311519,11.2818525597368,79
2020-11-23,77013,19198,0.166050404393045,11.5102730876605,134
2020-11-30,77013,19198,0.181351260050056,11.7378479688718,226
2020-12-07,77013,19198,0.195552072633444,11.9374071743247,358
2020-12-14,77013,19198,0.207651534690432,12.0858839396163,504
2020-12-21,77013,19198,0.216648338768244,12.1828105321543,630
2020-12-28,77013,19198,0.221791903677316,12.235458081214,711
2021-01-04,77013,19198,0.223334553280941,12.2511045561829,737
2021-01-11,77013,19198,0.221779337705623,12.2370279264483,714
2021-01-18,77013,19198,0.217629307077871,12.2004909434613,656
2021-01-25,77013,19198,0.211387511524189,12.1475421240533,581
2021-02-01,77013,19198,0.203557001171084,12.0821506017262,500
2021-02-08,77013,19198,0.194667659798418,12.0080814008798,421
2021-02-15,77013,19198,0.185356705799477,11.929099545914,351
2021-02-22,77013,19198,0.176288191220902,11.8489700612284,292
2021-03-01,77013,19198,0.168126168109335,11.7714271814873,244
2021-03-08,77013,19198,0.161534688511417,11.6990924558412,207
2021-03-15,77013,19198,0.157177804473791,11.6331889342342,178
2021-03-22,77013,19198,0.155334502702063,11.5748507749898,155
2021-03-29,77013,19198,0.154743508537704,11.5252121364312,139
2021-04-05,77013,19198,0.153758481981148,11.4854071768818,126
2021-04-12,77013,19198,0.150733083032832,11.4563921656842,118
2021-04-19,77013,19198,0.144020971693191,11.4383151037449,113
2021-04-26,77013,19198,0.131975807962661,11.4310945493759,112
2021-05-03,77013,19198,0.11383174497915,11.4346490454219,113
2021-05-10,77013,19198,0.0923449084304557,11.4488971347275,116
2021-05-17,77013,19198,0.071151917141851,11.4737553411107,123
2021-05-24,77013,19198,0.0538893899386068,11.5090388248471,134
2021-05-31,77013,19198,0.0441939456459949,11.5544160799575,148
2021-06-07,77013,19198,0.0457022030892865,11.609544132362,168
2021-06-14,77013,19198,0.0606913373892384,11.6740800079808,195
2021-06-21,77013,19198,0.0860007488485489,11.7476807327342,231
2021-06-28,77013,19198,0.117110394065401,11.8292162918647,279
2021-07-05,77013,19198,0.149500229637979,11.9133687883608,339
2021-07-12,77013,19198,0.178650212164464,11.993432593524,407
2021-07-19,77013,19198,0.200040298243042,12.0627011718636,478
2021-07-26,77013,19198,0.210351874033936,12.1144679878892,538
2021-08-02,77013,19198,0.211072043945531,12.1420852799118,574
2021-08-09,77013,19198,0.204889341948254,12.1431837138879,575
2021-08-16,77013,19198,0.19449230201253,12.1225014608628,548
2021-08-23,77013,19198,0.182569458108787,12.0854475297605,503
2021-08-30,77013,19198,0.17180934420745,12.0374309295051,451
2021-09-06,77013,19198,0.164118291021028,11.9838606690205,398
2021-09-13,77013,19198,0.158273816230359,11.9290369287233,351
2021-09-20,77013,19198,0.152271234258366,11.8703205570769,307
2021-09-27,77013,19198,0.144105859527967,11.8023922121121,262
2021-10-04,77013,19198,0.131773006462086,11.7199267762646,217
2021-10-11,77013,19198,0.113267989483643,11.6175991319698,171
2021-10-18,77013,19198,0.0878541764834188,11.4900927797742,128
2021-10-25,77013,19198,0.0598671492236404,11.3404672667355,91
2021-11-01,77013,19198,0.0349105429343936,11.195844368631,65
2021-11-08,77013,19198,0.0185879928457649,11.0876415110211,51
2021-11-15,77013,19198,0.0165031341878403,11.0472761194663,46
2021-11-22,77013,19198,0.0342596021907065,11.1061656195269,53
2021-11-29,77013,19198,0.0749089217023276,11.2914929165481,81
2021-12-06,77013,19198,0.131294176042181,11.5793688844547,157
2021-12-13,77013,19198,0.193706338147622,11.9120442378744,338
2021-12-20,77013,19198,0.252436380956006,12.2311624152477,704
2021-12-27,77013,19198,0.297775277404688,12.4783668550153,1244
2022-01-03,77013,19198,0.320014000431024,12.5953045310654,1629
2022-01-10,77013,19198,0.312459145489212,12.5448240071457,1450
2022-01-17,77013,19198,0.280479798100826,12.3610311469848,950
2022-01-24,77013,19198,0.232460666304284,12.0929857786548,512
2022-01-31,77013,19198,0.176786458138004,11.7897477302274,255
2022-02-07,77013,19198,0.121841881640402,11.5003768297746,131
2022-02-14,77013,19198,0.0760116448498968,11.2716343803625,77
2022-02-21,77013,19198,0.0456724009932523,11.1163260923287,54
2022-02-28,77013,19198,0.0291685840506196,11.0213400620481,43
2022-03-07,77013,19198,0.0228365731904968,10.9729103413198,39
2022-03-14,77013,19198,0.0230127475813816,10.9572709819428,37
2022-03-21,77013,19198,0.026033486391772,10.9606560341396,38
2022-03-28,77013,19198,0.028235168790166,10.9725580418055,39
2022-04-04,77013,19198,0.0270195670098517,10.9953053769238,41
2022-04-11,77013,19198,0.0240500255432784,11.0343863341459,45
2022-04-18,77013,19198,0.0220552819476854,11.0952892081231,52
2022-04-25,77013,19198,0.0237640737803123,11.1835022935068,63
2022-05-02,77013,19198,0.0319051385983987,11.3042940446954,83
2022-05-09,77013,19198,0.0492072139591839,11.4547228337503,118
2022-05-16,77013,19198,0.0773318481805291,11.6213753233451,173
2022-05-23,77013,19198,0.113671832622782,11.7901576708137,255
2022-05-30,77013,19198,0.154552769406911,11.9469760334901,366
2022-06-06,77013,19198,0.196300260653886,12.0777365687084,495
2022-06-13,77013,19198,0.235239908484676,12.1717064347365,614
2022-06-20,77013,19198,0.26769731502025,12.2336769122172,708
2022-06-27,77013,19198,0.290745513206335,12.2729179079423,775
2022-07-04,77013,19198,0.304447259287686,12.2986997514057,823
2022-07-11,77013,19198,0.309612740333819,12.3202927721014,865
2022-07-18,77013,19198,0.307052143414247,12.3467860812,919
2022-07-25,77013,19198,0.297575655598484,12.3778398658988,987
2022-08-01,77013,19198,0.281993463956045,12.3992823241753,1037
2022-08-08,77013,19198,0.261192179652444,12.3958393318378,1029
2022-08-15,77013,19198,0.236364110237201,12.3522367646945,931
2022-08-22,77013,19198,0.208777987355838,12.2532004985535,741
2022-08-29,77013,19198,0.179702542653876,12.0885811054568,507
2022-09-05,77013,19198,0.150406507776835,11.8759971294335,311
2022-09-12,77013,19198,0.122158614370237,11.6424279737701,182
2022-09-19,77013,19198,0.0961686039821465,11.4148602010524,108
2022-09-26,77013,19198,0.0734102577707997,11.2202803738657,69
2022-10-03,77013,19198,0.0547983667969765,11.0855150924818,50
2022-10-10,77013,19198,0.041247722121457,11.0251759069466,44
2022-10-17,77013,19198,0.033673114805021,11.033258746916,45
2022-10-24,77013,19198,0.0329893359084484,11.1017737782559,52
2022-10-31,77013,19198,0.0396318743155142,11.2227311668319,69
2022-11-07,77013,19198,0.0521190102019743,11.3881410785099,101
2022-11-14,77013,19198,0.0684897215665795,11.5887655698167,160
2022-11-21,77013,19198,0.0867829864080806,11.8074121558335,265
2022-11-28,77013,19198,0.105037782725229,12.0237654766824,437
2022-12-05,77013,19198,0.121293088516775,12.217502772561,682
2022-12-12,77013,19198,0.133948204910683,12.368301283667,966
2022-12-19,77013,19198,0.142843725551773,12.4559357897084,1182
2022-12-26,77013,19198,0.148180567214079,12.4721124725091,1226
2023-01-02,77013,19198,0.150159646671632,12.4317829236385,1118
2023-01-09,77013,19198,0.148981880698468,12.3525798899474,931
2023-01-16,77013,19198,0.144848186068618,12.2521361182864,739
2023-01-23,77013,19198,0.138089965369837,12.1480843555064,582
2023-01-30,77013,19198,0.129560564444767,12.0564173518236,471
2023-02-06,77013,19198,0.12024381494977,11.9807690495719,396
2023-02-13,77013,19198,0.111123548541209,11.9191386896464,343
2023-02-20,77013,19198,0.103183596875447,11.8694967924725,306
2023-02-27,77013,19198,0.0974077916088467,11.8298138784753,279
2023-03-06,77013,19198,0.0943725813959672,11.7980561337678,260
2023-03-13,77013,19198,0.0930248828841563,11.7712216287142,244
2023-03-20,77013,19198,0.0919042297189582,11.7441240369654,229
2023-03-27,77013,19198,0.0895501555459173,11.7112776740264,213
2023-04-03,77013,19198,0.084502194010578,11.6671968554023,192
2023-04-10,77013,19198,0.0752998787584846,11.6063958965984,167
2023-04-17,77013,19198,0.0608821217184575,11.5240395471314,138
2023-04-24,77013,19198,0.0417853479524224,11.4211318979745,109
2023-05-01,77013,19198,0.0189453608055808,11.3017609025688,83
2023-05-08,77013,19198,-0.0067020363768656,11.1700423974764,61
2023-05-15,77013,19198,,11.0300922192596,44
2023-05-22,77013,19198,,10.8860262044806,32
2020-07-06,77014,37488,0.298891087588268,11.79856923,100
2020-07-13,77014,37488,0.263235998162756,11.7154200716454,83
2020-07-20,77014,37488,0.228437501268235,11.5687353603743,59
2020-07-27,77014,37488,0.195352189435698,11.4369370345723,43
2020-08-03,77014,37488,0.164836655196137,11.3274682869737,34
2020-08-10,77014,37488,0.137747491080543,11.2477723103131,28
2020-08-17,77014,37488,0.114941289619909,11.2045857197945,25
2020-08-24,77014,37488,0.0970233063109025,11.1948308748566,25
2020-08-31,77014,37488,0.0835934485128942,11.2082450422633,26
2020-09-07,77014,37488,0.0740002865509313,11.2344008243745,27
2020-09-14,77014,37488,0.067592390750061,11.26287082355,29
2020-09-21,77014,37488,0.0637183314353301,11.2832305534742,31
2020-09-28,77014,37488,0.0617266789317859,11.2894716428012,31
2020-10-05,77014,37488,0.0611606483660304,11.2888919276646,31
2020-10-12,77014,37488,0.0623420340708863,11.2912853408258,31
2020-10-19,77014,37488,0.0657872751807314,11.3064458150463,32
2020-10-26,77014,37488,0.0720128108299434,11.3441672830876,35
2020-11-02,77014,37488,0.0815350801529002,11.413973550022,41
2020-11-09,77014,37488,0.0948705222839796,11.5164642024539,52
2020-11-16,77014,37488,0.112148557887999,11.6414837430715,70
2020-11-23,77014,37488,0.131950533751539,11.7782363718926,95
2020-11-30,77014,37488,0.152470778191618,11.9159262889351,131
2020-12-07,77014,37488,0.171903619525255,12.0437576942169,176
2020-12-14,77014,37488,0.188443386069469,12.1519326650458,226
2020-12-21,77014,37488,0.200284406141281,12.2359727692136,274
2020-12-28,77014,37488,0.206054018275136,12.2931650273352,312
2021-01-04,77014,37488,0.206111601875191,12.3207976239004,333
2021-01-11,77014,37488,0.20124954656303,12.3161587433992,329
2021-01-18,77014,37488,0.192260241960237,12.2765389319128,301
2021-01-25,77014,37488,0.179936077688394,12.2028109746881,254
2021-02-01,77014,37488,0.165069443369085,12.1066413110995,203
2021-02-08,77014,37488,0.148571971183766,12.001721150067,160
2021-02-15,77014,37488,0.131832263553378,11.9017417005106,127
2021-02-22,77014,37488,0.116358165458735,11.8203941713504,105
2021-03-01,77014,37488,0.103657521880648,11.7712718245776,94
2021-03-08,77014,37488,0.0952381777999314,11.759434296016,91
2021-03-15,77014,37488,0.0926079781973979,11.774906367926,95
2021-03-22,77014,37488,0.096494782937055,11.806182401806,102
2021-03-29,77014,37488,0.104506511415689,11.8417567591549,110
2021-04-05,77014,37488,0.113471097913282,11.8701238014712,118
2021-04-12,77014,37488,0.120216476709815,11.8811508249728,121
2021-04-19,77014,37488,0.121570582085269,11.8720239748473,118
2021-04-26,77014,37488,0.114361348319624,11.8423584038368,111
2021-05-03,77014,37488,0.0967487241761357,11.7917708660073,98
2021-05-10,77014,37488,0.0722207163511465,11.7198781154246,83
2021-05-17,77014,37488,0.0455973460242729,11.6265032806529,67
2021-05-24,77014,37488,0.0216986343751308,11.5204745931257,53
2021-05-31,77014,37488,0.0053446025833363,11.4229205268415,42
2021-06-07,77014,37488,0.0013552718285057,11.3558551119963,36
2021-06-14,77014,37488,0.0130049259350824,11.341292378786,35
2021-06-21,77014,37488,0.0373848993068209,11.4012463574065,40
2021-06-28,77014,37488,0.0700407889923029,11.5485842262702,56
2021-07-05,77014,37488,0.10651819204011,11.7595857566544,91
2021-07-12,77014,37488,0.142362705498825,12.0013838680529,160
2021-07-19,77014,37488,0.173119926417029,12.2411114799596,277
2021-07-26,77014,37488,0.195256086583238,12.4459015118683,444
2021-08-02,77014,37488,0.208919956745707,12.5832159664834,609
2021-08-09,77014,37488,0.215180942392623,12.6402618391543,695
2021-08-16,77014,37488,0.215108449012175,12.634850863829,686
2021-08-23,77014,37488,0.209771882092552,12.587427440142,615
2021-08-30,77014,37488,0.20024064712194,12.5184359677274,525
2021-09-06,77014,37488,0.187458919782051,12.4483208462194,446
2021-09-13,77014,37488,0.171869956528681,12.3932884335216,393
2021-09-20,77014,37488,0.153791784011147,12.3499859951942,356
2021-09-27,77014,37488,0.133542428878767,12.3094220822748,324
2021-10-04,77014,37488,0.111439917780858,12.2626047160455,291
2021-10-11,77014,37488,0.0878022773667392,12.2005419177888,252
2021-10-18,77014,37488,0.063477020182897,12.1142417087868,207
2021-10-25,77014,37488,0.0414296023644969,12.0008890274905,159
2021-11-01,77014,37488,0.025154965943874,11.8823764810255,121
2021-11-08,77014,37488,0.018148052953363,11.7867735936864,97
2021-11-15,77014,37488,0.0239038054252987,11.7421498897674,88
2021-11-22,77014,37488,0.0459171653920163,11.7765748935628,95
2021-11-29,77014,37488,0.0857387877443629,11.9150230290898,131
2021-12-06,77014,37488,0.137142178807236,12.1394782424115,219
2021-12-13,77014,37488,0.191956557764045,12.4004508176444,400
2021-12-20,77014,37488,0.242011143798201,12.6477297410708,707
2021-12-27,77014,37488,0.279135156093112,12.8311039989728,1078
2022-01-03,77014,37488,0.295157813832189,12.9003758443363,1264
2022-01-10,77014,37488,0.284546304747885,12.825471461111,1064
2022-01-17,77014,37488,0.252319690768827,12.6369525018725,689
2022-01-24,77014,37488,0.206135002372684,12.376755159162,379
2022-01-31,77014,37488,0.153649270037128,12.0868156255206,194
2022-02-07,77014,37488,0.102519524239829,11.8090700934895,102
2022-02-14,77014,37488,0.0604027954584561,11.5824881432456,61
2022-02-21,77014,37488,0.0331105614743058,11.4168953550996,42
2022-02-28,77014,37488,0.019072089283175,11.3055754788194,32
2022-03-07,77014,37488,0.0148710931844862,11.2416224009815,28
2022-03-14,77014,37488,0.0170912874776616,11.2181300081622,26
2022-03-21,77014,37488,0.0223163864621239,11.228197297772,27
2022-03-28,77014,37488,0.0271301044372954,11.2661505860871,29
2022-04-04,77014,37488,0.0290966558754986,11.3291287452072,34
2022-04-11,77014,37488,0.029702255940657,11.4146629835966,41
2022-04-18,77014,37488,0.0314136199695937,11.5202845097194,53
2022-04-25,77014,37488,0.0366974632991321,11.6435245320399,70
2022-05-02,77014,37488,0.0480205012660957,11.7816296415539,96
2022-05-09,77014,37488,0.0678494492073078,11.9285377511858,135
2022-05-16,77014,37488,0.0976628859293347,12.0760521428464,189
2022-05-23,77014,37488,0.134986844117715,12.2159405212631,261
2022-05-30,77014,37488,0.176359219927728,12.339970591163,348
2022-06-06,77014,37488,0.218317909514658,12.4399171867061,438
2022-06-13,77014,37488,0.257400809033783,12.5111768939222,516
2022-06-20,77014,37488,0.290145814640386,12.5586498327827,576
2022-06-27,77014,37488,0.313804794188544,12.5887760807469,617
2022-07-04,77014,37488,0.328485502327529,12.6079957152741,645
2022-07-11,77014,37488,0.335009665405407,12.6227488138236,667
2022-07-18,77014,37488,0.334199009770246,12.6384631940789,692
2022-07-25,77014,37488,0.326875261770114,12.6520976477822,714
2022-08-01,77014,37488,0.313860147753077,12.6563909110283,721
2022-08-08,77014,37488,0.295992516372252,12.6440508281955,701
2022-08-15,77014,37488,0.274179705500945,12.6077852436619,644
2022-08-22,77014,37488,0.249346175317513,12.540344846726,552
2022-08-29,77014,37488,0.222416386000311,12.4403332855703,438
2022-09-05,77014,37488,0.194314797727696,12.3181002289909,331
2022-09-12,77014,37488,0.165965870678021,12.1853992881348,244
2022-09-19,77014,37488,0.138329782711177,12.0539840741493,180
2022-09-26,77014,37488,0.112509582413184,11.9356081981815,137
2022-10-03,77014,37488,0.0896440360515931,11.8417325929549,110
2022-10-10,77014,37488,0.070871909893959,11.7789021082935,96
2022-10-17,77014,37488,0.0573319702078342,11.7495823884895,89
2022-10-24,77014,37488,0.050162983260772,11.7561156041256,91
2022-10-31,77014,37488,0.0501310657576213,11.8008439257841,101
2022-11-07,77014,37488,0.0565117361524153,11.8861091439544,122
2022-11-14,77014,37488,0.0682078633364833,12.0102073383877,163
2022-11-21,77014,37488,0.0841223162011545,12.1574011722471,228
2022-11-28,77014,37488,0.103157963637758,12.3089125640596,324
2022-12-05,77014,37488,0.124217674537623,12.4459634323523,444
2022-12-12,77014,37488,0.146072802940179,12.5497756956524,564
2022-12-19,77014,37488,0.166968643477256,12.6031481365806,638
2022-12-26,77014,37488,0.185018975928781,12.6072105828451,644
2023-01-02,77014,37488,0.198337580074684,12.5749193428564,598
2023-01-09,77014,37488,0.205038235694895,12.5194278330363,526
2023-01-16,77014,37488,0.203234722569342,12.4538894698067,452
2023-01-23,77014,37488,0.191885260804817,12.3914490997034,392
2023-01-30,77014,37488,0.17332583181556,12.3408980669989,349
2023-02-06,77014,37488,0.150736857342673,12.2996040574696,317
2023-02-13,77014,37488,0.127298759127259,12.2630836614409,291
2023-02-20,77014,37488,0.10619195891042,12.2268534692388,268
2023-02-27,77014,37488,0.090596878433258,12.1864300711888,244
2023-03-06,77014,37488,0.082700478789108,12.1375376599624,218
2023-03-13,77014,37488,0.0807158784802308,12.0787839936284,191
2023-03-20,77014,37488,0.0818627353611196,12.0108879108212,163
2023-03-27,77014,37488,0.0833607072862674,11.9346166308768,137
2023-04-03,77014,37488,0.082429452110167,11.8507373731312,113
2023-04-10,77014,37488,0.0762886276873115,11.7600173569202,92
2023-04-17,77014,37488,0.062843224212897,11.6632366139818,73
2023-04-24,77014,37488,0.0427395612449307,11.5613241202252,58
2023-05-01,77014,37488,0.0173092906821231,11.455304944574,45
2023-05-08,77014,37488,-0.0121159355768155,11.3462057575018,35
2023-05-15,77014,37488,,11.2350532294823,27
2023-05-22,77014,37488,,11.1228740309892,21
2020-07-06,77015,56477,0.307638331253384,11.37955123,100
2020-07-13,77015,56477,0.28742282019952,11.4204006456598,110
2020-07-20,77015,56477,0.267201826179287,11.3246513500432,88
2020-07-27,77015,56477,0.246969866226317,11.2406457155939,73
2020-08-03,77015,56477,0.226721457374239,11.1742555728956,62
2020-08-10,77015,56477,0.206451116656686,11.1313527525318,56
2020-08-17,77015,56477,0.186153361107288,11.1172862042085,55
2020-08-24,77015,56477,0.165954325237271,11.1275828937219,56
2020-08-31,77015,56477,0.146506613468237,11.1490357094878,59
2020-09-07,77015,56477,0.128594447699381,11.1681331807185,61
2020-09-14,77015,56477,0.113002049829899,11.1713638366263,62
2020-09-21,77015,56477,0.100513641758989,11.1452162064236,58
2020-09-28,77015,56477,0.0919134453858453,11.0814780701826,50
2020-10-05,77015,56477,0.0877990342880109,10.9967869395994,41
2020-10-12,77015,56477,0.0880213887564128,10.9150580259139,34
2020-10-19,77015,56477,0.0922448407603241,10.8602074643306,30
2020-10-26,77015,56477,0.100133722269018,10.8561513900543,30
2020-11-02,77015,56477,0.111352365251768,10.9264431484063,35
2020-11-09,77015,56477,0.125565101677848,11.0751632832164,50
2020-11-16,77015,56477,0.142295517925493,11.2774597769907,79
2020-11-23,77015,56477,0.160504218008794,11.5061323927074,134
2020-11-30,77015,56477,0.179011060350804,11.7339808933444,226
2020-12-07,77015,56477,0.196635903374576,11.9338050418798,358
2020-12-14,77015,56477,0.212198605503163,12.0825131883623,505
2020-12-21,77015,56477,0.224519025159619,12.1796347679278,631
2020-12-28,77015,56477,0.232635679028332,12.2324428758211,713
