"TSA","Date","Cases_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Order_Seasonal_Autoreg","Order_Seasonal_Moving_Avg","Period","Differencing","Differencing_Seasonal"
"J - Texas 'J'",2020-06-23,46.3726448301576,40.6875396636423,52.0577499966729,1,0,0,0,1,1,0
"J - Texas 'J'",2020-06-24,48.6295048510256,42.5270311404558,54.7319785615955,1,0,0,0,1,1,0
"J - Texas 'J'",2020-06-25,51.1312183559613,43.6472270890478,58.6152096228748,1,0,0,0,1,1,0
"J - Texas 'J'",2020-06-26,53.4836084143286,45.4046319284525,61.5625849002046,1,0,0,0,1,1,0
"J - Texas 'J'",2020-06-27,55.9270631017329,46.9864942452039,64.867631958262,1,0,0,0,1,1,0
"J - Texas 'J'",2020-06-28,58.3149821927374,48.7674786298766,67.8624857555983,1,0,0,0,1,1,0
"J - Texas 'J'",2020-06-29,60.7367695649846,50.5181210716936,70.9554180582756,1,0,0,0,1,1,0
"J - Texas 'J'",2020-06-30,63.1379024282557,52.3481248600594,73.927679996452,1,0,0,0,1,1,0
"J - Texas 'J'",2020-07-01,65.5516314058081,54.1857529231431,76.917509888473,1,0,0,0,1,1,0
"J - Texas 'J'",2020-07-02,67.9576786662511,56.0632466735253,79.8521106589769,1,0,0,0,1,1,0
"K - Concho Valley",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-05,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-06,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-08,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-09,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-14,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-16,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-18,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-19,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-21,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-22,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K - Concho Valley",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-03,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-04,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-06,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-09,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-10,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-11,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-13,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-14,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-16,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-17,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-18,56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-19,56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-20,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-21,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-22,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L - Central Texas",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-03,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-04,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-05,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-06,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-07,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-09,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-16,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-17,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-19,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-20,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-21,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-22,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M - Heart of Texas",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N - Brazos Valley",2020-06-03,NA,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-04,NA,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-05,NA,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-06,NA,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-07,NA,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-08,NA,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-09,28.8571428571429,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-10,32.4285714285714,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-11,32.8571428571429,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-12,36.5714285714286,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-13,32,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-14,34.2857142857143,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-15,34.4285714285714,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-16,35.8571428571429,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-17,39.1428571428571,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-18,59.1428571428571,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-19,62.1428571428571,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-20,70.5714285714286,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-21,74,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-22,76.1428571428571,NA,NA,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-23,79.7802197802198,73.8708269708112,85.6896125896283,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-24,83.4175824175824,75.0604389611268,91.774725874038,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-25,87.0549450549451,76.8195764671673,97.2903136427228,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-26,90.6923076923077,78.8735220734906,102.511093311125,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-27,94.3296703296703,81.1158663020844,107.543474357256,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-28,97.9670329670329,83.49203589431,112.442030039756,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-29,101.604395604396,85.9696118313073,117.239179377484,0,0,0,0,1,1,0
"N - Brazos Valley",2020-06-30,105.241758241758,88.527471328847,121.956045154669,0,0,0,0,1,1,0
"N - Brazos Valley",2020-07-01,108.879120879121,91.1509424508952,126.607299307346,0,0,0,0,1,1,0
"N - Brazos Valley",2020-07-02,112.516483516484,93.8293426501312,131.203624382836,0,0,0,0,1,1,0
"O - Greater Austin",2020-06-03,NA,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-04,NA,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-05,NA,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-06,NA,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-07,NA,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-08,NA,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-09,99.4285714285714,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-10,117.142857142857,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-11,129.428571428571,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-12,153.142857142857,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-13,174.714285714286,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-14,200,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-15,212,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-16,250.714285714286,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-17,269.142857142857,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-18,306.571428571429,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-19,308.857142857143,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-20,342.857142857143,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-21,388.428571428571,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-22,480.857142857143,NA,NA,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-23,573.285714285714,549.328890809036,597.242537762392,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-24,665.714285714285,612.14519989547,719.283371533101,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-25,758.142857142856,668.504631617704,847.781082668009,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-26,850.571428571428,719.354502327967,981.788354814888,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-27,942.999999999999,765.331441976639,1120.66855802336,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-28,1035.42857142857,806.895040870278,1263.96210198686,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-29,1127.85714285714,844.396184781816,1411.31810093247,0,0,0,0,1,2,0
"O - Greater Austin",2020-06-30,1220.28571428571,878.113833817847,1562.45759475358,0,0,0,0,1,2,0
"O - Greater Austin",2020-07-01,1312.71428571428,908.276556933417,1717.15201449515,0,0,0,0,1,2,0
"O - Greater Austin",2020-07-02,1405.14285714286,935.076036817597,1875.20967746811,0,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-03,NA,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-04,NA,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-05,NA,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-06,NA,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-07,NA,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-08,NA,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-09,105.142857142857,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-10,127,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-11,134.857142857143,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-12,153.285714285714,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-13,144.857142857143,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-14,159.857142857143,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-15,178.571428571429,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-16,181.857142857143,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-17,227.571428571429,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-18,251,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-19,315.285714285714,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-20,361.142857142857,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-21,388.714285714286,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-22,444,NA,NA,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-23,481.256753564221,461.286245846122,501.227261282319,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-24,530.241878122669,496.699327502422,563.784428742915,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-25,571.597351238466,517.54952415996,625.645178316972,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-26,617.916137773066,542.697959800641,693.134315745491,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-27,661.00614245853,561.054829891238,760.957455025821,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-28,706.196565020047,580.022483999423,832.370646040671,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-29,750.020603768664,595.211019324168,904.83018821316,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-06-30,794.733515510337,609.665152151981,979.801878868694,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-07-01,838.86818913888,621.630048238632,1056.10633003913,1,0,0,0,1,2,0
"P - Greater San Antonio",2020-07-02,883.379023724149,632.395846360226,1134.36220108807,1,0,0,0,1,2,0
"Q - Greater Houston",2020-06-03,NA,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-04,NA,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-05,NA,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-06,NA,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-07,NA,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-08,NA,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-09,425.142857142857,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-10,399.571428571429,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-11,411,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-12,396.857142857143,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-13,394.142857142857,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-14,383.571428571429,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-15,391.857142857143,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-16,414.142857142857,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-17,440.142857142857,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-18,476.285714285714,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-19,499,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-20,644.142857142857,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-21,759.714285714286,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-22,771.714285714286,NA,NA,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-23,783.714285714286,732.191859006643,835.236712421929,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-24,795.714285714286,680.506637230246,910.921934198326,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-25,807.714285714286,614.935017239115,1000.49355418946,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-26,819.714285714286,537.51433246246,1101.91423896611,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-27,831.714285714286,449.613742713568,1213.814828715,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-28,843.714285714286,352.221659828767,1335.2069115998,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-29,855.714285714286,246.092711671651,1465.33585975692,0,0,0,0,1,2,0
"Q - Greater Houston",2020-06-30,867.714285714286,131.826840119334,1603.60173130924,0,0,0,0,1,2,0
"Q - Greater Houston",2020-07-01,879.714285714286,9.91561398291265,1749.51295744566,0,0,0,0,1,2,0
"Q - Greater Houston",2020-07-02,891.714285714286,0,1902.65729831693,0,0,0,0,1,2,0
"R - East Texas Gulf Coast",2020-06-03,NA,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-04,NA,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-05,NA,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-06,NA,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-07,NA,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-08,NA,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-09,42.8571428571429,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-10,120,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-11,122.285714285714,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-12,128.285714285714,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-13,132.428571428571,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-14,137.714285714286,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-15,140.857142857143,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-16,247.142857142857,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-17,190.428571428571,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-18,207.142857142857,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-19,213.142857142857,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-20,236.285714285714,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-21,251.714285714286,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-22,262.714285714286,NA,NA,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-23,262.714285714286,220.300911919163,305.127659509409,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-24,262.714285714286,202.732717267223,322.695854161348,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-25,262.714285714286,189.252167380722,336.176404047849,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-26,262.714285714286,177.88753812404,347.541033304532,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-27,262.714285714286,167.875098753282,357.553472675289,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-28,262.714285714286,158.823161646303,366.605409782268,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-29,262.714285714286,150.499046389166,374.929525039405,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-06-30,262.714285714286,142.751148820161,382.677422608411,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-07-01,262.714285714286,135.474164328917,389.954407099655,0,0,0,0,1,1,0
"R - East Texas Gulf Coast",2020-07-02,262.714285714286,128.591421269597,396.837150158974,0,0,0,0,1,1,0
"S - Golden Crescent",2020-06-03,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-04,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-05,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-06,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-09,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-13,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-18,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-19,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-20,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-21,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S - Golden Crescent",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-03,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-04,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-05,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-06,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-09,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-10,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-11,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T - Seven Flags",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
