"Level","Date","Cases_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Order_Seasonal_Autoreg","Order_Seasonal_Moving_Avg","Period","Differencing","Differencing_Seasonal"
"Fayette",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-06-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-06-20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-06-21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-06-22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fayette",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fisher",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-03,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Floyd",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foard",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Bend",2020-06-03,NA,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-04,NA,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-05,NA,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-06,NA,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-07,NA,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-08,NA,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-09,36.7142857142857,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-10,44.1428571428571,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-11,49.7142857142857,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-12,41.1428571428571,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-13,34.4285714285714,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-14,38.2857142857143,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-15,38.2857142857143,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-16,37.7142857142857,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-17,38.7142857142857,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-18,52.5714285714286,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-19,58,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-20,74.8571428571429,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-21,80.8571428571429,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-22,97.7142857142857,NA,NA,1,0,0,0,1,2,0
"Fort Bend",2020-06-23,109.157940809419,100.90592738624,117.409954232597,1,0,0,0,1,2,0
"Fort Bend",2020-06-24,123.300818907789,108.414749831247,138.18688798433,1,0,0,0,1,2,0
"Fort Bend",2020-06-25,136.097835494781,112.291195538411,159.904475451151,1,0,0,0,1,2,0
"Fort Bend",2020-06-26,149.565913052147,115.94207365692,183.189752447374,1,0,0,0,1,2,0
"Fort Bend",2020-06-27,162.699392419319,118.0211747265,207.377610112138,1,0,0,0,1,2,0
"Fort Bend",2020-06-28,175.999706029315,119.341534031496,232.657878027134,1,0,0,0,1,2,0
"Fort Bend",2020-06-29,189.216834298223,119.635239352631,258.798429243816,1,0,0,0,1,2,0
"Fort Bend",2020-06-30,202.475439669522,119.131199690808,285.819679648236,1,0,0,0,1,2,0
"Fort Bend",2020-07-01,215.713364113145,117.797282097856,313.629446128435,1,0,0,0,1,2,0
"Fort Bend",2020-07-02,228.961600288902,115.715969512203,342.207231065601,1,0,0,0,1,2,0
"Franklin",2020-06-03,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-09,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-17,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freestone",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-05,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-07,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-09,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-19,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-21,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frio",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaines",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Galveston",2020-06-03,NA,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-04,NA,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-05,NA,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-06,NA,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-07,NA,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-08,NA,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-09,25.5714285714286,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-10,27.7142857142857,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-11,29.7142857142857,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-12,29.7142857142857,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-13,37.1428571428571,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-14,37.8571428571429,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-15,37.2857142857143,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-16,40.8571428571429,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-17,46.7142857142857,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-18,57.4285714285714,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-19,60.1428571428571,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-20,68,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-21,78.1428571428571,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-22,87.4285714285714,NA,NA,0,1,0,0,1,2,0
"Galveston",2020-06-23,95.8330458477598,91.750032761124,99.9160589343956,0,1,0,0,1,2,0
"Galveston",2020-06-24,104.237520266948,97.1816074743449,111.293433059552,0,1,0,0,1,2,0
"Galveston",2020-06-25,112.641994686137,102.398322228961,122.885667143312,0,1,0,0,1,2,0
"Galveston",2020-06-26,121.046469105325,107.346109508541,134.746828702109,0,1,0,0,1,2,0
"Galveston",2020-06-27,129.450943524513,112.024667808025,146.877219241001,0,1,0,0,1,2,0
"Galveston",2020-06-28,137.855417943702,116.444051354812,159.266784532592,0,1,0,0,1,2,0
"Galveston",2020-06-29,146.25989236289,120.616129931299,171.903654794481,0,1,0,0,1,2,0
"Galveston",2020-06-30,154.664366782079,124.552392757191,184.776340806966,0,1,0,0,1,2,0
"Galveston",2020-07-01,163.068841201267,128.26338185531,197.874300547224,0,1,0,0,1,2,0
"Galveston",2020-07-02,171.473315620455,131.758611662514,211.188019578397,0,1,0,0,1,2,0
"Garza",2020-06-03,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garza",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gillespie",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gillespie",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gillespie",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gillespie",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gillespie",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gillespie",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gillespie",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gillespie",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gillespie",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gillespie",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gillespie",2020-06-13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gillespie",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gillespie",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
