"PHR","Date","Cases_Raw","Cases_Daily","CI_Lower","CI_Upper"
"8 - San Antonio PHR",2020-05-20,102,67.7142857142857,NA,NA
"8 - San Antonio PHR",2020-05-21,65,68,NA,NA
"8 - San Antonio PHR",2020-05-22,59,64.7142857142857,NA,NA
"8 - San Antonio PHR",2020-05-23,30,56.1428571428571,NA,NA
"8 - San Antonio PHR",2020-05-24,32,57.4285714285714,NA,NA
"8 - San Antonio PHR",2020-05-25,24,58.5714285714286,NA,NA
"8 - San Antonio PHR",2020-05-26,8,45.7142857142857,NA,NA
"8 - San Antonio PHR",2020-05-27,52,38.5714285714286,NA,NA
"8 - San Antonio PHR",2020-05-28,66,38.7142857142857,NA,NA
"8 - San Antonio PHR",2020-05-29,92,43.4285714285714,NA,NA
"8 - San Antonio PHR",2020-05-30,77,50.1428571428571,NA,NA
"8 - San Antonio PHR",2020-05-31,204,74.7142857142857,NA,NA
"8 - San Antonio PHR",2020-06-01,10,72.7142857142857,NA,NA
"8 - San Antonio PHR",2020-06-02,29,75.7142857142857,NA,NA
"8 - San Antonio PHR",2020-06-03,72,78.5714285714286,NA,NA
"8 - San Antonio PHR",2020-06-04,104,84,NA,NA
"8 - San Antonio PHR",2020-06-05,91,83.8571428571429,NA,NA
"8 - San Antonio PHR",2020-06-06,278,112.571428571429,NA,NA
"8 - San Antonio PHR",2020-06-07,158,106,NA,NA
"8 - San Antonio PHR",2020-06-08,21,107.571428571429,NA,NA
"8 - San Antonio PHR",2020-06-09,43,109.571428571429,NA,NA
"8 - San Antonio PHR",2020-06-10,231,132.285714285714,NA,NA
"8 - San Antonio PHR",2020-06-11,163,140.714285714286,NA,NA
"8 - San Antonio PHR",2020-06-12,216,158.571428571429,NA,NA
"8 - San Antonio PHR",2020-06-13,234,152.285714285714,NA,NA
"8 - San Antonio PHR",2020-06-14,265,167.571428571429,NA,NA
"8 - San Antonio PHR",2020-06-15,152,186.285714285714,NA,NA
"8 - San Antonio PHR",2020-06-16,61,188.857142857143,NA,NA
"8 - San Antonio PHR",2020-06-17,547,234,NA,NA
"8 - San Antonio PHR",2020-06-18,335,258.571428571429,NA,NA
"8 - San Antonio PHR",2020-06-19,712,329.428571428571,NA,NA
"8 - San Antonio PHR",2020-06-20,569,377.285714285714,NA,NA
"8 - San Antonio PHR",2020-06-21,472,406.857142857143,NA,NA
"8 - San Antonio PHR",2020-06-22,539,462.142857142857,NA,NA
"8 - San Antonio PHR",2020-06-23,515,527,NA,NA
"8 - San Antonio PHR",2020-06-24,570,530.285714285714,NA,NA
"8 - San Antonio PHR",2020-06-25,619,570.857142857143,NA,NA
"8 - San Antonio PHR",2020-06-26,772,579.428571428571,NA,NA
"8 - San Antonio PHR",2020-06-27,684,595.857142857143,NA,NA
"8 - San Antonio PHR",2020-06-28,846,649.285714285714,NA,NA
"8 - San Antonio PHR",2020-06-29,498,643.428571428571,NA,NA
"8 - San Antonio PHR",2020-06-30,819,686.857142857143,NA,NA
"8 - San Antonio PHR",2020-07-01,1808,863.714285714286,NA,NA
"8 - San Antonio PHR",2020-07-02,755,883.142857142857,NA,NA
"8 - San Antonio PHR",2020-07-03,555,852.142857142857,NA,NA
"8 - San Antonio PHR",2020-07-04,2124,1057.85714285714,NA,NA
"8 - San Antonio PHR",2020-07-05,354,987.571428571429,NA,NA
"8 - San Antonio PHR",2020-07-06,219,947.714285714286,NA,NA
"8 - San Antonio PHR",2020-07-07,825,948.571428571429,NA,NA
"8 - San Antonio PHR",2020-07-08,1028,837.142857142857,NA,NA
"8 - San Antonio PHR",2020-07-09,1314,917,NA,NA
"8 - San Antonio PHR",2020-07-10,1592,1065.14285714286,NA,NA
"8 - San Antonio PHR",2020-07-11,1319,950.142857142857,NA,NA
"8 - San Antonio PHR",2020-07-12,887,1026.28571428571,NA,NA
"8 - San Antonio PHR",2020-07-13,533,1071.14285714286,NA,NA
"8 - San Antonio PHR",2020-07-14,683,1050.85714285714,NA,NA
"8 - San Antonio PHR",2020-07-15,1664,1141.71428571429,NA,NA
"8 - San Antonio PHR",2020-07-16,727,1057.85714285714,NA,NA
"8 - San Antonio PHR",2020-07-17,1182,999.285714285714,NA,NA
"8 - San Antonio PHR",2020-07-18,1560,1033.71428571429,NA,NA
"8 - San Antonio PHR",2020-07-19,1065,1059.14285714286,NA,NA
"8 - San Antonio PHR",2020-07-20,1995,1268,NA,NA
"8 - San Antonio PHR",2020-07-21,1193,1340.85714285714,NA,NA
"8 - San Antonio PHR",2020-07-22,1561,1326.14285714286,NA,NA
"8 - San Antonio PHR",2020-07-23,1328,1412,NA,NA
"8 - San Antonio PHR",2020-07-24,1294,1428,NA,NA
"8 - San Antonio PHR",2020-07-25,670,1300.85714285714,NA,NA
"8 - San Antonio PHR",2020-07-26,504,1220.71428571429,NA,NA
"8 - San Antonio PHR",2020-07-27,226,968,NA,NA
"8 - San Antonio PHR",2020-07-28,982,937.857142857143,NA,NA
"8 - San Antonio PHR",2020-07-29,1403,915.285714285714,NA,NA
"8 - San Antonio PHR",2020-07-30,1456,933.571428571429,NA,NA
"8 - San Antonio PHR",2020-07-31,1407,949.714285714286,NA,NA
"8 - San Antonio PHR",2020-08-01,563,934.428571428571,NA,NA
"8 - San Antonio PHR",2020-08-02,271,901.142857142857,NA,NA
"8 - San Antonio PHR",2020-08-03,477,937,NA,NA
"8 - San Antonio PHR",2020-08-04,541,874,NA,NA
"8 - San Antonio PHR",2020-08-05,364,725.571428571429,NA,NA
"8 - San Antonio PHR",2020-08-06,983,658,NA,NA
"8 - San Antonio PHR",2020-08-07,601,542.857142857143,NA,NA
"8 - San Antonio PHR",2020-08-08,540,539.571428571429,NA,NA
"8 - San Antonio PHR",2020-08-09,153,522.714285714286,NA,NA
"8 - San Antonio PHR",2020-08-10,250,490.285714285714,NA,NA
"8 - San Antonio PHR",2020-08-11,355,463.714285714286,NA,NA
"8 - San Antonio PHR",2020-08-12,366,464,NA,NA
"8 - San Antonio PHR",2020-08-13,723,426.857142857143,NA,NA
"8 - San Antonio PHR",2020-08-14,707,442,NA,NA
"8 - San Antonio PHR",2020-08-15,332,412.285714285714,NA,NA
"8 - San Antonio PHR",2020-08-16,197,418.571428571429,NA,NA
"8 - San Antonio PHR",2020-08-17,52,390.285714285714,NA,NA
"8 - San Antonio PHR",2020-08-18,244,374.428571428571,NA,NA
"8 - San Antonio PHR",2020-08-19,379,376.285714285714,NA,NA
"8 - San Antonio PHR",2020-08-20,177,298.285714285714,NA,NA
"8 - San Antonio PHR",2020-08-21,401,254.571428571429,NA,NA
"8 - San Antonio PHR",2020-08-22,682,304.571428571429,NA,NA
"8 - San Antonio PHR",2020-08-23,429,337.714285714286,NA,NA
"8 - San Antonio PHR",2020-08-24,85,342.428571428571,NA,NA
"8 - San Antonio PHR",2020-08-25,301,350.571428571429,NA,NA
"8 - San Antonio PHR",2020-08-26,250,332.142857142857,NA,NA
"8 - San Antonio PHR",2020-08-27,306,350.571428571429,NA,NA
"8 - San Antonio PHR",2020-08-28,231,326.285714285714,NA,NA
"8 - San Antonio PHR",2020-08-29,368,281.428571428571,NA,NA
"8 - San Antonio PHR",2020-08-30,187,246.857142857143,NA,NA
"8 - San Antonio PHR",2020-08-31,116,251.285714285714,NA,NA
"8 - San Antonio PHR",2020-09-01,211,238.428571428571,NA,NA
"8 - San Antonio PHR",2020-09-02,272,241.571428571429,NA,NA
"8 - San Antonio PHR",2020-09-03,273,236.857142857143,NA,NA
"8 - San Antonio PHR",2020-09-04,228,236.428571428571,NA,NA
"8 - San Antonio PHR",2020-09-05,79,195.142857142857,NA,NA
"8 - San Antonio PHR",2020-09-06,105,183.428571428571,NA,NA
"8 - San Antonio PHR",2020-09-07,208,196.571428571429,NA,NA
"8 - San Antonio PHR",2020-09-08,49,173.428571428571,NA,NA
"8 - San Antonio PHR",2020-09-09,412,193.428571428571,NA,NA
"8 - San Antonio PHR",2020-09-10,182,180.428571428571,NA,NA
"8 - San Antonio PHR",2020-09-11,191,175.142857142857,NA,NA
"8 - San Antonio PHR",2020-09-12,238,197.857142857143,NA,NA
"8 - San Antonio PHR",2020-09-13,110,198.571428571429,NA,NA
"8 - San Antonio PHR",2020-09-14,102,183.428571428571,NA,NA
"8 - San Antonio PHR",2020-09-15,182,202.428571428571,NA,NA
"8 - San Antonio PHR",2020-09-16,154,165.571428571429,NA,NA
"8 - San Antonio PHR",2020-09-17,191,166.857142857143,NA,NA
"8 - San Antonio PHR",2020-09-18,320,185.285714285714,NA,NA
"8 - San Antonio PHR",2020-09-19,196,179.285714285714,NA,NA
"8 - San Antonio PHR",2020-09-20,155,185.714285714286,NA,NA
"8 - San Antonio PHR",2020-09-21,105,186.142857142857,NA,NA
"8 - San Antonio PHR",2020-09-22,174,185,NA,NA
"8 - San Antonio PHR",2020-09-23,355,213.714285714286,NA,NA
"8 - San Antonio PHR",2020-09-24,159,209.142857142857,NA,NA
"8 - San Antonio PHR",2020-09-25,309,207.571428571429,NA,NA
"8 - San Antonio PHR",2020-09-26,243,214.285714285714,NA,NA
"8 - San Antonio PHR",2020-09-27,89,204.857142857143,NA,NA
"8 - San Antonio PHR",2020-09-28,58,198.142857142857,NA,NA
"8 - San Antonio PHR",2020-09-29,180,199,NA,NA
"8 - San Antonio PHR",2020-09-30,461,214.142857142857,NA,NA
"8 - San Antonio PHR",2020-10-01,NA,230.068665186311,158.53805480305,301.599275569573
"8 - San Antonio PHR",2020-10-02,NA,229.284887938647,106.897650845246,351.672125032048
"8 - San Antonio PHR",2020-10-03,NA,234.347499035161,71.4870201217277,397.207977948595
"8 - San Antonio PHR",2020-10-04,NA,237.66747120488,32.8646593979621,442.470283011797
"8 - San Antonio PHR",2020-10-05,NA,230.772942615816,0,469.837920077795
"8 - San Antonio PHR",2020-10-06,NA,236.817664287331,0,500.893706084684
"8 - San Antonio PHR",2020-10-07,NA,234.075537636839,0,527.631452172101
"8 - San Antonio PHR",2020-10-08,NA,231.634819640339,0,546.103113373725
"8 - San Antonio PHR",2020-10-09,NA,236.623091670049,0,572.246168778061
"8 - San Antonio PHR",2020-10-10,NA,232.333076947933,0,589.761074354846
"7 - Temple PHR",2020-03-04,0,0,NA,NA
"7 - Temple PHR",2020-03-05,0,0,NA,NA
"7 - Temple PHR",2020-03-06,0,0,NA,NA
"7 - Temple PHR",2020-03-07,0,0,NA,NA
"7 - Temple PHR",2020-03-08,0,0,NA,NA
"7 - Temple PHR",2020-03-09,0,0,NA,NA
"7 - Temple PHR",2020-03-10,0,0,NA,NA
"7 - Temple PHR",2020-03-11,0,0,NA,NA
"7 - Temple PHR",2020-03-12,0,0,NA,NA
"7 - Temple PHR",2020-03-13,0,0,NA,NA
"7 - Temple PHR",2020-03-14,0,0,NA,NA
"7 - Temple PHR",2020-03-15,4,0.571428571428571,NA,NA
"7 - Temple PHR",2020-03-16,0,0.571428571428571,NA,NA
"7 - Temple PHR",2020-03-17,1,0.714285714285714,NA,NA
"7 - Temple PHR",2020-03-18,2,1,NA,NA
"7 - Temple PHR",2020-03-19,13,2.85714285714286,NA,NA
"7 - Temple PHR",2020-03-20,24,6.28571428571429,NA,NA
"7 - Temple PHR",2020-03-21,3,6.71428571428571,NA,NA
"7 - Temple PHR",2020-03-22,2,6.42857142857143,NA,NA
"7 - Temple PHR",2020-03-23,5,7.14285714285714,NA,NA
"7 - Temple PHR",2020-03-24,103,21.7142857142857,NA,NA
"7 - Temple PHR",2020-03-25,37,26.7142857142857,NA,NA
"7 - Temple PHR",2020-03-26,39,30.4285714285714,NA,NA
"7 - Temple PHR",2020-03-27,42,33,NA,NA
"7 - Temple PHR",2020-03-28,55,40.4285714285714,NA,NA
"7 - Temple PHR",2020-03-29,29,44.2857142857143,NA,NA
"7 - Temple PHR",2020-03-30,38,49,NA,NA
"7 - Temple PHR",2020-03-31,33,39,NA,NA
"7 - Temple PHR",2020-04-01,95,47.2857142857143,NA,NA
"7 - Temple PHR",2020-04-02,90,54.5714285714286,NA,NA
"7 - Temple PHR",2020-04-03,78,59.7142857142857,NA,NA
"7 - Temple PHR",2020-04-04,101,66.2857142857143,NA,NA
"7 - Temple PHR",2020-04-05,54,69.8571428571429,NA,NA
"7 - Temple PHR",2020-04-06,57,72.5714285714286,NA,NA
"7 - Temple PHR",2020-04-07,65,77.1428571428571,NA,NA
"7 - Temple PHR",2020-04-08,84,75.5714285714286,NA,NA
"7 - Temple PHR",2020-04-09,94,76.1428571428571,NA,NA
"7 - Temple PHR",2020-04-10,94,78.4285714285714,NA,NA
"7 - Temple PHR",2020-04-11,91,77,NA,NA
"7 - Temple PHR",2020-04-12,89,82,NA,NA
"7 - Temple PHR",2020-04-13,43,80,NA,NA
"7 - Temple PHR",2020-04-14,94,84.1428571428571,NA,NA
"7 - Temple PHR",2020-04-15,125,90,NA,NA
"7 - Temple PHR",2020-04-16,129,95,NA,NA
"7 - Temple PHR",2020-04-17,100,95.8571428571429,NA,NA
"7 - Temple PHR",2020-04-18,69,92.7142857142857,NA,NA
"7 - Temple PHR",2020-04-19,33,84.7142857142857,NA,NA
"7 - Temple PHR",2020-04-20,34,83.4285714285714,NA,NA
"7 - Temple PHR",2020-04-21,106,85.1428571428571,NA,NA
"7 - Temple PHR",2020-04-22,118,84.1428571428571,NA,NA
"7 - Temple PHR",2020-04-23,70,75.7142857142857,NA,NA
"7 - Temple PHR",2020-04-24,98,75.4285714285714,NA,NA
"7 - Temple PHR",2020-04-25,133,84.5714285714286,NA,NA
"7 - Temple PHR",2020-04-26,37,85.1428571428571,NA,NA
"7 - Temple PHR",2020-04-27,75,91,NA,NA
"7 - Temple PHR",2020-04-28,125,93.7142857142857,NA,NA
"7 - Temple PHR",2020-04-29,111,92.7142857142857,NA,NA
"7 - Temple PHR",2020-04-30,146,103.571428571429,NA,NA
"7 - Temple PHR",2020-05-01,96,103.285714285714,NA,NA
"7 - Temple PHR",2020-05-02,64,93.4285714285714,NA,NA
"7 - Temple PHR",2020-05-03,54,95.8571428571429,NA,NA
"7 - Temple PHR",2020-05-04,62,94,NA,NA
"7 - Temple PHR",2020-05-05,130,94.7142857142857,NA,NA
"7 - Temple PHR",2020-05-06,95,92.4285714285714,NA,NA
"7 - Temple PHR",2020-05-07,121,88.8571428571429,NA,NA
"7 - Temple PHR",2020-05-08,134,94.2857142857143,NA,NA
"7 - Temple PHR",2020-05-09,129,103.571428571429,NA,NA
"7 - Temple PHR",2020-05-10,45,102.285714285714,NA,NA
"7 - Temple PHR",2020-05-11,52,100.857142857143,NA,NA
"7 - Temple PHR",2020-05-12,83,94.1428571428571,NA,NA
"7 - Temple PHR",2020-05-13,140,100.571428571429,NA,NA
"7 - Temple PHR",2020-05-14,123,100.857142857143,NA,NA
"7 - Temple PHR",2020-05-15,106,96.8571428571429,NA,NA
"7 - Temple PHR",2020-05-16,77,89.4285714285714,NA,NA
"7 - Temple PHR",2020-05-17,63,92,NA,NA
"7 - Temple PHR",2020-05-18,60,93.1428571428571,NA,NA
"7 - Temple PHR",2020-05-19,139,101.142857142857,NA,NA
"7 - Temple PHR",2020-05-20,139,101,NA,NA
"7 - Temple PHR",2020-05-21,133,102.428571428571,NA,NA
"7 - Temple PHR",2020-05-22,142,107.571428571429,NA,NA
"7 - Temple PHR",2020-05-23,96,110.285714285714,NA,NA
"7 - Temple PHR",2020-05-24,103,116,NA,NA
"7 - Temple PHR",2020-05-25,80,118.857142857143,NA,NA
"7 - Temple PHR",2020-05-26,109,114.571428571429,NA,NA
"7 - Temple PHR",2020-05-27,137,114.285714285714,NA,NA
"7 - Temple PHR",2020-05-28,143,115.714285714286,NA,NA
"7 - Temple PHR",2020-05-29,136,114.857142857143,NA,NA
"7 - Temple PHR",2020-05-30,132,120,NA,NA
"7 - Temple PHR",2020-05-31,220,136.714285714286,NA,NA
"7 - Temple PHR",2020-06-01,79,136.571428571429,NA,NA
"7 - Temple PHR",2020-06-02,164,144.428571428571,NA,NA
"7 - Temple PHR",2020-06-03,173,149.571428571429,NA,NA
"7 - Temple PHR",2020-06-04,150,150.571428571429,NA,NA
"7 - Temple PHR",2020-06-05,114,147.428571428571,NA,NA
"7 - Temple PHR",2020-06-06,147,149.571428571429,NA,NA
"7 - Temple PHR",2020-06-07,119,135.142857142857,NA,NA
"7 - Temple PHR",2020-06-08,63,132.857142857143,NA,NA
"7 - Temple PHR",2020-06-09,267,147.571428571429,NA,NA
"7 - Temple PHR",2020-06-10,341,171.571428571429,NA,NA
"7 - Temple PHR",2020-06-11,253,186.285714285714,NA,NA
"7 - Temple PHR",2020-06-12,354,220.571428571429,NA,NA
"7 - Temple PHR",2020-06-13,283,240,NA,NA
"7 - Temple PHR",2020-06-14,344,272.142857142857,NA,NA
"7 - Temple PHR",2020-06-15,153,285,NA,NA
"7 - Temple PHR",2020-06-16,553,325.857142857143,NA,NA
"7 - Temple PHR",2020-06-17,503,349,NA,NA
"7 - Temple PHR",2020-06-18,711,414.428571428571,NA,NA
"7 - Temple PHR",2020-06-19,420,423.857142857143,NA,NA
"7 - Temple PHR",2020-06-20,609,470.428571428571,NA,NA
"7 - Temple PHR",2020-06-21,706,522.142857142857,NA,NA
"7 - Temple PHR",2020-06-22,871,624.714285714286,NA,NA
"7 - Temple PHR",2020-06-23,563,626.142857142857,NA,NA
"7 - Temple PHR",2020-06-24,652,647.428571428571,NA,NA
"7 - Temple PHR",2020-06-25,871,670.285714285714,NA,NA
"7 - Temple PHR",2020-06-26,707,711.285714285714,NA,NA
"7 - Temple PHR",2020-06-27,492,694.571428571429,NA,NA
"7 - Temple PHR",2020-06-28,1066,746,NA,NA
"7 - Temple PHR",2020-06-29,1198,792.714285714286,NA,NA
"7 - Temple PHR",2020-06-30,1072,865.428571428571,NA,NA
"7 - Temple PHR",2020-07-01,1298,957.714285714286,NA,NA
"7 - Temple PHR",2020-07-02,1209,1006,NA,NA
"7 - Temple PHR",2020-07-03,1203,1076.85714285714,NA,NA
"7 - Temple PHR",2020-07-04,947,1141.85714285714,NA,NA
"7 - Temple PHR",2020-07-05,286,1030.42857142857,NA,NA
"7 - Temple PHR",2020-07-06,847,980.285714285714,NA,NA
"7 - Temple PHR",2020-07-07,1336,1018,NA,NA
"7 - Temple PHR",2020-07-08,1561,1055.57142857143,NA,NA
"7 - Temple PHR",2020-07-09,1795,1139.28571428571,NA,NA
"7 - Temple PHR",2020-07-10,1501,1181.85714285714,NA,NA
"7 - Temple PHR",2020-07-11,998,1189.14285714286,NA,NA
"7 - Temple PHR",2020-07-12,665,1243.28571428571,NA,NA
"7 - Temple PHR",2020-07-13,362,1174,NA,NA
"7 - Temple PHR",2020-07-14,1586,1209.71428571429,NA,NA
"7 - Temple PHR",2020-07-15,1413,1188.57142857143,NA,NA
"7 - Temple PHR",2020-07-16,1192,1102.42857142857,NA,NA
"7 - Temple PHR",2020-07-17,1094,1044.28571428571,NA,NA
"7 - Temple PHR",2020-07-18,612,989.142857142857,NA,NA
"7 - Temple PHR",2020-07-19,763,1003.14285714286,NA,NA
"7 - Temple PHR",2020-07-20,524,1026.28571428571,NA,NA
"7 - Temple PHR",2020-07-21,740,905.428571428571,NA,NA
"7 - Temple PHR",2020-07-22,1224,878.428571428571,NA,NA
"7 - Temple PHR",2020-07-23,990,849.571428571429,NA,NA
"7 - Temple PHR",2020-07-24,726,797,NA,NA
"7 - Temple PHR",2020-07-25,704,810.142857142857,NA,NA
"7 - Temple PHR",2020-07-26,431,762.714285714286,NA,NA
"7 - Temple PHR",2020-07-27,804,802.714285714286,NA,NA
"7 - Temple PHR",2020-07-28,822,814.428571428571,NA,NA
"7 - Temple PHR",2020-07-29,613,727.142857142857,NA,NA
"7 - Temple PHR",2020-07-30,689,684.142857142857,NA,NA
"7 - Temple PHR",2020-07-31,699,680.285714285714,NA,NA
"7 - Temple PHR",2020-08-01,558,659.428571428571,NA,NA
"7 - Temple PHR",2020-08-02,355,648.571428571429,NA,NA
"7 - Temple PHR",2020-08-03,309,577.857142857143,NA,NA
"7 - Temple PHR",2020-08-04,1367,655.714285714286,NA,NA
"7 - Temple PHR",2020-08-05,708,669.285714285714,NA,NA
"7 - Temple PHR",2020-08-06,532,646.857142857143,NA,NA
"7 - Temple PHR",2020-08-07,659,641.142857142857,NA,NA
"7 - Temple PHR",2020-08-08,652,654.571428571429,NA,NA
"7 - Temple PHR",2020-08-09,230,636.714285714286,NA,NA
"7 - Temple PHR",2020-08-10,212,622.857142857143,NA,NA
"7 - Temple PHR",2020-08-11,1243,605.142857142857,NA,NA
"7 - Temple PHR",2020-08-12,699,603.857142857143,NA,NA
"7 - Temple PHR",2020-08-13,524,602.714285714286,NA,NA
"7 - Temple PHR",2020-08-14,684,606.285714285714,NA,NA
"7 - Temple PHR",2020-08-15,541,590.428571428571,NA,NA
"7 - Temple PHR",2020-08-16,218,588.714285714286,NA,NA
"7 - Temple PHR",2020-08-17,231,591.428571428571,NA,NA
"7 - Temple PHR",2020-08-18,654,507.285714285714,NA,NA
"7 - Temple PHR",2020-08-19,721,510.428571428571,NA,NA
"7 - Temple PHR",2020-08-20,657,529.428571428571,NA,NA
"7 - Temple PHR",2020-08-21,523,506.428571428571,NA,NA
"7 - Temple PHR",2020-08-22,469,496.142857142857,NA,NA
"7 - Temple PHR",2020-08-23,248,500.428571428571,NA,NA
"7 - Temple PHR",2020-08-24,355,518.142857142857,NA,NA
"7 - Temple PHR",2020-08-25,601,510.571428571429,NA,NA
"7 - Temple PHR",2020-08-26,487,477.142857142857,NA,NA
"7 - Temple PHR",2020-08-27,495,454,NA,NA
"7 - Temple PHR",2020-08-28,484,448.428571428571,NA,NA
"7 - Temple PHR",2020-08-29,355,432.142857142857,NA,NA
"7 - Temple PHR",2020-08-30,172,421.285714285714,NA,NA
"7 - Temple PHR",2020-08-31,508,443.142857142857,NA,NA
"7 - Temple PHR",2020-09-01,709,458.571428571429,NA,NA
"7 - Temple PHR",2020-09-02,333,436.571428571429,NA,NA
"7 - Temple PHR",2020-09-03,425,426.571428571429,NA,NA
"7 - Temple PHR",2020-09-04,454,422.285714285714,NA,NA
"7 - Temple PHR",2020-09-05,532,447.571428571429,NA,NA
"7 - Temple PHR",2020-09-06,224,455,NA,NA
"7 - Temple PHR",2020-09-07,127,400.571428571429,NA,NA
"7 - Temple PHR",2020-09-08,209,329.142857142857,NA,NA
"7 - Temple PHR",2020-09-09,769,391.428571428571,NA,NA
"7 - Temple PHR",2020-09-10,404,388.428571428571,NA,NA
"7 - Temple PHR",2020-09-11,501,395.142857142857,NA,NA
"7 - Temple PHR",2020-09-12,456,384.285714285714,NA,NA
"7 - Temple PHR",2020-09-13,150,373.714285714286,NA,NA
"7 - Temple PHR",2020-09-14,198,383.857142857143,NA,NA
"7 - Temple PHR",2020-09-15,566,434.857142857143,NA,NA
"7 - Temple PHR",2020-09-16,555,404.285714285714,NA,NA
"7 - Temple PHR",2020-09-17,473,414.142857142857,NA,NA
"7 - Temple PHR",2020-09-18,485,411.857142857143,NA,NA
"7 - Temple PHR",2020-09-19,514,420.142857142857,NA,NA
"7 - Temple PHR",2020-09-20,187,425.428571428571,NA,NA
"7 - Temple PHR",2020-09-21,72,407.428571428571,NA,NA
"7 - Temple PHR",2020-09-22,460,392.285714285714,NA,NA
"7 - Temple PHR",2020-09-23,351,363.142857142857,NA,NA
"7 - Temple PHR",2020-09-24,467,362.285714285714,NA,NA
"7 - Temple PHR",2020-09-25,448,357,NA,NA
"7 - Temple PHR",2020-09-26,460,349.285714285714,NA,NA
"7 - Temple PHR",2020-09-27,143,343,NA,NA
"7 - Temple PHR",2020-09-28,150,354.142857142857,NA,NA
"7 - Temple PHR",2020-09-29,506,360.714285714286,NA,NA
"7 - Temple PHR",2020-09-30,354,361.142857142857,NA,NA
"7 - Temple PHR",2020-10-01,NA,360.390871344762,304.946718207818,415.835024481707
"7 - Temple PHR",2020-10-02,NA,359.687036095951,276.293579883912,443.08049230799
"7 - Temple PHR",2020-10-03,NA,359.028268259212,250.979179340484,467.07735717794
"7 - Temple PHR",2020-10-04,NA,358.411682114294,227.052802178416,489.770562050173
"7 - Temple PHR",2020-10-05,NA,357.834576717062,203.866226582303,511.802926851822
"7 - Temple PHR",2020-10-06,NA,357.294424068063,181.143073127663,533.445775008463
"7 - Temple PHR",2020-10-07,NA,356.788858038667,158.752196680414,554.825519396921
"7 - Temple PHR",2020-10-08,NA,356.315664006291,136.62882647387,576.002501538711
"7 - Temple PHR",2020-10-09,NA,355.872769153279,114.741354937214,597.004183369345
"7 - Temple PHR",2020-10-10,NA,355.45823338697,93.0755811307671,617.840885643174
"4/5N - Tyler PHR",2020-03-04,0,0,NA,NA
"4/5N - Tyler PHR",2020-03-05,0,0,NA,NA
"4/5N - Tyler PHR",2020-03-06,0,0,NA,NA
"4/5N - Tyler PHR",2020-03-07,0,0,NA,NA
"4/5N - Tyler PHR",2020-03-08,0,0,NA,NA
"4/5N - Tyler PHR",2020-03-09,0,0,NA,NA
"4/5N - Tyler PHR",2020-03-10,1,0.142857142857143,NA,NA
"4/5N - Tyler PHR",2020-03-11,0,0.142857142857143,NA,NA
"4/5N - Tyler PHR",2020-03-12,0,0.142857142857143,NA,NA
"4/5N - Tyler PHR",2020-03-13,0,0.142857142857143,NA,NA
"4/5N - Tyler PHR",2020-03-14,0,0.142857142857143,NA,NA
"4/5N - Tyler PHR",2020-03-15,3,0.571428571428571,NA,NA
"4/5N - Tyler PHR",2020-03-16,0,0.571428571428571,NA,NA
"4/5N - Tyler PHR",2020-03-17,0,0.428571428571429,NA,NA
"4/5N - Tyler PHR",2020-03-18,4,1,NA,NA
"4/5N - Tyler PHR",2020-03-19,0,1,NA,NA
"4/5N - Tyler PHR",2020-03-20,0,1,NA,NA
"4/5N - Tyler PHR",2020-03-21,0,1,NA,NA
"4/5N - Tyler PHR",2020-03-22,0,0.571428571428571,NA,NA
"4/5N - Tyler PHR",2020-03-23,0,0.571428571428571,NA,NA
"4/5N - Tyler PHR",2020-03-24,15,2.71428571428571,NA,NA
"4/5N - Tyler PHR",2020-03-25,0,2.14285714285714,NA,NA
"4/5N - Tyler PHR",2020-03-26,7,3.14285714285714,NA,NA
"4/5N - Tyler PHR",2020-03-27,10,4.57142857142857,NA,NA
"4/5N - Tyler PHR",2020-03-28,10,6,NA,NA
"4/5N - Tyler PHR",2020-03-29,10,7.42857142857143,NA,NA
"4/5N - Tyler PHR",2020-03-30,8,8.57142857142857,NA,NA
"4/5N - Tyler PHR",2020-03-31,10,7.85714285714286,NA,NA
"4/5N - Tyler PHR",2020-04-01,23,11.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-04-02,26,13.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-04-03,33,17.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-04-04,32,20.2857142857143,NA,NA
"4/5N - Tyler PHR",2020-04-05,5,19.5714285714286,NA,NA
"4/5N - Tyler PHR",2020-04-06,11,20,NA,NA
"4/5N - Tyler PHR",2020-04-07,35,23.5714285714286,NA,NA
"4/5N - Tyler PHR",2020-04-08,36,25.4285714285714,NA,NA
"4/5N - Tyler PHR",2020-04-09,48,28.5714285714286,NA,NA
"4/5N - Tyler PHR",2020-04-10,43,30,NA,NA
"4/5N - Tyler PHR",2020-04-11,24,28.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-04-12,28,32.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-04-13,11,32.1428571428571,NA,NA
"4/5N - Tyler PHR",2020-04-14,46,33.7142857142857,NA,NA
"4/5N - Tyler PHR",2020-04-15,44,34.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-04-16,69,37.8571428571429,NA,NA
"4/5N - Tyler PHR",2020-04-17,32,36.2857142857143,NA,NA
