"TSA","Date","Rt","lower","upper"
"F - Paris",2020-07-27,0.943583304377365,0.658343146661673,1.23439339999064
"F - Paris",2020-07-28,0.903428788042075,0.62568447470976,1.17628681245435
"F - Paris",2020-07-29,0.865198631756563,0.58098778967684,1.13430949413097
"F - Paris",2020-07-30,0.846258283817734,0.559139714900409,1.15117000126555
"F - Paris",2020-07-31,0.82604766445829,0.502073494780308,1.12097562969219
"F - Paris",2020-08-01,0.833946683549575,0.503975732661921,1.20954175838861
"F - Paris",2020-08-02,0.810235964762087,0.386022434700914,1.15806730410274
"F - Paris",2020-08-03,0.715284506974435,0.218729137308321,1.20301025519577
"F - Paris",2020-08-04,NA,NA,NA
"G - Longview/Tyler",2020-03-15,3.42432313305644,0,7
"G - Longview/Tyler",2020-03-16,3.17098373391043,0,7
"G - Longview/Tyler",2020-03-17,NA,NA,NA
"G - Longview/Tyler",2020-03-18,2.47043403646469,0,4.66666666666667
"G - Longview/Tyler",2020-03-19,2.23294757000575,0,4.66666666666667
"G - Longview/Tyler",2020-03-20,2.23119995981195,0,4.66666666666667
"G - Longview/Tyler",2020-03-21,2.36010482207941,0,4.66666666666667
"G - Longview/Tyler",2020-03-22,2.62412029110058,0,7
"G - Longview/Tyler",2020-03-23,3.13837760510196,0,7
"G - Longview/Tyler",2020-03-24,2.21090531215843,0.5,3.5
"G - Longview/Tyler",2020-03-25,2.25877456062913,0.636363636363636,4.45454545454546
"G - Longview/Tyler",2020-03-26,2.20668173083555,0.4375,3.5
"G - Longview/Tyler",2020-03-27,1.99010373840796,0.56,3.36
"G - Longview/Tyler",2020-03-28,1.82889761924789,0.67741935483871,2.93548387096774
"G - Longview/Tyler",2020-03-29,1.71717051074765,0.777777777777778,2.72222222222222
"G - Longview/Tyler",2020-03-30,1.6035041970442,0.666666666666667,2.5
"G - Longview/Tyler",2020-03-31,1.72207434201917,0.65625,2.84375
"G - Longview/Tyler",2020-04-01,1.70284340699154,0.875,2.625
"G - Longview/Tyler",2020-04-02,1.58750747893027,0.861538461538462,2.26153846153846
"G - Longview/Tyler",2020-04-03,1.51732290595815,0.788732394366197,2.16901408450704
"G - Longview/Tyler",2020-04-04,1.42774635373798,0.768292682926829,2.04878048780488
"G - Longview/Tyler",2020-04-05,1.40288654990797,0.7875,2.0125
"G - Longview/Tyler",2020-04-06,1.45856874931711,0.756756756756757,2.08108108108108
"G - Longview/Tyler",2020-04-07,1.4121570908885,0.84,1.96
"G - Longview/Tyler",2020-04-08,1.37091764641559,0.825681818181818,1.90909090909091
"G - Longview/Tyler",2020-04-09,1.31292834327043,0.846774193548387,1.80645161290323
"G - Longview/Tyler",2020-04-10,1.24741203624101,0.777777777777778,1.65925925925926
"G - Longview/Tyler",2020-04-11,1.22345566252281,0.748091603053435,1.70992366412214
"G - Longview/Tyler",2020-04-12,1.20283508468179,0.720588235294118,1.64705882352941
"G - Longview/Tyler",2020-04-13,1.17873510722524,0.734265734265734,1.56643356643357
"G - Longview/Tyler",2020-04-14,1.15293764044276,0.704697986577181,1.5503355704698
"G - Longview/Tyler",2020-04-15,1.12900647047181,0.686274509803922,1.50980392156863
"G - Longview/Tyler",2020-04-16,1.0964267666499,0.704402515723271,1.49685534591195
"G - Longview/Tyler",2020-04-17,1.1094028155378,0.631944444444445,1.50694444444444
"G - Longview/Tyler",2020-04-18,1.09484464798698,0.708860759493671,1.50632911392405
"G - Longview/Tyler",2020-04-19,1.07903241972693,0.695652173913044,1.47826086956522
"G - Longview/Tyler",2020-04-20,1.07429540447094,0.707753164556962,1.4620253164557
"G - Longview/Tyler",2020-04-21,1.06942455695572,0.704402515723271,1.45283018867925
"G - Longview/Tyler",2020-04-22,1.08319066723636,0.690789473684211,1.47368421052632
"G - Longview/Tyler",2020-04-23,1.1121004715067,0.704697986577181,1.50335570469799
"G - Longview/Tyler",2020-04-24,1.08506113303984,0.715909090909091,1.47159090909091
"G - Longview/Tyler",2020-04-25,1.1257827075361,0.704697986577181,1.5503355704698
"G - Longview/Tyler",2020-04-26,1.13541829011136,0.745562130177515,1.53254437869823
"G - Longview/Tyler",2020-04-27,1.10439164328255,0.692708333333333,1.421875
"G - Longview/Tyler",2020-04-28,1.10731839758073,0.707865168539326,1.45505617977528
"G - Longview/Tyler",2020-04-29,1.16795214792401,0.767741935483871,1.58064516129032
"G - Longview/Tyler",2020-04-30,1.18077405800505,0.819148936170213,1.56382978723404
"G - Longview/Tyler",2020-05-01,1.16619947886799,0.821596244131456,1.51173708920188
"G - Longview/Tyler",2020-05-02,1.10581699304419,0.796747967479675,1.45121951219512
"G - Longview/Tyler",2020-05-03,1.07184292938495,0.767932489451477,1.38818565400844
"G - Longview/Tyler",2020-05-04,1.08894797650515,0.758608490566038,1.45283018867925
"G - Longview/Tyler",2020-05-05,1.06287067763055,0.742857142857143,1.4
"G - Longview/Tyler",2020-05-06,0.979911295902683,0.692579505300353,1.23674911660777
"G - Longview/Tyler",2020-05-07,0.941832374169948,0.616,1.204
"G - Longview/Tyler",2020-05-08,0.930044711503913,0.627017937219731,1.19360986547085
"G - Longview/Tyler",2020-05-09,0.957853056395384,0.625394736842105,1.32631578947368
"G - Longview/Tyler",2020-05-10,0.977240594874976,0.61340206185567,1.29987113402062
"G - Longview/Tyler",2020-05-11,0.996287887509831,0.649484536082474,1.33505154639175
"G - Longview/Tyler",2020-05-12,1.01942174965688,0.652849740932643,1.37823834196891
"G - Longview/Tyler",2020-05-13,1.04770619229352,0.682051282051282,1.4
"G - Longview/Tyler",2020-05-14,1.03200134963355,0.709251101321586,1.32599118942731
"G - Longview/Tyler",2020-05-15,1.03084726177266,0.684444444444445,1.33777777777778
"G - Longview/Tyler",2020-05-16,0.961175270430268,0.697416974169742,1.23985239852399
"G - Longview/Tyler",2020-05-17,0.920429149380907,0.638194444444445,1.19513888888889
"G - Longview/Tyler",2020-05-18,0.862371468012216,0.571984435797665,1.11673151750973
"G - Longview/Tyler",2020-05-19,0.821436510183323,0.540772532188841,1.11158798283262
"G - Longview/Tyler",2020-05-20,0.7964720913467,0.475728155339806,1.12135922330097
"G - Longview/Tyler",2020-05-21,0.794147652888432,0.482758620689655,1.1264367816092
"G - Longview/Tyler",2020-05-22,0.823615550209523,0.45,1.2
"G - Longview/Tyler",2020-05-23,0.888723029699249,0.433628318584071,1.36283185840708
"G - Longview/Tyler",2020-05-24,0.949126214054703,0.543103448275862,1.44827586206897
"G - Longview/Tyler",2020-05-25,1.01216761890142,0.547826086956522,1.52173913043478
"G - Longview/Tyler",2020-05-26,1.12703443385427,0.583333333333333,1.67708333333333
"G - Longview/Tyler",2020-05-27,1.19275504444262,0.770275590551181,1.65354330708661
"G - Longview/Tyler",2020-05-28,1.27984603997146,0.765625,1.8046875
"G - Longview/Tyler",2020-05-29,1.3506657901849,0.939597315436242,1.83221476510067
"G - Longview/Tyler",2020-05-30,1.3814659140856,0.951086956521739,1.78804347826087
"G - Longview/Tyler",2020-05-31,1.32354350811489,0.954545454545455,1.67768595041322
"G - Longview/Tyler",2020-06-01,1.31761889338496,0.96652719665272,1.66945606694561
"G - Longview/Tyler",2020-06-02,1.26943856580151,0.95,1.575625
"G - Longview/Tyler",2020-06-03,1.24788476031546,0.957894736842105,1.54736842105263
"G - Longview/Tyler",2020-06-04,1.17123278891519,0.895833333333333,1.45833333333333
"G - Longview/Tyler",2020-06-05,1.11309436389611,0.838323353293413,1.38323353293413
"G - Longview/Tyler",2020-06-06,1.07382698157188,0.770440251572327,1.36477987421384
"G - Longview/Tyler",2020-06-07,1.10932888920411,0.774703557312253,1.41106719367589
"G - Longview/Tyler",2020-06-08,1.148581767714,0.812,1.484
"G - Longview/Tyler",2020-06-09,1.17070458395267,0.82824427480916,1.49618320610687
"G - Longview/Tyler",2020-06-10,1.24271503420848,0.859090909090909,1.62272727272727
"G - Longview/Tyler",2020-06-11,1.39821326943554,0.939024390243903,1.87804878048781
"G - Longview/Tyler",2020-06-12,1.59311163742268,1.12237654320988,2.11728395061728
"G - Longview/Tyler",2020-06-13,1.80599588814842,1.3031914893617,2.27220744680851
"G - Longview/Tyler",2020-06-14,2.10904020941571,1.59585492227979,2.61139896373057
"G - Longview/Tyler",2020-06-15,2.51323959321937,2.07240384615385,3.04298076923077
"G - Longview/Tyler",2020-06-16,1.65605453706009,1.49112426035503,1.78698224852071
"G - Longview/Tyler",2020-06-17,1.36011573450386,1.21425941080196,1.51227495908347
"G - Longview/Tyler",2020-06-18,1.17864454853076,1.03766025641026,1.30689102564103
"G - Longview/Tyler",2020-06-19,1.0359393177512,0.900296949560227,1.16577266865424
"G - Longview/Tyler",2020-06-20,0.912045899673212,0.785867784312466,1.03110312126104
"G - Longview/Tyler",2020-06-21,0.777278591302501,0.652124646556699,0.880646958597935
"G - Longview/Tyler",2020-06-22,0.618446160811609,0.499222693505273,0.728277811701809
"G - Longview/Tyler",2020-06-23,0.702080126607356,0.444892182774684,0.960030499671688
"G - Longview/Tyler",2020-06-24,0.791288961659101,0.536789250155552,1.05082330383712
"G - Longview/Tyler",2020-06-25,0.887137531490844,0.655033317832572,1.15195514515383
"G - Longview/Tyler",2020-06-26,0.964909624031425,0.705990089478709,1.20256825376745
"G - Longview/Tyler",2020-06-27,1.06456462679095,0.78260964868278,1.32441632854009
"G - Longview/Tyler",2020-06-28,1.15052621800146,0.871167610570069,1.41129152912351
"G - Longview/Tyler",2020-06-29,1.23512945051196,0.973386403935567,1.51592964547342
"G - Longview/Tyler",2020-06-30,1.2944190808518,1.05501725348736,1.54228644011405
"G - Longview/Tyler",2020-07-01,1.32484773967693,1.07546165527367,1.56115401571984
"G - Longview/Tyler",2020-07-02,1.33318214536454,1.12373153907077,1.53270953271758
"G - Longview/Tyler",2020-07-03,1.35355548752861,1.15220206285547,1.56581305977794
"G - Longview/Tyler",2020-07-04,1.40586513254215,1.19706697236036,1.62247093774463
"G - Longview/Tyler",2020-07-05,1.43686930940979,1.22584719635494,1.643448271758
"G - Longview/Tyler",2020-07-06,1.51568504743782,1.30049799104959,1.71349397469371
"G - Longview/Tyler",2020-07-07,1.59567388785983,1.40202303791776,1.79062724951453
"G - Longview/Tyler",2020-07-08,1.54116281857072,1.39074235452916,1.6886486042724
"G - Longview/Tyler",2020-07-09,1.43345116798875,1.29054653524136,1.57868742832983
"G - Longview/Tyler",2020-07-10,1.31539520463682,1.2009965091056,1.42517668839273
"G - Longview/Tyler",2020-07-11,1.19426369410953,1.08162031383185,1.30048190226117
"G - Longview/Tyler",2020-07-12,1.12941652340489,1.0126965354072,1.23774020994214
"G - Longview/Tyler",2020-07-13,1.05278981835189,0.945186447447898,1.1548801294976
"G - Longview/Tyler",2020-07-14,0.955761812419357,0.86576077599482,1.04488369516616
"G - Longview/Tyler",2020-07-15,0.910934329665119,0.803094663794064,1.02212048119244
"G - Longview/Tyler",2020-07-16,0.906372364614167,0.799376970311288,1.01961348253991
"G - Longview/Tyler",2020-07-17,0.901038555556299,0.784195607995789,1.00775459785588
"G - Longview/Tyler",2020-07-18,0.894936845226021,0.778246253160632,1.00432896357601
"G - Longview/Tyler",2020-07-19,0.890318375065328,0.768213652224133,0.998937623078917
"G - Longview/Tyler",2020-07-20,0.891566576062959,0.775203114889111,1.00835853027217
"G - Longview/Tyler",2020-07-21,0.887534167271334,0.762489127812941,1.00860903615762
"G - Longview/Tyler",2020-07-22,0.878887110192629,0.759153941989882,1.00086540168174
"G - Longview/Tyler",2020-07-23,0.866279578274406,0.743817994618917,0.993625682142071
"G - Longview/Tyler",2020-07-24,0.870441592756754,0.741920955529192,1.00065868599505
"G - Longview/Tyler",2020-07-25,0.863879120767253,0.745702274339701,0.990663834587578
"G - Longview/Tyler",2020-07-26,0.843884154594469,0.709088454915898,0.976449675621893
"G - Longview/Tyler",2020-07-27,0.824240213657894,0.693187885280028,0.951715457949238
"G - Longview/Tyler",2020-07-28,0.819423987270019,0.686297658197268,0.960816721476175
"G - Longview/Tyler",2020-07-29,0.818249652509733,0.66422641098547,0.96393832813745
"G - Longview/Tyler",2020-07-30,0.818218846441384,0.661522467385251,0.983095889030859
"G - Longview/Tyler",2020-07-31,0.826508543901625,0.654391283183381,0.992493446161461
"G - Longview/Tyler",2020-08-01,0.857716790579955,0.661350275376724,1.04713793601315
"G - Longview/Tyler",2020-08-02,0.901166557529918,0.664838848049221,1.11405428592032
"G - Longview/Tyler",2020-08-03,0.891904125958409,0.637977628954475,1.1372644690058
"G - Longview/Tyler",2020-08-04,NA,NA,NA
"H - Lufkin",2020-03-26,3.3637092894735,0,7
"H - Lufkin",2020-03-27,3.14967552232287,0,7
"H - Lufkin",2020-03-28,3.50537293769998,0,10.5
"H - Lufkin",2020-03-29,2.52578495332613,0,5
"H - Lufkin",2020-03-30,2.46640500638428,0,5
"H - Lufkin",2020-03-31,2.26076065064327,0.636363636363636,4.45454545454546
"H - Lufkin",2020-04-01,2.06292368703585,0.466666666666667,3.73333333333333
"H - Lufkin",2020-04-02,2.1732924492775,0.5,4
"H - Lufkin",2020-04-03,1.79059652660443,0.7,2.8
"H - Lufkin",2020-04-04,1.52654197842917,0.583333333333333,2.33333333333333
"H - Lufkin",2020-04-05,1.47733662753451,0.4375,2.40625
"H - Lufkin",2020-04-06,1.36462440927092,0.538461538461539,2.15384615384615
"H - Lufkin",2020-04-07,1.31756360182917,0.548026315789474,2.02631578947368
"H - Lufkin",2020-04-08,1.27506745000942,0.525,2.1
"H - Lufkin",2020-04-09,1.21457213947826,0.325581395348837,1.95348837209302
"H - Lufkin",2020-04-10,1.26363888320608,0.411764705882353,2.26470588235294
"H - Lufkin",2020-04-11,1.35040587848334,0.424242424242424,2.33333333333333
"H - Lufkin",2020-04-12,1.29739625200137,0.571428571428572,2
"H - Lufkin",2020-04-13,1.32260815466953,0.466666666666667,2.17777777777778
"H - Lufkin",2020-04-14,1.29767470022328,0.648148148148148,1.94444444444444
"H - Lufkin",2020-04-15,1.29622968337267,0.5,2
"H - Lufkin",2020-04-16,1.22100502865308,0.6,1.8
"H - Lufkin",2020-04-17,1.14531909473351,0.56,1.68
"H - Lufkin",2020-04-18,1.03908515776331,0.51219512195122,1.53658536585366
"H - Lufkin",2020-04-19,1.02675129403097,0.424242424242424,1.59090909090909
"H - Lufkin",2020-04-20,1.01000970002022,0.424242424242424,1.59090909090909
"H - Lufkin",2020-04-21,0.99953590508443,0.4375,1.533984375
"H - Lufkin",2020-04-22,1.00019921042596,0.344262295081967,1.60655737704918
"H - Lufkin",2020-04-23,1.00647862883554,0.355932203389831,1.54237288135593
"H - Lufkin",2020-04-24,1.02347619028025,0.375,1.625
"H - Lufkin",2020-04-25,1.09455407711871,0.446808510638298,1.78723404255319
"H - Lufkin",2020-04-26,1.11753797393943,0.491228070175439,1.71929824561404
"H - Lufkin",2020-04-27,1.1752947112141,0.518518518518519,1.94444444444444
"H - Lufkin",2020-04-28,1.15416782650649,0.5,1.7
"H - Lufkin",2020-04-29,1.15551023977313,0.507246376811594,1.82608695652174
"H - Lufkin",2020-04-30,1.14745820571542,0.575342465753425,1.72602739726027
"H - Lufkin",2020-05-01,1.15963681334081,0.486111111111111,1.75
"H - Lufkin",2020-05-02,1.12446186763222,0.590361445783133,1.60240963855422
"H - Lufkin",2020-05-03,1.15488163529119,0.583333333333333,1.65277777777778
"H - Lufkin",2020-05-04,1.19581700936717,0.662162162162162,1.7027027027027
"H - Lufkin",2020-05-05,1.15320139333332,0.65625,1.60598958333333
"H - Lufkin",2020-05-06,1.10007639390432,0.54368932038835,1.56310679611651
"H - Lufkin",2020-05-07,1.05572564591374,0.538461538461539,1.48076923076923
"H - Lufkin",2020-05-08,0.997781727106319,0.518518518518519,1.36273148148148
"H - Lufkin",2020-05-09,0.991887595564787,0.521276595744681,1.48936170212766
"H - Lufkin",2020-05-10,0.965415263489339,0.424242424242424,1.34520202020202
"H - Lufkin",2020-05-11,0.92010071459083,0.480392156862745,1.30392156862745
"H - Lufkin",2020-05-12,0.91268228058884,0.397727272727273,1.43181818181818
"H - Lufkin",2020-05-13,0.92265256356125,0.4353125,1.4
"H - Lufkin",2020-05-14,0.96182858568644,0.394366197183099,1.48133802816901
"H - Lufkin",2020-05-15,0.994880314735295,0.472972972972973,1.51351351351351
"H - Lufkin",2020-05-16,0.975391070466002,0.477272727272727,1.43181818181818
"H - Lufkin",2020-05-17,0.95419861680665,0.477272727272727,1.51136363636364
"H - Lufkin",2020-05-18,0.942376253632081,0.416666666666667,1.41666666666667
"H - Lufkin",2020-05-19,0.956654278175768,0.460526315789474,1.47368421052632
"H - Lufkin",2020-05-20,0.975180685924397,0.464333333333334,1.49333333333333
"H - Lufkin",2020-05-21,0.961236729597742,0.421686746987952,1.43373493975904
"H - Lufkin",2020-05-22,0.93359804643397,0.411764705882353,1.4
"H - Lufkin",2020-05-23,0.934030804339122,0.368421052631579,1.47368421052632
"H - Lufkin",2020-05-24,0.938406386684916,0.383561643835616,1.43835616438356
"H - Lufkin",2020-05-25,0.933541560306228,0.388888888888889,1.45833333333333
"H - Lufkin",2020-05-26,1.04002419840533,0.304347826086957,1.82608695652174
"H - Lufkin",2020-05-27,1.05375502440087,0.507246376811594,1.6231884057971
"H - Lufkin",2020-05-28,1.0725134114243,0.507246376811594,1.72463768115942
"H - Lufkin",2020-05-29,1.14952475676769,0.466666666666667,1.86666666666667
"H - Lufkin",2020-05-30,1.12122963839121,0.576470588235294,1.56470588235294
"H - Lufkin",2020-05-31,1.11891203042412,0.590361445783133,1.60451807228915
"H - Lufkin",2020-06-01,1.12548072730403,0.576470588235294,1.64911764705882
"H - Lufkin",2020-06-02,1.04667329407716,0.588785046728972,1.50467289719626
"H - Lufkin",2020-06-03,0.988399414786334,0.475728155339806,1.42718446601942
"H - Lufkin",2020-06-04,0.9689937762178,0.461538461538462,1.38461538461538
"H - Lufkin",2020-06-05,0.950093796000512,0.402298850574713,1.36781609195402
"H - Lufkin",2020-06-06,1.00536846475253,0.430769230769231,1.61538461538462
"H - Lufkin",2020-06-07,1.04423902892351,0.405797101449275,1.6231884057971
"H - Lufkin",2020-06-08,1.09021574468224,0.522388059701493,1.67164179104478
"H - Lufkin",2020-06-09,1.2390045389792,0.4375,2.04166666666667
"H - Lufkin",2020-06-10,1.23929718995689,0.651162790697674,1.7906976744186
"H - Lufkin",2020-06-11,1.29768965571336,0.691358024691358,1.90123456790123
"H - Lufkin",2020-06-12,1.2365719486968,0.736842105263158,1.71929824561404
"H - Lufkin",2020-06-13,1.2078095116667,0.743362831858407,1.67256637168142
"H - Lufkin",2020-06-14,1.2119266213784,0.706422018348624,1.73394495412844
"H - Lufkin",2020-06-15,1.23811089210243,0.770642201834863,1.73394495412844
"H - Lufkin",2020-06-16,1.1757691814816,0.754136690647482,1.61151079136691
"H - Lufkin",2020-06-17,1.19160028836735,0.752066115702479,1.67768595041322
"H - Lufkin",2020-06-18,1.16087025230696,0.755395683453237,1.61151079136691
"H - Lufkin",2020-06-19,1.19793566345466,0.750637099060918,1.67772453740013
"H - Lufkin",2020-06-20,1.19390620443023,0.750037946121928,1.65008348146824
"H - Lufkin",2020-06-21,1.19734746708148,0.783282343984425,1.61551983446788
"H - Lufkin",2020-06-22,1.21317564481686,0.772509144870796,1.6427889783893
"H - Lufkin",2020-06-23,1.19171682233648,0.763767058275391,1.61239712302583
"H - Lufkin",2020-06-24,1.21342987878897,0.767917300362781,1.62617781253295
"H - Lufkin",2020-06-25,1.21314577444743,0.814195383031665,1.58768099691175
"H - Lufkin",2020-06-26,1.17246783726512,0.786012683735672,1.53629751821063
"H - Lufkin",2020-06-27,1.17762330366376,0.812543719393129,1.58639488071992
"H - Lufkin",2020-06-28,1.18120609129662,0.790795372949734,1.58159074589947
"H - Lufkin",2020-06-29,1.19736150148847,0.837577146223245,1.6370826039818
"H - Lufkin",2020-06-30,1.25367316482159,0.860434674121717,1.67989626852335
"H - Lufkin",2020-07-01,1.29200725846488,0.917257449608517,1.68775370727967
"H - Lufkin",2020-07-02,1.3105644092375,0.944664727919301,1.69534308375509
"H - Lufkin",2020-07-03,1.29747781374605,0.940592720062958,1.6531629625349
"H - Lufkin",2020-07-04,1.30629200751478,0.960919702200542,1.6411292338539
"H - Lufkin",2020-07-05,1.3324252208435,0.974619896611335,1.69862324837976
"H - Lufkin",2020-07-06,1.3904971184914,1.02677657593737,1.77604596918897
"H - Lufkin",2020-07-07,1.34956265486802,1.03925363467984,1.66280581548774
"H - Lufkin",2020-07-08,1.39566553008449,1.07987724245873,1.70023225408395
"H - Lufkin",2020-07-09,1.37826209316042,1.07126930241745,1.64384427439919
"H - Lufkin",2020-07-10,1.40444081262577,1.11620691042027,1.68345960260106
"H - Lufkin",2020-07-11,1.34336433243549,1.11235805608139,1.59109443464806
"H - Lufkin",2020-07-12,1.28649069841858,1.07771552335193,1.51964707721815
"H - Lufkin",2020-07-13,1.24607459015505,1.01104629326358,1.4608510813441
"H - Lufkin",2020-07-14,1.18333216835899,0.984647542841956,1.38105306224471
"H - Lufkin",2020-07-15,1.13506955084499,0.930201359875074,1.33366219066426
"H - Lufkin",2020-07-16,1.08849939101582,0.89267160396369,1.27839390197269
"H - Lufkin",2020-07-17,1.03266206691063,0.835420332084529,1.21515684666841
"H - Lufkin",2020-07-18,1.0380708846666,0.821228384814578,1.23836026281563
"H - Lufkin",2020-07-19,1.0703740235772,0.836434651517803,1.28349455146697
"H - Lufkin",2020-07-20,1.1195736479057,0.869843483898205,1.35817666784106
"H - Lufkin",2020-07-21,1.27300420594361,0.997131266187126,1.55602334088501
"H - Lufkin",2020-07-22,1.17947797223622,0.991312397795456,1.35809798497977
"H - Lufkin",2020-07-23,1.21054652383172,1.01899588226175,1.41973823429146
"H - Lufkin",2020-07-24,1.16308556835496,0.964645484329376,1.34853501380739
"H - Lufkin",2020-07-25,1.0926632049119,0.910264327310261,1.27804789390027
"H - Lufkin",2020-07-26,1.02724351782712,0.865865213298974,1.18273602677031
"H - Lufkin",2020-07-27,0.959848015814904,0.793498445278719,1.1281062234083
"H - Lufkin",2020-07-28,0.825453794913278,0.677147022754638,0.988268627804066
"H - Lufkin",2020-07-29,0.820431405049041,0.625270018483378,1.02822180817267
"H - Lufkin",2020-07-30,0.748031700469196,0.569454777202965,0.9166832998877
"H - Lufkin",2020-07-31,0.766060071086256,0.552696202592193,0.97878827023064
"H - Lufkin",2020-08-01,0.78966527746346,0.525974673373354,1.05194934674671
"H - Lufkin",2020-08-02,0.805806253278465,0.51431132767038,1.09719749903014
"H - Lufkin",2020-08-03,0.820331087367392,0.464965792898825,1.22053520635942
"H - Lufkin",2020-08-04,NA,NA,NA
"I - El Paso",2020-03-17,2.82772376045539,0,3.5
"I - El Paso",2020-03-18,2.42199798052852,0,3.5
"I - El Paso",2020-03-19,2.41037400332745,0,3.5
"I - El Paso",2020-03-20,2.6301485166919,0,7
"I - El Paso",2020-03-21,2.18027893907043,0,4.2
"I - El Paso",2020-03-22,2.10747636468269,0,4.2
"I - El Paso",2020-03-23,2.17297572888699,0,4.2
"I - El Paso",2020-03-24,2.49109988379119,0,7
"I - El Paso",2020-03-25,2.57587630258465,0,4.375
"I - El Paso",2020-03-26,2.099949467643,0.388888888888889,3.5
"I - El Paso",2020-03-27,2.03691048501185,0.388888888888889,3.5
"I - El Paso",2020-03-28,1.88574620356307,0.56,3.08
"I - El Paso",2020-03-29,1.79465093514181,0.482758620689655,2.89655172413793
"I - El Paso",2020-03-30,1.7185032035368,0.61764705882353,2.67647058823529
"I - El Paso",2020-03-31,1.6525167657772,0.717948717948718,2.51282051282051
"I - El Paso",2020-04-01,1.67186537513739,0.717948717948718,2.69230769230769
"I - El Paso",2020-04-02,1.66148580968389,0.893617021276596,2.53191489361702
"I - El Paso",2020-04-03,1.61859260540987,0.859649122807018,2.45614035087719
"I - El Paso",2020-04-04,1.57683681513813,0.861538461538462,2.26153846153846
"I - El Paso",2020-04-05,1.55289875598107,0.788732394366197,2.26760563380282
"I - El Paso",2020-04-06,1.55944207934224,0.84,2.24
"I - El Paso",2020-04-07,1.60339565725173,0.974683544303798,2.30379746835443
"I - El Paso",2020-04-08,1.57403532236803,0.951456310679612,2.1747572815534
"I - El Paso",2020-04-09,1.51681472330106,0.959677419354839,2.08870967741935
"I - El Paso",2020-04-10,1.43134773829007,1,1.9047619047619
"I - El Paso",2020-04-11,1.37315700236853,0.942307692307693,1.83974358974359
"I - El Paso",2020-04-12,1.33656203607887,0.858895705521473,1.71779141104295
"I - El Paso",2020-04-13,1.2927278808887,0.870056497175141,1.70056497175141
"I - El Paso",2020-04-14,1.28548203787102,0.84,1.68
"I - El Paso",2020-04-15,1.26024636776427,0.83419689119171,1.63212435233161
"I - El Paso",2020-04-16,1.24498710306465,0.870646766169154,1.60199004975124
"I - El Paso",2020-04-17,1.19987079589569,0.867256637168142,1.51769911504425
"I - El Paso",2020-04-18,1.1677597073629,0.852173913043478,1.49130434782609
"I - El Paso",2020-04-19,1.13912284181317,0.800847457627119,1.4541313559322
"I - El Paso",2020-04-20,1.11605125655172,0.790794979079498,1.43514644351464
"I - El Paso",2020-04-21,1.09939617726051,0.758333333333333,1.45833333333333
"I - El Paso",2020-04-22,1.08795934337538,0.755186721991701,1.39491701244813
"I - El Paso",2020-04-23,1.06161263506466,0.75,1.38888888888889
"I - El Paso",2020-04-24,1.08247424564133,0.753363228699552,1.41255605381166
"I - El Paso",2020-04-25,1.11293146345022,0.78125,1.4375
"I - El Paso",2020-04-26,1.07670077985318,0.763636363636364,1.37454545454545
"I - El Paso",2020-04-27,1.05618319306336,0.774907749077491,1.34317343173432
"I - El Paso",2020-04-28,1.0122924439621,0.726643598615917,1.28373702422145
"I - El Paso",2020-04-29,0.990352098309307,0.7,1.24444444444444
"I - El Paso",2020-04-30,1.00117032550983,0.694214876033058,1.33057851239669
"I - El Paso",2020-05-01,0.99854519684086,0.672,1.316
"I - El Paso",2020-05-02,0.981128933829549,0.658823529411765,1.29019607843137
"I - El Paso",2020-05-03,1.02150591107406,0.679611650485437,1.35922330097087
"I - El Paso",2020-05-04,1.07720436565802,0.714285714285714,1.42946428571429
"I - El Paso",2020-05-05,1.13732168313629,0.77,1.505875
"I - El Paso",2020-05-06,1.17770416827601,0.846748878923767,1.5695067264574
"I - El Paso",2020-05-07,1.22448550544729,0.905172413793103,1.59913793103448
"I - El Paso",2020-05-08,1.24605651911737,0.921052631578947,1.57894736842105
"I - El Paso",2020-05-09,1.2224040230063,0.911111111111111,1.53333333333333
"I - El Paso",2020-05-10,1.19293037439119,0.916145833333333,1.45833333333333
"I - El Paso",2020-05-11,1.17056873707255,0.900073099415205,1.43326023391813
"I - El Paso",2020-05-12,1.18801829779775,0.877742946708464,1.5141065830721
"I - El Paso",2020-05-13,1.20269549909543,0.924924924924925,1.51351351351351
"I - El Paso",2020-05-14,1.2336125284133,0.93419881305638,1.51632047477745
"I - El Paso",2020-05-15,1.19328230419328,0.922841726618705,1.42685851318945
"I - El Paso",2020-05-16,1.21190551473801,0.941952506596306,1.45956464379947
"I - El Paso",2020-05-17,1.22414703375262,0.952970297029703,1.49009900990099
"I - El Paso",2020-05-18,1.2336925200515,0.972222222222222,1.47494212962963
"I - El Paso",2020-05-19,1.20067191069273,0.972222222222222,1.45833333333333
"I - El Paso",2020-05-20,1.18214528326613,0.934235976789168,1.40812379110251
"I - El Paso",2020-05-21,1.12189048898787,0.913262711864407,1.31694915254237
"I - El Paso",2020-05-22,1.10590719057132,0.886075949367089,1.32911392405063
"I - El Paso",2020-05-23,1.05838756223428,0.849180327868853,1.28524590163934
"I - El Paso",2020-05-24,1.01326464823982,0.843648208469056,1.20846905537459
"I - El Paso",2020-05-25,0.971449048793911,0.799668874172185,1.15923013245033
"I - El Paso",2020-05-26,0.962054629305641,0.749077490774908,1.14976937269373
