"Metro_Area","Date","Rt","lower","upper"
"Non-Metro",2020-05-17,1.07979074120757,0.917400881057269,1.24138215859031
"Non-Metro",2020-05-18,1.08022317733096,0.922023182297155,1.24657534246575
"Non-Metro",2020-05-19,1.08093707659106,0.916839916839917,1.24428274428274
"Non-Metro",2020-05-20,1.07613872304713,0.915821501014199,1.23529411764706
"Non-Metro",2020-05-21,1.08386844113379,0.920668058455115,1.24235386221294
"Non-Metro",2020-05-22,1.10137627762891,0.939297124600639,1.25985090521832
"Non-Metro",2020-05-23,1.12035586332391,0.940762377895557,1.2889185334947
"Non-Metro",2020-05-24,1.15309098228788,0.965303994357429,1.32254248045821
"Non-Metro",2020-05-25,1.19773192153353,1.03198956789257,1.39395605812355
"Non-Metro",2020-05-26,1.28844734910378,1.09965611561906,1.47740058281645
"Non-Metro",2020-05-27,1.35614699055665,1.18459987002017,1.53217707739136
"Non-Metro",2020-05-28,1.34377012791256,1.19368657386574,1.50034262465838
"Non-Metro",2020-05-29,1.36064765019117,1.20095336885655,1.51424555203652
"Non-Metro",2020-05-30,1.39888284381774,1.25064852186282,1.5523613948414
"Non-Metro",2020-05-31,1.25805940731613,1.14230064997395,1.36511291463809
"Non-Metro",2020-06-01,1.18135297434946,1.08249446962797,1.28105854393843
"Non-Metro",2020-06-02,1.06962565685785,0.969468352690217,1.15995040439181
"Non-Metro",2020-06-03,0.983690010618343,0.887773829200887,1.07775553029314
"Non-Metro",2020-06-04,0.931565871757588,0.831007744124201,1.03485935645199
"Non-Metro",2020-06-05,0.869987684619564,0.768876591915365,0.957892087427892
"Non-Metro",2020-06-06,0.796713243269524,0.70806777160841,0.887765215230593
"Non-Metro",2020-06-07,0.827559338184668,0.7035219526406,0.960911234194371
"Non-Metro",2020-06-08,0.850067153028057,0.731300998284919,0.984030019751031
"Non-Metro",2020-06-09,0.896272827318013,0.75446957225219,1.03521331184438
"Non-Metro",2020-06-10,0.950203754525909,0.796689693554565,1.10614767369559
"Non-Metro",2020-06-11,1.02822560323185,0.869776098773514,1.19594213581358
"Non-Metro",2020-06-12,1.10663168212434,0.950776096345707,1.27001478562967
"Non-Metro",2020-06-13,1.18183590542712,1.02495043264295,1.34281480732336
"Non-Metro",2020-06-14,1.27046594793059,1.10853621104241,1.42975977219675
"Non-Metro",2020-06-15,1.39572325753611,1.22455970316058,1.55534389297683
"Non-Metro",2020-06-16,1.30681950091284,1.18949045905928,1.4179469330716
"Non-Metro",2020-06-17,1.26625818370291,1.14818728128523,1.38876549989511
"Non-Metro",2020-06-18,1.22760267028957,1.10837543337627,1.34793784693022
"Non-Metro",2020-06-19,1.18716254460193,1.07044781723714,1.28878278279259
"Non-Metro",2020-06-20,1.15427855967474,1.04406053783397,1.25525227055822
"Non-Metro",2020-06-21,1.12249131852392,1.01898065159411,1.23151090178374
"Non-Metro",2020-06-22,1.06044489972329,0.967916782033112,1.15657852768363
"Non-Metro",2020-06-23,1.10944754703547,0.992726282648829,1.22696506844237
"Non-Metro",2020-06-24,1.14265256546976,1.03602080463569,1.24963063520548
"Non-Metro",2020-06-25,1.16875189339722,1.05243886362168,1.27772130407744
"Non-Metro",2020-06-26,1.19149282631904,1.07193087568994,1.30334087704519
"Non-Metro",2020-06-27,1.21160393887381,1.08973212920593,1.33056609758639
"Non-Metro",2020-06-28,1.24256260008281,1.12196825923216,1.35098678201047
"Non-Metro",2020-06-29,1.29289164428958,1.1817726251737,1.40656633104913
"Non-Metro",2020-06-30,1.31581644979124,1.19829402266589,1.41941126313476
"Non-Metro",2020-07-01,1.31679390091183,1.2081208976616,1.43572708247329
"Non-Metro",2020-07-02,1.30518834480403,1.2067519783973,1.41662188768378
"Non-Metro",2020-07-03,1.29122428346945,1.19676147651935,1.39054939563421
"Non-Metro",2020-07-04,1.25127874427383,1.14969787933047,1.34492959468847
"Non-Metro",2020-07-05,1.23110421953084,1.12529810975887,1.3396406068558
"Non-Metro",2020-07-06,1.24175311249411,1.12532547099863,1.36513894126019
"Non-Metro",2020-07-07,1.23713855624516,1.0944714461095,1.37461159387096
"Non-Metro",2020-07-08,NA,NA,NA
