"Date","Rt","lower","upper"
2020-07-23,0.918785458957586,0.900422872002434,0.936200488085881
2020-07-24,0.914234055523297,0.897125403519844,0.934683191127499
2020-07-25,0.914155615443535,0.896057987573239,0.932487095625388
2020-07-26,0.914102629141168,0.894227244082053,0.932337841268846
2020-07-27,0.923873844247648,0.904342219206602,0.94389656500432
2020-07-28,0.934389937244682,0.913355903284248,0.954558448124304
2020-07-29,0.945900708355278,0.92402280321351,0.965108494281435
2020-07-30,0.959340619549015,0.938836334190065,0.979841372152245
2020-07-31,0.971831929996998,0.951728927069919,0.992535012022742
2020-08-01,0.974791042035263,0.953325961536991,0.994591046368497
2020-08-02,0.975734911476285,0.95586342495187,0.997509611392841
2020-08-03,0.970184636048269,0.949177085961725,0.988695982924621
2020-08-04,0.958314703601886,0.938384425122451,0.97952261679981
2020-08-05,0.945077070919835,0.926137503077712,0.966230035678478
2020-08-06,0.933743592628964,0.914392759731946,0.953809616073166
2020-08-07,0.926536663637572,0.90683132580966,0.947576308206586
2020-08-08,0.928443288730785,0.906518803112791,0.950072067478178
2020-08-09,0.933335013859103,0.91252369908781,0.954133851874306
2020-08-10,0.940015954667523,0.918530316645835,0.963264454636737
2020-08-11,0.93781779425913,0.916207998830478,0.959971224408794
2020-08-12,0.947832038653021,0.925505855101043,0.968893055905099
2020-08-13,0.961340611288315,0.939302725143498,0.985304630722003
2020-08-14,0.975288242714287,0.952251751684592,0.99745348433767
2020-08-15,0.981840875605309,0.959423557291172,1.00387134095374
2020-08-16,0.981353296728693,0.956967098370918,1.00634106474111
2020-08-17,0.952971240266532,0.931233993729475,0.973514421302152
2020-08-18,0.940319681214091,0.917181267136476,0.963712862413032
2020-08-19,0.913614696889347,0.891419504075785,0.937579811631019
2020-08-20,0.886886802938157,0.864125510008753,0.911714534318344
2020-08-21,0.860837365177435,0.836812241302554,0.885814324333632
2020-08-22,0.83972608921228,0.811282150949922,0.865516546343636
2020-08-23,0.808932975387068,0.781947405362045,0.836242918715149
2020-08-24,0.815841657707002,0.781921522642083,0.853072044714711
2020-08-25,0.812863721481418,0.771665794970421,0.857297401233766
2020-08-26,NA,NA,NA
