County,Plant_Name,Date,viral_load_log10,viral_load,viral_load_pct
Harris,EASTHAVEN,2021-07-12,11.7420269003274,552111636178.1034,254.0
Harris,EASTHAVEN,2021-07-19,12.0253895197691,1060204198577.4065,489.0
Harris,EASTHAVEN,2021-07-26,12.2117036386028,1628184584636.2942,750.0
Harris,EASTHAVEN,2021-08-02,12.2946959402517,1971042280017.4106,908.0
Harris,EASTHAVEN,2021-08-09,12.3023961045904,2006301069168.1997,924.0
Harris,EASTHAVEN,2021-08-16,12.2633778965671,1833909484476.4565,845.0
Harris,EASTHAVEN,2021-08-23,12.2062046819283,1607698778995.5693,741.0
Harris,EASTHAVEN,2021-08-30,12.1514713900757,1417331339135.1177,653.0
Harris,EASTHAVEN,2021-09-06,12.0975947272922,1251972320513.9734,577.0
Harris,EASTHAVEN,2021-09-13,12.0391635789399,1094368487390.8333,504.0
Harris,EASTHAVEN,2021-09-20,11.9707668303805,934903596284.9138,431.0
Harris,EASTHAVEN,2021-09-27,11.8871922656158,771244829707.7621,355.0
Harris,EASTHAVEN,2021-10-04,11.7865685442385,611742345982.9292,282.0
Harris,EASTHAVEN,2021-10-11,11.669796475634,467515996905.4482,215.0
Harris,EASTHAVEN,2021-10-18,11.5378607795512,345033115399.0483,159.0
Harris,EASTHAVEN,2021-10-25,11.3917462264774,246459876474.68427,114.0
Harris,EASTHAVEN,2021-11-01,11.238779653318,173292454596.80246,80.0
Harris,EASTHAVEN,2021-11-08,11.1101503049508,128869547906.30809,59.0
Harris,EASTHAVEN,2021-11-15,11.0426586602876,110321119507.4868,51.0
Harris,EASTHAVEN,2021-11-22,11.0731051982404,118332815610.69064,55.0
Harris,EASTHAVEN,2021-11-29,11.2342886158487,171509671791.15024,79.0
Harris,EASTHAVEN,2021-12-06,11.5019393845834,317643069843.2546,146.0
Harris,EASTHAVEN,2021-12-13,11.8092511096104,644541832685.907,297.0
Harris,EASTHAVEN,2021-12-20,12.0884007952857,1225746876651.3643,565.0
Harris,EASTHAVEN,2021-12-27,12.2715695917099,1868829115999.855,861.0
Harris,EASTHAVEN,2022-01-03,12.3125118752454,2053581178326.5532,946.0
Harris,EASTHAVEN,2022-01-10,12.2368463543581,1725227429316.7239,795.0
Harris,EASTHAVEN,2022-01-17,12.0851373001576,1216570552913.7139,561.0
Harris,EASTHAVEN,2022-01-24,11.8979489837533,790585753030.1578,364.0
Harris,EASTHAVEN,2022-01-31,11.7137906883615,517357427376.3196,238.0
Harris,EASTHAVEN,2022-02-07,11.5460632545788,351611648701.67163,162.0
Harris,EASTHAVEN,2022-02-14,11.3913701543111,246246549838.91458,113.0
Harris,EASTHAVEN,2022-02-21,11.24600674925,176200342900.50833,81.0
Harris,EASTHAVEN,2022-02-28,11.1062717975516,127723790145.89545,59.0
Harris,EASTHAVEN,2022-03-07,10.9727290390839,93913719012.42566,43.0
Harris,EASTHAVEN,2022-03-14,10.8585395932809,72200398280.05501,33.0
Harris,EASTHAVEN,2022-03-21,10.7791791752936,60142181271.41526,28.0
Harris,EASTHAVEN,2022-03-28,10.7501235002728,56250126086.8889,26.0
Harris,EASTHAVEN,2022-04-04,10.7851501012513,60974760234.33688,28.0
Harris,EASTHAVEN,2022-04-11,10.8801244142998,75879491930.0172,35.0
Harris,EASTHAVEN,2022-04-18,11.0201688774574,104753580810.23792,48.0
Harris,EASTHAVEN,2022-04-25,11.3246073617165,211157913368.83405,97.0
Harris,EASTHAVEN,2022-05-02,10.9103997630216,81357906166.53389,37.0
Harris,EASTHAVEN,2022-05-09,11.24823274,177105782040.3747,82.0
Harris,EASTHAVEN,2022-05-16,11.74050646,550182104243.4318,254.0
Harris,EASTHAVEN,2022-05-23,11.86839437,738574603506.928,340.0
Harris,EASTHAVEN,2022-05-30,12.0373224869869,1089738982719.302,502.0
Harris,EASTHAVEN,2022-06-06,12.14184693,1386267143613.7375,639.0
Harris,EASTHAVEN,2022-06-13,12.15776105,1438007165120.6526,663.0
Harris,EASTHAVEN,2022-06-20,12.21827197,1652996636977.4937,762.0
Harris,EASTHAVEN,2022-06-27,12.26455768,1838898167427.496,847.0
Harris,EASTHAVEN,2022-07-04,12.21541118,1642143781295.837,757.0
Harris,EASTHAVEN,2022-07-11,12.27801138,1896755622041.0679,874.0
Harris,EASTHAVEN,2022-07-18,12.228072,1690721206529.9277,779.0
Harris,EASTHAVEN,2022-07-25,12.08722275,1222426482959.235,563.0
Harris,EASTHAVEN,2022-07-25,12.08722275,1222426482959.235,563.0
Harris,EASTHAVEN,2022-08-01,12.10856877,1284011075958.7961,592.0
Harris,EASTHAVEN,2022-08-08,11.9518829,895123378461.8788,412.0
Harris,EASTHAVEN,2022-08-15,12.03136313,1074887790936.7388,495.0
Harris,EASTHAVEN,2022-08-22,12.10568294,1275507274998.3296,588.0
Harris,EASTHAVEN,2022-08-29,11.88921321,774842100904.875,357.0
Harris,EASTHAVEN,2022-09-05,11.9872591,971089146047.3093,447.0
Harris,EASTHAVEN,2022-09-12,11.83302195,680803766833.0836,314.0
Harris,EASTHAVEN,2022-09-19,11.30567465,202150420936.87476,93.0
Harris,EASTHAVEN,2022-09-26,10.97754835,94961671413.60391,44.0
Harris,EASTHAVEN,2022-10-03,11.01173034,102737818541.52594,47.0
Harris,EASTHAVEN,2022-10-10,10.78322126,60704552228.830635,28.0
Harris,EASTHAVEN,2022-10-17,11.09931361,125693728770.923,58.0
Harris,EASTHAVEN,2022-10-24,11.2669175083253,184891739467.12833,85.0
Harris,EASTHAVEN,2022-10-31,11.15749052,143711168301.2032,66.0
Harris,EASTHAVEN,2022-11-07,11.24959109,177660585892.4969,82.0
Harris,EASTHAVEN,2022-11-14,11.94909745,889400665342.7405,410.0
Harris,EASTHAVEN,2022-11-21,11.68075528,479463200443.89197,221.0
Harris,EASTHAVEN,2022-11-21,11.68075528,479463200443.89197,221.0
Harris,EASTHAVEN,2022-11-28,11.67416706,472244664620.5218,218.0
Harris,EASTHAVEN,2022-12-05,11.54606251,351611045879.4727,162.0
Harris,EASTHAVEN,2022-12-05,11.54606251,351611045879.4727,162.0
Harris,EASTHAVEN,2022-12-12,11.61578765,412845590151.61584,190.0
Harris,EASTHAVEN,2022-12-19,11.59793063,396214741690.094,183.0
Harris,EASTHAVEN,2022-12-26,11.88594672,769036087818.4918,354.0
Harris,EASTHAVEN,2023-01-02,12.03941964,1095013919911.0432,505.0
Harris,EASTHAVEN,2023-01-09,12.21524575,1641518380505.0178,756.0
Harris,EASTHAVEN,2023-01-16,12.30091639,1999476895004.9114,921.0
Harris,EASTHAVEN,2023-01-16,12.30091639,1999476895004.9114,921.0
Harris,EASTHAVEN,2023-01-23,12.07406298,1185940717036.3062,546.0
Harris,EASTHAVEN,2023-01-23,12.07406298,1185940717036.3062,546.0
Harris,EASTHAVEN,2023-01-30,12.00667488,1015488197061.5964,468.0
Harris,EASTHAVEN,2023-01-30,12.00667488,1015488197061.5964,468.0
Harris,EASTHAVEN,2023-02-06,11.52191016,332590745043.98,153.0
Harris,EASTHAVEN,2023-02-13,11.57906634,379372931088.9925,175.0
Harris,EASTHAVEN,2023-02-20,11.45223385,283291699632.4372,131.0
Harris,EASTHAVEN,2023-02-27,11.68491464,484077213503.8393,223.0
Harris,EASTHAVEN,2023-03-06,11.78449804,608832798052.1193,281.0
Harris,EASTHAVEN,2023-03-13,11.78188835,605185271529.4645,279.0
Harris,EASTHAVEN,2023-03-20,11.76764317,585656772761.0028,270.0
Harris,EASTHAVEN,2023-03-27,11.43657224,273257593933.54913,126.0
Harris,EASTHAVEN,2023-04-03,11.60370627,401519156202.77277,185.0
Harris,EASTHAVEN,2023-04-10,11.64517529,441748710052.3,204.0
Harris,EASTHAVEN,2023-04-17,11.56780416,369661447698.4344,170.0
Harris,EASTHAVEN,2023-04-24,11.41882298,262314912038.95755,121.0
Harris,EASTHAVEN,2023-04-24,11.41882298,262314912038.95755,121.0
Harris,EASTHAVEN,2023-05-01,11.14820812,140672148327.40085,65.0
Harris,EASTHAVEN,2023-05-01,11.14820812,140672148327.40085,65.0
Harris,EASTHAVEN,2023-05-08,10.95855526,90898195134.5745,42.0
Harris,EASTHAVEN,2023-05-15,10.6706548622153,46844095987.90837,22.0
Harris,FOREST COVE,2020-07-06,10.32880279,21320765326.801758,100.0
Harris,FOREST COVE,2020-07-13,10.2635248331829,18345300634.95726,86.0
Harris,FOREST COVE,2020-07-20,10.1549044137629,14285795000.666622,67.0
Harris,FOREST COVE,2020-07-27,10.0672538011487,11674916984.171698,55.0
Harris,FOREST COVE,2020-08-03,10.0110578987431,10257886719.815014,48.0
Harris,FOREST COVE,2020-08-10,9.9963392518585,9916062418.65263,47.0
Harris,FOREST COVE,2020-08-17,10.0207860432728,10490254951.723713,49.0
Harris,FOREST COVE,2020-08-24,10.0687264084079,11714571526.197039,55.0
Harris,FOREST COVE,2020-08-31,10.1238205772205,13299048725.987612,62.0
Harris,FOREST COVE,2020-09-07,10.1697287796674,14781849616.761679,69.0
Harris,FOREST COVE,2020-09-14,10.1946086906867,15653400271.584694,73.0
Harris,FOREST COVE,2020-09-21,10.2046077651424,16017980666.610397,75.0
Harris,FOREST COVE,2020-09-28,10.2103709028796,16231957722.850065,76.0
Harris,FOREST COVE,2020-10-05,10.2225430037438,16693330960.224325,78.0
Harris,FOREST COVE,2020-10-12,10.2515938657266,17848177063.29424,84.0
Harris,FOREST COVE,2020-10-19,10.3015033773816,20021811919.08042,94.0
Harris,FOREST COVE,2020-10-26,10.3679998399632,23334572024.057182,109.0
Harris,FOREST COVE,2020-11-02,10.4462777348372,27943302667.87996,131.0
Harris,FOREST COVE,2020-11-09,10.5315315433696,34004120253.92675,159.0
Harris,FOREST COVE,2020-11-16,10.6188503543908,41576732413.51794,195.0
Harris,FOREST COVE,2020-11-23,10.7029016865894,50454706779.53459,237.0
Harris,FOREST COVE,2020-11-30,10.7782476661187,60013321804.75808,281.0
Harris,FOREST COVE,2020-12-07,10.8394504191318,69095604248.02722,324.0
Harris,FOREST COVE,2020-12-14,10.8812307864465,76073042582.7311,357.0
Harris,FOREST COVE,2020-12-21,10.9021410915614,79825397816.84988,374.0
Harris,FOREST COVE,2020-12-28,10.9046685049595,80291302829.70389,377.0
Harris,FOREST COVE,2021-01-04,10.8914795892412,77889620751.1976,365.0
Harris,FOREST COVE,2021-01-11,10.8652409070069,73323115018.36494,344.0
Harris,FOREST COVE,2021-01-18,10.8285488296979,67382765271.00892,316.0
Harris,FOREST COVE,2021-01-25,10.7837189641192,60774159892.89334,285.0
Harris,FOREST COVE,2021-02-01,10.7329967259166,54075024629.217514,254.0
Harris,FOREST COVE,2021-02-08,10.6786275307358,47711989998.5797,224.0
Harris,FOREST COVE,2021-02-15,10.6228655534076,41962905733.33377,197.0
Harris,FOREST COVE,2021-02-22,10.5687281127553,37044873214.53489,174.0
Harris,FOREST COVE,2021-03-01,10.5205770624981,33157139960.260544,156.0
Harris,FOREST COVE,2021-03-08,10.4829111186208,30402627511.34283,143.0
Harris,FOREST COVE,2021-03-15,10.4602289971084,28855526116.17953,135.0
Harris,FOREST COVE,2021-03-22,10.4567714716852,28626712190.513348,134.0
Harris,FOREST COVE,2021-03-29,10.4745720721789,29824424501.17418,140.0
Harris,FOREST COVE,2021-04-05,10.5145436624096,32699692027.936935,153.0
Harris,FOREST COVE,2021-04-12,10.5775903066348,37808574779.15228,177.0
Harris,FOREST COVE,2021-04-19,10.6645448849509,46189672711.05601,217.0
Harris,FOREST COVE,2021-04-26,10.7649729638912,58206698126.14703,273.0
Harris,FOREST COVE,2021-05-03,10.8449608353497,69977888713.87155,328.0
Harris,FOREST COVE,2021-05-10,10.8676601426138,73732700864.90263,346.0
Harris,FOREST COVE,2021-05-17,10.7962225289708,62549310827.603226,293.0
Harris,FOREST COVE,2021-05-24,10.6041152654366,40189746368.83978,189.0
Harris,FOREST COVE,2021-05-31,10.3326548866671,21510717001.890923,101.0
Harris,FOREST COVE,2021-06-07,10.050569828485,11234915969.048279,53.0
Harris,FOREST COVE,2021-06-14,9.82666515939968,6709113814.792882,31.0
Harris,FOREST COVE,2021-06-21,9.72921032355173,5360562001.796074,25.0
Harris,FOREST COVE,2021-06-28,9.78701408787792,6123702557.982132,29.0
Harris,FOREST COVE,2021-07-05,9.96309134369738,9185257666.029596,43.0
Harris,FOREST COVE,2021-07-12,10.2142192993093,16376432493.517511,77.0
Harris,FOREST COVE,2021-07-19,10.4971751630127,31417756036.288494,147.0
Harris,FOREST COVE,2021-07-26,10.7725248951136,59227703706.92227,278.0
Harris,FOREST COVE,2021-08-02,11.0202130752899,104764242048.19814,491.0
Harris,FOREST COVE,2021-08-09,11.2263635766297,168408332861.1586,790.0
Harris,FOREST COVE,2021-08-16,11.3771029331827,238288417556.0964,1118.0
Harris,FOREST COVE,2021-08-23,11.45883941833,287633468482.6771,1349.0
Harris,FOREST COVE,2021-08-30,11.4697699132939,294964610717.97784,1383.0
Harris,FOREST COVE,2021-09-06,11.4239071077901,265403782322.41974,1245.0
Harris,FOREST COVE,2021-09-13,11.3363727397852,216956536815.57886,1018.0
Harris,FOREST COVE,2021-09-20,11.2222885472456,166835530731.65115,783.0
Harris,FOREST COVE,2021-09-27,11.0934898847497,124019473912.83334,582.0
Harris,FOREST COVE,2021-10-04,10.9415308612459,87403910016.5864,410.0
Harris,FOREST COVE,2021-10-11,10.7502364988253,56264763642.8933,264.0
Harris,FOREST COVE,2021-10-18,10.5034166048416,31872534863.365902,149.0
Harris,FOREST COVE,2021-10-25,10.1854644365261,15327256894.977606,72.0
Harris,FOREST COVE,2021-11-01,9.81755808508239,6569889801.466316,31.0
Harris,FOREST COVE,2021-11-08,9.47893859075653,3012580015.227972,14.0
Harris,FOREST COVE,2021-11-15,9.25396599727756,1794593115.1682286,8.0
Harris,FOREST COVE,2021-11-22,9.22700034837451,1686554378.2779534,8.0
Harris,FOREST COVE,2021-11-29,9.46601345572926,2924242978.1477294,14.0
Harris,FOREST COVE,2021-12-06,9.91625781474346,8246275019.2647505,39.0
Harris,FOREST COVE,2021-12-13,10.467350360856,29332586554.199406,138.0
Harris,FOREST COVE,2021-12-20,11.0086317566076,102007418402.82822,478.0
Harris,FOREST COVE,2021-12-27,11.4294892716869,268837143179.78232,1261.0
Harris,FOREST COVE,2022-01-03,11.6550231185778,451879998433.36664,2119.0
Harris,FOREST COVE,2022-01-10,11.7097318834568,512544861009.25415,2404.0
Harris,FOREST COVE,2022-01-17,11.6352696826029,431787119209.4519,2025.0
Harris,FOREST COVE,2022-01-24,11.4732906322953,297365535281.8308,1395.0
Harris,FOREST COVE,2022-01-31,11.2639789246426,183644922233.84314,861.0
Harris,FOREST COVE,2022-02-07,11.0340500863558,108155867820.88562,507.0
Harris,FOREST COVE,2022-02-14,10.8029878541487,63531316389.14264,298.0
Harris,FOREST COVE,2022-02-21,10.5902067469843,38923039500.84028,183.0
Harris,FOREST COVE,2022-02-28,10.4150790706017,26006330089.65288,122.0
Harris,FOREST COVE,2022-03-07,10.2884762739756,19430155396.775307,91.0
Harris,FOREST COVE,2022-03-14,10.2025188609906,15941121099.608084,75.0
Harris,FOREST COVE,2022-03-21,10.1468232893177,14022430278.634354,66.0
Harris,FOREST COVE,2022-03-28,10.1110060166281,12912371620.286575,61.0
Harris,FOREST COVE,2022-04-04,10.085145630253,12165938878.773872,57.0
Harris,FOREST COVE,2022-04-11,10.0645624820581,11602791337.960258,54.0
Harris,FOREST COVE,2022-04-18,10.0478977583016,11166003465.46883,52.0
Harris,FOREST COVE,2022-04-25,10.2614905288518,18259569279.444504,86.0
Harris,FOREST COVE,2022-05-02,10.9208110196253,83331849267.69574,391.0
Harris,FOREST COVE,2022-05-09,10.65959867,45666599113.60254,214.0
Harris,FOREST COVE,2022-05-16,10.73013289,53719614815.96299,252.0
Harris,FOREST COVE,2022-05-23,10.92356197,83861373288.31816,393.0
Harris,FOREST COVE,2022-05-30,11.4818953433528,303316016264.5834,1423.0
Harris,FOREST COVE,2022-06-06,11.72598188,532086058661.16754,2496.0
Harris,FOREST COVE,2022-06-13,11.83897145,690194429792.2201,3237.0
Harris,FOREST COVE,2022-06-20,11.6928545,493008605517.9122,2312.0
Harris,FOREST COVE,2022-06-27,11.66579567,463228925172.9355,2173.0
Harris,FOREST COVE,2022-07-04,11.5333191,341443696908.2479,1601.0
Harris,FOREST COVE,2022-07-11,11.55257181,356920760765.3967,1674.0
Harris,FOREST COVE,2022-07-18,11.59771321,396016435119.2739,1857.0
Harris,FOREST COVE,2022-07-25,11.72361677,529196264596.66064,2482.0
Harris,FOREST COVE,2022-07-25,11.72361677,529196264596.66064,2482.0
Harris,FOREST COVE,2022-08-01,11.53786938,345039948248.9909,1618.0
Harris,FOREST COVE,2022-08-08,11.20793872,161413078300.63458,757.0
Harris,FOREST COVE,2022-08-15,11.08020279,120282595254.02419,564.0
Harris,FOREST COVE,2022-08-22,11.25284299,178995861530.13998,840.0
Harris,FOREST COVE,2022-08-29,11.28525187,192864310954.51773,905.0
Harris,FOREST COVE,2022-09-05,11.12578052,133592021008.5457,627.0
Harris,FOREST COVE,2022-09-12,10.79521759,62404741709.0028,293.0
Harris,FOREST COVE,2022-09-19,11.28043743,190738090258.28647,895.0
Harris,FOREST COVE,2022-09-26,10.73828749,54737819103.286446,257.0
Harris,FOREST COVE,2022-10-03,10.23044088,16999685231.632526,80.0
Harris,FOREST COVE,2022-10-10,9.707185745,5095487552.362344,24.0
Harris,FOREST COVE,2022-10-17,9.976084269,9464207837.677837,44.0
Harris,FOREST COVE,2022-10-24,10.5940536621061,39269345421.99981,184.0
Harris,FOREST COVE,2022-10-31,10.94129869,87357196893.75089,410.0
Harris,FOREST COVE,2022-11-07,10.17816552,15071813795.596825,71.0
Harris,FOREST COVE,2022-11-14,9.748781932,5607663332.671877,26.0
Harris,FOREST COVE,2022-11-21,9.97577291,9457425089.220715,44.0
Harris,FOREST COVE,2022-11-21,9.97577291,9457425089.220715,44.0
Harris,FOREST COVE,2022-11-28,10.66393014,46124337363.17612,216.0
Harris,FOREST COVE,2022-12-05,11.1198932,131793259787.37093,618.0
Harris,FOREST COVE,2022-12-05,11.1198932,131793259787.37093,618.0
Harris,FOREST COVE,2022-12-12,11.30608068,202339503505.1576,949.0
Harris,FOREST COVE,2022-12-19,11.45174412,282972427211.29346,1327.0
Harris,FOREST COVE,2022-12-26,11.59877101,396982177896.4707,1862.0
Harris,FOREST COVE,2023-01-02,11.41432883,259614431231.2112,1218.0
Harris,FOREST COVE,2023-01-09,11.42537353,266301449288.55624,1249.0
Harris,FOREST COVE,2023-01-16,11.15477322,142814801308.6285,670.0
Harris,FOREST COVE,2023-01-16,11.15477322,142814801308.6285,670.0
Harris,FOREST COVE,2023-01-23,10.7202234,52507748934.56294,246.0
Harris,FOREST COVE,2023-01-23,10.7202234,52507748934.56294,246.0
Harris,FOREST COVE,2023-01-30,10.81974152,66030033863.35182,310.0
Harris,FOREST COVE,2023-01-30,10.81974152,66030033863.35182,310.0
Harris,FOREST COVE,2023-02-06,11.15015242,141303337583.08624,663.0
Harris,FOREST COVE,2023-02-13,10.92331744,83814168337.73845,393.0
Harris,FOREST COVE,2023-02-20,10.86437883,73177712579.74628,343.0
Harris,FOREST COVE,2023-02-27,11.09381797,124113199103.52188,582.0
Harris,FOREST COVE,2023-03-06,11.11257715,129591688950.02748,608.0
Harris,FOREST COVE,2023-03-13,11.11292321,129694992984.66475,608.0
Harris,FOREST COVE,2023-03-20,11.71040362,513338243220.50665,2408.0
Harris,FOREST COVE,2023-03-27,11.38552059,242952062341.443,1140.0
Harris,FOREST COVE,2023-04-03,10.92601631,84336642993.31767,396.0
Harris,FOREST COVE,2023-04-10,10.87844608,75586820940.20148,355.0
Harris,FOREST COVE,2023-04-17,10.57847555,37885720416.729004,178.0
Harris,FOREST COVE,2023-04-24,10.9009511,79606971077.8486,373.0
Harris,FOREST COVE,2023-04-24,10.9009511,79606971077.8486,373.0
Harris,FOREST COVE,2023-05-01,10.49750193,31441403927.537926,147.0
Harris,FOREST COVE,2023-05-01,10.49750193,31441403927.537926,147.0
Harris,FOREST COVE,2023-05-08,10.96441279,92132486034.4519,432.0
Harris,FOREST COVE,2023-05-15,10.3898179799442,24536803218.310284,115.0
Harris,FWSD23,2020-07-06,11.43656529,273253221036.44595,100.0
Harris,FWSD23,2020-07-13,11.2792259686945,190206769142.46628,70.0
Harris,FWSD23,2020-07-20,11.1483153956801,140706900241.02814,51.0
Harris,FWSD23,2020-07-27,11.0344303713855,108250614753.928,40.0
Harris,FWSD23,2020-08-03,10.9460836701709,88325004894.03949,32.0
Harris,FWSD23,2020-08-10,10.8911173330261,77824678100.96945,28.0
Harris,FWSD23,2020-08-17,10.8667173635849,73572813391.15965,27.0
Harris,FWSD23,2020-08-24,10.8615376619435,72700544226.86647,27.0
Harris,FWSD23,2020-08-31,10.8639927723375,73112691574.2901,27.0
Harris,FWSD23,2020-09-07,10.8624973169736,72861367319.93953,27.0
Harris,FWSD23,2020-09-14,10.8496601261002,70739197083.37787,26.0
Harris,FWSD23,2020-09-21,10.833552802554,68163644466.57906,25.0
Harris,FWSD23,2020-09-28,10.8258094873912,66959081457.91647,25.0
Harris,FWSD23,2020-10-05,10.838064321668,68875429751.3023,25.0
Harris,FWSD23,2020-10-12,10.8815587638287,76130514325.82716,28.0
Harris,FWSD23,2020-10-19,10.957058647914,90585492092.92491,33.0
Harris,FWSD23,2020-10-26,11.0539830652586,113235620763.55518,41.0
Harris,FWSD23,2020-11-02,11.161183852362,144938530024.09763,53.0
Harris,FWSD23,2020-11-09,11.2675128457235,185145365637.93323,68.0
Harris,FWSD23,2020-11-16,11.3646334907632,231543978226.70032,85.0
Harris,FWSD23,2020-11-23,11.4554556685842,285401117042.65155,104.0
Harris,FWSD23,2020-11-30,11.5457008692103,351318378175.9645,129.0
Harris,FWSD23,2020-12-07,11.6410905826655,437613370540.4734,160.0
Harris,FWSD23,2020-12-14,11.7469416534057,558395170423.8757,204.0
Harris,FWSD23,2020-12-21,11.8591137299615,722959102221.7826,265.0
Harris,FWSD23,2020-12-28,11.963924976477,920290579621.6843,337.0
Harris,FWSD23,2021-01-04,12.04727205342,1114992775501.3577,408.0
Harris,FWSD23,2021-01-11,12.0950516212585,1244662546482.4424,455.0
Harris,FWSD23,2021-01-18,12.0979472638856,1252989016010.324,459.0
Harris,FWSD23,2021-01-25,12.0657902588953,1163563954275.4937,426.0
Harris,FWSD23,2021-02-01,12.0131988073071,1030857909037.4847,377.0
Harris,FWSD23,2021-02-08,11.9547911101402,901137598171.8752,330.0
Harris,FWSD23,2021-02-15,11.9051399911967,803785173865.1011,294.0
Harris,FWSD23,2021-02-22,11.8726193833725,745794855679.1826,273.0
Harris,FWSD23,2021-03-01,11.8531629646764,713120571315.1263,261.0
Harris,FWSD23,2021-03-08,11.8412174924591,693773157088.264,254.0
Harris,FWSD23,2021-03-15,11.8312297240715,678000047153.7394,248.0
Harris,FWSD23,2021-03-22,11.8180189657983,657686558139.9757,241.0
Harris,FWSD23,2021-03-29,11.8005283511499,631725417567.4679,231.0
Harris,FWSD23,2021-04-05,11.7802664198687,602929342317.3372,221.0
Harris,FWSD23,2021-04-12,11.7587803908455,573826222833.3434,210.0
Harris,FWSD23,2021-04-19,11.7376150433527,546531305271.0953,200.0
Harris,FWSD23,2021-04-26,11.7164457882077,520530028406.2708,190.0
Harris,FWSD23,2021-05-03,11.689745099428,489491437704.7298,179.0
Harris,FWSD23,2021-05-10,11.6510874570743,447803472576.2395,164.0
Harris,FWSD23,2021-05-17,11.5940473412074,392687738841.1833,144.0
Harris,FWSD23,2021-05-24,11.5142730227835,326793208837.31915,120.0
Harris,FWSD23,2021-05-31,11.4282708009876,268083942058.98166,98.0
Harris,FWSD23,2021-06-07,11.3646058622846,231529248579.80646,85.0
Harris,FWSD23,2021-06-14,11.351989971653,224900267324.03876,82.0
Harris,FWSD23,2021-06-21,11.4190935644898,262478396645.6069,96.0
Harris,FWSD23,2021-06-28,11.576017421204,376718910309.58984,138.0
Harris,FWSD23,2021-07-05,11.785077330248,609645440724.1787,223.0
Harris,FWSD23,2021-07-12,12.0010081410412,1002324026906.8138,367.0
Harris,FWSD23,2021-07-19,12.1785447030027,1508497875958.2026,552.0
Harris,FWSD23,2021-07-26,12.2769039591849,1891925187978.2146,692.0
Harris,FWSD23,2021-08-02,12.2963715149812,1978661552189.5625,724.0
Harris,FWSD23,2021-08-09,12.2592841540366,1816703923116.4438,665.0
Harris,FWSD23,2021-08-16,12.1881897188035,1542374082187.0774,564.0
Harris,FWSD23,2021-08-23,12.1056171639147,1275314107629.735,467.0
Harris,FWSD23,2021-08-30,12.0286068291303,1068087491767.488,391.0
Harris,FWSD23,2021-09-06,11.9611286873942,914384145859.048,335.0
Harris,FWSD23,2021-09-13,11.905248926691,803986815196.8813,294.0
Harris,FWSD23,2021-09-20,11.8630337350049,729514175051.1272,267.0
Harris,FWSD23,2021-09-27,11.8355909584141,684842901218.7574,251.0
Harris,FWSD23,2021-10-04,11.8107172178653,646721378978.6492,237.0
Harris,FWSD23,2021-10-11,11.7664638832681,584068632845.9497,214.0
Harris,FWSD23,2021-10-18,11.6806589876835,479356905046.9521,175.0
Harris,FWSD23,2021-10-25,11.5311341725433,339730213887.7297,124.0
Harris,FWSD23,2021-11-01,11.3144979711727,206299402991.36035,75.0
Harris,FWSD23,2021-11-08,11.0899081516998,123000861059.38258,45.0
Harris,FWSD23,2021-11-15,10.9295307922123,85021897301.16678,31.0
Harris,FWSD23,2021-11-22,10.905531970798,80451097083.58723,29.0
Harris,FWSD23,2021-11-29,11.0823594144945,120881381437.39032,44.0
Harris,FWSD23,2021-12-06,11.427749198249,267762157220.6969,98.0
Harris,FWSD23,2021-12-13,11.8435570273344,697520582498.5621,255.0
Harris,FWSD23,2021-12-20,12.2303728109547,1699702099868.9065,622.0
Harris,FWSD23,2021-12-27,12.4888040518081,3081797168513.733,1128.0
Harris,FWSD23,2022-01-03,12.5521884937177,3566058749322.139,1305.0
Harris,FWSD23,2022-01-10,12.4544729205209,2847560241269.983,1042.0
Harris,FWSD23,2022-01-17,12.2488721070697,1773667086767.7988,649.0
Harris,FWSD23,2022-01-24,11.9886008282164,974093910124.9072,356.0
Harris,FWSD23,2022-01-31,11.724400435698,530152038543.53284,194.0
Harris,FWSD23,2022-02-07,11.478957164515,301270885897.9058,110.0
Harris,FWSD23,2022-02-14,11.2571833882254,180793739713.7578,66.0
Harris,FWSD23,2022-02-21,11.0637095664521,115800268522.3211,42.0
Harris,FWSD23,2022-02-28,10.9031657588535,80013958910.38937,29.0
Harris,FWSD23,2022-03-07,10.7798245323237,60231618354.74319,22.0
Harris,FWSD23,2022-03-14,10.6969436087297,49767246015.525246,18.0
Harris,FWSD23,2022-03-21,10.6576018533284,45457113343.87071,17.0
Harris,FWSD23,2022-03-28,10.6648781313763,46225128953.3996,17.0
Harris,FWSD23,2022-04-04,10.7210574001787,52608679405.39717,19.0
Harris,FWSD23,2022-04-11,10.8202480888448,66107097410.25904,24.0
Harris,FWSD23,2022-04-18,10.9517437594836,89483664219.20715,33.0
Harris,FWSD23,2022-04-25,11.5213627106723,332171762355.1238,122.0
Harris,FWSD23,2022-05-02,11.233615763889,171244157780.0352,63.0
Harris,FWSD23,2022-05-09,11.34689969,222279642692.88434,81.0
Harris,FWSD23,2022-05-16,11.33091059,214244948078.4279,78.0
Harris,FWSD23,2022-05-23,11.49931064,315726212668.3256,116.0
Harris,FWSD23,2022-05-30,11.846561532993,702362850933.3702,257.0
Harris,FWSD23,2022-06-06,12.24967724,1776958315110.0583,650.0
Harris,FWSD23,2022-06-13,12.3186248,2082690806722.9365,762.0
Harris,FWSD23,2022-06-20,12.35467772,2262964390250.1235,828.0
