County,Date,cases_daily,deaths_daily
Potter,2022-12-28,39,
Potter,2022-12-29,45,
Potter,2022-12-30,33,
Potter,2022-12-31,32,
Potter,2023-01-01,25,
Potter,2023-01-02,18,2
Potter,2023-01-03,25,
Potter,2023-01-04,43,
Potter,2023-01-05,26,
Potter,2023-01-06,28,
Potter,2023-01-07,26,
Potter,2023-01-08,16,
Potter,2023-01-09,13,
Potter,2023-01-10,31,
Potter,2023-01-11,21,
Potter,2023-01-12,21,
Potter,2023-01-13,17,
Potter,2023-01-14,29,
Potter,2023-01-15,13,
Potter,2023-01-16,11,
Potter,2023-01-17,27,
Potter,2023-01-18,21,
Potter,2023-01-19,18,
Potter,2023-01-20,28,
Potter,2023-01-21,17,
Potter,2023-01-22,10,
Potter,2023-01-23,26,
Potter,2023-01-24,29,
Potter,2023-01-25,26,
Potter,2023-01-26,19,
Potter,2023-01-27,25,
Potter,2023-01-28,18,
Potter,2023-01-29,16,
Potter,2023-01-30,14,
Potter,2023-01-31,24,
Potter,2023-02-01,32,
Potter,2023-02-02,30,7
Potter,2023-02-03,30,
Potter,2023-02-04,26,
Potter,2023-02-05,16,
Potter,2023-02-06,31,
Potter,2023-02-07,33,
Potter,2023-02-08,33,
Potter,2023-02-09,35,
Potter,2023-02-10,30,
Potter,2023-02-11,26,
Potter,2023-02-12,12,
Potter,2023-02-13,16,
Potter,2023-02-14,32,
Potter,2023-02-15,31,
Potter,2023-02-16,25,
Potter,2023-02-17,13,
Potter,2023-02-18,15,
Potter,2023-02-19,13,
Potter,2023-02-20,11,
Potter,2023-02-21,19,
Potter,2023-02-22,20,
Potter,2023-02-23,23,
Potter,2023-02-24,18,
Potter,2023-02-25,14,
Potter,2023-02-26,9,
Potter,2023-02-27,15,
Potter,2023-02-28,21,
Potter,2023-03-01,8,
Potter,2023-03-02,21,1
Potter,2023-03-03,14,
Potter,2023-03-04,25,
Potter,2023-03-05,4,
Potter,2023-03-06,15,
Potter,2023-03-07,23,
Potter,2023-03-08,16,
Potter,2023-03-09,12,
Potter,2023-03-10,8,
Potter,2023-03-11,9,
Potter,2023-03-12,17,
Potter,2023-03-13,2,
Potter,2023-03-14,7,
Potter,2023-03-15,12,
Potter,2023-03-16,7,
Potter,2023-03-17,6,
Potter,2023-03-18,12,
Potter,2023-03-19,3,
Potter,2023-03-20,10,
Potter,2023-03-21,15,
Potter,2023-03-22,14,
Potter,2023-03-23,8,
Potter,2023-03-24,8,
Potter,2023-03-25,9,
Potter,2023-03-26,6,
Potter,2023-03-27,8,
Potter,2023-03-28,5,
Potter,2023-03-29,9,
Potter,2023-03-30,15,
Potter,2023-03-31,9,
Potter,2023-04-01,9,
Potter,2023-04-02,4,2
Potter,2023-04-03,5,
Potter,2023-04-04,10,
Potter,2023-04-05,6,
Potter,2023-04-06,10,
Potter,2023-04-07,7,
Potter,2023-04-08,4,
Potter,2023-04-09,2,
Potter,2023-04-10,2,
Potter,2023-04-11,18,
Potter,2023-04-12,5,
Potter,2023-04-13,12,
Potter,2023-04-14,7,
Potter,2023-04-15,8,
Potter,2023-04-16,6,
Potter,2023-04-17,2,
Potter,2023-04-18,7,
Potter,2023-04-19,5,
Potter,2023-04-20,5,
Potter,2023-04-21,4,
Potter,2023-04-22,3,
Potter,2023-04-23,4,
Potter,2023-04-24,3,
Potter,2023-04-25,6,
Potter,2023-04-26,5,
Potter,2023-04-27,4,
Potter,2023-04-28,2,
Potter,2023-04-29,2,
Potter,2023-04-30,3,
Potter,2023-05-01,2,
Potter,2023-05-02,3,
Potter,2023-05-03,5,
Potter,2023-05-04,6,
Potter,2023-05-05,8,
Potter,2023-05-06,3,
Potter,2023-05-07,2,
Potter,2023-05-08,2,
