"UID","FIPS","County","State","Lat","Long","Population","Date","Cases","Deaths","Cases_100k","Cases_Capita","Deaths_100k","Deaths_Capita"
84048289,48289,"Leon","Texas",31.29872538,-95.9936328,17404,2020-05-01,6,0,34.4748333716387,2900.66666666667,0,Inf
84048291,48291,"Liberty","Texas",30.15152688,-94.81205615,88219,2020-05-01,43,0,48.7423344177558,2051.60465116279,0,Inf
84048293,48293,"Limestone","Texas",31.5454767,-96.58095444,23437,2020-05-01,12,1,51.2010922899689,1953.08333333333,4.26675769083074,23437
84048295,48295,"Lipscomb","Texas",36.27783108,-100.2733151,3233,2020-05-01,2,0,61.8620476337767,1616.5,0,Inf
84048297,48297,"Live Oak","Texas",28.35101362,-98.1246786,12207,2020-05-01,5,0,40.9601048578684,2441.4,0,Inf
84048299,48299,"Llano","Texas",30.70645047,-98.68475262,21795,2020-05-01,3,0,13.7646249139711,7265,0,Inf
84048301,48301,"Loving","Texas",31.84947612,-103.5818571,169,2020-05-01,0,0,0,Inf,0,Inf
84048303,48303,"Lubbock","Texas",33.61008596,-101.8204789,310569,2020-05-01,535,28,172.264456529789,580.502803738318,9.01570987445624,11091.75
84048305,48305,"Lynn","Texas",33.17657705,-101.8162849,5951,2020-05-01,5,0,84.0194925222652,1190.2,0,Inf
84048307,48307,"McCulloch","Texas",31.1925468,-99.34682807,7984,2020-05-01,3,0,37.5751503006012,2661.33333333333,0,Inf
84048309,48309,"McLennan","Texas",31.55255453,-97.20217694,256623,2020-05-01,89,4,34.6812249876278,2883.40449438202,1.55870674101698,64155.75
84048311,48311,"McMullen","Texas",28.35251708,-98.56769164,743,2020-05-01,0,0,0,Inf,0,Inf
84048313,48313,"Madison","Texas",30.96694679,-95.93003775,14284,2020-05-01,1,0,7.0008401008121,14284,0,Inf
84048315,48315,"Marion","Texas",32.79868409,-94.3566123,9854,2020-05-01,14,0,142.074284554496,703.857142857143,0,Inf
84048317,48317,"Martin","Texas",32.30600051,-101.9513518,5771,2020-05-01,2,0,34.6560388147635,2885.5,0,Inf
84048319,48319,"Mason","Texas",30.71780434,-99.22629416,4274,2020-05-01,21,0,491.343004211511,203.52380952381,0,Inf
84048321,48321,"Matagorda","Texas",28.81955746,-96.01230294,36643,2020-05-01,60,3,163.742051687908,610.716666666667,8.18710258439538,12214.3333333333
84048323,48323,"Maverick","Texas",28.7429195,-100.3157686,58722,2020-05-01,24,0,40.8705425564524,2446.75,0,Inf
84048325,48325,"Medina","Texas",29.3557301,-99.11030298,51584,2020-05-01,20,2,38.7717121588089,2579.2,3.87717121588089,25792
84048327,48327,"Menard","Texas",30.88990665,-99.8204794,2138,2020-05-01,0,0,0,Inf,0,Inf
84048329,48329,"Midland","Texas",31.86904128,-102.0315682,176832,2020-05-01,79,3,44.6751719145856,2238.37974683544,1.69652551574376,58944
84048331,48331,"Milam","Texas",30.7858183,-96.97718698,24823,2020-05-01,16,0,64.456350964831,1551.4375,0,Inf
84048333,48333,"Mills","Texas",31.49557106,-98.59272068,4873,2020-05-01,0,0,0,Inf,0,Inf
84048335,48335,"Mitchell","Texas",32.30623474,-100.9212058,8545,2020-05-01,1,0,11.7027501462844,8545,0,Inf
84048337,48337,"Montague","Texas",33.67521893,-97.72500958,19818,2020-05-01,6,0,30.2755071147442,3303,0,Inf
84048339,48339,"Montgomery","Texas",30.30079133,-95.50572772,607391,2020-05-01,629,7,103.557675368914,965.64546899841,1.15247015513895,86770.1428571429
84048341,48341,"Moore","Texas",35.83769242,-101.8930281,20940,2020-05-01,350,0,1671.44221585482,59.8285714285714,0,Inf
84048343,48343,"Morris","Texas",33.11304005,-94.73255695,12388,2020-05-01,5,0,40.3616402970617,2477.6,0,Inf
84048345,48345,"Motley","Texas",34.07408766,-100.779722,1200,2020-05-01,1,0,83.3333333333333,1200,0,Inf
84048347,48347,"Nacogdoches","Texas",31.62017125,-94.61803994,65204,2020-05-01,160,6,245.383718790258,407.525,9.20188945463468,10867.3333333333
84048349,48349,"Navarro","Texas",32.04620681,-96.47428766,50113,2020-05-01,31,2,61.8601959571369,1616.54838709677,3.99098038433141,25056.5
84048351,48351,"Newton","Texas",30.78548982,-93.74408813,13595,2020-05-01,2,0,14.7112909157779,6797.5,0,Inf
84048353,48353,"Nolan","Texas",32.30365282,-100.4060208,14714,2020-05-01,1,0,6.79624847084409,14714,0,Inf
84048355,48355,"Nueces","Texas",27.736286,-97.5433285,362294,2020-05-01,102,0,28.1539302334568,3551.90196078431,0,Inf
84048357,48357,"Ochiltree","Texas",36.27829105,-100.8158184,9836,2020-05-01,19,0,193.16795445303,517.684210526316,0,Inf
84048359,48359,"Oldham","Texas",35.40425596,-102.6027606,2112,2020-05-01,3,1,142.045454545455,704,47.3484848484849,2112
84048361,48361,"Orange","Texas",30.11879481,-93.89412775,83396,2020-05-01,71,0,85.135977744736,1174.59154929577,0,Inf
84048363,48363,"Palo Pinto","Texas",32.75310985,-98.31319001,29189,2020-05-01,7,1,23.9816369180171,4169.85714285714,3.42594813114529,29189
84048365,48365,"Panola","Texas",32.1639596,-94.30552481,23194,2020-05-01,128,3,551.866862119514,181.203125,12.9343795809261,7731.33333333333
84048367,48367,"Parker","Texas",32.77757172,-97.80500621,142878,2020-05-01,30,0,20.9969344475707,4762.6,0,Inf
84048369,48369,"Parmer","Texas",34.52993409,-102.7844668,9605,2020-05-01,8,0,83.2899531494014,1200.625,0,Inf
84048371,48371,"Pecos","Texas",30.78097267,-102.7241261,15823,2020-05-01,11,0,69.5190545408582,1438.45454545455,0,Inf
84048373,48373,"Polk","Texas",30.79472531,-94.8276624,51353,2020-05-01,20,0,38.9461180456838,2567.65,0,Inf
84048375,48375,"Potter","Texas",35.40133773,-101.893964,117415,2020-05-01,572,2,487.160924924413,205.270979020979,1.70335987735809,58707.5
84048377,48377,"Presidio","Texas",29.99954402,-104.2408079,6704,2020-05-01,0,0,0,Inf,0,Inf
84048379,48379,"Rains","Texas",32.87109387,-95.79232691,12514,2020-05-01,2,0,15.9821000479463,6257,0,Inf
84048381,48381,"Randall","Texas",34.96585996,-101.8971322,137713,2020-05-01,234,3,169.918598825093,588.517094017094,2.17844357468068,45904.3333333333
84048383,48383,"Reagan","Texas",31.36607041,-101.5232659,3849,2020-05-01,0,0,0,Inf,0,Inf
84048385,48385,"Real","Texas",29.83321503,-99.82018052,3452,2020-05-01,0,0,0,Inf,0,Inf
84048387,48387,"Red River","Texas",33.61886692,-95.04841765,12023,2020-05-01,1,0,8.31739166597355,12023,0,Inf
84048389,48389,"Reeves","Texas",31.32323325,-103.6903896,15976,2020-05-01,5,0,31.2969454181272,3195.2,0,Inf
84048391,48391,"Refugio","Texas",28.3238976,-97.15766311,6948,2020-05-01,0,0,0,Inf,0,Inf
84048393,48393,"Roberts","Texas",35.83809685,-100.813175,854,2020-05-01,2,0,234.192037470726,427,0,Inf
84048395,48395,"Robertson","Texas",31.02539637,-96.51272246,17074,2020-05-01,4,0,23.4274335246574,4268.5,0,Inf
84048397,48397,"Rockwall","Texas",32.89779518,-96.40771592,104915,2020-05-01,75,0,71.4864414049469,1398.86666666667,0,Inf
84048399,48399,"Runnels","Texas",31.8314342,-99.97616148,10264,2020-05-01,1,0,9.74279033515199,10264,0,Inf
84048401,48401,"Rusk","Texas",32.10773545,-94.76176432,54406,2020-05-01,36,1,66.169172517737,1511.27777777778,1.83803256993714,54406
84048403,48403,"Sabine","Texas",31.34318809,-93.85440451,10542,2020-05-01,1,0,9.48586605957124,10542,0,Inf
84048405,48405,"San Augustine","Texas",31.39457611,-94.17000399,8237,2020-05-01,19,1,230.666504795435,433.526315789474,12.1403423576545,8237
84048407,48407,"San Jacinto","Texas",30.57933681,-95.16260304,28859,2020-05-01,9,0,31.1861117848851,3206.55555555556,0,Inf
84048409,48409,"San Patricio","Texas",28.00880118,-97.51763891,66730,2020-05-01,12,0,17.9829162295819,5560.83333333333,0,Inf
84048411,48411,"San Saba","Texas",31.1577796,-98.81758731,6055,2020-05-01,0,0,0,Inf,0,Inf
84048413,48413,"Schleicher","Texas",30.89740592,-100.5384842,2793,2020-05-01,0,0,0,Inf,0,Inf
84048415,48415,"Scurry","Texas",32.74613808,-100.9162664,16703,2020-05-01,2,0,11.9738969047476,8351.5,0,Inf
84048417,48417,"Shackelford","Texas",32.73587756,-99.35401337,3265,2020-05-01,0,0,0,Inf,0,Inf
84048419,48419,"Shelby","Texas",31.79211404,-94.14550696,25274,2020-05-01,117,0,462.926327451136,216.017094017094,0,Inf
84048421,48421,"Sherman","Texas",36.27751473,-101.8933156,3022,2020-05-01,17,0,562.541363335539,177.764705882353,0,Inf
84048423,48423,"Smith","Texas",32.37474036,-95.2717568,232751,2020-05-01,144,2,61.868692293481,1616.32638888889,0.859287392965014,116375.5
84048425,48425,"Somervell","Texas",32.22236802,-97.77403489,9128,2020-05-01,0,0,0,Inf,0,Inf
84048427,48427,"Starr","Texas",26.56150059,-98.73892358,64633,2020-05-01,9,0,13.9247752695991,7181.44444444445,0,Inf
84048429,48429,"Stephens","Texas",32.73553157,-98.83631615,9366,2020-05-01,1,0,10.6769165065129,9366,0,Inf
84048431,48431,"Sterling","Texas",31.82781912,-101.0500746,1291,2020-05-01,0,0,0,Inf,0,Inf
84048433,48433,"Stonewall","Texas",33.17906744,-100.2538401,1350,2020-05-01,0,0,0,Inf,0,Inf
84048435,48435,"Sutton","Texas",30.49856623,-100.5382014,3776,2020-05-01,0,0,0,Inf,0,Inf
84048437,48437,"Swisher","Texas",34.53028891,-101.7349174,7397,2020-05-01,9,0,121.670947681493,821.888888888889,0,Inf
84048439,48439,"Tarrant","Texas",32.77143818,-97.29101614,2102515,2020-05-01,2246,38,106.824445961147,936.115316117542,1.80735928162225,55329.3421052632
84048441,48441,"Taylor","Texas",32.30163422,-99.89007449,138034,2020-05-01,319,2,231.102481997189,432.708463949843,1.44891838242752,69017
84048443,48443,"Terrell","Texas",30.22429013,-102.0766732,776,2020-05-01,0,0,0,Inf,0,Inf
84048445,48445,"Terry","Texas",33.17402785,-102.3354521,12337,2020-05-01,11,0,89.1626813649996,1121.54545454545,0,Inf
84048447,48447,"Throckmorton","Texas",33.17751417,-99.21226795,1501,2020-05-01,0,0,0,Inf,0,Inf
84048449,48449,"Titus","Texas",33.21339719,-94.96797273,32750,2020-05-01,17,0,51.9083969465649,1926.47058823529,0,Inf
84048451,48451,"Tom Green","Texas",31.40464436,-100.462443,119200,2020-05-01,53,1,44.4630872483221,2249.05660377358,0.838926174496644,119200
84048453,48453,"Travis","Texas",30.33432034,-97.7853562,1273954,2020-05-01,1683,21,132.108380679365,756.954248366013,1.6484111671222,60664.4761904762
84048455,48455,"Trinity","Texas",31.0879489,-95.1367187,14651,2020-05-01,8,0,54.6037813118558,1831.375,0,Inf
84048457,48457,"Tyler","Texas",30.77031716,-94.37690895,21672,2020-05-01,6,0,27.6854928017719,3612,0,Inf
84048459,48459,"Upshur","Texas",32.73706798,-94.93999853,41753,2020-05-01,15,0,35.925562235049,2783.53333333333,0,Inf
84048461,48461,"Upton","Texas",31.36868194,-102.0423217,3657,2020-05-01,0,0,0,Inf,0,Inf
84048463,48463,"Uvalde","Texas",29.35739637,-99.76229172,26741,2020-05-01,6,0,22.4374555925358,4456.83333333333,0,Inf
84048465,48465,"Val Verde","Texas",29.89149232,-101.1525205,49025,2020-05-01,13,0,26.5170831208567,3771.15384615385,0,Inf
84048467,48467,"Van Zandt","Texas",32.56483801,-95.83766469,56590,2020-05-01,15,1,26.5064499028097,3772.66666666667,1.76709666018731,56590
84048469,48469,"Victoria","Texas",28.79780988,-96.96813006,92084,2020-05-01,137,1,148.777203422962,672.14598540146,1.08596498848877,92084
84048471,48471,"Walker","Texas",30.73872995,-95.57440968,72971,2020-05-01,269,0,368.639596552055,271.267657992565,0,Inf
84048473,48473,"Waller","Texas",30.01058447,-95.99011759,55246,2020-05-01,33,0,59.7328313362053,1674.12121212121,0,Inf
84048475,48475,"Ward","Texas",31.50999644,-103.0927909,11998,2020-05-01,0,0,0,Inf,0,Inf
84048477,48477,"Washington","Texas",30.21498498,-96.40946246,35882,2020-05-01,144,4,401.31542277465,249.180555555556,11.1476506326292,8970.5
84048479,48479,"Webb","Texas",27.7610369,-99.33237355,276652,2020-05-01,363,11,131.211775082053,762.126721763085,3.97611439642583,25150.1818181818
84048481,48481,"Wharton","Texas",29.27765923,-96.22319248,41556,2020-05-01,37,0,89.0364808932525,1123.13513513514,0,Inf
84048483,48483,"Wheeler","Texas",35.40114335,-100.2699514,5056,2020-05-01,7,0,138.449367088608,722.285714285714,0,Inf
84048485,48485,"Wichita","Texas",33.98842886,-98.7041034,132230,2020-05-01,65,1,49.1567722907056,2034.30769230769,0.756258035241624,132230
84048487,48487,"Wilbarger","Texas",34.07945812,-99.24178437,12769,2020-05-01,1,0,7.83146683373796,12769,0,Inf
84048489,48489,"Willacy","Texas",26.47411727,-97.61535848,21358,2020-05-01,13,1,60.8671223897369,1642.92307692308,4.68208633767207,21358
84048491,48491,"Williamson","Texas",30.64655664,-97.6004854,590551,2020-05-01,306,4,51.8160158902449,1929.90522875817,0.677333541048953,147637.75
84048493,48493,"Wilson","Texas",29.1732598,-98.08693082,51070,2020-05-01,32,1,62.6590953593107,1595.9375,1.95809672997846,51070
84048495,48495,"Winkler","Texas",31.85008651,-103.0485163,8010,2020-05-01,3,0,37.4531835205993,2670,0,Inf
84048497,48497,"Wise","Texas",33.21570665,-97.65460265,69984,2020-05-01,17,2,24.2912665752172,4116.70588235294,2.85779606767261,34992
84048499,48499,"Wood","Texas",32.78722382,-95.38236368,45539,2020-05-01,9,0,19.7632798260831,5059.88888888889,0,Inf
84048501,48501,"Yoakum","Texas",33.17320212,-102.8276433,8713,2020-05-01,1,0,11.4771031791576,8713,0,Inf
84048503,48503,"Young","Texas",33.17659707,-98.68790885,18010,2020-05-01,4,1,22.2098833981122,4502.5,5.55247084952804,18010
84048505,48505,"Zapata","Texas",27.00156391,-99.16987152,14179,2020-05-01,7,0,49.368784822625,2025.57142857143,0,Inf
84048507,48507,"Zavala","Texas",28.86617238,-99.76050829,11840,2020-05-01,1,0,8.44594594594595,11840,0,Inf
84080048,80048,"Out of TX","Texas",0,0,0,2020-05-01,0,0,NA,NA,NA,NA
84090048,90048,"Unassigned","Texas",0,0,0,2020-05-01,0,0,NA,NA,NA,NA
84048001,48001,"Anderson","Texas",31.81534745,-95.65354823,57735,2020-05-02,32,0,55.4256516844202,1804.21875,0,Inf
84048003,48003,"Andrews","Texas",32.30468633,-102.6376548,18705,2020-05-02,20,0,106.923282544774,935.25,0,Inf
84048005,48005,"Angelina","Texas",31.25457347,-94.60901487,86715,2020-05-02,55,0,63.4261661765554,1576.63636363636,0,Inf
84048007,48007,"Aransas","Texas",28.10556197,-96.9995047,23510,2020-05-02,2,0,8.50701829008932,11755,0,Inf
84048009,48009,"Archer","Texas",33.61569967,-98.68754589,8553,2020-05-02,0,0,0,Inf,0,Inf
84048011,48011,"Armstrong","Texas",34.96507426,-101.3574874,1887,2020-05-02,2,0,105.988341282459,943.5,0,Inf
84048013,48013,"Atascosa","Texas",28.89333001,-98.52730485,51153,2020-05-02,19,1,37.1434715461459,2692.26315789474,1.95491955506031,51153
84048015,48015,"Austin","Texas",29.88548725,-96.27736949,30032,2020-05-02,13,0,43.2871603622802,2310.15384615385,0,Inf
84048017,48017,"Bailey","Texas",34.06854817,-102.8299707,7000,2020-05-02,0,0,0,Inf,0,Inf
84048019,48019,"Bandera","Texas",29.74619598,-99.24598147,23112,2020-05-02,6,0,25.9605399792316,3852,0,Inf
84048021,48021,"Bastrop","Texas",30.10370699,-97.31206354,88723,2020-05-02,83,2,93.5495869165831,1068.95180722892,2.2542069136526,44361.5
84048023,48023,"Baylor","Texas",33.61640794,-99.21352901,3509,2020-05-02,0,0,0,Inf,0,Inf
84048025,48025,"Bee","Texas",28.41761668,-97.74215593,32565,2020-05-02,6,0,18.4246890833717,5427.5,0,Inf
84048027,48027,"Bell","Texas",31.03736027,-97.4785025,362924,2020-05-02,193,3,53.179178009721,1880.43523316062,0.826619347301363,120974.666666667
84048029,48029,"Bexar","Texas",29.44928723,-98.52019748,2003554,2020-05-02,1477,39,73.7190013346284,1356.50236966825,1.94654099664895,51373.1794871795
84048031,48031,"Blanco","Texas",30.26640707,-98.3999852,11931,2020-05-02,6,0,50.2891626854413,1988.5,0,Inf
84048033,48033,"Borden","Texas",32.74363984,-101.4316509,654,2020-05-02,0,0,0,Inf,0,Inf
84048035,48035,"Bosque","Texas",31.89978581,-97.63613524,18685,2020-05-02,4,0,21.4075461600214,4671.25,0,Inf
84048037,48037,"Bowie","Texas",33.44626922,-94.41834132,93245,2020-05-02,76,1,81.5057107619712,1226.90789473684,1.07244356265752,93245
84048039,48039,"Brazoria","Texas",29.18757369,-95.44563172,374264,2020-05-02,537,3,143.481606566488,696.953445065177,0.801573221041831,124754.666666667
84048041,48041,"Brazos","Texas",30.6636448,-96.30205577,229211,2020-05-02,208,16,90.7460811217612,1101.97596153846,6.98046777859701,14325.6875
84048043,48043,"Brewster","Texas",29.81008251,-103.2520326,9203,2020-05-02,1,0,10.8660219493643,9203,0,Inf
84048045,48045,"Briscoe","Texas",34.53026962,-101.2084947,1546,2020-05-02,1,0,64.6830530401035,1546,0,Inf
84048047,48047,"Brooks","Texas",27.03103197,-98.21808402,7093,2020-05-02,1,0,14.0984068800226,7093,0,Inf
84048049,48049,"Brown","Texas",31.77430356,-98.99907113,37864,2020-05-02,36,1,95.0771181069089,1051.77777777778,2.64103105852525,37864
84048051,48051,"Burleson","Texas",30.49273808,-96.62158484,18443,2020-05-02,14,0,75.9095591823456,1317.35714285714,0,Inf
84048053,48053,"Burnet","Texas",30.78801353,-98.181887,48155,2020-05-02,20,0,41.5325511369536,2407.75,0,Inf
84048055,48055,"Caldwell","Texas",29.83668859,-97.61814775,43664,2020-05-02,20,0,45.8043239281788,2183.2,0,Inf
84048057,48057,"Calhoun","Texas",28.47048236,-96.61633945,21290,2020-05-02,31,1,145.608266791921,686.774193548387,4.69704086425552,21290
84048059,48059,"Callahan","Texas",32.29760619,-99.37326312,13943,2020-05-02,2,0,14.3441153266872,6971.5,0,Inf
84048061,48061,"Cameron","Texas",26.14524221,-97.48140372,423163,2020-05-02,421,6,99.4888494504482,1005.1377672209,1.41789334133655,70527.1666666667
84048063,48063,"Camp","Texas",32.97195142,-94.97790104,13094,2020-05-02,6,0,45.8225141286085,2182.33333333333,0,Inf
84048065,48065,"Carson","Texas",35.40365929,-101.3542669,5926,2020-05-02,2,0,33.7495781302734,2963,0,Inf
84048067,48067,"Cass","Texas",33.07499881,-94.34646905,30026,2020-05-02,15,0,49.9567041897023,2001.73333333333,0,Inf
84048069,48069,"Castro","Texas",34.53016752,-102.2617243,7530,2020-05-02,15,1,199.203187250996,502,13.2802124833997,7530
84048071,48071,"Chambers","Texas",29.70972016,-94.67154501,43837,2020-05-02,43,0,98.0906540137327,1019.46511627907,0,Inf
84048073,48073,"Cherokee","Texas",31.837258,-95.16559897,52646,2020-05-02,17,1,32.2911522242905,3096.82352941176,1.89947954260533,52646
84048075,48075,"Childress","Texas",34.5293041,-100.2077916,7306,2020-05-02,1,0,13.6873802354229,7306,0,Inf
84048077,48077,"Clay","Texas",33.78686685,-98.20771198,10471,2020-05-02,3,0,28.6505586858944,3490.33333333333,0,Inf
84048079,48079,"Cochran","Texas",33.60425307,-102.8284499,2853,2020-05-02,1,0,35.0508236943568,2853,0,Inf
84048081,48081,"Coke","Texas",31.88911733,-100.5297533,3387,2020-05-02,0,0,0,Inf,0,Inf
84048083,48083,"Coleman","Texas",31.76736834,-99.45240766,8175,2020-05-02,1,0,12.2324159021407,8175,0,Inf
84048085,48085,"Collin","Texas",33.18820114,-96.57264368,1034730,2020-05-02,766,13,74.0289737419424,1350.82245430809,1.25636639509824,79594.6153846154
84048087,48087,"Collingsworth","Texas",34.96489496,-100.2700111,2920,2020-05-02,0,0,0,Inf,0,Inf
84048089,48089,"Colorado","Texas",29.622098,-96.5273805,21493,2020-05-02,11,0,51.1794537756479,1953.90909090909,0,Inf
84048091,48091,"Comal","Texas",29.80811278,-98.27647225,156209,2020-05-02,58,6,37.1297428445224,2693.25862068965,3.84100788046783,26034.8333333333
84048093,48093,"Comanche","Texas",31.94854689,-98.55876441,13635,2020-05-02,3,0,22.002200220022,4545,0,Inf
84048095,48095,"Concho","Texas",31.32635934,-99.86473038,2726,2020-05-02,1,0,36.6837857666911,2726,0,Inf
84048097,48097,"Cooke","Texas",33.63979567,-97.21240912,41257,2020-05-02,8,0,19.3906488595875,5157.125,0,Inf
84048099,48099,"Coryell","Texas",31.39078397,-97.79936155,75951,2020-05-02,160,1,210.662137430712,474.69375,1.31663835894195,75951
84048101,48101,"Cottle","Texas",34.07783319,-100.2785062,1398,2020-05-02,2,0,143.061516452074,699,0,Inf
84048103,48103,"Crane","Texas",31.43052248,-102.5143314,4797,2020-05-02,2,0,41.6927246195539,2398.5,0,Inf
84048105,48105,"Crockett","Texas",30.72367027,-101.4134238,3464,2020-05-02,0,0,0,Inf,0,Inf
84048107,48107,"Crosby","Texas",33.61431553,-101.3000364,5737,2020-05-02,2,1,34.8614258323165,2868.5,17.4307129161583,5737
84048109,48109,"Culberson","Texas",31.44506775,-104.5185739,2171,2020-05-02,0,0,0,Inf,0,Inf
84048111,48111,"Dallam","Texas",36.27787176,-102.6020725,7287,2020-05-02,12,0,164.67682173734,607.25,0,Inf
84048113,48113,"Dallas","Texas",32.76670599,-96.7779605,2635516,2020-05-02,3899,60,147.940668924036,675.946652987946,2.27659403319881,43925.2666666667
84048115,48115,"Dawson","Texas",32.74255572,-101.9477242,12728,2020-05-02,26,1,204.274041483344,489.538461538462,7.85669390320553,12728
84048117,48117,"Deaf Smith","Texas",34.96522957,-102.6054267,18546,2020-05-02,34,0,183.327941335059,545.470588235294,0,Inf
84048119,48119,"Delta","Texas",33.38570922,-95.66921122,5331,2020-05-02,1,0,18.758206715438,5331,0,Inf
84048121,48121,"Denton","Texas",33.20521901,-97.11691153,887207,2020-05-02,786,16,88.592628326873,1128.76208651399,1.80341228146306,55450.4375
84048123,48123,"DeWitt","Texas",29.08101855,-97.3568117,20160,2020-05-02,15,0,74.4047619047619,1344,0,Inf
84048125,48125,"Dickens","Texas",33.61616822,-100.7788855,2211,2020-05-02,1,0,45.2284034373587,2211,0,Inf
84048127,48127,"Dimmit","Texas",28.42270064,-99.75645095,10124,2020-05-02,1,0,9.87751876728566,10124,0,Inf
84048129,48129,"Donley","Texas",34.96517499,-100.8140093,3278,2020-05-02,25,0,762.660158633313,131.12,0,Inf
84048131,48131,"Duval","Texas",27.68184592,-98.50864568,11157,2020-05-02,3,0,26.8889486421081,3719,0,Inf
84048133,48133,"Eastland","Texas",32.32743996,-98.83243566,18360,2020-05-02,3,0,16.3398692810458,6120,0,Inf
84048135,48135,"Ector","Texas",31.86898877,-102.5429428,166223,2020-05-02,78,4,46.9249141213911,2131.0641025641,2.40640585237903,41555.75
84048137,48137,"Edwards","Texas",29.98202582,-100.304252,1932,2020-05-02,0,0,0,Inf,0,Inf
84048139,48139,"Ellis","Texas",32.34894117,-96.79371841,184826,2020-05-02,166,3,89.8142036293595,1113.40963855422,1.62314825836192,61608.6666666667
84048141,48141,"El Paso","Texas",31.76980765,-106.2363275,839238,2020-05-02,961,8,114.50863759744,873.296566077003,0.953245682392837,104904.75
84048143,48143,"Erath","Texas",32.23602653,-98.21773417,42698,2020-05-02,12,1,28.1043608599934,3558.16666666667,2.34203007166612,42698
84048145,48145,"Falls","Texas",31.25350609,-96.93630086,17297,2020-05-02,4,0,23.125397467769,4324.25,0,Inf
84048147,48147,"Fannin","Texas",33.59564294,-96.10751083,35514,2020-05-02,19,0,53.5000281579096,1869.15789473684,0,Inf
84048149,48149,"Fayette","Texas",29.87788372,-96.92076062,25346,2020-05-02,15,0,59.1809358478655,1689.73333333333,0,Inf
84048151,48151,"Fisher","Texas",32.74281316,-100.4019302,3830,2020-05-02,0,0,0,Inf,0,Inf
84048153,48153,"Floyd","Texas",34.07227468,-101.3031546,5712,2020-05-02,3,0,52.5210084033613,1904,0,Inf
84048155,48155,"Foard","Texas",33.97308618,-99.7767797,1155,2020-05-02,0,0,0,Inf,0,Inf
84048157,48157,"Fort Bend","Texas",29.52704478,-95.77219463,811688,2020-05-02,1079,17,132.932851046215,752.259499536608,2.09440080424991,47746.3529411765
84048159,48159,"Franklin","Texas",33.17653242,-95.21917243,10725,2020-05-02,2,0,18.6480186480186,5362.5,0,Inf
84048161,48161,"Freestone","Texas",31.70422788,-96.15072516,19717,2020-05-02,6,0,30.4305928893848,3286.16666666667,0,Inf
84048163,48163,"Frio","Texas",28.86751206,-99.10804207,20306,2020-05-02,8,0,39.397222495814,2538.25,0,Inf
84048165,48165,"Gaines","Texas",32.74055318,-102.6353295,21492,2020-05-02,2,0,9.30578820026056,10746,0,Inf
84048167,48167,"Galveston","Texas",29.40167322,-94.90469073,342139,2020-05-02,614,17,179.459225636364,557.229641693811,4.96874077494819,20125.8235294118
84048169,48169,"Garza","Texas",33.17969345,-101.2984114,6229,2020-05-02,3,0,48.1618237277252,2076.33333333333,0,Inf
84048171,48171,"Gillespie","Texas",30.31824095,-98.94676915,26988,2020-05-02,3,0,11.1160515784793,8996,0,Inf
84048173,48173,"Glasscock","Texas",31.86942909,-101.5207776,1409,2020-05-02,1,0,70.97232079489,1409,0,Inf
84048175,48175,"Goliad","Texas",28.65696592,-97.42760647,7658,2020-05-02,7,0,91.4076782449726,1094,0,Inf
84048177,48177,"Gonzales","Texas",29.45634206,-97.49424032,20837,2020-05-02,23,0,110.380573019149,905.95652173913,0,Inf
84048179,48179,"Gray","Texas",35.40081878,-100.8129222,21886,2020-05-02,58,0,265.009595174998,377.344827586207,0,Inf
84048181,48181,"Grayson","Texas",33.62744998,-96.67753461,136212,2020-05-02,38,0,27.8976888967198,3584.52631578947,0,Inf
84048183,48183,"Gregg","Texas",32.47940482,-94.81591935,123945,2020-05-02,87,0,70.1924240590585,1424.65517241379,0,Inf
84048185,48185,"Grimes","Texas",30.54579585,-95.98902499,28880,2020-05-02,21,1,72.7146814404432,1375.2380952381,3.46260387811634,28880
84048187,48187,"Guadalupe","Texas",29.58165339,-97.94786822,166847,2020-05-02,85,0,50.9448776423909,1962.90588235294,0,Inf
84048189,48189,"Hale","Texas",34.07044901,-101.8268114,33406,2020-05-02,26,2,77.8303298808597,1284.84615384615,5.98694845237382,16703
84048191,48191,"Hall","Texas",34.5307555,-100.6813852,2964,2020-05-02,0,0,0,Inf,0,Inf
84048193,48193,"Hamilton","Texas",31.70470573,-98.11083887,8461,2020-05-02,5,0,59.0946696607966,1692.2,0,Inf
84048195,48195,"Hansford","Texas",36.27743284,-101.3545796,5399,2020-05-02,6,0,111.131691053899,899.833333333333,0,Inf
84048197,48197,"Hardeman","Texas",34.28944521,-99.74632408,3933,2020-05-02,0,0,0,Inf,0,Inf
84048199,48199,"Hardin","Texas",30.33364686,-94.38931817,57602,2020-05-02,103,2,178.81323565154,559.242718446602,3.4721016631367,28801
84048201,48201,"Harris","Texas",29.85864939,-95.39339521,4713325,2020-05-02,6708,78,142.319912163918,702.6423673226,1.65488269958044,60427.2435897436
84048203,48203,"Harrison","Texas",32.54935988,-94.36934071,66553,2020-05-02,121,4,181.809986026175,550.02479338843,6.01024747193966,16638.25
84048205,48205,"Hartley","Texas",35.84008013,-102.6029022,5576,2020-05-02,5,0,89.6700143472023,1115.2,0,Inf
84048207,48207,"Haskell","Texas",33.17823584,-99.73037358,5658,2020-05-02,0,0,0,Inf,0,Inf
