"County","TPR_CPR","Tests","Date"
"Anderson",0.078,297,2021-04-23
"Andrews",0,34,2021-04-23
"Angelina",0.071,1150,2021-04-23
"Aransas",0,153,2021-04-23
"Archer",0,13,2021-04-23
"Armstrong",0,12,2021-04-23
"Atascosa",0.004,1221,2021-04-23
"Austin",0.064,310,2021-04-23
"Bailey",0,17,2021-04-23
"Bandera",0.016,138,2021-04-23
"Bastrop",0.087,1180,2021-04-23
"Baylor",0,6,2021-04-23
"Bee",0.027,252,2021-04-23
"Bell",0.029,5293,2021-04-23
"Bexar",0.028,58157,2021-04-23
"Blanco",0.015,106,2021-04-23
"Borden",0,3,2021-04-23
"Bosque",0.055,135,2021-04-23
"Bowie",0.052,379,2021-04-23
"Brazoria",0.072,5680,2021-04-23
"Brazos",0.067,4036,2021-04-23
"Brewster",0,7,2021-04-23
"Briscoe",0,10,2021-04-23
"Brooks",0.006,398,2021-04-23
"Brown",0.044,118,2021-04-23
"Burleson",0.056,279,2021-04-23
"Burnet",0.056,793,2021-04-23
"Caldwell",0.112,708,2021-04-23
"Calhoun",0.087,130,2021-04-23
"Callahan",0,56,2021-04-23
"Cameron",0.112,5064,2021-04-23
"Camp",0.111,50,2021-04-23
"Carson",0,27,2021-04-23
"Cass",0.146,67,2021-04-23
"Castro",0.029,59,2021-04-23
"Chambers",0.071,388,2021-04-23
"Cherokee",0.118,321,2021-04-23
"Childress",0.085,132,2021-04-23
"Clay",0,43,2021-04-23
"Cochran",0,22,2021-04-23
"Coke",0,8,2021-04-23
"Coleman",0.5,9,2021-04-23
"Collin",0.037,11036,2021-04-23
"Collingsworth",0.143,16,2021-04-23
"Colorado",0.096,150,2021-04-23
"Comal",0.072,1865,2021-04-23
"Comanche",0.086,64,2021-04-23
"Concho",0,9,2021-04-23
"Cooke",0.052,152,2021-04-23
"Coryell",0.016,993,2021-04-23
"Cottle",0,13,2021-04-23
"Crane",0,3,2021-04-23
"Crockett",NA,3,2021-04-23
"Crosby",0,25,2021-04-23
"Culberson",0.333,15,2021-04-23
"Dallam",0,20,2021-04-23
"Dallas",0.052,29428,2021-04-23
"Dawson",0.029,55,2021-04-23
"Deaf Smith",0,47,2021-04-23
"Delta",0,21,2021-04-23
"Denton",0.043,9459,2021-04-23
"DeWitt",0.094,214,2021-04-23
"Dickens",0,5,2021-04-23
"Dimmit",0.062,596,2021-04-23
"Donley",0,13,2021-04-23
"Duval",0.018,245,2021-04-23
"Eastland",0.059,62,2021-04-23
"Ector",0.116,483,2021-04-23
"Edwards",0,1,2021-04-23
"El Paso",0.081,10875,2021-04-23
"Ellis",0.043,1854,2021-04-23
"Erath",0.071,304,2021-04-23
"Falls",0,148,2021-04-23
"Fannin",0.043,1236,2021-04-23
"Fayette",0.11,232,2021-04-23
"Fisher",0,7,2021-04-23
"Floyd",0,42,2021-04-23
"Foard",0,3,2021-04-23
"Fort Bend",0.075,11368,2021-04-23
"Franklin",0,51,2021-04-23
"Freestone",0.02,271,2021-04-23
"Frio",0.062,384,2021-04-23
"Gaines",0.071,38,2021-04-23
"Galveston",0.075,5779,2021-04-23
"Garza",0.022,46,2021-04-23
"Gillespie",0.259,78,2021-04-23
"Glasscock",NA,1,2021-04-23
"Goliad",0.238,34,2021-04-23
"Gonzales",0.111,88,2021-04-23
"Gray",0.015,177,2021-04-23
"Grayson",0.043,983,2021-04-23
"Gregg",0.056,636,2021-04-23
"Grimes",0.049,1014,2021-04-23
"Guadalupe",0.057,1838,2021-04-23
"Hale",0.009,594,2021-04-23
"Hall",0,15,2021-04-23
"Hamilton",0.011,96,2021-04-23
"Hansford",0,15,2021-04-23
"Hardeman",0.167,30,2021-04-23
"Hardin",0.08,347,2021-04-23
"Harris",0.081,68349,2021-04-23
"Harrison",0.068,173,2021-04-23
"Hartley",NA,0,2021-04-23
"Haskell",0,7,2021-04-23
"Hays",0.087,5401,2021-04-23
"Hemphill",0,6,2021-04-23
"Henderson",0.091,288,2021-04-23
"Hidalgo",0.087,6797,2021-04-23
"Hill",0.054,234,2021-04-23
"Hockley",0.065,117,2021-04-23
"Hood",0.027,331,2021-04-23
"Hopkins",0.062,209,2021-04-23
"Houston",0.034,119,2021-04-23
"Howard",0.056,138,2021-04-23
"Hudspeth",0.273,25,2021-04-23
"Hunt",0.13,549,2021-04-23
"Hutchinson",0,81,2021-04-23
"Irion",0,2,2021-04-23
"Jack",0,25,2021-04-23
"Jackson",0.071,74,2021-04-23
"Jasper",0.042,259,2021-04-23
"Jeff Davis",0.5,2,2021-04-23
"Jefferson",0.046,2103,2021-04-23
"Jim Hogg",0.024,83,2021-04-23
"Jim Wells",0.052,509,2021-04-23
"Johnson",0.023,1232,2021-04-23
"Jones",0,107,2021-04-23
"Karnes",0.02,91,2021-04-23
"Kaufman",0.054,1354,2021-04-23
"Kendall",0.047,404,2021-04-23
"Kenedy",0,1,2021-04-23
"Kent",NA,3,2021-04-23
"Kerr",0.075,323,2021-04-23
"Kimble",0,21,2021-04-23
"King",NA,1,2021-04-23
"Kinney",0.062,19,2021-04-23
"Kleberg",0.145,289,2021-04-23
"Knox",0,9,2021-04-23
"La Salle",0.038,39,2021-04-23
"Lamar",0.011,174,2021-04-23
"Lamb",0,36,2021-04-23
"Lampasas",0.04,282,2021-04-23
"Lavaca",0.176,131,2021-04-23
"Lee",0.063,136,2021-04-23
"Leon",0.038,175,2021-04-23
"Liberty",0.158,772,2021-04-23
"Limestone",0.028,184,2021-04-23
"Lipscomb",0,1,2021-04-23
