"County","TPR_CPR","Tests","Date"
"Anderson",0.056,338,2022-02-27
"Andrews",0.08,29,2022-02-27
"Angelina",0.071,410,2022-02-27
"Aransas",0.131,234,2022-02-27
"Archer",0.017,86,2022-02-27
"Armstrong",0.083,13,2022-02-27
"Atascosa",0.041,957,2022-02-27
"Austin",0.056,314,2022-02-27
"Bailey",0.05,17,2022-02-27
"Bandera",0.085,153,2022-02-27
"Bastrop",0.07,710,2022-02-27
"Baylor",0,14,2022-02-27
"Bee",0.151,224,2022-02-27
"Bell",0.045,3021,2022-02-27
"Bexar",0.034,61532,2022-02-27
"Blanco",0.095,106,2022-02-27
"Borden",,0,2022-02-27
"Bosque",0.054,94,2022-02-27
"Bowie",0.098,521,2022-02-27
"Brazoria",0.071,5067,2022-02-27
"Brazos",0.063,3141,2022-02-27
"Brewster",0.105,17,2022-02-27
"Briscoe",0,9,2022-02-27
"Brooks",0.014,108,2022-02-27
"Brown",0.061,102,2022-02-27
"Burleson",0.097,233,2022-02-27
"Burnet",0.077,292,2022-02-27
"Caldwell",0.108,515,2022-02-27
"Calhoun",0.049,148,2022-02-27
"Callahan",0.12,39,2022-02-27
"Cameron",0.095,4505,2022-02-27
"Camp",0.212,103,2022-02-27
"Carson",0.077,35,2022-02-27
"Cass",0.205,145,2022-02-27
"Castro",0.032,76,2022-02-27
"Chambers",0.111,441,2022-02-27
"Cherokee",0.053,215,2022-02-27
"Childress",0,58,2022-02-27
"Clay",0.118,45,2022-02-27
"Cochran",0.074,14,2022-02-27
"Coke",0,17,2022-02-27
"Coleman",0.2,31,2022-02-27
"Collin",0.046,9850,2022-02-27
"Collingsworth",0,11,2022-02-27
"Colorado",0.081,182,2022-02-27
"Comal",0.081,1714,2022-02-27
"Comanche",0.08,110,2022-02-27
"Concho",0,6,2022-02-27
"Cooke",0.049,149,2022-02-27
"Coryell",0.066,676,2022-02-27
"Cottle",0.182,14,2022-02-27
"Crane",0,8,2022-02-27
"Crockett",0,8,2022-02-27
"Crosby",0,11,2022-02-27
"Culberson",0,9,2022-02-27
"Dallam",0.182,29,2022-02-27
"Dallas",0.051,25187,2022-02-27
"Dawson",0,15,2022-02-27
"Deaf Smith",0.167,53,2022-02-27
"Delta",0.036,44,2022-02-27
"Denton",0.047,6844,2022-02-27
"DeWitt",0.053,95,2022-02-27
"Dickens",0,3,2022-02-27
"Dimmit",0.103,444,2022-02-27
"Donley",0,11,2022-02-27
"Duval",0.066,195,2022-02-27
"Eastland",0.036,47,2022-02-27
"Ector",0.078,722,2022-02-27
"Edwards",0,11,2022-02-27
"El Paso",0.067,12416,2022-02-27
"Ellis",0.058,1643,2022-02-27
"Erath",0.011,282,2022-02-27
"Falls",0.047,82,2022-02-27
"Fannin",0.043,232,2022-02-27
"Fayette",0.078,136,2022-02-27
"Fisher",0,8,2022-02-27
"Floyd",0.077,30,2022-02-27
"Foard",0,10,2022-02-27
"Fort Bend",0.057,12061,2022-02-27
"Franklin",0.122,56,2022-02-27
"Freestone",0.082,132,2022-02-27
"Frio",0.055,535,2022-02-27
"Gaines",0,17,2022-02-27
"Galveston",0.058,5239,2022-02-27
"Garza",0,41,2022-02-27
"Gillespie",0.172,137,2022-02-27
"Glasscock",0,1,2022-02-27
"Goliad",0.147,46,2022-02-27
"Gonzales",0.056,85,2022-02-27
"Gray",0.147,51,2022-02-27
"Grayson",0.058,934,2022-02-27
"Gregg",0.075,525,2022-02-27
"Grimes",0.06,365,2022-02-27
"Guadalupe",0.055,1182,2022-02-27
"Hale",0.053,201,2022-02-27
"Hall",0,33,2022-02-27
"Hamilton",0,118,2022-02-27
"Hansford",0,16,2022-02-27
"Hardeman",0.048,19,2022-02-27
"Hardin",0.079,369,2022-02-27
"Harris",0.042,84041,2022-02-27
"Harrison",0.147,237,2022-02-27
"Hartley",0,1,2022-02-27
"Haskell",0.143,22,2022-02-27
"Hays",0.07,3158,2022-02-27
"Hemphill",0,5,2022-02-27
"Henderson",0.081,533,2022-02-27
"Hidalgo",0.116,10704,2022-02-27
"Hill",0.047,207,2022-02-27
"Hockley",0.054,167,2022-02-27
"Hood",0.05,354,2022-02-27
"Hopkins",0.112,245,2022-02-27
"Houston",0.133,114,2022-02-27
"Howard",0.127,60,2022-02-27
"Hudspeth",0.15,25,2022-02-27
"Hunt",0.045,629,2022-02-27
"Hutchinson",0.25,67,2022-02-27
"Irion",0,22,2022-02-27
"Jack",0.154,30,2022-02-27
"Jackson",0.064,116,2022-02-27
"Jasper",0.1,246,2022-02-27
"Jeff Davis",0,2,2022-02-27
"Jefferson",0.068,1461,2022-02-27
"Jim Hogg",0.152,38,2022-02-27
"Jim Wells",0.05,1179,2022-02-27
"Johnson",0.053,1332,2022-02-27
"Jones",0.028,181,2022-02-27
"Karnes",0.14,69,2022-02-27
"Kaufman",0.062,1110,2022-02-27
"Kendall",0.069,372,2022-02-27
"Kenedy",0,4,2022-02-27
"Kent",,0,2022-02-27
"Kerr",0.08,246,2022-02-27
"Kimble",0,18,2022-02-27
"King",,0,2022-02-27
"Kinney",0.077,26,2022-02-27
"Kleberg",0.237,215,2022-02-27
"Knox",0,12,2022-02-27
"La Salle",0.057,198,2022-02-27
"Lamar",0.136,205,2022-02-27
"Lamb",0.022,58,2022-02-27
"Lampasas",0.032,194,2022-02-27
"Lavaca",0.125,128,2022-02-27
"Lee",0.078,64,2022-02-27
"Leon",0.042,135,2022-02-27
"Liberty",0.049,736,2022-02-27
"Limestone",0.038,180,2022-02-27
"Lipscomb",0,6,2022-02-27
"Live Oak",0.096,106,2022-02-27
"Llano",0.07,139,2022-02-27
"Loving",0.5,11,2022-02-27
"Lubbock",0.05,1819,2022-02-27
"Lynn",0,20,2022-02-27
"Madison",0.121,81,2022-02-27
"Marion",0.13,25,2022-02-27
"Martin",0.238,30,2022-02-27
"Mason",0.1,11,2022-02-27
"Matagorda",0.088,260,2022-02-27
"Maverick",0.165,556,2022-02-27
"McCulloch",0,7,2022-02-27
"McLennan",0.052,1437,2022-02-27
"McMullen",0,3,2022-02-27
"Medina",0.04,429,2022-02-27
"Menard",0,3,2022-02-27
"Midland",0.113,393,2022-02-27
"Milam",0.083,202,2022-02-27
"Mills",0.03,104,2022-02-27
"Mitchell",0,14,2022-02-27
"Montague",0.08,82,2022-02-27
"Montgomery",0.065,6713,2022-02-27
"Moore",0,105,2022-02-27
"Morris",0.079,99,2022-02-27
"Motley",0.25,4,2022-02-27
"Nacogdoches",0.103,442,2022-02-27
"Navarro",0.094,176,2022-02-27
"Newton",0.035,59,2022-02-27
"Nolan",0.143,12,2022-02-27
"Nueces",0.096,2971,2022-02-27
"Ochiltree",0,45,2022-02-27
"Oldham",0,10,2022-02-27
"Orange",0.076,467,2022-02-27
"Palo Pinto",0.029,135,2022-02-27
"Panola",0.139,142,2022-02-27
"Parker",0.051,1226,2022-02-27
"Parmer",0.034,38,2022-02-27
"Pecos",0.25,17,2022-02-27
"Polk",0.088,477,2022-02-27
"Potter",0.059,828,2022-02-27
"Presidio",0.5,9,2022-02-27
"Rains",0.065,61,2022-02-27
"Randall",0.053,627,2022-02-27
"Reagan",0,3,2022-02-27
"Real",0.188,17,2022-02-27
"Red River",0.074,50,2022-02-27
"Reeves",0.132,66,2022-02-27
"Refugio",0.077,38,2022-02-27
"Roberts",0.364,10,2022-02-27
"Robertson",0.03,138,2022-02-27
"Rockwall",0.038,826,2022-02-27
"Runnels",0,25,2022-02-27
"Rusk",0.122,151,2022-02-27
"Sabine",0.034,87,2022-02-27
"San Augustine",0,92,2022-02-27
"San Jacinto",0.108,179,2022-02-27
"San Patricio",0.106,575,2022-02-27
"San Saba",0.059,21,2022-02-27
"Schleicher",0.143,6,2022-02-27
"Scurry",0.087,235,2022-02-27
"Shackelford",,0,2022-02-27
"Shelby",0.08,198,2022-02-27
"Sherman",0,9,2022-02-27
"Smith",0.057,1202,2022-02-27
"Somervell",0.038,89,2022-02-27
"Starr",0.125,1366,2022-02-27
"Stephens",0.038,53,2022-02-27
"Sterling",0,1,2022-02-27
"Stonewall",,1,2022-02-27
"Sutton",0,8,2022-02-27
"Swisher",0.045,42,2022-02-27
"Tarrant",0.059,18703,2022-02-27
"Taylor",0.052,308,2022-02-27
"Terrell",0.333,2,2022-02-27
"Terry",0,18,2022-02-27
"Throckmorton",0,3,2022-02-27
"Titus",0.185,245,2022-02-27
"Tom Green",0.05,509,2022-02-27
"Travis",0.058,14772,2022-02-27
"Trinity",0.127,96,2022-02-27
"Tyler",0.055,77,2022-02-27
"Upshur",0.154,112,2022-02-27
"Upton",0.222,13,2022-02-27
"Uvalde",0.083,387,2022-02-27
"Val Verde",0.08,423,2022-02-27
"Van Zandt",0.084,232,2022-02-27
"Victoria",0.08,499,2022-02-27
"Walker",0.084,1050,2022-02-27
"Waller",0.046,590,2022-02-27
"Ward",0.083,12,2022-02-27
"Washington",0.109,269,2022-02-27
"Webb",0.142,6758,2022-02-27
"Wharton",0.039,263,2022-02-27
"Wheeler",0.167,10,2022-02-27
"Wichita",0.07,691,2022-02-27
"Wilbarger",0.051,120,2022-02-27
"Willacy",0.121,510,2022-02-27
"Williamson",0.072,6093,2022-02-27
"Wilson",0.041,430,2022-02-27
"Winkler",0,7,2022-02-27
"Wise",0.042,492,2022-02-27
"Wood",0.059,200,2022-02-27
"Yoakum",0.2,10,2022-02-27
"Young",0.014,95,2022-02-27
"Zapata",0.215,280,2022-02-27
"Zavala",0.156,133,2022-02-27
