"County","TPR_CPR","Tests","Date"
"Anderson",0.072,435,2021-04-26
"Andrews",0,34,2021-04-26
"Angelina",0.05,1227,2021-04-26
"Aransas",0.09,132,2021-04-26
"Archer",0,19,2021-04-26
"Armstrong",0,6,2021-04-26
"Atascosa",0.014,1451,2021-04-26
"Austin",0.074,323,2021-04-26
"Bailey",0,20,2021-04-26
"Bandera",0.053,137,2021-04-26
"Bastrop",0.057,1101,2021-04-26
"Baylor",0.1,15,2021-04-26
"Bee",0.004,540,2021-04-26
"Bell",0.034,5283,2021-04-26
"Bexar",0.021,63342,2021-04-26
"Blanco",0.05,115,2021-04-26
"Borden",0,4,2021-04-26
"Bosque",0.072,118,2021-04-26
"Bowie",0.041,409,2021-04-26
"Brazoria",0.058,5294,2021-04-26
"Brazos",0.059,3908,2021-04-26
"Brewster",0.25,12,2021-04-26
"Briscoe",0,2,2021-04-26
"Brooks",0.004,948,2021-04-26
"Brown",0.017,217,2021-04-26
"Burleson",0.029,300,2021-04-26
"Burnet",0.044,907,2021-04-26
"Caldwell",0.057,766,2021-04-26
"Calhoun",0.085,150,2021-04-26
"Callahan",0.037,42,2021-04-26
"Cameron",0.091,4375,2021-04-26
"Camp",0.172,47,2021-04-26
"Carson",0,22,2021-04-26
"Cass",0.051,80,2021-04-26
"Castro",0,61,2021-04-26
"Chambers",0.066,381,2021-04-26
"Cherokee",0.026,367,2021-04-26
"Childress",0.067,47,2021-04-26
"Clay",0,28,2021-04-26
"Cochran",0,13,2021-04-26
"Coke",0.25,11,2021-04-26
"Coleman",0,14,2021-04-26
"Collin",0.036,9862,2021-04-26
"Collingsworth",0.167,13,2021-04-26
"Colorado",0.094,114,2021-04-26
"Comal",0.064,1789,2021-04-26
"Comanche",0.028,79,2021-04-26
"Concho",0,4,2021-04-26
"Cooke",0.066,110,2021-04-26
"Coryell",0.021,1020,2021-04-26
"Cottle",0,10,2021-04-26
"Crane",0,7,2021-04-26
"Crockett",0,0,2021-04-26
"Crosby",0,18,2021-04-26
"Culberson",0,14,2021-04-26
"Dallam",0.008,129,2021-04-26
"Dallas",0.04,27412,2021-04-26
"Dawson",0.014,177,2021-04-26
"Deaf Smith",0.04,41,2021-04-26
"Delta",0,12,2021-04-26
"Denton",0.037,8503,2021-04-26
"DeWitt",0.138,225,2021-04-26
"Dickens",0,5,2021-04-26
"Dimmit",0.041,529,2021-04-26
"Donley",0.222,10,2021-04-26
"Duval",0.048,228,2021-04-26
"Eastland",0.053,57,2021-04-26
"Ector",0.089,446,2021-04-26
"Edwards",0,3,2021-04-26
"El Paso",0.094,10396,2021-04-26
"Ellis",0.036,1527,2021-04-26
"Erath",0.038,379,2021-04-26
"Falls",0,219,2021-04-26
"Fannin",0.015,366,2021-04-26
"Fayette",0.071,276,2021-04-26
"Fisher",0,14,2021-04-26
"Floyd",0,44,2021-04-26
"Foard",0,3,2021-04-26
"Fort Bend",0.069,11161,2021-04-26
"Franklin",0,34,2021-04-26
"Freestone",0.118,82,2021-04-26
"Frio",0.063,241,2021-04-26
"Gaines",0.054,39,2021-04-26
"Galveston",0.059,5654,2021-04-26
"Garza",0.023,53,2021-04-26
"Gillespie",0.036,88,2021-04-26
"Glasscock",NA,0,2021-04-26
"Goliad",0.138,48,2021-04-26
"Gonzales",0.141,103,2021-04-26
"Gray",0.036,112,2021-04-26
"Grayson",0.035,991,2021-04-26
"Gregg",0.065,642,2021-04-26
"Grimes",0.039,1044,2021-04-26
"Guadalupe",0.045,1833,2021-04-26
"Hale",0.005,459,2021-04-26
"Hall",0,12,2021-04-26
"Hamilton",0,138,2021-04-26
"Hansford",0,15,2021-04-26
"Hardeman",0.286,16,2021-04-26
"Hardin",0.036,307,2021-04-26
"Harris",0.069,65043,2021-04-26
"Harrison",0.049,161,2021-04-26
"Hartley",0,3,2021-04-26
"Haskell",0.043,26,2021-04-26
"Hays",0.073,5265,2021-04-26
"Hemphill",0.2,8,2021-04-26
"Henderson",0.054,295,2021-04-26
