"County","TPR_CPR","Tests","Date"
"Anderson",0.049,98,2022-04-09
"Andrews",0,17,2022-04-09
"Angelina",0.013,142,2022-04-09
"Aransas",0.016,131,2022-04-09
"Archer",0,21,2022-04-09
"Armstrong",0,5,2022-04-09
"Atascosa",0.009,291,2022-04-09
"Austin",0,122,2022-04-09
"Bailey",0.2,7,2022-04-09
"Bandera",0,85,2022-04-09
"Bastrop",0.049,462,2022-04-09
"Baylor",0,10,2022-04-09
"Bee",0.056,130,2022-04-09
"Bell",0.02,1784,2022-04-09
"Bexar",0.033,34575,2022-04-09
"Blanco",0.024,77,2022-04-09
"Borden",0,0,2022-04-09
"Bosque",0,44,2022-04-09
"Bowie",0.037,220,2022-04-09
"Brazoria",0.037,2626,2022-04-09
"Brazos",0.064,1471,2022-04-09
"Brewster",0,28,2022-04-09
"Briscoe",0,5,2022-04-09
"Brooks",0,32,2022-04-09
"Brown",0,39,2022-04-09
"Burleson",0.036,101,2022-04-09
"Burnet",0.083,214,2022-04-09
"Caldwell",0.027,306,2022-04-09
"Calhoun",0,74,2022-04-09
"Callahan",0,21,2022-04-09
"Cameron",0.036,3223,2022-04-09
"Camp",0.038,34,2022-04-09
"Carson",0,10,2022-04-09
"Cass",0.021,86,2022-04-09
"Castro",0,5,2022-04-09
"Chambers",0.017,232,2022-04-09
"Cherokee",0.04,78,2022-04-09
"Childress",0,40,2022-04-09
"Clay",0,13,2022-04-09
"Cochran",0,7,2022-04-09
"Coke",0,7,2022-04-09
"Coleman",0,3,2022-04-09
"Collin",0.038,4556,2022-04-09
"Collingsworth",0,12,2022-04-09
"Colorado",0.026,75,2022-04-09
"Comal",0.047,847,2022-04-09
"Comanche",0,18,2022-04-09
"Concho",0,1,2022-04-09
"Cooke",0,76,2022-04-09
"Coryell",0.008,227,2022-04-09
"Cottle",0,8,2022-04-09
"Crane",0,6,2022-04-09
"Crockett",,1,2022-04-09
"Crosby",0,6,2022-04-09
"Culberson",0,3,2022-04-09
"Dallam",0,12,2022-04-09
"Dallas",0.032,11887,2022-04-09
"Dawson",0.111,9,2022-04-09
"Deaf Smith",0,40,2022-04-09
"Delta",0.2,14,2022-04-09
"Denton",0.046,3503,2022-04-09
"DeWitt",0,48,2022-04-09
"Dickens",0,3,2022-04-09
"Dimmit",0.071,28,2022-04-09
"Donley",0.1,12,2022-04-09
"Duval",0,47,2022-04-09
"Eastland",0,19,2022-04-09
"Ector",0.033,303,2022-04-09
"Edwards",0,6,2022-04-09
"El Paso",0.033,5923,2022-04-09
"Ellis",0.016,603,2022-04-09
"Erath",0.026,118,2022-04-09
"Falls",0.032,58,2022-04-09
"Fannin",0.012,184,2022-04-09
"Fayette",0.027,80,2022-04-09
"Fisher",0.5,3,2022-04-09
"Floyd",0,12,2022-04-09
"Foard",0,3,2022-04-09
"Fort Bend",0.051,5295,2022-04-09
"Franklin",0,39,2022-04-09
"Freestone",0.026,69,2022-04-09
"Frio",0.02,222,2022-04-09
"Gaines",0,6,2022-04-09
"Galveston",0.046,3017,2022-04-09
"Garza",0,77,2022-04-09
"Gillespie",0.098,90,2022-04-09
"Glasscock",0,4,2022-04-09
"Goliad",0,23,2022-04-09
"Gonzales",0,55,2022-04-09
"Gray",0,25,2022-04-09
