Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Carson,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Cass,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Castro,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Chambers,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Cherokee,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Childress,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Clay,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Cochran,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Coke,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Coleman,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Collin,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Collingsworth,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Colorado,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Comal,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Comanche,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Concho,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Cooke,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Coryell,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Cottle,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Crane,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Crockett,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Crosby,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Culberson,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Dallam,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Dallas,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Dawson,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,DeWitt,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Deaf Smith,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Delta,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Denton,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Dickens,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Dimmit,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Donley,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Duval,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Eastland,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Ector,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Edwards,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,El Paso,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Ellis,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Erath,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Falls,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Fannin,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Fayette,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Fisher,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Floyd,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Foard,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Fort Bend,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Franklin,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Freestone,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Frio,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Gaines,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Galveston,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Garza,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Gillespie,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Glasscock,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Goliad,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Gonzales,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Gray,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Grayson,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Gregg,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Grimes,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Guadalupe,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hale,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hall,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hamilton,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hansford,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hardeman,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hardin,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Harris,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Harrison,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hartley,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Haskell,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hays,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hemphill,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Henderson,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hidalgo,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hill,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hockley,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hood,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hopkins,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Houston,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Howard,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hudspeth,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hunt,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Hutchinson,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Irion,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Jack,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Jackson,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Jasper,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Jeff Davis,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Jefferson,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Jim Hogg,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Jim Wells,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Johnson,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Jones,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Karnes,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Kaufman,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Kendall,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Kenedy,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Kent,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Kerr,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Kimble,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,King,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Kinney,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Kleberg,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Knox,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,La Salle,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Lamar,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Lamb,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Lampasas,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Lavaca,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Lee,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Leon,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Liberty,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Limestone,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Lipscomb,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Live Oak,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Llano,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Loving,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Lubbock,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Lynn,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Madison,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Marion,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Martin,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Mason,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Matagorda,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Maverick,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,McCulloch,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,McLennan,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,McMullen,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Medina,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Menard,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Midland,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Milam,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Mills,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Mitchell,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Montague,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Montgomery,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Moore,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Morris,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Motley,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Nacogdoches,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Navarro,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Newton,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Nolan,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Nueces,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Ochiltree,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Oldham,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Orange,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Palo Pinto,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Panola,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Parker,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Parmer,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Pecos,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Polk,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Potter,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Presidio,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Rains,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Randall,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Reagan,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Real,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Red River,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Reeves,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Refugio,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Roberts,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Robertson,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Rockwall,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Runnels,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Rusk,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Sabine,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,San Augustine,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,San Jacinto,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,San Patricio,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,San Saba,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Schleicher,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Scurry,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Shackelford,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Shelby,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Sherman,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Smith,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Somervell,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Starr,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Stephens,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Sterling,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Stonewall,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Sutton,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Swisher,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Tarrant,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Taylor,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Terrell,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Terry,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Throckmorton,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Titus,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Tom Green,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Travis,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Trinity,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Tyler,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Upshur,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Upton,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Uvalde,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Val Verde,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Van Zandt,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Victoria,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Walker,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Waller,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Ward,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Washington,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Webb,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Wharton,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Wheeler,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Wichita,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Wilbarger,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Willacy,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Williamson,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Wilson,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Winkler,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Wise,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Wood,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Yoakum,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Young,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Zapata,0,,,
2021-02-07,original-sources/historical/cpr_orig//cpr_2021-02-10.xlsx,Zavala,0,,,
