"County","TPR_CPR","Tests","Date"
"Anderson",0.025,197,2021-06-12
"Andrews",0,28,2021-06-12
"Angelina",0.012,415,2021-06-12
"Aransas",0.014,116,2021-06-12
"Archer",0,14,2021-06-12
"Armstrong",0,3,2021-06-12
"Atascosa",0.034,342,2021-06-12
"Austin",0.039,204,2021-06-12
"Bailey",0.071,18,2021-06-12
"Bandera",0.089,79,2021-06-12
"Bastrop",0.035,1003,2021-06-12
"Baylor",0,1,2021-06-12
"Bee",0.011,239,2021-06-12
"Bell",0.018,3919,2021-06-12
"Bexar",0.014,34975,2021-06-12
"Blanco",0.016,101,2021-06-12
"Borden",0,2,2021-06-12
"Bosque",0.048,95,2021-06-12
"Bowie",0.093,301,2021-06-12
"Brazoria",0.034,4023,2021-06-12
"Brazos",0.066,2692,2021-06-12
"Brewster",0,19,2021-06-12
"Briscoe",0,5,2021-06-12
"Brooks",0.026,83,2021-06-12
"Brown",0.014,117,2021-06-12
"Burleson",0.046,190,2021-06-12
"Burnet",0.057,570,2021-06-12
"Caldwell",0.048,659,2021-06-12
"Calhoun",0.056,101,2021-06-12
"Callahan",0.111,34,2021-06-12
"Cameron",0.072,3203,2021-06-12
"Camp",0.125,23,2021-06-12
"Carson",0,22,2021-06-12
"Cass",0.115,48,2021-06-12
"Castro",0,68,2021-06-12
"Chambers",0.049,275,2021-06-12
"Cherokee",0.029,147,2021-06-12
"Childress",0,103,2021-06-12
"Clay",0.077,22,2021-06-12
"Cochran",0,15,2021-06-12
"Coke",0,6,2021-06-12
"Coleman",0,10,2021-06-12
"Collin",0.017,8408,2021-06-12
"Collingsworth",0,12,2021-06-12
"Colorado",0,90,2021-06-12
"Comal",0.086,1273,2021-06-12
"Comanche",0,29,2021-06-12
"Concho",0.25,7,2021-06-12
"Cooke",0.043,122,2021-06-12
"Coryell",0.009,846,2021-06-12
"Cottle",NA,6,2021-06-12
"Crane",0.5,4,2021-06-12
"Crockett",0.5,9,2021-06-12
"Crosby",0,16,2021-06-12
"Culberson",0,4,2021-06-12
"Dallam",0,10,2021-06-12
"Dallas",0.026,19078,2021-06-12
"Dawson",0.012,55,2021-06-12
"Deaf Smith",0,35,2021-06-12
"Delta",0,6,2021-06-12
"Denton",0.025,6361,2021-06-12
"DeWitt",0,165,2021-06-12
"Dickens",0,3,2021-06-12
"Dimmit",0.078,567,2021-06-12
"Donley",0,6,2021-06-12
"Duval",0,164,2021-06-12
"Eastland",0,28,2021-06-12
"Ector",0.029,261,2021-06-12
"Edwards",NA,2,2021-06-12
"El Paso",0.019,6328,2021-06-12
"Ellis",0.054,1242,2021-06-12
"Erath",0.036,185,2021-06-12
"Falls",0,222,2021-06-12
"Fannin",0.041,365,2021-06-12
"Fayette",0.03,162,2021-06-12
"Fisher",0,6,2021-06-12
"Floyd",0,35,2021-06-12
"Foard",NA,1,2021-06-12
"Fort Bend",0.021,7384,2021-06-12
"Franklin",0.25,10,2021-06-12
"Freestone",0.031,239,2021-06-12
"Frio",0.132,276,2021-06-12
"Gaines",0,27,2021-06-12
"Galveston",0.034,4687,2021-06-12
"Garza",0,50,2021-06-12
"Gillespie",0.111,105,2021-06-12
"Glasscock",NA,1,2021-06-12
"Goliad",0.077,30,2021-06-12
"Gonzales",0.145,96,2021-06-12
"Gray",0.042,159,2021-06-12
"Grayson",0.03,876,2021-06-12
"Gregg",0.023,346,2021-06-12
"Grimes",0.013,797,2021-06-12
"Guadalupe",0.035,944,2021-06-12
"Hale",0.003,395,2021-06-12
"Hall",NA,14,2021-06-12
"Hamilton",0,43,2021-06-12
"Hansford",0,2,2021-06-12
"Hardeman",0,17,2021-06-12
"Hardin",0.025,205,2021-06-12
"Harris",0.032,41258,2021-06-12
"Harrison",0.003,337,2021-06-12
"Hartley",0,2,2021-06-12
"Haskell",0.036,7,2021-06-12
"Hays",0.048,3170,2021-06-12
"Hemphill",0,3,2021-06-12
"Henderson",0.033,197,2021-06-12
"Hidalgo",0.035,5796,2021-06-12
"Hill",0.085,167,2021-06-12
"Hockley",0.034,112,2021-06-12
"Hood",0.035,211,2021-06-12
"Hopkins",0.051,107,2021-06-12
"Houston",0.011,75,2021-06-12
"Howard",0,96,2021-06-12
"Hudspeth",0.5,8,2021-06-12
"Hunt",0.106,302,2021-06-12
"Hutchinson",0.05,36,2021-06-12
"Irion",0,5,2021-06-12
"Jack",0,22,2021-06-12
"Jackson",0.06,60,2021-06-12
"Jasper",0.049,191,2021-06-12
"Jeff Davis",NA,0,2021-06-12
"Jefferson",0.015,1138,2021-06-12
"Jim Hogg",0.014,64,2021-06-12
"Jim Wells",0.048,253,2021-06-12
"Johnson",0.027,1361,2021-06-12
"Jones",0.049,227,2021-06-12
"Karnes",0.012,83,2021-06-12
"Kaufman",0.087,820,2021-06-12
"Kendall",0.006,333,2021-06-12
"Kenedy",0,1,2021-06-12
"Kent",0,3,2021-06-12
"Kerr",0.084,242,2021-06-12
"Kimble",0.25,13,2021-06-12
"King",NA,0,2021-06-12
"Kinney",0,6,2021-06-12
"Kleberg",0.033,118,2021-06-12
"Knox",0,1,2021-06-12
"La Salle",0.031,34,2021-06-12
"Lamar",0.146,167,2021-06-12
"Lamb",0.093,53,2021-06-12
"Lampasas",0.03,222,2021-06-12
"Lavaca",0.043,145,2021-06-12
"Lee",0.074,129,2021-06-12
"Leon",0.021,136,2021-06-12
"Liberty",0.038,552,2021-06-12
"Limestone",0.025,152,2021-06-12
"Lipscomb",NA,0,2021-06-12
"Live Oak",0.031,73,2021-06-12
"Llano",0.035,225,2021-06-12
"Loving",0,2,2021-06-12
"Lubbock",0.017,2070,2021-06-12
"Lynn",0,16,2021-06-12
"Madison",0,96,2021-06-12
"Marion",0.083,16,2021-06-12
"Martin",0.1,5,2021-06-12
"Mason",0,6,2021-06-12
"Matagorda",0.058,269,2021-06-12
"Maverick",0.015,778,2021-06-12
"McCulloch",0.2,14,2021-06-12
"McLennan",0.02,2597,2021-06-12
"McMullen",0.25,1,2021-06-12
"Medina",0.034,205,2021-06-12
"Menard",0,1,2021-06-12
"Midland",0.062,450,2021-06-12
"Milam",0.025,203,2021-06-12
"Mills",0.071,40,2021-06-12
"Mitchell",0,14,2021-06-12
"Montague",0,74,2021-06-12
"Montgomery",0.037,5444,2021-06-12
"Moore",0.031,28,2021-06-12
"Morris",0.143,17,2021-06-12
"Motley",0,3,2021-06-12
"Nacogdoches",0.015,288,2021-06-12
"Navarro",0.018,191,2021-06-12
"Newton",0,63,2021-06-12
"Nolan",0,9,2021-06-12
"Nueces",0.05,1503,2021-06-12
"Ochiltree",0,3,2021-06-12
"Oldham",0,7,2021-06-12
"Orange",0.023,314,2021-06-12
"Palo Pinto",0.123,99,2021-06-12
"Panola",0.044,77,2021-06-12
"Parker",0.06,716,2021-06-12
"Parmer",0.056,23,2021-06-12
"Pecos",0.009,117,2021-06-12
"Polk",0.051,339,2021-06-12
"Potter",0.022,495,2021-06-12
"Presidio",0,5,2021-06-12
"Rains",0.1,41,2021-06-12
"Randall",0.096,378,2021-06-12
"Reagan",0,4,2021-06-12
"Real",0,8,2021-06-12
"Red River",0,27,2021-06-12
"Reeves",0.056,50,2021-06-12
"Refugio",0.2,15,2021-06-12
"Roberts",NA,5,2021-06-12
"Robertson",0.039,174,2021-06-12
"Rockwall",0.07,829,2021-06-12
"Runnels",0,56,2021-06-12
"Rusk",0.091,382,2021-06-12
"Sabine",0,79,2021-06-12
"San Augustine",0.069,47,2021-06-12
"San Jacinto",0.021,125,2021-06-12
"San Patricio",0.062,301,2021-06-12
"San Saba",0,111,2021-06-12
"Schleicher",NA,1,2021-06-12
"Scurry",0.005,71,2021-06-12
"Shackelford",0,9,2021-06-12
"Shelby",0.082,81,2021-06-12
"Sherman",0,0,2021-06-12
"Smith",0.049,1026,2021-06-12
"Somervell",0.062,38,2021-06-12
"Starr",0.046,418,2021-06-12
"Stephens",0,125,2021-06-12
"Sterling",0,3,2021-06-12
"Stonewall",NA,0,2021-06-12
"Sutton",0,7,2021-06-12
"Swisher",0.061,151,2021-06-12
"Tarrant",0.032,14185,2021-06-12
"Taylor",0.008,692,2021-06-12
"Terrell",NA,0,2021-06-12
"Terry",0,26,2021-06-12
"Throckmorton",0,7,2021-06-12
"Titus",0,44,2021-06-12
"Tom Green",0.02,291,2021-06-12
"Travis",0.02,14196,2021-06-12
"Trinity",0.012,170,2021-06-12
"Tyler",0.041,90,2021-06-12
"Upshur",0.333,65,2021-06-12
"Upton",0,6,2021-06-12
"Uvalde",0.027,121,2021-06-12
"Val Verde",0.055,251,2021-06-12
"Van Zandt",0.068,177,2021-06-12
"Victoria",0.074,503,2021-06-12
"Walker",0.013,1369,2021-06-12
"Waller",0.044,396,2021-06-12
"Ward",0,17,2021-06-12
"Washington",0.077,490,2021-06-12
"Webb",0.032,2227,2021-06-12
"Wharton",0.045,242,2021-06-12
"Wheeler",0,6,2021-06-12
"Wichita",0.018,421,2021-06-12
"Wilbarger",0,54,2021-06-12
"Willacy",0.03,624,2021-06-12
"Williamson",0.015,6786,2021-06-12
"Wilson",0.052,282,2021-06-12
"Winkler",0.25,9,2021-06-12
"Wise",0.107,302,2021-06-12
"Wood",0.049,219,2021-06-12
"Yoakum",0,14,2021-06-12
"Young",0,48,2021-06-12
"Zapata",0.022,59,2021-06-12
"Zavala",0.037,27,2021-06-12
