"County","TPR_CPR","Tests","Date"
"Anderson",0.055,395,2021-11-06
"Andrews",0.115,25,2021-11-06
"Angelina",0.034,379,2021-11-06
"Aransas",0.074,141,2021-11-06
"Archer",0.018,97,2021-11-06
"Armstrong",0,18,2021-11-06
"Atascosa",0.008,1464,2021-11-06
"Austin",0.053,375,2021-11-06
"Bailey",0,16,2021-11-06
"Bandera",0.024,200,2021-11-06
"Bastrop",0.051,936,2021-11-06
"Baylor",0.273,19,2021-11-06
"Bee",0.06,385,2021-11-06
"Bell",0.052,5100,2021-11-06
"Bexar",0.024,64343,2021-11-06
"Blanco",0.053,210,2021-11-06
"Borden",0,3,2021-11-06
"Bosque",0.015,100,2021-11-06
"Bowie",0.053,586,2021-11-06
"Brazoria",0.043,6507,2021-11-06
"Brazos",0.022,3758,2021-11-06
"Brewster",0.143,25,2021-11-06
"Briscoe",0.056,30,2021-11-06
"Brooks",0,40,2021-11-06
"Brown",0.034,203,2021-11-06
"Burleson",0.056,275,2021-11-06
"Burnet",0.066,510,2021-11-06
"Caldwell",0.071,746,2021-11-06
"Calhoun",0.033,91,2021-11-06
"Callahan",0.2,60,2021-11-06
"Cameron",0.047,3943,2021-11-06
"Camp",0.143,90,2021-11-06
"Carson",0.065,32,2021-11-06
"Cass",0.039,156,2021-11-06
"Castro",0.012,137,2021-11-06
"Chambers",0.043,568,2021-11-06
"Cherokee",0.033,352,2021-11-06
"Childress",0.034,251,2021-11-06
"Clay",0.052,64,2021-11-06
"Cochran",0.357,32,2021-11-06
"Coke",0,30,2021-11-06
"Coleman",0.222,31,2021-11-06
"Collin",0.052,14341,2021-11-06
"Collingsworth",0.129,39,2021-11-06
"Colorado",0.047,151,2021-11-06
"Comal",0.07,2036,2021-11-06
"Comanche",0.082,92,2021-11-06
"Concho",0.4,8,2021-11-06
"Cooke",0.094,216,2021-11-06
"Coryell",0.012,1172,2021-11-06
"Cottle",0.105,19,2021-11-06
"Crane",0.143,26,2021-11-06
"Crockett",0,2,2021-11-06
"Crosby",0.105,26,2021-11-06
"Culberson",0,32,2021-11-06
"Dallam",0.149,25,2021-11-06
"Dallas",0.043,39102,2021-11-06
"Dawson",0.105,174,2021-11-06
"Deaf Smith",0.143,110,2021-11-06
"Delta",0.125,76,2021-11-06
"Denton",0.057,10538,2021-11-06
"DeWitt",0.098,166,2021-11-06
"Dickens",0.083,10,2021-11-06
"Dimmit",0.14,101,2021-11-06
"Donley",0.118,27,2021-11-06
"Duval",0.076,164,2021-11-06
"Eastland",0.068,56,2021-11-06
"Ector",0.126,1012,2021-11-06
"Edwards",0,6,2021-11-06
"El Paso",0.111,10451,2021-11-06
"Ellis",0.047,1991,2021-11-06
"Erath",0.093,325,2021-11-06
"Falls",0.065,98,2021-11-06
"Fannin",0.02,594,2021-11-06
"Fayette",0.076,170,2021-11-06
"Fisher",0,10,2021-11-06
"Floyd",0.049,61,2021-11-06
"Foard",0.111,8,2021-11-06
"Fort Bend",0.057,14889,2021-11-06
"Franklin",0.049,105,2021-11-06
"Freestone",0.033,183,2021-11-06
"Frio",0.046,560,2021-11-06
"Gaines",0.024,44,2021-11-06
"Galveston",0.04,5498,2021-11-06
"Garza",0.038,25,2021-11-06
"Gillespie",0.073,150,2021-11-06
"Glasscock",0.333,3,2021-11-06
"Goliad",0.105,38,2021-11-06
"Gonzales",0.113,94,2021-11-06
"Gray",0.05,112,2021-11-06
"Grayson",0.058,1494,2021-11-06
"Gregg",0.057,660,2021-11-06
"Grimes",0.055,381,2021-11-06
"Guadalupe",0.035,1568,2021-11-06
"Hale",0.051,423,2021-11-06
"Hall",0.036,44,2021-11-06
"Hamilton",0.06,111,2021-11-06
"Hansford",0.077,26,2021-11-06
"Hardeman",0.074,27,2021-11-06
"Hardin",0.067,362,2021-11-06
"Harris",0.042,73138,2021-11-06
"Harrison",0.051,238,2021-11-06
"Hartley",0.25,9,2021-11-06
"Haskell",0,26,2021-11-06
"Hays",0.077,4405,2021-11-06
"Hemphill",0,2,2021-11-06
"Henderson",0.077,562,2021-11-06
"Hidalgo",0.047,6097,2021-11-06
"Hill",0.04,216,2021-11-06
"Hockley",0.159,269,2021-11-06
"Hood",0.057,558,2021-11-06
"Hopkins",0.074,226,2021-11-06
"Houston",0.021,120,2021-11-06
"Howard",0.052,125,2021-11-06
"Hudspeth",0.1,25,2021-11-06
"Hunt",0.041,709,2021-11-06
"Hutchinson",0.53,143,2021-11-06
"Irion",0.1,3,2021-11-06
"Jack",0.015,99,2021-11-06
"Jackson",0.021,54,2021-11-06
"Jasper",0.074,233,2021-11-06
"Jeff Davis",0.071,19,2021-11-06
"Jefferson",0.026,1246,2021-11-06
"Jim Hogg",0,22,2021-11-06
"Jim Wells",0.029,937,2021-11-06
"Johnson",0.062,1837,2021-11-06
"Jones",0.044,190,2021-11-06
"Karnes",0.007,84,2021-11-06
"Kaufman",0.065,1367,2021-11-06
"Kendall",0.013,403,2021-11-06
"Kenedy",0,5,2021-11-06
"Kent",0,4,2021-11-06
"Kerr",0.043,268,2021-11-06
"Kimble",0,11,2021-11-06
"King",NA,0,2021-11-06
"Kinney",0.133,42,2021-11-06
"Kleberg",0.03,196,2021-11-06
"Knox",0.2,10,2021-11-06
"La Salle",0.018,71,2021-11-06
"Lamar",0.08,230,2021-11-06
"Lamb",0.096,149,2021-11-06
"Lampasas",0.04,303,2021-11-06
"Lavaca",0.061,167,2021-11-06
"Lee",0.053,129,2021-11-06
"Leon",0.028,136,2021-11-06
"Liberty",0.043,757,2021-11-06
"Limestone",0.028,363,2021-11-06
"Lipscomb",0,14,2021-11-06
"Live Oak",0.078,75,2021-11-06
"Llano",0.037,292,2021-11-06
"Loving",NA,1,2021-11-06
"Lubbock",0.066,3017,2021-11-06
"Lynn",0.05,32,2021-11-06
"Madison",0.057,113,2021-11-06
"Marion",0.034,40,2021-11-06
"Martin",0.161,65,2021-11-06
"Mason",0,6,2021-11-06
"Matagorda",0.036,270,2021-11-06
"Maverick",0.05,442,2021-11-06
"McCulloch",0.172,50,2021-11-06
"McLennan",0.02,4608,2021-11-06
"McMullen",0,4,2021-11-06
"Medina",0.017,440,2021-11-06
"Menard",0.25,9,2021-11-06
"Midland",0.113,704,2021-11-06
"Milam",0.101,236,2021-11-06
"Mills",0.055,160,2021-11-06
"Mitchell",0.14,79,2021-11-06
"Montague",0.128,176,2021-11-06
"Montgomery",0.045,7234,2021-11-06
"Moore",0.197,171,2021-11-06
"Morris",0.091,61,2021-11-06
"Motley",0,7,2021-11-06
"Nacogdoches",0.031,599,2021-11-06
"Navarro",0.042,332,2021-11-06
"Newton",0.022,53,2021-11-06
"Nolan",0,22,2021-11-06
"Nueces",0.05,2420,2021-11-06
"Ochiltree",0.4,53,2021-11-06
"Oldham",0.2,17,2021-11-06
"Orange",0.038,350,2021-11-06
"Palo Pinto",0.137,253,2021-11-06
"Panola",0.045,105,2021-11-06
"Parker",0.09,1554,2021-11-06
"Parmer",0.107,39,2021-11-06
"Pecos",0.042,41,2021-11-06
"Polk",0.048,419,2021-11-06
"Potter",0.086,1289,2021-11-06
"Presidio",0.429,16,2021-11-06
"Rains",0.077,74,2021-11-06
"Randall",0.077,1063,2021-11-06
"Reagan",0.333,6,2021-11-06
"Real",0.2,17,2021-11-06
"Red River",0.071,56,2021-11-06
"Reeves",0.343,109,2021-11-06
"Refugio",0,47,2021-11-06
"Roberts",0,1,2021-11-06
"Robertson",0.019,163,2021-11-06
"Rockwall",0.052,1211,2021-11-06
"Runnels",0.03,86,2021-11-06
"Rusk",0.063,259,2021-11-06
"Sabine",0,85,2021-11-06
"San Augustine",0.049,75,2021-11-06
"San Jacinto",0.079,183,2021-11-06
"San Patricio",0.077,348,2021-11-06
"San Saba",0.033,64,2021-11-06
"Schleicher",0.25,3,2021-11-06
"Scurry",0.03,293,2021-11-06
"Shackelford",0.25,10,2021-11-06
"Shelby",0.054,216,2021-11-06
"Sherman",0.333,4,2021-11-06
"Smith",0.053,1991,2021-11-06
"Somervell",0.039,143,2021-11-06
"Starr",0.045,649,2021-11-06
"Stephens",0.171,38,2021-11-06
"Sterling",0,1,2021-11-06
"Stonewall",NA,0,2021-11-06
"Sutton",0,3,2021-11-06
"Swisher",0.032,210,2021-11-06
"Tarrant",0.057,29245,2021-11-06
"Taylor",0.066,702,2021-11-06
"Terrell",NA,0,2021-11-06
"Terry",0.082,48,2021-11-06
"Throckmorton",0,5,2021-11-06
"Titus",0.041,250,2021-11-06
"Tom Green",0.052,551,2021-11-06
"Travis",0.04,19349,2021-11-06
"Trinity",0.048,113,2021-11-06
"Tyler",0.03,124,2021-11-06
"Upshur",0.072,107,2021-11-06
"Upton",0.28,19,2021-11-06
"Uvalde",0.074,227,2021-11-06
"Val Verde",0.039,407,2021-11-06
"Van Zandt",0.076,346,2021-11-06
"Victoria",0.025,517,2021-11-06
"Walker",0.026,2350,2021-11-06
"Waller",0.017,663,2021-11-06
"Ward",0.731,27,2021-11-06
"Washington",0.06,460,2021-11-06
"Webb",0.049,4187,2021-11-06
"Wharton",0.068,342,2021-11-06
"Wheeler",0.062,26,2021-11-06
"Wichita",0.05,1157,2021-11-06
"Wilbarger",0.157,167,2021-11-06
"Willacy",0.062,314,2021-11-06
"Williamson",0.058,8089,2021-11-06
"Wilson",0.035,475,2021-11-06
"Winkler",0.56,44,2021-11-06
"Wise",0.08,775,2021-11-06
"Wood",0.074,351,2021-11-06
"Yoakum",0.2,17,2021-11-06
"Young",0.032,89,2021-11-06
"Zapata",0,71,2021-11-06
"Zavala",0.121,54,2021-11-06
