"County","TPR_CPR","Tests","Date"
"Anderson",0.091,92,2022-05-29
"Andrews",0.25,8,2022-05-29
"Angelina",0.105,168,2022-05-29
"Aransas",0.163,143,2022-05-29
"Archer",0.111,39,2022-05-29
"Armstrong",0,3,2022-05-29
"Atascosa",0.122,215,2022-05-29
"Austin",0.05,160,2022-05-29
"Bailey",0,6,2022-05-29
"Bandera",0.02,100,2022-05-29
"Bastrop",0.153,443,2022-05-29
"Baylor",0,5,2022-05-29
"Bee",0.18,67,2022-05-29
"Bell",0.111,1723,2022-05-29
"Bexar",0.167,14237,2022-05-29
"Blanco",0.091,114,2022-05-29
"Borden",,1,2022-05-29
"Bosque",0.097,38,2022-05-29
"Bowie",0.025,204,2022-05-29
"Brazoria",0.165,3264,2022-05-29
"Brazos",0.157,1789,2022-05-29
"Brewster",0.308,17,2022-05-29
"Briscoe",0,4,2022-05-29
"Brooks",0.25,33,2022-05-29
"Brown",0,22,2022-05-29
"Burleson",0.035,105,2022-05-29
"Burnet",0.125,243,2022-05-29
"Caldwell",0.198,346,2022-05-29
"Calhoun",0.174,95,2022-05-29
"Callahan",0,30,2022-05-29
"Cameron",0.137,1823,2022-05-29
"Camp",0,34,2022-05-29
"Carson",0,3,2022-05-29
"Cass",0.032,85,2022-05-29
"Castro",0,10,2022-05-29
"Chambers",0.136,362,2022-05-29
"Cherokee",0.122,86,2022-05-29
"Childress",0.031,30,2022-05-29
"Clay",0.2,33,2022-05-29
"Cochran",0,10,2022-05-29
"Coke",0.5,4,2022-05-29
"Coleman",0,4,2022-05-29
"Collin",0.17,7002,2022-05-29
"Collingsworth",0,3,2022-05-29
"Colorado",0.082,78,2022-05-29
"Comal",0.155,804,2022-05-29
"Comanche",0,12,2022-05-29
"Concho",0.5,2,2022-05-29
"Cooke",0.065,146,2022-05-29
"Coryell",0.13,289,2022-05-29
"Cottle",0,3,2022-05-29
"Crane",0.5,2,2022-05-29
"Crockett",0,1,2022-05-29
"Crosby",0,4,2022-05-29
"Culberson",0,3,2022-05-29
"Dallam",0.2,3,2022-05-29
"Dallas",0.153,13523,2022-05-29
"Dawson",0,5,2022-05-29
"Deaf Smith",0,34,2022-05-29
"Delta",0.125,19,2022-05-29
"Denton",0.159,4596,2022-05-29
"DeWitt",0.191,45,2022-05-29
"Dickens",,0,2022-05-29
"Dimmit",0.1,26,2022-05-29
"Donley",0,9,2022-05-29
"Duval",0.162,50,2022-05-29
"Eastland",0,13,2022-05-29
"Ector",0.081,330,2022-05-29
"Edwards",0.2,5,2022-05-29
"El Paso",0.177,5302,2022-05-29
"Ellis",0.12,737,2022-05-29
"Erath",0.036,73,2022-05-29
"Falls",0.107,56,2022-05-29
"Fannin",0.062,66,2022-05-29
"Fayette",0.069,88,2022-05-29
"Fisher",,3,2022-05-29
"Floyd",0,19,2022-05-29
"Foard",0,0,2022-05-29
"Fort Bend",0.223,7293,2022-05-29
"Franklin",0.067,24,2022-05-29
"Freestone",0.108,40,2022-05-29
"Frio",0.025,293,2022-05-29
"Gaines",0,19,2022-05-29
"Galveston",0.189,3393,2022-05-29
"Garza",0,2,2022-05-29
"Gillespie",0.129,70,2022-05-29
"Glasscock",,0,2022-05-29
"Goliad",0.375,32,2022-05-29
"Gonzales",0.188,45,2022-05-29
"Gray",0.182,12,2022-05-29
"Grayson",0.142,280,2022-05-29
"Gregg",0.058,185,2022-05-29
"Grimes",0.136,215,2022-05-29
"Guadalupe",0.153,569,2022-05-29
"Hale",0.143,69,2022-05-29
"Hall",0,10,2022-05-29
"Hamilton",0.048,40,2022-05-29
"Hansford",0,3,2022-05-29
"Hardeman",0,15,2022-05-29
"Hardin",0.149,206,2022-05-29
"Harris",0.166,36748,2022-05-29
"Harrison",0.136,66,2022-05-29
"Hartley",,0,2022-05-29
"Haskell",0,5,2022-05-29
"Hays",0.206,1548,2022-05-29
"Hemphill",,0,2022-05-29
"Henderson",0.089,224,2022-05-29
"Hidalgo",0.155,3616,2022-05-29
"Hill",0.075,58,2022-05-29
"Hockley",0.043,175,2022-05-29
"Hood",0.198,144,2022-05-29
"Hopkins",0.048,49,2022-05-29
"Houston",0.043,34,2022-05-29
"Howard",0.091,20,2022-05-29
"Hudspeth",0.056,16,2022-05-29
"Hunt",0.101,238,2022-05-29
"Hutchinson",0.444,17,2022-05-29
"Irion",0,9,2022-05-29
"Jack",0,13,2022-05-29
"Jackson",0.088,70,2022-05-29
"Jasper",0.076,102,2022-05-29
"Jeff Davis",0,6,2022-05-29
"Jefferson",0.112,721,2022-05-29
"Jim Hogg",0.133,23,2022-05-29
"Jim Wells",0.13,132,2022-05-29
"Johnson",0.101,679,2022-05-29
"Jones",0.089,65,2022-05-29
"Karnes",0.12,36,2022-05-29
"Kaufman",0.107,593,2022-05-29
"Kendall",0.15,289,2022-05-29
"Kenedy",,0,2022-05-29
"Kent",,0,2022-05-29
"Kerr",0.096,150,2022-05-29
"Kimble",0,6,2022-05-29
"King",,0,2022-05-29
"Kinney",0,4,2022-05-29
"Kleberg",0.109,100,2022-05-29
"Knox",,0,2022-05-29
"La Salle",0.143,19,2022-05-29
"Lamar",0.135,80,2022-05-29
"Lamb",0.071,20,2022-05-29
"Lampasas",0.071,97,2022-05-29
"Lavaca",0.07,69,2022-05-29
"Lee",0,53,2022-05-29
"Leon",0.024,69,2022-05-29
"Liberty",0.131,381,2022-05-29
"Limestone",0.087,30,2022-05-29
"Lipscomb",0,3,2022-05-29
"Live Oak",0.095,29,2022-05-29
"Llano",0.148,101,2022-05-29
"Loving",0.538,20,2022-05-29
"Lubbock",0.134,992,2022-05-29
"Lynn",0.556,10,2022-05-29
"Madison",0.045,63,2022-05-29
"Marion",0.143,10,2022-05-29
"Martin",0.25,25,2022-05-29
"Mason",0.167,7,2022-05-29
"Matagorda",0.124,125,2022-05-29
"Maverick",0.111,196,2022-05-29
"McCulloch",0,15,2022-05-29
"McLennan",0.127,766,2022-05-29
"McMullen",,3,2022-05-29
"Medina",0.127,146,2022-05-29
"Menard",0,7,2022-05-29
"Midland",0.123,310,2022-05-29
"Milam",0.104,88,2022-05-29
"Mills",0,14,2022-05-29
"Mitchell",0,15,2022-05-29
"Montague",0.125,27,2022-05-29
"Montgomery",0.149,4274,2022-05-29
"Moore",0.2,11,2022-05-29
"Morris",0,29,2022-05-29
"Motley",0,1,2022-05-29
"Nacogdoches",0.061,283,2022-05-29
"Navarro",0.047,74,2022-05-29
"Newton",0.038,35,2022-05-29
"Nolan",0,9,2022-05-29
"Nueces",0.152,1682,2022-05-29
"Ochiltree",0.25,8,2022-05-29
"Oldham",0,4,2022-05-29
"Orange",0.059,187,2022-05-29
"Palo Pinto",0.055,68,2022-05-29
"Panola",0.058,70,2022-05-29
"Parker",0.107,574,2022-05-29
"Parmer",0.091,17,2022-05-29
"Pecos",0.053,39,2022-05-29
"Polk",0.15,157,2022-05-29
"Potter",0.022,242,2022-05-29
"Presidio",0.167,14,2022-05-29
"Rains",0.059,27,2022-05-29
"Randall",0.06,180,2022-05-29
"Reagan",0,2,2022-05-29
"Real",0,8,2022-05-29
"Red River",0,15,2022-05-29
"Reeves",0.154,50,2022-05-29
"Refugio",0.15,17,2022-05-29
"Roberts",,0,2022-05-29
"Robertson",0.125,64,2022-05-29
"Rockwall",0.125,351,2022-05-29
"Runnels",0,13,2022-05-29
"Rusk",0.14,83,2022-05-29
"Sabine",0.267,20,2022-05-29
"San Augustine",0.059,24,2022-05-29
"San Jacinto",0.141,107,2022-05-29
"San Patricio",0.116,306,2022-05-29
"San Saba",0.167,8,2022-05-29
"Schleicher",0,1,2022-05-29
"Scurry",0.057,125,2022-05-29
"Shackelford",0,2,2022-05-29
"Shelby",0.019,80,2022-05-29
"Sherman",,0,2022-05-29
"Smith",0.064,630,2022-05-29
"Somervell",0,9,2022-05-29
"Starr",0.17,197,2022-05-29
"Stephens",0,8,2022-05-29
"Sterling",,0,2022-05-29
"Stonewall",,0,2022-05-29
"Sutton",0,1,2022-05-29
"Swisher",0,9,2022-05-29
"Tarrant",0.138,9612,2022-05-29
"Taylor",0.106,140,2022-05-29
"Terrell",0,1,2022-05-29
"Terry",0,6,2022-05-29
"Throckmorton",,2,2022-05-29
"Titus",0.011,95,2022-05-29
"Tom Green",0.045,141,2022-05-29
"Travis",0.193,11037,2022-05-29
"Trinity",0.027,51,2022-05-29
"Tyler",0.03,57,2022-05-29
"Upshur",0.095,37,2022-05-29
"Upton",0,3,2022-05-29
"Uvalde",0.068,122,2022-05-29
"Val Verde",0.054,917,2022-05-29
"Van Zandt",0.057,119,2022-05-29
"Victoria",0.124,308,2022-05-29
"Walker",0.053,592,2022-05-29
"Waller",0.145,221,2022-05-29
"Ward",0,8,2022-05-29
"Washington",0.173,182,2022-05-29
"Webb",0.172,1052,2022-05-29
"Wharton",0.095,132,2022-05-29
"Wheeler",0,3,2022-05-29
"Wichita",0.176,258,2022-05-29
"Wilbarger",0.107,54,2022-05-29
"Willacy",0.23,183,2022-05-29
"Williamson",0.19,4420,2022-05-29
"Wilson",0.113,155,2022-05-29
"Winkler",0.143,4,2022-05-29
"Wise",0.196,211,2022-05-29
"Wood",0.091,92,2022-05-29
"Yoakum",0,10,2022-05-29
"Young",0.105,42,2022-05-29
"Zapata",0,49,2022-05-29
"Zavala",0.048,35,2022-05-29
