"County","TPR_CPR","Tests","Date"
"Anderson",0.328,245,2022-08-08
"Andrews",0.889,22,2022-08-08
"Angelina",0.375,189,2022-08-08
"Aransas",0.367,238,2022-08-08
"Archer",0.222,50,2022-08-08
"Armstrong",0.222,15,2022-08-08
"Atascosa",0.323,283,2022-08-08
"Austin",0.191,154,2022-08-08
"Bailey",0.357,10,2022-08-08
"Bandera",0.168,119,2022-08-08
"Bastrop",0.334,397,2022-08-08
"Baylor",0.364,13,2022-08-08
"Bee",0.372,111,2022-08-08
"Bell",0.263,2154,2022-08-08
"Bexar",0.283,14531,2022-08-08
"Blanco",0.197,104,2022-08-08
"Borden",0,2,2022-08-08
"Bosque",0.275,69,2022-08-08
"Bowie",0.33,326,2022-08-08
"Brazoria",0.227,3663,2022-08-08
"Brazos",0.257,1600,2022-08-08
"Brewster",0.333,23,2022-08-08
"Briscoe",0.333,4,2022-08-08
"Brooks",0.529,19,2022-08-08
"Brown",0.472,33,2022-08-08
"Burleson",0.14,210,2022-08-08
"Burnet",0.278,241,2022-08-08
"Caldwell",0.372,385,2022-08-08
"Calhoun",0.267,104,2022-08-08
"Callahan",0.278,44,2022-08-08
"Cameron",0.301,2126,2022-08-08
"Camp",0.273,67,2022-08-08
"Carson",0.357,20,2022-08-08
"Cass",0.441,124,2022-08-08
"Castro",0.333,49,2022-08-08
"Chambers",0.298,423,2022-08-08
"Cherokee",0.178,218,2022-08-08
"Childress",0.277,31,2022-08-08
"Clay",0.333,32,2022-08-08
"Cochran",0.318,22,2022-08-08
"Coke",0.4,8,2022-08-08
"Coleman",0,4,2022-08-08
"Collin",0.303,5945,2022-08-08
"Collingsworth",0.7,5,2022-08-08
"Colorado",0.161,77,2022-08-08
"Comal",0.23,775,2022-08-08
"Comanche",0.294,25,2022-08-08
"Concho",0.571,4,2022-08-08
"Cooke",0.331,169,2022-08-08
"Coryell",0.224,353,2022-08-08
"Cottle",0.25,2,2022-08-08
"Crane",0.286,8,2022-08-08
"Crockett",0,4,2022-08-08
"Crosby",0.4,12,2022-08-08
"Culberson",0.5,2,2022-08-08
