"County","TPR_CPR","Tests","Date"
"Anderson",0.053,692,2021-02-27
"Andrews",0.044,45,2021-02-27
"Angelina",0.078,1501,2021-02-27
"Aransas",0.198,126,2021-02-27
"Archer",0,15,2021-02-27
"Armstrong",0,9,2021-02-27
"Atascosa",0.137,387,2021-02-27
"Austin",0.072,306,2021-02-27
"Bailey",0,8,2021-02-27
"Bandera",0.07,86,2021-02-27
"Bastrop",0.085,814,2021-02-27
"Baylor",0,3,2021-02-27
"Bee",0.051,609,2021-02-27
"Bell",0.073,4347,2021-02-27
"Bexar",0.106,26749,2021-02-27
"Blanco",0.041,97,2021-02-27
"Borden",0,2,2021-02-27
"Bosque",0.093,118,2021-02-27
"Bowie",0.095,801,2021-02-27
"Brazoria",0.133,5187,2021-02-27
"Brazos",0.119,5947,2021-02-27
"Brewster",0.1,20,2021-02-27
"Briscoe",0.143,7,2021-02-27
"Brooks",0.019,310,2021-02-27
"Brown",0.089,191,2021-02-27
"Burleson",0.051,331,2021-02-27
"Burnet",0.106,765,2021-02-27
"Caldwell",0.141,624,2021-02-27
"Calhoun",0.143,105,2021-02-27
"Callahan",0.062,32,2021-02-27
"Cameron",0.098,3993,2021-02-27
"Camp",0.18,89,2021-02-27
"Carson",0.059,17,2021-02-27
"Cass",0.122,139,2021-02-27
"Castro",0.043,70,2021-02-27
"Chambers",0.086,326,2021-02-27
"Cherokee",0.108,194,2021-02-27
"Childress",0.267,15,2021-02-27
"Clay",0.1,30,2021-02-27
"Cochran",0.143,7,2021-02-27
"Coke",0.019,52,2021-02-27
"Coleman",0.071,28,2021-02-27
"Collin",0.098,10563,2021-02-27
"Collingsworth",0,12,2021-02-27
"Colorado",0.079,177,2021-02-27
"Comal",0.097,1553,2021-02-27
"Comanche",0.062,48,2021-02-27
"Concho",0,11,2021-02-27
"Cooke",0.168,256,2021-02-27
"Coryell",0.054,998,2021-02-27
"Cottle",0.375,8,2021-02-27
"Crane",0.01,105,2021-02-27
"Crockett",0,1,2021-02-27
"Crosby",0.054,37,2021-02-27
"Culberson",0.077,13,2021-02-27
"Dallam",0,123,2021-02-27
"Dallas",0.099,28639,2021-02-27
"Dawson",0.011,94,2021-02-27
"Deaf Smith",0.082,61,2021-02-27
"Delta",0.067,30,2021-02-27
