"County","TPR_CPR","Tests","Date"
"Anderson",0.184,132,2022-06-27
"Andrews",0.167,4,2022-06-27
"Angelina",0.175,163,2022-06-27
"Aransas",0.266,158,2022-06-27
"Archer",0.204,42,2022-06-27
"Armstrong",0.417,13,2022-06-27
"Atascosa",0.248,293,2022-06-27
"Austin",0.194,163,2022-06-27
"Bailey",0.111,6,2022-06-27
"Bandera",0.119,123,2022-06-27
"Bastrop",0.301,432,2022-06-27
"Baylor",0.2,3,2022-06-27
"Bee",0.417,92,2022-06-27
"Bell",0.225,1892,2022-06-27
"Bexar",0.264,14671,2022-06-27
"Blanco",0.287,107,2022-06-27
"Borden",0,4,2022-06-27
"Bosque",0.06,54,2022-06-27
"Bowie",0.177,192,2022-06-27
"Brazoria",0.259,3156,2022-06-27
"Brazos",0.275,1681,2022-06-27
"Brewster",0.32,25,2022-06-27
"Briscoe",0.2,7,2022-06-27
"Brooks",0.164,44,2022-06-27
"Brown",0.292,31,2022-06-27
"Burleson",0.23,108,2022-06-27
"Burnet",0.35,244,2022-06-27
"Caldwell",0.286,420,2022-06-27
"Calhoun",0.264,137,2022-06-27
"Callahan",0.132,24,2022-06-27
"Cameron",0.291,2730,2022-06-27
"Camp",0.114,33,2022-06-27
"Carson",0.062,9,2022-06-27
"Cass",0.106,61,2022-06-27
"Castro",0.021,55,2022-06-27
"Chambers",0.349,317,2022-06-27
"Cherokee",0.204,99,2022-06-27
"Childress",0.228,39,2022-06-27
"Clay",0.333,43,2022-06-27
"Cochran",0,7,2022-06-27
"Coke",0,3,2022-06-27
"Coleman",0.2,14,2022-06-27
"Collin",0.256,5226,2022-06-27
"Collingsworth",0,2,2022-06-27
"Colorado",0.14,75,2022-06-27
"Comal",0.25,762,2022-06-27
"Comanche",0.125,25,2022-06-27
"Concho",0.5,4,2022-06-27
"Cooke",0.151,102,2022-06-27
"Coryell",0.295,304,2022-06-27
"Cottle",0.375,5,2022-06-27
"Crane",0.2,4,2022-06-27
"Crockett",0.333,3,2022-06-27
"Crosby",0.222,7,2022-06-27
"Culberson",0,7,2022-06-27
"Dallam",0,8,2022-06-27
"Dallas",0.245,12735,2022-06-27
"Dawson",0,10,2022-06-27
"Deaf Smith",0.167,43,2022-06-27
"Delta",0.091,13,2022-06-27
"Denton",0.257,3655,2022-06-27
"DeWitt",0.309,84,2022-06-27
"Dickens",0,2,2022-06-27
"Dimmit",0.421,45,2022-06-27
"Donley",0.091,13,2022-06-27
"Duval",0.329,91,2022-06-27
"Eastland",0.312,13,2022-06-27
"Ector",0.212,246,2022-06-27
"Edwards",0.167,22,2022-06-27
"El Paso",0.292,5352,2022-06-27
"Ellis",0.221,826,2022-06-27
"Erath",0.079,71,2022-06-27
"Falls",0.269,68,2022-06-27
"Fannin",0.2,68,2022-06-27
"Fayette",0.386,74,2022-06-27
"Fisher",0,1,2022-06-27
"Floyd",0.125,13,2022-06-27
"Foard",0.556,7,2022-06-27
"Fort Bend",0.299,7551,2022-06-27
"Franklin",0.111,35,2022-06-27
"Freestone",0.124,85,2022-06-27
"Frio",0.08,155,2022-06-27
"Gaines",0.1,9,2022-06-27
"Galveston",0.296,3206,2022-06-27
"Garza",0.222,6,2022-06-27
"Gillespie",0.174,100,2022-06-27
"Glasscock",0.333,1,2022-06-27
"Goliad",0.312,25,2022-06-27
"Gonzales",0.333,41,2022-06-27
"Gray",0.167,16,2022-06-27
"Grayson",0.141,273,2022-06-27
"Gregg",0.215,231,2022-06-27
"Grimes",0.289,238,2022-06-27
"Guadalupe",0.275,598,2022-06-27
"Hale",0.353,48,2022-06-27
"Hall",0.1,9,2022-06-27
"Hamilton",0.396,26,2022-06-27
"Hansford",0.188,5,2022-06-27
"Hardeman",0.3,9,2022-06-27
"Hardin",0.23,178,2022-06-27
"Harris",0.271,35566,2022-06-27
"Harrison",0.2,116,2022-06-27
"Hartley",0,0,2022-06-27
"Haskell",0.286,6,2022-06-27
"Hays",0.302,1332,2022-06-27
"Hemphill",1,1,2022-06-27
"Henderson",0.208,172,2022-06-27
"Hidalgo",0.283,4791,2022-06-27
