"County","TPR_CPR","Tests","Date"
"Anderson",0.063,364,2022-02-20
"Andrews",0,15,2022-02-20
"Angelina",0.074,450,2022-02-20
"Aransas",0.214,267,2022-02-20
"Archer",0.1,74,2022-02-20
"Armstrong",0.2,7,2022-02-20
"Atascosa",0.081,1062,2022-02-20
"Austin",0.103,320,2022-02-20
"Bailey",0.143,20,2022-02-20
"Bandera",0.109,194,2022-02-20
"Bastrop",0.125,757,2022-02-20
"Baylor",0,23,2022-02-20
"Bee",0.193,219,2022-02-20
"Bell",0.071,3649,2022-02-20
"Bexar",0.083,55733,2022-02-20
"Blanco",0.121,148,2022-02-20
"Borden",0,1,2022-02-20
"Bosque",0.183,108,2022-02-20
"Bowie",0.113,599,2022-02-20
"Brazoria",0.101,5288,2022-02-20
"Brazos",0.101,3660,2022-02-20
"Brewster",0.083,18,2022-02-20
"Briscoe",0.182,17,2022-02-20
"Brooks",0.152,161,2022-02-20
"Brown",0.064,118,2022-02-20
"Burleson",0.183,212,2022-02-20
"Burnet",0.143,401,2022-02-20
"Caldwell",0.137,670,2022-02-20
"Calhoun",0.214,138,2022-02-20
"Callahan",0.121,48,2022-02-20
"Cameron",0.146,4642,2022-02-20
"Camp",0.121,92,2022-02-20
"Carson",0.135,47,2022-02-20
"Cass",0.088,132,2022-02-20
"Castro",0.098,98,2022-02-20
"Chambers",0.129,648,2022-02-20
"Cherokee",0.074,258,2022-02-20
"Childress",0.034,69,2022-02-20
"Clay",0.082,56,2022-02-20
"Cochran",0,10,2022-02-20
"Coke",0.154,15,2022-02-20
"Coleman",0,7,2022-02-20
"Collin",0.079,11107,2022-02-20
"Collingsworth",0.167,14,2022-02-20
"Colorado",0.202,161,2022-02-20
"Comal",0.11,1710,2022-02-20
"Comanche",0.021,179,2022-02-20
"Concho",0,6,2022-02-20
"Cooke",0.056,170,2022-02-20
"Coryell",0.064,977,2022-02-20
"Cottle",0,11,2022-02-20
"Crane",1,9,2022-02-20
"Crockett",0,6,2022-02-20
"Crosby",0,18,2022-02-20
"Culberson",0.357,19,2022-02-20
"Dallam",0.1,20,2022-02-20
"Dallas",0.082,27424,2022-02-20
"Dawson",0.059,28,2022-02-20
"Deaf Smith",0.073,70,2022-02-20
"Delta",0.077,56,2022-02-20
"Denton",0.08,8144,2022-02-20
"DeWitt",0.16,105,2022-02-20
"Dickens",0,0,2022-02-20
"Dimmit",0.154,527,2022-02-20
"Donley",0.167,8,2022-02-20
"Duval",0.173,250,2022-02-20
"Eastland",0.122,67,2022-02-20
"Ector",0.118,681,2022-02-20
"Edwards",0,6,2022-02-20
"El Paso",0.104,14735,2022-02-20
"Ellis",0.096,1684,2022-02-20
"Erath",0.037,366,2022-02-20
"Falls",0.139,103,2022-02-20
"Fannin",0.027,439,2022-02-20
"Fayette",0.071,108,2022-02-20
"Fisher",0,13,2022-02-20
"Floyd",0.12,27,2022-02-20
"Foard",0,6,2022-02-20
"Fort Bend",0.084,13465,2022-02-20
"Franklin",0.106,66,2022-02-20
"Freestone",0.074,155,2022-02-20
"Frio",0.093,404,2022-02-20
"Gaines",0.273,22,2022-02-20
"Galveston",0.093,5628,2022-02-20
"Garza",0.043,64,2022-02-20
"Gillespie",0.119,155,2022-02-20
"Glasscock",,2,2022-02-20
"Goliad",0.189,54,2022-02-20
"Gonzales",0.123,83,2022-02-20
"Gray",0.179,66,2022-02-20
