"County","TPR_CPR","Tests","Date"
"Anderson",0.024,711,2021-03-21
"Andrews",0.143,37,2021-03-21
"Angelina",0.059,733,2021-03-21
"Aransas",0.127,161,2021-03-21
"Archer",0.062,28,2021-03-21
"Armstrong",0,9,2021-03-21
"Atascosa",0.043,595,2021-03-21
"Austin",0.145,347,2021-03-21
"Bailey",0.125,17,2021-03-21
"Bandera",0.056,137,2021-03-21
"Bastrop",0.065,968,2021-03-21
"Baylor",0,3,2021-03-21
"Bee",0.016,792,2021-03-21
"Bell",0.035,5039,2021-03-21
"Bexar",0.045,24790,2021-03-21
"Blanco",0.011,106,2021-03-21
"Borden",0,2,2021-03-21
"Bosque",0.057,152,2021-03-21
"Bowie",0.024,700,2021-03-21
"Brazoria",0.098,5860,2021-03-21
"Brazos",0.079,5237,2021-03-21
"Brewster",0.176,23,2021-03-21
"Briscoe",0,8,2021-03-21
"Brooks",0.02,170,2021-03-21
"Brown",0.066,200,2021-03-21
"Burleson",0.029,343,2021-03-21
"Burnet",0.057,741,2021-03-21
"Caldwell",0.086,545,2021-03-21
"Calhoun",0.147,163,2021-03-21
"Callahan",0,37,2021-03-21
"Cameron",0.067,4681,2021-03-21
"Camp",0.043,63,2021-03-21
"Carson",0.048,22,2021-03-21
"Cass",0.029,146,2021-03-21
"Castro",0.088,46,2021-03-21
"Chambers",0.104,364,2021-03-21
"Cherokee",0.013,419,2021-03-21
"Childress",0.167,18,2021-03-21
"Clay",0.125,36,2021-03-21
"Cochran",0.333,10,2021-03-21
"Coke",0.125,59,2021-03-21
"Coleman",0,29,2021-03-21
"Collin",0.043,12556,2021-03-21
"Collingsworth",0.5,12,2021-03-21
"Colorado",0.115,156,2021-03-21
"Comal",0.04,1886,2021-03-21
"Comanche",0.069,66,2021-03-21
"Concho",0.131,24,2021-03-21
"Cooke",0.067,302,2021-03-21
"Coryell",0.011,1630,2021-03-21
"Cottle",0.25,3,2021-03-21
"Crane",0,49,2021-03-21
"Crockett",0.4,8,2021-03-21
"Crosby",0.074,22,2021-03-21
"Culberson",0,14,2021-03-21
"Dallam",0.143,139,2021-03-21
"Dallas",0.046,38030,2021-03-21
"Dawson",0,106,2021-03-21
"Deaf Smith",0.125,66,2021-03-21
"Delta",0.143,26,2021-03-21
"Denton",0.043,11761,2021-03-21
"DeWitt",0.047,88,2021-03-21
"Dickens",0,8,2021-03-21
"Dimmit",0.141,720,2021-03-21
"Donley",0.222,14,2021-03-21
"Duval",0.017,164,2021-03-21
"Eastland",0.037,57,2021-03-21
"Ector",0.064,561,2021-03-21
"Edwards",0,7,2021-03-21
"El Paso",0.085,12942,2021-03-21
"Ellis",0.059,2328,2021-03-21
"Erath",0.012,341,2021-03-21
"Falls",0.029,125,2021-03-21
"Fannin",0.042,411,2021-03-21
"Fayette",0.135,272,2021-03-21
"Fisher",0,9,2021-03-21
"Floyd",0,13,2021-03-21
"Foard",0,4,2021-03-21
"Fort Bend",0.074,12974,2021-03-21
"Franklin",0,35,2021-03-21
"Freestone",0,128,2021-03-21
"Frio",0.059,164,2021-03-21
"Gaines",0.054,38,2021-03-21
"Galveston",0.09,5720,2021-03-21
"Garza",0.08,32,2021-03-21
"Gillespie",0.05,86,2021-03-21
"Glasscock",0,3,2021-03-21
"Goliad",0,46,2021-03-21
"Gonzales",0.188,123,2021-03-21
"Gray",0.071,55,2021-03-21
"Grayson",0.062,1180,2021-03-21
"Gregg",0.037,957,2021-03-21
"Grimes",0.017,882,2021-03-21
"Guadalupe",0.027,1320,2021-03-21
"Hale",0.025,136,2021-03-21
"Hall",0,7,2021-03-21
"Hamilton",0.014,158,2021-03-21
"Hansford",0,23,2021-03-21
"Hardeman",0,8,2021-03-21
"Hardin",0.059,482,2021-03-21
"Harris",0.077,78118,2021-03-21
"Harrison",0.029,287,2021-03-21
"Hartley",NA,2,2021-03-21
"Haskell",0,5,2021-03-21
"Hays",0.064,5170,2021-03-21
"Hemphill",0,1,2021-03-21
"Henderson",0.06,425,2021-03-21
"Hidalgo",0.077,6432,2021-03-21
