"County","TPR_CPR","Tests","Date"
"Anderson",0.36,690,2022-01-29
"Andrews",0.3,61,2022-01-29
"Angelina",0.347,927,2022-01-29
"Aransas",0.462,553,2022-01-29
"Archer",0.444,234,2022-01-29
"Armstrong",0.316,33,2022-01-29
"Atascosa",0.319,2929,2022-01-29
"Austin",0.346,627,2022-01-29
"Bailey",0.235,28,2022-01-29
"Bandera",0.378,343,2022-01-29
"Bastrop",0.317,1637,2022-01-29
"Baylor",0.438,30,2022-01-29
"Bee",0.34,590,2022-01-29
"Bell",0.336,8706,2022-01-29
"Bexar",0.355,119847,2022-01-29
"Blanco",0.482,254,2022-01-29
"Borden",0.5,5,2022-01-29
"Bosque",0.402,440,2022-01-29
"Bowie",0.412,1187,2022-01-29
"Brazoria",0.307,10528,2022-01-29
"Brazos",0.348,9808,2022-01-29
"Brewster",0.353,24,2022-01-29
"Briscoe",0.273,17,2022-01-29
"Brooks",0.277,101,2022-01-29
"Brown",0.5,499,2022-01-29
"Burleson",0.345,516,2022-01-29
"Burnet",0.365,768,2022-01-29
"Caldwell",0.436,1993,2022-01-29
"Calhoun",0.364,374,2022-01-29
"Callahan",0.423,152,2022-01-29
"Cameron",0.371,11947,2022-01-29
"Camp",0.36,151,2022-01-29
"Carson",0.444,62,2022-01-29
"Cass",0.611,387,2022-01-29
"Castro",0.256,221,2022-01-29
"Chambers",0.445,1031,2022-01-29
"Cherokee",0.351,408,2022-01-29
"Childress",0.418,212,2022-01-29
"Clay",0.481,149,2022-01-29
"Cochran",0.483,63,2022-01-29
"Coke",0.611,31,2022-01-29
"Coleman",0.6,30,2022-01-29
"Collin",0.318,31320,2022-01-29
"Collingsworth",0.306,37,2022-01-29
"Colorado",0.364,270,2022-01-29
"Comal",0.37,4631,2022-01-29
"Comanche",0.423,358,2022-01-29
"Concho",0.4,9,2022-01-29
"Cooke",0.425,403,2022-01-29
"Coryell",0.348,1908,2022-01-29
"Cottle",0.44,27,2022-01-29
"Crane",0.75,24,2022-01-29
"Crockett",0.333,13,2022-01-29
"Crosby",0.25,45,2022-01-29
"Culberson",0.448,28,2022-01-29
"Dallam",0.389,31,2022-01-29
"Dallas",0.3,64353,2022-01-29
"Dawson",0.325,59,2022-01-29
"Deaf Smith",0.55,227,2022-01-29
"Delta",0.535,104,2022-01-29
"Denton",0.31,25346,2022-01-29
"DeWitt",0.47,510,2022-01-29
"Dickens",0.4,16,2022-01-29
"Dimmit",0.413,1178,2022-01-29
"Donley",0.31,48,2022-01-29
"Duval",0.258,592,2022-01-29
"Eastland",0.402,145,2022-01-29
"Ector",0.44,2070,2022-01-29
"Edwards",0.389,32,2022-01-29
"El Paso",0.306,39825,2022-01-29
"Ellis",0.393,5164,2022-01-29
"Erath",0.328,730,2022-01-29
"Falls",0.441,270,2022-01-29
"Fannin",0.288,440,2022-01-29
"Fayette",0.303,385,2022-01-29
"Fisher",0.462,14,2022-01-29
"Floyd",0.431,81,2022-01-29
"Foard",0.286,9,2022-01-29
"Fort Bend",0.223,21953,2022-01-29
"Franklin",0.395,90,2022-01-29
"Freestone",0.273,480,2022-01-29
"Frio",0.339,679,2022-01-29
"Gaines",0.258,71,2022-01-29
"Galveston",0.293,10767,2022-01-29
"Garza",0.195,99,2022-01-29
"Gillespie",0.407,361,2022-01-29
"Glasscock",1,1,2022-01-29
"Goliad",0.398,179,2022-01-29
"Gonzales",0.454,166,2022-01-29
"Gray",0.312,249,2022-01-29
"Grayson",0.386,2282,2022-01-29
"Gregg",0.332,2161,2022-01-29
"Grimes",0.398,973,2022-01-29
"Guadalupe",0.388,3652,2022-01-29
"Hale",0.457,550,2022-01-29
"Hall",0.395,62,2022-01-29
"Hamilton",0.426,192,2022-01-29
"Hansford",0.3,14,2022-01-29
"Hardeman",0.488,43,2022-01-29
"Hardin",0.393,1050,2022-01-29
"Harris",0.207,145117,2022-01-29
"Harrison",0.314,670,2022-01-29
"Hartley",0,6,2022-01-29
"Haskell",0.5,24,2022-01-29
"Hays",0.36,9733,2022-01-29
"Hemphill",0,5,2022-01-29
"Henderson",0.394,1428,2022-01-29
"Hidalgo",0.423,27253,2022-01-29
"Hill",0.268,722,2022-01-29
"Hockley",0.411,655,2022-01-29
"Hood",0.421,1076,2022-01-29
"Hopkins",0.338,532,2022-01-29
"Houston",0.259,333,2022-01-29
"Howard",0.309,367,2022-01-29
"Hudspeth",0.32,42,2022-01-29
"Hunt",0.346,1593,2022-01-29
"Hutchinson",0.683,285,2022-01-29
"Irion",0.385,67,2022-01-29
"Jack",0.51,115,2022-01-29
"Jackson",0.464,427,2022-01-29
"Jasper",0.338,684,2022-01-29
"Jeff Davis",0.667,4,2022-01-29
"Jefferson",0.329,3547,2022-01-29
"Jim Hogg",0.533,35,2022-01-29
"Jim Wells",0.192,1998,2022-01-29
"Johnson",0.363,3821,2022-01-29
"Jones",0.336,176,2022-01-29
"Karnes",0.414,271,2022-01-29
"Kaufman",0.347,3810,2022-01-29
"Kendall",0.361,865,2022-01-29
"Kenedy",0.2,3,2022-01-29
"Kent",0.5,4,2022-01-29
"Kerr",0.366,348,2022-01-29
"Kimble",0.35,59,2022-01-29
"King",0,1,2022-01-29
"Kinney",0.296,84,2022-01-29
"Kleberg",0.276,1081,2022-01-29
"Knox",0.444,23,2022-01-29
"La Salle",0.467,108,2022-01-29
"Lamar",0.335,394,2022-01-29
"Lamb",0.259,284,2022-01-29
"Lampasas",0.412,628,2022-01-29
"Lavaca",0.364,291,2022-01-29
"Lee",0.327,157,2022-01-29
"Leon",0.333,324,2022-01-29
"Liberty",0.309,1418,2022-01-29
"Limestone",0.35,455,2022-01-29
"Lipscomb",0.25,11,2022-01-29
"Live Oak",0.329,249,2022-01-29
"Llano",0.33,257,2022-01-29
"Loving",0.571,34,2022-01-29
"Lubbock",0.35,6751,2022-01-29
"Lynn",0.417,100,2022-01-29
"Madison",0.342,180,2022-01-29
"Marion",0.426,109,2022-01-29
"Martin",0.256,82,2022-01-29
"Mason",0.3,36,2022-01-29
"Matagorda",0.36,624,2022-01-29
"Maverick",0.541,4382,2022-01-29
"McCulloch",0.4,47,2022-01-29
"McLennan",0.187,10969,2022-01-29
"McMullen",0.8,16,2022-01-29
"Medina",0.313,1153,2022-01-29
"Menard",0.545,18,2022-01-29
"Midland",0.447,1246,2022-01-29
"Milam",0.331,391,2022-01-29
"Mills",0.316,169,2022-01-29
"Mitchell",0.455,41,2022-01-29
"Montague",0.48,365,2022-01-29
"Montgomery",0.309,15487,2022-01-29
"Moore",0.357,289,2022-01-29
"Morris",0.427,170,2022-01-29
"Motley",0.714,6,2022-01-29
"Nacogdoches",0.32,1554,2022-01-29
"Navarro",0.355,454,2022-01-29
"Newton",0.423,205,2022-01-29
"Nolan",0.304,35,2022-01-29
"Nueces",0.431,10243,2022-01-29
"Ochiltree",0.31,50,2022-01-29
"Oldham",0.083,21,2022-01-29
"Orange",0.333,1114,2022-01-29
"Palo Pinto",0.444,712,2022-01-29
"Panola",0.485,335,2022-01-29
"Parker",0.368,3305,2022-01-29
"Parmer",0.537,89,2022-01-29
"Pecos",0.797,118,2022-01-29
"Polk",0.286,3116,2022-01-29
"Potter",0.383,1921,2022-01-29
"Presidio",0.615,33,2022-01-29
"Rains",0.256,91,2022-01-29
"Randall",0.345,1669,2022-01-29
"Reagan",0.455,29,2022-01-29
"Real",0.528,59,2022-01-29
"Red River",0.34,90,2022-01-29
"Reeves",0.5,232,2022-01-29
"Refugio",0.531,74,2022-01-29
"Roberts",0.333,10,2022-01-29
"Robertson",0.377,333,2022-01-29
"Rockwall",0.34,4296,2022-01-29
"Runnels",0.353,48,2022-01-29
"Rusk",0.421,435,2022-01-29
"Sabine",0.218,185,2022-01-29
"San Augustine",0.203,220,2022-01-29
"San Jacinto",0.312,376,2022-01-29
"San Patricio",0.456,1491,2022-01-29
"San Saba",0.262,50,2022-01-29
"Schleicher",0.667,12,2022-01-29
"Scurry",0.35,517,2022-01-29
"Shackelford",0.667,5,2022-01-29
"Shelby",0.371,459,2022-01-29
"Sherman",0.75,9,2022-01-29
"Smith",0.422,3838,2022-01-29
"Somervell",0.452,220,2022-01-29
"Starr",0.432,1344,2022-01-29
"Stephens",0.413,90,2022-01-29
"Sterling",0.2,4,2022-01-29
"Stonewall",0,5,2022-01-29
"Sutton",0.571,14,2022-01-29
"Swisher",0.368,61,2022-01-29
"Tarrant",0.31,65111,2022-01-29
"Taylor",0.469,1025,2022-01-29
"Terrell",0.5,4,2022-01-29
"Terry",0.412,37,2022-01-29
"Throckmorton",0.5,5,2022-01-29
"Titus",0.338,589,2022-01-29
"Tom Green",0.363,1263,2022-01-29
