"County","TPR_CPR","Tests","Date"
"Anderson",0.168,943,2021-01-08
"Andrews",0.267,75,2021-01-08
"Angelina",0.17,1449,2021-01-08
"Aransas",0.216,153,2021-01-08
"Archer",0.448,96,2021-01-08
"Armstrong",0,12,2021-01-08
"Atascosa",0.249,989,2021-01-08
"Austin",0.222,501,2021-01-08
"Bailey",0.211,19,2021-01-08
"Bandera",0.25,164,2021-01-08
"Bastrop",0.169,1498,2021-01-08
"Baylor",0.188,16,2021-01-08
"Bee",0.153,691,2021-01-08
"Bell",0.186,7577,2021-01-08
"Bexar",0.244,40915,2021-01-08
"Blanco",0.133,180,2021-01-08
"Borden",0,4,2021-01-08
"Bosque",0.205,273,2021-01-08
"Bowie",0.205,1093,2021-01-08
"Brazoria",0.2,5816,2021-01-08
"Brazos",0.118,9035,2021-01-08
"Brewster",0.136,44,2021-01-08
"Briscoe",0.385,13,2021-01-08
"Brooks",0.079,469,2021-01-08
"Brown",0.254,531,2021-01-08
"Burleson",0.19,631,2021-01-08
"Burnet",0.211,1120,2021-01-08
"Caldwell",0.246,1210,2021-01-08
"Calhoun",0.14,221,2021-01-08
"Callahan",0.08,163,2021-01-08
"Cameron",0.217,4272,2021-01-08
"Camp",0.208,159,2021-01-08
"Carson",0.25,32,2021-01-08
"Cass",0.203,286,2021-01-08
"Castro",0.188,48,2021-01-08
"Chambers",0.18,417,2021-01-08
"Cherokee",0.117,436,2021-01-08
"Childress",0.377,61,2021-01-08
"Clay",0.248,133,2021-01-08
"Cochran",0.316,19,2021-01-08
"Coke",0.278,18,2021-01-08
"Coleman",0.436,117,2021-01-08
"Collin",0.188,19073,2021-01-08
"Collingsworth",0.143,28,2021-01-08
"Colorado",0.186,242,2021-01-08
"Comal",0.234,2675,2021-01-08
"Comanche",0.359,39,2021-01-08
"Concho",0,20,2021-01-08
"Cooke",0.279,498,2021-01-08
"Coryell",0.162,1565,2021-01-08
"Cottle",0.286,21,2021-01-08
"Crane",0.088,57,2021-01-08
"Crockett",0.375,8,2021-01-08
"Crosby",0.342,38,2021-01-08
"Culberson",0.308,26,2021-01-08
"Dallam",0.067,15,2021-01-08
"Dallas",0.211,41931,2021-01-08
"Dawson",0.117,60,2021-01-08
"Deaf Smith",0.135,37,2021-01-08
"Delta",0.191,47,2021-01-08
"Denton",0.2,17374,2021-01-08
"DeWitt",0.267,180,2021-01-08
"Dickens",0.111,9,2021-01-08
"Dimmit",0.343,216,2021-01-08
"Donley",0.167,24,2021-01-08
"Duval",0.194,258,2021-01-08
"Eastland",0.279,61,2021-01-08
"Ector",0.241,793,2021-01-08
"Edwards",0.263,19,2021-01-08
"El Paso",0.149,11565,2021-01-08
"Ellis",0.232,4251,2021-01-08
"Erath",0.146,267,2021-01-08
"Falls",0.233,339,2021-01-08
"Fannin",0.132,576,2021-01-08
"Fayette",0.272,331,2021-01-08
"Fisher",0.265,49,2021-01-08
"Floyd",0.273,33,2021-01-08
"Foard",0.333,9,2021-01-08
"Fort Bend",0.166,14093,2021-01-08
"Franklin",0.282,71,2021-01-08
"Freestone",0.105,229,2021-01-08
"Frio",0.25,292,2021-01-08
"Gaines",0.214,42,2021-01-08
"Galveston",0.194,8041,2021-01-08
"Garza",0,51,2021-01-08
"Gillespie",0.237,156,2021-01-08
"Glasscock",0,6,2021-01-08
"Goliad",0.224,58,2021-01-08
"Gonzales",0.39,292,2021-01-08
"Gray",0.185,151,2021-01-08
"Grayson",0.193,2530,2021-01-08
"Gregg",0.162,1416,2021-01-08
"Grimes",0.192,782,2021-01-08
"Guadalupe",0.234,1972,2021-01-08
"Hale",0.175,183,2021-01-08
"Hall",0.472,36,2021-01-08
"Hamilton",0.116,129,2021-01-08
"Hansford",0.235,17,2021-01-08
"Hardeman",0.167,12,2021-01-08
"Hardin",0.138,499,2021-01-08
"Harris",0.18,74660,2021-01-08
"Harrison",0.236,516,2021-01-08
"Hartley",0,1,2021-01-08
"Haskell",0.3,10,2021-01-08
"Hays",0.172,6220,2021-01-08
"Hemphill",0.333,3,2021-01-08
"Henderson",0.265,584,2021-01-08
"Hidalgo",0.204,5999,2021-01-08
"Hill",0.249,674,2021-01-08
