"County","TPR_CPR","Tests","Date"
"Anderson",0,159,2022-03-27
"Andrews",0,14,2022-03-27
"Angelina",0.018,183,2022-03-27
"Aransas",0.02,141,2022-03-27
"Archer",0.053,26,2022-03-27
"Armstrong",0,2,2022-03-27
"Atascosa",0.011,701,2022-03-27
"Austin",0.014,254,2022-03-27
"Bailey",0,8,2022-03-27
"Bandera",0,118,2022-03-27
"Bastrop",0.025,458,2022-03-27
"Baylor",0,13,2022-03-27
"Bee",0.069,113,2022-03-27
"Bell",0.019,2355,2022-03-27
"Bexar",0.015,35909,2022-03-27
"Blanco",0.034,101,2022-03-27
"Borden",,0,2022-03-27
"Bosque",0,32,2022-03-27
"Bowie",0.028,321,2022-03-27
"Brazoria",0.041,3703,2022-03-27
"Brazos",0.025,1584,2022-03-27
"Brewster",0.059,32,2022-03-27
"Briscoe",0,5,2022-03-27
"Brooks",0.053,50,2022-03-27
"Brown",0,54,2022-03-27
"Burleson",0.015,111,2022-03-27
"Burnet",0.056,188,2022-03-27
"Caldwell",0.044,277,2022-03-27
"Calhoun",0,114,2022-03-27
"Callahan",0.091,20,2022-03-27
"Cameron",0.04,2469,2022-03-27
"Camp",0.029,53,2022-03-27
"Carson",0,19,2022-03-27
"Cass",0.009,112,2022-03-27
"Castro",0,24,2022-03-27
"Chambers",0.028,325,2022-03-27
"Cherokee",0.038,79,2022-03-27
"Childress",0,47,2022-03-27
"Clay",0.083,19,2022-03-27
"Cochran",0,5,2022-03-27
"Coke",0,5,2022-03-27
"Coleman",0,11,2022-03-27
"Collin",0.026,6149,2022-03-27
"Collingsworth",0,20,2022-03-27
"Colorado",0,133,2022-03-27
"Comal",0.059,1085,2022-03-27
"Comanche",0,43,2022-03-27
"Concho",0.25,9,2022-03-27
"Cooke",0.048,94,2022-03-27
"Coryell",0.03,334,2022-03-27
"Cottle",0,5,2022-03-27
"Crane",0,9,2022-03-27
"Crockett",0,3,2022-03-27
"Crosby",0,7,2022-03-27
"Culberson",0,8,2022-03-27
"Dallam",0,16,2022-03-27
"Dallas",0.023,16779,2022-03-27
"Dawson",0,15,2022-03-27
"Deaf Smith",0.033,58,2022-03-27
"Delta",0,32,2022-03-27
"Denton",0.028,4256,2022-03-27
"DeWitt",0.065,54,2022-03-27
"Dickens",0,4,2022-03-27
"Dimmit",0.045,36,2022-03-27
"Donley",0,7,2022-03-27
"Duval",0.041,70,2022-03-27
"Eastland",0.062,17,2022-03-27
"Ector",0.021,384,2022-03-27
"Edwards",0,4,2022-03-27
"El Paso",0.034,6927,2022-03-27
"Ellis",0.019,979,2022-03-27
"Erath",0.012,147,2022-03-27
"Falls",0,48,2022-03-27
"Fannin",0.015,219,2022-03-27
"Fayette",0.059,99,2022-03-27
"Fisher",,1,2022-03-27
