"County","TPR_CPR","Tests","Date"
"Anderson",0.203,649,2021-08-09
"Andrews",0.128,34,2021-08-09
"Angelina",0.244,950,2021-08-09
"Aransas",0.348,381,2021-08-09
"Archer",0.242,50,2021-08-09
"Armstrong",0.462,10,2021-08-09
"Atascosa",0.258,715,2021-08-09
"Austin",0.194,305,2021-08-09
"Bailey",0,9,2021-08-09
"Bandera",0.329,207,2021-08-09
"Bastrop",0.203,1466,2021-08-09
"Baylor",0,1,2021-08-09
"Bee",0.321,2549,2021-08-09
"Bell",0.214,4589,2021-08-09
"Bexar",0.221,47075,2021-08-09
"Blanco",0.168,106,2021-08-09
"Borden",0,0,2021-08-09
"Bosque",0.202,160,2021-08-09
"Bowie",0.213,907,2021-08-09
"Brazoria",0.191,10065,2021-08-09
"Brazos",0.141,4191,2021-08-09
"Brewster",0.12,25,2021-08-09
"Briscoe",0.059,20,2021-08-09
"Brooks",0.047,154,2021-08-09
"Brown",0.197,424,2021-08-09
"Burleson",0.162,248,2021-08-09
"Burnet",0.215,931,2021-08-09
"Caldwell",0.245,1048,2021-08-09
"Calhoun",0.274,308,2021-08-09
"Callahan",0.125,85,2021-08-09
"Cameron",0.217,5780,2021-08-09
"Camp",0.217,61,2021-08-09
"Carson",0.118,24,2021-08-09
"Cass",0.225,153,2021-08-09
"Castro",0.209,71,2021-08-09
"Chambers",0.248,607,2021-08-09
"Cherokee",0.068,458,2021-08-09
"Childress",0.034,28,2021-08-09
"Clay",0.13,74,2021-08-09
"Cochran",0.167,15,2021-08-09
"Coke",0.125,39,2021-08-09
"Coleman",0.182,40,2021-08-09
"Collin",0.139,16587,2021-08-09
"Collingsworth",0.1,14,2021-08-09
"Colorado",0.268,233,2021-08-09
"Comal",0.223,2648,2021-08-09
"Comanche",0.25,120,2021-08-09
"Concho",0.154,35,2021-08-09
"Cooke",0.302,277,2021-08-09
"Coryell",0.097,1178,2021-08-09
"Cottle",0,5,2021-08-09
"Crane",0.375,24,2021-08-09
"Crockett",0.143,14,2021-08-09
"Crosby",0.205,45,2021-08-09
"Culberson",0,6,2021-08-09
"Dallam",0,14,2021-08-09
"Dallas",0.145,47141,2021-08-09
"Dawson",0.045,44,2021-08-09
"Deaf Smith",0.213,83,2021-08-09
"Delta",0.176,37,2021-08-09
"Denton",0.144,12243,2021-08-09
"DeWitt",0.178,367,2021-08-09
"Dickens",0.333,9,2021-08-09
"Dimmit",0.257,598,2021-08-09
"Donley",0,18,2021-08-09
"Duval",0.297,198,2021-08-09
"Eastland",0.324,103,2021-08-09
"Ector",0.252,889,2021-08-09
"Edwards",0.2,7,2021-08-09
"El Paso",0.067,9458,2021-08-09
"Ellis",0.222,2685,2021-08-09
"Erath",0.31,468,2021-08-09
"Falls",0.112,199,2021-08-09
"Fannin",0.045,797,2021-08-09
"Fayette",0.189,316,2021-08-09
"Fisher",0.455,12,2021-08-09
"Floyd",0.111,68,2021-08-09
"Foard",0.25,7,2021-08-09
"Fort Bend",0.171,17732,2021-08-09
"Franklin",0.231,53,2021-08-09
"Freestone",0.172,277,2021-08-09
"Frio",0.175,471,2021-08-09
"Gaines",0.079,50,2021-08-09
"Galveston",0.224,10666,2021-08-09
"Garza",0.038,39,2021-08-09
"Gillespie",0.215,137,2021-08-09
"Glasscock",0,2,2021-08-09
"Goliad",0.233,93,2021-08-09
"Gonzales",0.246,172,2021-08-09
"Gray",0.09,135,2021-08-09
"Grayson",0.227,1493,2021-08-09
"Gregg",0.163,1393,2021-08-09
"Grimes",0.094,958,2021-08-09
"Guadalupe",0.229,2100,2021-08-09
"Hale",0.085,428,2021-08-09
"Hall",0.167,8,2021-08-09
"Hamilton",0.193,152,2021-08-09
"Hansford",0,4,2021-08-09
"Hardeman",0.225,18,2021-08-09
"Hardin",0.175,1095,2021-08-09
"Harris",0.185,94817,2021-08-09
"Harrison",0.242,429,2021-08-09
"Hartley",NA,0,2021-08-09
"Haskell",0.111,42,2021-08-09
"Hays",0.194,6611,2021-08-09
"Hemphill",0.6,3,2021-08-09
"Henderson",0.317,863,2021-08-09
"Hidalgo",0.202,12003,2021-08-09
"Hill",0.227,200,2021-08-09
"Hockley",0.196,176,2021-08-09
"Hood",0.233,634,2021-08-09
"Hopkins",0.246,332,2021-08-09
"Houston",0.128,124,2021-08-09
"Howard",0.122,151,2021-08-09
"Hudspeth",0.25,14,2021-08-09
"Hunt",0.218,881,2021-08-09
"Hutchinson",0.232,100,2021-08-09
"Irion",0.667,3,2021-08-09
"Jack",0.173,60,2021-08-09
"Jackson",0.361,174,2021-08-09
"Jasper",0.316,520,2021-08-09
"Jeff Davis",0,4,2021-08-09
"Jefferson",0.253,2890,2021-08-09
"Jim Hogg",0.111,24,2021-08-09
"Jim Wells",0.286,1099,2021-08-09
"Johnson",0.213,2139,2021-08-09
"Jones",0.127,107,2021-08-09
"Karnes",0.252,134,2021-08-09
"Kaufman",0.232,1955,2021-08-09
"Kendall",0.168,761,2021-08-09
"Kenedy",0,1,2021-08-09
"Kent",0.667,6,2021-08-09
"Kerr",0.168,481,2021-08-09
"Kimble",0.316,23,2021-08-09
"King",0,2,2021-08-09
"Kinney",0.071,44,2021-08-09
"Kleberg",0.19,528,2021-08-09
"Knox",0,1,2021-08-09
"La Salle",0.048,63,2021-08-09
"Lamar",0.127,223,2021-08-09
"Lamb",0.102,48,2021-08-09
"Lampasas",0.207,416,2021-08-09
"Lavaca",0.241,213,2021-08-09
"Lee",0.246,179,2021-08-09
"Leon",0.266,228,2021-08-09
"Liberty",0.27,1345,2021-08-09
"Limestone",0.169,268,2021-08-09
"Lipscomb",0.75,7,2021-08-09
"Live Oak",0.165,168,2021-08-09
"Llano",0.137,373,2021-08-09
