"County","TPR_CPR","Tests","Date"
"Anderson",0.111,262,2022-12-12
"Andrews",0.303,32,2022-12-12
"Angelina",0.09,141,2022-12-12
"Aransas",0.145,67,2022-12-12
"Archer",0.136,20,2022-12-12
"Armstrong",0.053,29,2022-12-12
"Atascosa",0.212,143,2022-12-12
"Austin",0.246,140,2022-12-12
"Bailey",0.133,24,2022-12-12
"Bandera",0.153,62,2022-12-12
"Bastrop",0.169,465,2022-12-12
"Baylor",0,7,2022-12-12
"Bee",0.086,44,2022-12-12
"Bell",0.161,2308,2022-12-12
"Bexar",0.183,8806,2022-12-12
"Blanco",0.139,42,2022-12-12
"Borden",0,3,2022-12-12
"Bosque",0.079,107,2022-12-12
"Bowie",0.162,386,2022-12-12
"Brazoria",0.086,1859,2022-12-12
"Brazos",0.145,1458,2022-12-12
"Brewster",0,8,2022-12-12
"Briscoe",0.308,17,2022-12-12
"Brooks",0.125,14,2022-12-12
"Brown",0.32,36,2022-12-12
"Burleson",0.14,129,2022-12-12
"Burnet",0.238,256,2022-12-12
"Caldwell",0.197,247,2022-12-12
"Calhoun",0.17,84,2022-12-12
"Callahan",0.467,11,2022-12-12
"Cameron",0.174,1736,2022-12-12
"Camp",0.057,30,2022-12-12
"Carson",0.182,36,2022-12-12
"Cass",0.203,129,2022-12-12
"Castro",0.026,188,2022-12-12
"Chambers",0.238,207,2022-12-12
"Cherokee",0.059,195,2022-12-12
"Childress",0.052,261,2022-12-12
"Clay",0.19,47,2022-12-12
"Cochran",0.143,36,2022-12-12
"Coke",0.222,11,2022-12-12
"Coleman",0.2,56,2022-12-12
"Collin",0.185,3646,2022-12-12
"Collingsworth",0.05,29,2022-12-12
"Colorado",0.07,46,2022-12-12
"Comal",0.233,534,2022-12-12
"Comanche",0.273,21,2022-12-12
"Concho",0.2,2,2022-12-12
"Cooke",0.136,84,2022-12-12
"Coryell",0.146,367,2022-12-12
"Cottle",0.207,36,2022-12-12
"Crane",0.2,12,2022-12-12
"Crockett",0,3,2022-12-12
"Crosby",0.118,28,2022-12-12
"Culberson",0,3,2022-12-12
"Dallam",0,2,2022-12-12
"Dallas",0.159,11851,2022-12-12
"Dawson",0,7,2022-12-12
"DeWitt",0.13,85,2022-12-12
"Deaf Smith",0.152,255,2022-12-12
"Delta",0.077,13,2022-12-12
"Denton",0.181,2862,2022-12-12
"Dickens",0.286,5,2022-12-12
"Dimmit",0.08,25,2022-12-12
"Donley",0.1,31,2022-12-12
"Duval",0.276,47,2022-12-12
"Eastland",0.141,97,2022-12-12
"Ector",0.125,710,2022-12-12
"Edwards",,1,2022-12-12
"El Paso",0.236,6417,2022-12-12
"Ellis",0.138,786,2022-12-12
"Erath",0.102,125,2022-12-12
"Falls",0.326,42,2022-12-12
"Fannin",0.103,179,2022-12-12
"Fayette",0,41,2022-12-12
"Fisher",0,5,2022-12-12
"Floyd",0.145,58,2022-12-12
"Foard",0.077,11,2022-12-12
"Fort Bend",0.186,3327,2022-12-12
"Franklin",0.067,40,2022-12-12
"Freestone",0.12,123,2022-12-12
"Frio",0.054,187,2022-12-12
"Gaines",0.067,18,2022-12-12
"Galveston",0.167,1675,2022-12-12
"Garza",0.214,18,2022-12-12
"Gillespie",0.109,73,2022-12-12
"Glasscock",0,1,2022-12-12
"Goliad",0.333,20,2022-12-12
"Gonzales",0.143,66,2022-12-12
"Gray",0.25,50,2022-12-12
"Grayson",0.128,957,2022-12-12
"Gregg",0.234,110,2022-12-12
"Grimes",0.086,192,2022-12-12
"Guadalupe",0.161,462,2022-12-12
"Hale",0.177,231,2022-12-12
"Hall",0.151,62,2022-12-12
"Hamilton",0.158,78,2022-12-12
"Hansford",0.125,7,2022-12-12
"Hardeman",0.104,46,2022-12-12
"Hardin",0.069,190,2022-12-12
"Harris",0.136,18846,2022-12-12
"Harrison",0.132,61,2022-12-12
"Hartley",,0,2022-12-12
"Haskell",0.176,22,2022-12-12
"Hays",0.176,1344,2022-12-12
"Hemphill",0.8,9,2022-12-12
"Henderson",0.112,301,2022-12-12
"Hidalgo",0.129,3672,2022-12-12
"Hill",0.087,172,2022-12-12
"Hockley",0.184,316,2022-12-12
"Hood",0.196,112,2022-12-12
"Hopkins",0.133,164,2022-12-12
"Houston",0.143,32,2022-12-12
"Howard",0.452,35,2022-12-12
"Hudspeth",0.1,12,2022-12-12
"Hunt",0.203,246,2022-12-12
"Hutchinson",0.333,57,2022-12-12
"Irion",0.5,7,2022-12-12
"Jack",0.267,15,2022-12-12
"Jackson",0.104,84,2022-12-12
"Jasper",0.083,103,2022-12-12
"Jeff Davis",0.2,3,2022-12-12
"Jefferson",0.108,591,2022-12-12
"Jim Hogg",0.286,6,2022-12-12
"Jim Wells",0.13,232,2022-12-12
"Johnson",0.13,1099,2022-12-12
"Jones",0.04,122,2022-12-12
"Karnes",0.105,20,2022-12-12
"Kaufman",0.131,827,2022-12-12
"Kendall",0.154,118,2022-12-12
"Kenedy",,0,2022-12-12
"Kent",,1,2022-12-12
"Kerr",0.155,64,2022-12-12
"Kimble",0.167,12,2022-12-12
"King",0,1,2022-12-12
"Kinney",0.4,4,2022-12-12
"Kleberg",0.215,50,2022-12-12
"Knox",0,16,2022-12-12
"La Salle",0,13,2022-12-12
"Lamar",0.12,159,2022-12-12
"Lamb",0.239,75,2022-12-12
"Lampasas",0.118,230,2022-12-12
"Lavaca",0.041,66,2022-12-12
"Lee",0.143,55,2022-12-12
"Leon",0.131,115,2022-12-12
"Liberty",0.084,423,2022-12-12
"Limestone",0.273,43,2022-12-12
"Lipscomb",0.3,8,2022-12-12
"Live Oak",0.091,14,2022-12-12
"Llano",0.122,127,2022-12-12
"Loving",0.143,8,2022-12-12
"Lubbock",0.211,2023,2022-12-12
"Lynn",0.062,6,2022-12-12
"Madison",0.16,75,2022-12-12
"Marion",0,17,2022-12-12
"Martin",0.357,15,2022-12-12
"Mason",0.111,22,2022-12-12
"Matagorda",0.064,193,2022-12-12
"Maverick",0.148,368,2022-12-12
"McCulloch",0.2,23,2022-12-12
"McLennan",0.139,1496,2022-12-12
"McMullen",,0,2022-12-12
"Medina",0.168,111,2022-12-12
"Menard",0.333,6,2022-12-12
"Midland",0.098,817,2022-12-12
"Milam",0.092,100,2022-12-12
"Mills",0.071,15,2022-12-12
"Mitchell",0.042,20,2022-12-12
"Montague",0.176,42,2022-12-12
"Montgomery",0.122,2210,2022-12-12
"Moore",0.182,48,2022-12-12
"Morris",0.226,44,2022-12-12
"Motley",0.133,10,2022-12-12
"Nacogdoches",0.126,436,2022-12-12
"Navarro",0.123,74,2022-12-12
"Newton",0.042,28,2022-12-12
"Nolan",0.286,10,2022-12-12
"Nueces",0.152,1319,2022-12-12
"Ochiltree",0,27,2022-12-12
"Oldham",0,14,2022-12-12
"Orange",0.091,172,2022-12-12
"Palo Pinto",0.115,128,2022-12-12
"Panola",0.103,98,2022-12-12
"Parker",0.11,675,2022-12-12
"Parmer",0.034,37,2022-12-12
"Pecos",0,38,2022-12-12
"Polk",0.177,115,2022-12-12
"Potter",0.138,894,2022-12-12
"Presidio",0.091,12,2022-12-12
"Rains",0.308,28,2022-12-12
"Randall",0.11,729,2022-12-12
"Reagan",0,2,2022-12-12
"Real",0.111,7,2022-12-12
"Red River",0.192,25,2022-12-12
"Reeves",0.18,134,2022-12-12
"Refugio",0.29,34,2022-12-12
"Roberts",,1,2022-12-12
"Robertson",0.111,112,2022-12-12
"Rockwall",0.125,316,2022-12-12
"Runnels",0.148,46,2022-12-12
"Rusk",0.143,123,2022-12-12
"Sabine",0.083,36,2022-12-12
"San Augustine",0.133,44,2022-12-12
"San Jacinto",0.13,84,2022-12-12
