Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Hood,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Hopkins,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Houston,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Howard,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Hudspeth,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Hunt,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Hutchinson,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Irion,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Jack,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Jackson,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Jasper,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Jeff Davis,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Jefferson,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Jim Hogg,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Jim Wells,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Johnson,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Jones,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Karnes,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Kaufman,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Kendall,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Kenedy,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Kent,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Kerr,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Kimble,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,King,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Kinney,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Kleberg,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Knox,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,La Salle,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Lamar,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Lamb,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Lampasas,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Lavaca,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Lee,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Leon,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Liberty,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Limestone,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Lipscomb,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Live Oak,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Llano,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Loving,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Lubbock,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Lynn,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Madison,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Marion,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Martin,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Mason,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Matagorda,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Maverick,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,McCulloch,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,McLennan,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,McMullen,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Medina,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Menard,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Midland,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Milam,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Mills,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Mitchell,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Montague,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Montgomery,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Moore,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Morris,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Motley,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Nacogdoches,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Navarro,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Newton,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Nolan,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Nueces,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Ochiltree,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Oldham,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Orange,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Palo Pinto,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Panola,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Parker,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Parmer,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Pecos,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Polk,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Potter,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Presidio,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Rains,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Randall,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Reagan,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Real,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Red River,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Reeves,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Refugio,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Roberts,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Robertson,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Rockwall,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Runnels,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Rusk,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Sabine,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,San Augustine,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,San Jacinto,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,San Patricio,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,San Saba,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Schleicher,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Scurry,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Shackelford,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Shelby,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Sherman,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Smith,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Somervell,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Starr,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Stephens,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Sterling,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Stonewall,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Sutton,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Swisher,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Tarrant,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Taylor,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Terrell,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Terry,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Throckmorton,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Titus,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Tom Green,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Travis,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Trinity,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Tyler,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Upshur,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Upton,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Uvalde,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Val Verde,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Van Zandt,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Victoria,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Walker,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Waller,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Ward,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Washington,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Webb,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Wharton,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Wheeler,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Wichita,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Wilbarger,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Willacy,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Williamson,0,,Substantial,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Wilson,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Winkler,0,,High,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Wise,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Wood,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Yoakum,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Young,0,,Low,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Zapata,0,,Moderate,
2021-06-02,original-sources/historical/cpr_orig//cpr_2021-06-09.xlsx,Zavala,0,,Moderate,
