"County","TPR_CPR","Tests","Date"
"Anderson",0.036,1071,2021-03-28
"Andrews",0.036,32,2021-03-28
"Angelina",0.054,778,2021-03-28
"Aransas",0.181,162,2021-03-28
"Archer",0.077,22,2021-03-28
"Armstrong",0,7,2021-03-28
"Atascosa",0.036,441,2021-03-28
"Austin",0.16,320,2021-03-28
"Bailey",0.042,27,2021-03-28
"Bandera",0.046,140,2021-03-28
"Bastrop",0.077,847,2021-03-28
"Baylor",0,6,2021-03-28
"Bee",0.022,303,2021-03-28
"Bell",0.04,4456,2021-03-28
"Bexar",0.024,29486,2021-03-28
"Blanco",0.012,113,2021-03-28
"Borden",0,1,2021-03-28
"Bosque",0.037,177,2021-03-28
"Bowie",0.054,693,2021-03-28
"Brazoria",0.08,5557,2021-03-28
"Brazos",0.077,4837,2021-03-28
"Brewster",0.083,24,2021-03-28
"Briscoe",0,14,2021-03-28
"Brooks",0.001,540,2021-03-28
"Brown",0.04,127,2021-03-28
"Burleson",0.086,426,2021-03-28
"Burnet",0.043,681,2021-03-28
"Caldwell",0.085,657,2021-03-28
"Calhoun",0.076,133,2021-03-28
"Callahan",0.047,57,2021-03-28
"Cameron",0.096,4307,2021-03-28
"Camp",0,67,2021-03-28
"Carson",0,33,2021-03-28
"Cass",0.033,137,2021-03-28
"Castro",0,15,2021-03-28
"Chambers",0.086,423,2021-03-28
"Cherokee",0.016,420,2021-03-28
"Childress",0.035,112,2021-03-28
"Clay",0.03,31,2021-03-28
"Cochran",0.125,8,2021-03-28
"Coke",0,7,2021-03-28
"Coleman",0,11,2021-03-28
"Collin",0.043,11075,2021-03-28
"Collingsworth",0.308,31,2021-03-28
"Colorado",0.091,174,2021-03-28
"Comal",0.041,1714,2021-03-28
"Comanche",0,74,2021-03-28
"Concho",0,45,2021-03-28
"Cooke",0.057,238,2021-03-28
"Coryell",0.024,1296,2021-03-28
"Cottle",0,14,2021-03-28
"Crane",0,8,2021-03-28
"Crockett",0,5,2021-03-28
"Crosby",0,12,2021-03-28
"Culberson",0.143,6,2021-03-28
"Dallam",0,11,2021-03-28
"Dallas",0.039,31338,2021-03-28
"Dawson",0,79,2021-03-28
"Deaf Smith",0.121,48,2021-03-28
"Delta",0.118,24,2021-03-28
"Denton",0.042,9955,2021-03-28
"DeWitt",0.013,72,2021-03-28
"Dickens",0,2,2021-03-28
"Dimmit",0.128,635,2021-03-28
"Donley",0.13,15,2021-03-28
"Duval",0.013,131,2021-03-28
"Eastland",0,55,2021-03-28
"Ector",0.082,553,2021-03-28
"Edwards",0,2,2021-03-28
"El Paso",0.081,11949,2021-03-28
"Ellis",0.034,1823,2021-03-28
"Erath",0.034,382,2021-03-28
"Falls",0.047,130,2021-03-28
"Fannin",0.023,271,2021-03-28
"Fayette",0.121,296,2021-03-28
"Fisher",0.143,20,2021-03-28
"Floyd",0,35,2021-03-28
"Foard",0,1,2021-03-28
"Fort Bend",0.073,11810,2021-03-28
"Franklin",0.026,46,2021-03-28
"Freestone",0.01,310,2021-03-28
"Frio",0.03,450,2021-03-28
"Gaines",0,27,2021-03-28
"Galveston",0.083,5329,2021-03-28
"Garza",0,53,2021-03-28
"Gillespie",0.038,252,2021-03-28
"Glasscock",NA,0,2021-03-28
"Goliad",0,41,2021-03-28
"Gonzales",0.074,112,2021-03-28
"Gray",0.027,112,2021-03-28
"Grayson",0.041,1164,2021-03-28
"Gregg",0.057,726,2021-03-28
"Grimes",0.032,869,2021-03-28
"Guadalupe",0.035,1431,2021-03-28
"Hale",0.011,301,2021-03-28
"Hall",0.059,14,2021-03-28
"Hamilton",0.013,153,2021-03-28
"Hansford",0,9,2021-03-28
"Hardeman",0,21,2021-03-28
"Hardin",0.072,457,2021-03-28
"Harris",0.071,68633,2021-03-28
"Harrison",0.008,445,2021-03-28
"Hartley",0,4,2021-03-28
"Haskell",0.25,9,2021-03-28
"Hays",0.057,4600,2021-03-28
"Hemphill",0.25,3,2021-03-28
"Henderson",0.048,368,2021-03-28
"Hidalgo",0.066,5896,2021-03-28
"Hill",0.072,272,2021-03-28
"Hockley",0.08,81,2021-03-28
"Hood",0.043,393,2021-03-28
"Hopkins",0.06,189,2021-03-28
"Houston",0.007,150,2021-03-28
"Howard",0,177,2021-03-28
"Hudspeth",0.036,27,2021-03-28
"Hunt",0.048,636,2021-03-28
"Hutchinson",0.103,43,2021-03-28
"Irion",0.667,8,2021-03-28
"Jack",0.04,33,2021-03-28
"Jackson",0.074,69,2021-03-28
"Jasper",0.037,240,2021-03-28
"Jeff Davis",0,19,2021-03-28
"Jefferson",0.068,2027,2021-03-28
"Jim Hogg",0.016,151,2021-03-28
"Jim Wells",0.042,403,2021-03-28
"Johnson",0.054,1485,2021-03-28
"Jones",0,67,2021-03-28
"Karnes",0.049,181,2021-03-28
"Kaufman",0.046,1240,2021-03-28
"Kendall",0.032,400,2021-03-28
"Kenedy",0,2,2021-03-28
"Kent",NA,1,2021-03-28
"Kerr",0.036,375,2021-03-28
"Kimble",0.125,13,2021-03-28
"King",0,0,2021-03-28
"Kinney",0,60,2021-03-28
"Kleberg",0.102,421,2021-03-28
"Knox",0,5,2021-03-28
"La Salle",0,131,2021-03-28
"Lamar",0.048,230,2021-03-28
"Lamb",0,69,2021-03-28
"Lampasas",0.031,274,2021-03-28
"Lavaca",0.076,190,2021-03-28
"Lee",0.081,124,2021-03-28
"Leon",0.072,163,2021-03-28
"Liberty",0.101,911,2021-03-28
"Limestone",0.015,369,2021-03-28
"Lipscomb",0,3,2021-03-28
"Live Oak",0.031,72,2021-03-28
"Llano",0.017,363,2021-03-28
"Loving",NA,4,2021-03-28
"Lubbock",0.02,1816,2021-03-28
"Lynn",0.2,23,2021-03-28
"Madison",0.065,161,2021-03-28
"Marion",0.029,38,2021-03-28
"Martin",0,11,2021-03-28
"Mason",0,15,2021-03-28
"Matagorda",0.174,515,2021-03-28
"Maverick",0.092,548,2021-03-28
"McCulloch",0,14,2021-03-28
"McLennan",0.019,7436,2021-03-28
"McMullen",0,2,2021-03-28
"Medina",0.038,456,2021-03-28
"Menard",0,6,2021-03-28
"Midland",0.036,674,2021-03-28
"Milam",0.022,342,2021-03-28
"Mills",0.053,45,2021-03-28
"Mitchell",0.021,229,2021-03-28
"Montague",0.072,133,2021-03-28
"Montgomery",0.092,7403,2021-03-28
"Moore",0.04,36,2021-03-28
"Morris",0.065,37,2021-03-28
"Motley",0.167,6,2021-03-28
"Nacogdoches",0.066,574,2021-03-28
"Navarro",0.012,279,2021-03-28
"Newton",0.019,66,2021-03-28
"Nolan",0,49,2021-03-28
"Nueces",0.087,2465,2021-03-28
"Ochiltree",0,8,2021-03-28
"Oldham",0,2,2021-03-28
"Orange",0.074,763,2021-03-28
"Palo Pinto",0.073,134,2021-03-28
"Panola",0.032,150,2021-03-28
"Parker",0.054,1043,2021-03-28
"Parmer",0.108,34,2021-03-28
"Pecos",0.013,92,2021-03-28
"Polk",0.048,589,2021-03-28
"Potter",0.188,670,2021-03-28
"Presidio",0,9,2021-03-28
"Rains",0.087,37,2021-03-28
"Randall",0.024,572,2021-03-28
"Reagan",0,3,2021-03-28
"Real",0,23,2021-03-28
"Red River",0,80,2021-03-28
"Reeves",0.029,111,2021-03-28
"Refugio",0,41,2021-03-28
"Roberts",0,1,2021-03-28
"Robertson",0.071,203,2021-03-28
"Rockwall",0.04,1600,2021-03-28
"Runnels",0.022,63,2021-03-28
"Rusk",0.022,358,2021-03-28
"Sabine",0.02,70,2021-03-28
"San Augustine",0,67,2021-03-28
"San Jacinto",0.085,187,2021-03-28
"San Patricio",0.121,448,2021-03-28
"San Saba",0.029,102,2021-03-28
"Schleicher",0,7,2021-03-28
"Scurry",0.048,179,2021-03-28
"Shackelford",0,10,2021-03-28
"Shelby",0.063,150,2021-03-28
"Sherman",0,1,2021-03-28
"Smith",0.048,1805,2021-03-28
"Somervell",0,44,2021-03-28
"Starr",0.082,598,2021-03-28
"Stephens",0.018,21,2021-03-28
"Sterling",0.5,4,2021-03-28
"Stonewall",0,3,2021-03-28
"Sutton",0,9,2021-03-28
"Swisher",0.011,186,2021-03-28
"Tarrant",0.051,22569,2021-03-28
"Taylor",0.022,691,2021-03-28
"Terrell",0,1,2021-03-28
"Terry",0,18,2021-03-28
"Throckmorton",0,2,2021-03-28
"Titus",0.01,284,2021-03-28
"Tom Green",0.016,578,2021-03-28
"Travis",0.038,20052,2021-03-28
"Trinity",0,148,2021-03-28
"Tyler",0.074,119,2021-03-28
"Upshur",0.046,132,2021-03-28
"Upton",0,7,2021-03-28
"Uvalde",0.131,257,2021-03-28
"Val Verde",0.029,569,2021-03-28
"Van Zandt",0.057,238,2021-03-28
"Victoria",0.09,568,2021-03-28
"Walker",0.07,1603,2021-03-28
"Waller",0.057,763,2021-03-28
"Ward",0,33,2021-03-28
"Washington",0.066,781,2021-03-28
"Webb",0.036,4544,2021-03-28
"Wharton",0.062,348,2021-03-28
"Wheeler",0,2,2021-03-28
"Wichita",0.02,793,2021-03-28
"Wilbarger",0.073,139,2021-03-28
"Willacy",0.102,475,2021-03-28
"Williamson",0.044,7905,2021-03-28
"Wilson",0.024,544,2021-03-28
"Winkler",0.059,14,2021-03-28
"Wise",0.029,662,2021-03-28
"Wood",0.025,128,2021-03-28
"Yoakum",0,20,2021-03-28
"Young",0,69,2021-03-28
"Zapata",0.028,163,2021-03-28
"Zavala",0.059,88,2021-03-28
