"County","TPR_CPR","Tests","Date"
"Anderson",0.512,800,2022-01-08
"Andrews",0.455,48,2022-01-08
"Angelina",0.365,515,2022-01-08
"Aransas",0.387,304,2022-01-08
"Archer",0.512,172,2022-01-08
"Armstrong",0.182,17,2022-01-08
"Atascosa",0.269,1009,2022-01-08
"Austin",0.37,460,2022-01-08
"Bailey",0.4,20,2022-01-08
"Bandera",0.331,274,2022-01-08
"Bastrop",0.35,2015,2022-01-08
"Baylor",0.526,40,2022-01-08
"Bee",0.446,390,2022-01-08
"Bell",0.347,4862,2022-01-08
"Bexar",0.359,61973,2022-01-08
"Blanco",0.13,139,2022-01-08
"Borden",0.444,10,2022-01-08
"Bosque",0.387,194,2022-01-08
"Bowie",0.385,936,2022-01-08
"Brazoria",0.415,13782,2022-01-08
"Brazos",0.341,9397,2022-01-08
"Brewster",0.143,18,2022-01-08
"Briscoe",0.4,31,2022-01-08
"Brooks",0.268,50,2022-01-08
"Brown",0.342,353,2022-01-08
"Burleson",0.335,427,2022-01-08
"Burnet",0.241,575,2022-01-08
"Caldwell",0.418,1753,2022-01-08
"Calhoun",0.323,343,2022-01-08
"Callahan",0.5,121,2022-01-08
"Cameron",0.354,6865,2022-01-08
"Camp",0.346,133,2022-01-08
"Carson",0.19,47,2022-01-08
"Cass",0.496,287,2022-01-08
"Castro",0.4,166,2022-01-08
"Chambers",0.459,973,2022-01-08
"Cherokee",0.385,272,2022-01-08
"Childress",0.474,235,2022-01-08
"Clay",0.337,128,2022-01-08
"Cochran",0.542,39,2022-01-08
"Coke",0.588,30,2022-01-08
"Coleman",0.286,14,2022-01-08
"Collin",0.375,29508,2022-01-08
"Collingsworth",0.263,34,2022-01-08
"Colorado",0.411,282,2022-01-08
"Comal",0.351,3533,2022-01-08
"Comanche",0.266,114,2022-01-08
"Concho",0.625,96,2022-01-08
"Cooke",0.428,329,2022-01-08
"Coryell",0.286,1331,2022-01-08
"Cottle",0.45,19,2022-01-08
"Crane",0.364,23,2022-01-08
"Crockett",0.375,7,2022-01-08
"Crosby",0.5,58,2022-01-08
"Culberson",0.312,28,2022-01-08
"Dallam",0.591,44,2022-01-08
"Dallas",0.388,68708,2022-01-08
"Dawson",0.407,28,2022-01-08
"Deaf Smith",0.507,94,2022-01-08
"Delta",0.387,55,2022-01-08
"Denton",0.358,23066,2022-01-08
"DeWitt",0.367,242,2022-01-08
"Dickens",0.333,12,2022-01-08
"Dimmit",0.369,813,2022-01-08
"Donley",0.182,34,2022-01-08
"Duval",0.312,218,2022-01-08
"Eastland",0.298,72,2022-01-08
"Ector",0.46,1905,2022-01-08
"Edwards",0,14,2022-01-08
"El Paso",0.308,17396,2022-01-08
"Ellis",0.431,3738,2022-01-08
"Erath",0.378,416,2022-01-08
"Falls",0.449,215,2022-01-08
"Fannin",0.303,404,2022-01-08
"Fayette",0.284,385,2022-01-08
"Fisher",0.556,14,2022-01-08
"Floyd",0.507,102,2022-01-08
"Foard",0.75,3,2022-01-08
"Fort Bend",0.356,32066,2022-01-08
"Franklin",0.274,100,2022-01-08
"Freestone",0.421,348,2022-01-08
"Frio",0.179,505,2022-01-08
"Gaines",0.2,61,2022-01-08
"Galveston",0.407,14130,2022-01-08
"Garza",0.144,71,2022-01-08
"Gillespie",0.261,315,2022-01-08
"Glasscock",NA,5,2022-01-08
"Goliad",0.37,70,2022-01-08
"Gonzales",0.34,180,2022-01-08
