"County","TPR_CPR","Tests","Date"
"Anderson",0.02,313,2022-03-12
"Andrews",0,27,2022-03-12
"Angelina",0.046,358,2022-03-12
"Aransas",0.052,143,2022-03-12
"Archer",0,44,2022-03-12
"Armstrong",0.5,2,2022-03-12
"Atascosa",0.019,793,2022-03-12
"Austin",0.034,311,2022-03-12
"Bailey",0,6,2022-03-12
"Bandera",0.045,139,2022-03-12
"Bastrop",0.028,605,2022-03-12
"Baylor",0,10,2022-03-12
"Bee",0.123,194,2022-03-12
"Bell",0.018,2623,2022-03-12
"Bexar",0.027,42923,2022-03-12
"Blanco",0.026,109,2022-03-12
"Borden",0,2,2022-03-12
"Bosque",0.019,67,2022-03-12
"Bowie",0.041,516,2022-03-12
"Brazoria",0.021,4284,2022-03-12
"Brazos",0.022,2324,2022-03-12
"Brewster",0,46,2022-03-12
"Briscoe",0.182,16,2022-03-12
"Brooks",0.026,49,2022-03-12
"Brown",0,95,2022-03-12
"Burleson",0.049,213,2022-03-12
"Burnet",0.054,235,2022-03-12
"Caldwell",0.066,407,2022-03-12
"Calhoun",0.027,99,2022-03-12
"Callahan",0.037,42,2022-03-12
"Cameron",0.056,3405,2022-03-12
"Camp",0.065,77,2022-03-12
"Carson",0,18,2022-03-12
"Cass",0.029,124,2022-03-12
"Castro",0,23,2022-03-12
"Chambers",0.037,465,2022-03-12
"Cherokee",0.03,172,2022-03-12
"Childress",0.019,49,2022-03-12
"Clay",0,31,2022-03-12
"Cochran",0.167,14,2022-03-12
"Coke",0,13,2022-03-12
"Coleman",0,5,2022-03-12
"Collin",0.021,10013,2022-03-12
"Collingsworth",0,14,2022-03-12
"Colorado",0.037,125,2022-03-12
"Comal",0.037,1390,2022-03-12
"Comanche",0,50,2022-03-12
"Concho",0,6,2022-03-12
"Cooke",0.015,108,2022-03-12
"Coryell",0.023,491,2022-03-12
"Cottle",0,7,2022-03-12
"Crane",0.25,8,2022-03-12
"Crockett",0,4,2022-03-12
"Crosby",0,22,2022-03-12
"Culberson",0,6,2022-03-12
"Dallam",0,12,2022-03-12
"Dallas",0.026,20899,2022-03-12
"Dawson",0,26,2022-03-12
"Deaf Smith",0.047,77,2022-03-12
"Delta",0,36,2022-03-12
"Denton",0.018,6352,2022-03-12
