"County","TPR_CPR","Tests","Date"
"Anderson",0.043,368,2021-03-13
"Andrews",0.05,20,2021-03-13
"Angelina",0.084,381,2021-03-13
"Aransas",0.07,86,2021-03-13
"Archer",0,19,2021-03-13
"Armstrong",0,3,2021-03-13
"Atascosa",0.117,230,2021-03-13
"Austin",0.091,286,2021-03-13
"Bailey",0,5,2021-03-13
"Bandera",0.054,56,2021-03-13
"Bastrop",0.066,499,2021-03-13
"Baylor",0,5,2021-03-13
"Bee",0.025,571,2021-03-13
"Bell",0.039,4045,2021-03-13
"Bexar",0.063,13847,2021-03-13
"Blanco",0.025,80,2021-03-13
"Borden",0,2,2021-03-13
"Bosque",0.035,86,2021-03-13
"Bowie",0.059,404,2021-03-13
"Brazoria",0.083,3810,2021-03-13
"Brazos",0.084,4446,2021-03-13
"Brewster",0,11,2021-03-13
"Briscoe",0,5,2021-03-13
"Brooks",0.009,529,2021-03-13
"Brown",0.035,142,2021-03-13
"Burleson",0.107,318,2021-03-13
"Burnet",0.066,609,2021-03-13
"Caldwell",0.092,393,2021-03-13
"Calhoun",0.026,77,2021-03-13
"Callahan",0.056,18,2021-03-13
"Cameron",0.073,2545,2021-03-13
"Camp",0.026,38,2021-03-13
"Carson",0,13,2021-03-13
"Cass",0.011,93,2021-03-13
"Castro",0,18,2021-03-13
"Chambers",0.123,252,2021-03-13
"Cherokee",0.037,161,2021-03-13
"Childress",0.154,13,2021-03-13
"Clay",0,18,2021-03-13
"Cochran",0.143,7,2021-03-13
"Coke",0,13,2021-03-13
"Coleman",0.097,31,2021-03-13
"Collin",0.051,6331,2021-03-13
"Collingsworth",0.429,7,2021-03-13
"Colorado",0.054,112,2021-03-13
"Comal",0.055,1173,2021-03-13
"Comanche",0.114,35,2021-03-13
"Concho",0,9,2021-03-13
"Cooke",0.081,197,2021-03-13
"Coryell",0.022,718,2021-03-13
"Cottle",0,6,2021-03-13
"Crane",0.022,46,2021-03-13
"Crockett",0,4,2021-03-13
"Crosby",0,9,2021-03-13
"Culberson",0,11,2021-03-13
"Dallam",0,128,2021-03-13
"Dallas",0.056,18539,2021-03-13
"Dawson",0,97,2021-03-13
"Deaf Smith",0.029,35,2021-03-13
"Delta",0.143,14,2021-03-13
"Denton",0.052,6577,2021-03-13
"DeWitt",0.08,75,2021-03-13
"Dickens",0,12,2021-03-13
"Dimmit",0.062,437,2021-03-13
"Donley",0,11,2021-03-13
"Duval",0.066,106,2021-03-13
"Eastland",0,26,2021-03-13
"Ector",0.101,387,2021-03-13
"Edwards",0,1,2021-03-13
"El Paso",0.089,6827,2021-03-13
"Ellis",0.058,1400,2021-03-13
"Erath",0.045,200,2021-03-13
"Falls",0.035,198,2021-03-13
"Fannin",0.037,134,2021-03-13
"Fayette",0.177,220,2021-03-13
"Fisher",0,12,2021-03-13
"Floyd",0.083,12,2021-03-13
"Foard",0,1,2021-03-13
"Fort Bend",0.073,8464,2021-03-13
"Franklin",0,30,2021-03-13
"Freestone",0,117,2021-03-13
"Frio",0.07,128,2021-03-13
"Gaines",0,20,2021-03-13
"Galveston",0.097,4259,2021-03-13
"Garza",0,45,2021-03-13
"Gillespie",0.071,56,2021-03-13
"Glasscock",NA,0,2021-03-13
"Goliad",0.031,32,2021-03-13
"Gonzales",0.137,102,2021-03-13
"Gray",0.1,30,2021-03-13
"Grayson",0.048,458,2021-03-13
"Gregg",0.05,521,2021-03-13
"Grimes",0.022,778,2021-03-13
"Guadalupe",0.047,762,2021-03-13
"Hale",0.006,157,2021-03-13
"Hall",0.2,5,2021-03-13
"Hamilton",0.053,95,2021-03-13
"Hansford",0,6,2021-03-13
"Hardeman",0,2,2021-03-13
"Hardin",0.066,304,2021-03-13
"Harris",0.076,47092,2021-03-13
"Harrison",0.054,130,2021-03-13
"Hartley",0,2,2021-03-13
"Haskell",0,2,2021-03-13
"Hays",0.047,4229,2021-03-13
"Hemphill",0,2,2021-03-13
"Henderson",0.078,218,2021-03-13
"Hidalgo",0.089,3658,2021-03-13
"Hill",0.045,157,2021-03-13
"Hockley",0.119,42,2021-03-13
"Hood",0.093,151,2021-03-13
"Hopkins",0.021,95,2021-03-13
"Houston",0.02,202,2021-03-13
"Howard",0.012,172,2021-03-13
"Hudspeth",0.056,18,2021-03-13
"Hunt",0.071,324,2021-03-13
"Hutchinson",0.042,24,2021-03-13
"Irion",0,4,2021-03-13
"Jack",0,46,2021-03-13
"Jackson",0.067,45,2021-03-13
"Jasper",0.027,110,2021-03-13
"Jeff Davis",0,1,2021-03-13
"Jefferson",0.034,2139,2021-03-13
"Jim Hogg",0.011,174,2021-03-13
"Jim Wells",0.062,390,2021-03-13
"Johnson",0.071,869,2021-03-13
"Jones",0.043,23,2021-03-13
"Karnes",0.022,272,2021-03-13
"Kaufman",0.073,770,2021-03-13
"Kendall",0.062,177,2021-03-13
"Kenedy",0,2,2021-03-13
"Kent",1,1,2021-03-13
"Kerr",0.074,108,2021-03-13
"Kimble",0,5,2021-03-13
"King",NA,0,2021-03-13
"Kinney",0,17,2021-03-13
"Kleberg",0.096,260,2021-03-13
"Knox",0,2,2021-03-13
"La Salle",0,24,2021-03-13
"Lamar",0.065,231,2021-03-13
"Lamb",0,14,2021-03-13
"Lampasas",0.033,180,2021-03-13
"Lavaca",0.175,120,2021-03-13
"Lee",0.05,121,2021-03-13
"Leon",0.053,114,2021-03-13
"Liberty",0.083,576,2021-03-13
"Limestone",0.013,227,2021-03-13
"Lipscomb",0,2,2021-03-13
"Live Oak",0.058,104,2021-03-13
"Llano",0.061,245,2021-03-13
"Loving",0,1,2021-03-13
"Lubbock",0.018,1411,2021-03-13
"Lynn",0,15,2021-03-13
"Madison",0.079,114,2021-03-13
"Marion",0,39,2021-03-13
"Martin",0,10,2021-03-13
"Mason",0,10,2021-03-13
"Matagorda",0.108,288,2021-03-13
"Maverick",0.04,828,2021-03-13
"McCulloch",0,11,2021-03-13
"McLennan",0.042,1880,2021-03-13
"McMullen",NA,0,2021-03-13
"Medina",0.062,146,2021-03-13
"Menard",0,4,2021-03-13
"Midland",0.085,527,2021-03-13
"Milam",0.037,270,2021-03-13
"Mills",0.068,44,2021-03-13
"Mitchell",0.13,23,2021-03-13
"Montague",0.051,98,2021-03-13
"Montgomery",0.09,5449,2021-03-13
"Moore",0.019,53,2021-03-13
"Morris",0.031,32,2021-03-13
"Motley",0,6,2021-03-13
"Nacogdoches",0.045,606,2021-03-13
"Navarro",0.024,166,2021-03-13
"Newton",0.031,32,2021-03-13
"Nolan",0,21,2021-03-13
"Nueces",0.058,1649,2021-03-13
"Ochiltree",0,1,2021-03-13
"Oldham",0.25,4,2021-03-13
"Orange",0.062,612,2021-03-13
"Palo Pinto",0.071,85,2021-03-13
"Panola",0.026,76,2021-03-13
"Parker",0.039,619,2021-03-13
"Parmer",0.037,27,2021-03-13
"Pecos",0.007,271,2021-03-13
"Polk",0.022,504,2021-03-13
"Potter",0.019,313,2021-03-13
"Presidio",0.2,5,2021-03-13
"Rains",0.095,21,2021-03-13
"Randall",0.024,332,2021-03-13
"Reagan",0,4,2021-03-13
"Real",0,12,2021-03-13
"Red River",0,69,2021-03-13
"Reeves",0,177,2021-03-13
"Refugio",0.115,26,2021-03-13
"Roberts",0,1,2021-03-13
"Robertson",0.049,185,2021-03-13
"Rockwall",0.055,1132,2021-03-13
"Runnels",0,21,2021-03-13
"Rusk",0.121,124,2021-03-13
"Sabine",0,45,2021-03-13
"San Augustine",0.086,35,2021-03-13
"San Jacinto",0.043,234,2021-03-13
"San Patricio",0.096,250,2021-03-13
"San Saba",0.029,35,2021-03-13
"Schleicher",0,9,2021-03-13
"Scurry",0.043,23,2021-03-13
"Shackelford",0,4,2021-03-13
"Shelby",0.011,89,2021-03-13
"Sherman",0,3,2021-03-13
"Smith",0.069,858,2021-03-13
"Somervell",0.053,19,2021-03-13
"Starr",0.204,432,2021-03-13
"Stephens",0.133,15,2021-03-13
"Sterling",0,4,2021-03-13
"Stonewall",NA,0,2021-03-13
"Sutton",0.5,2,2021-03-13
"Swisher",0.041,49,2021-03-13
"Tarrant",0.07,15130,2021-03-13
"Taylor",0.051,214,2021-03-13
"Terrell",NA,0,2021-03-13
"Terry",0,11,2021-03-13
"Throckmorton",0,1,2021-03-13
"Titus",0.009,217,2021-03-13
"Tom Green",0.021,380,2021-03-13
"Travis",0.044,12630,2021-03-13
"Trinity",0.018,109,2021-03-13
"Tyler",0.053,76,2021-03-13
"Upshur",0.042,120,2021-03-13
"Upton",0.222,9,2021-03-13
"Uvalde",0.062,241,2021-03-13
"Val Verde",0.03,498,2021-03-13
"Van Zandt",0.059,136,2021-03-13
"Victoria",0.061,296,2021-03-13
"Walker",0.042,1372,2021-03-13
"Waller",0.086,595,2021-03-13
"Ward",0.154,26,2021-03-13
"Washington",0.06,633,2021-03-13
"Webb",0.043,3235,2021-03-13
"Wharton",0.116,233,2021-03-13
"Wheeler",0,1,2021-03-13
"Wichita",0.017,714,2021-03-13
"Wilbarger",0.143,56,2021-03-13
"Willacy",0.068,427,2021-03-13
"Williamson",0.048,6382,2021-03-13
"Wilson",0.036,307,2021-03-13
"Winkler",0,6,2021-03-13
"Wise",0.038,609,2021-03-13
"Wood",0.114,105,2021-03-13
"Yoakum",0,5,2021-03-13
"Young",0.024,41,2021-03-13
"Zapata",0.035,144,2021-03-13
"Zavala",0.133,60,2021-03-13
