"County","TPR_CPR","Tests","Date"
"Anderson",NA,78,2021-02-19
"Andrews",NA,3,2021-02-19
"Angelina",NA,32,2021-02-19
"Aransas",NA,15,2021-02-19
"Archer",NA,9,2021-02-19
"Armstrong",NA,1,2021-02-19
"Atascosa",NA,60,2021-02-19
"Austin",NA,31,2021-02-19
"Bailey",NA,0,2021-02-19
"Bandera",NA,8,2021-02-19
"Bastrop",NA,54,2021-02-19
"Baylor",NA,1,2021-02-19
"Bee",NA,32,2021-02-19
"Bell",NA,153,2021-02-19
"Bexar",NA,4881,2021-02-19
"Blanco",NA,7,2021-02-19
"Borden",NA,1,2021-02-19
"Bosque",NA,2,2021-02-19
"Bowie",NA,122,2021-02-19
"Brazoria",NA,247,2021-02-19
"Brazos",NA,559,2021-02-19
"Brewster",NA,6,2021-02-19
"Briscoe",NA,0,2021-02-19
"Brooks",NA,9,2021-02-19
"Brown",NA,154,2021-02-19
"Burleson",NA,10,2021-02-19
"Burnet",NA,34,2021-02-19
"Caldwell",NA,72,2021-02-19
"Calhoun",NA,6,2021-02-19
"Callahan",NA,2,2021-02-19
"Cameron",NA,335,2021-02-19
"Camp",NA,6,2021-02-19
"Carson",NA,3,2021-02-19
"Cass",NA,8,2021-02-19
"Castro",NA,1,2021-02-19
"Chambers",NA,72,2021-02-19
"Cherokee",NA,13,2021-02-19
"Childress",NA,5,2021-02-19
"Clay",NA,8,2021-02-19
"Cochran",NA,2,2021-02-19
"Coke",NA,0,2021-02-19
"Coleman",NA,14,2021-02-19
"Collin",NA,454,2021-02-19
"Collingsworth",NA,1,2021-02-19
"Colorado",NA,9,2021-02-19
"Comal",NA,174,2021-02-19
"Comanche",NA,11,2021-02-19
"Concho",NA,1,2021-02-19
"Cooke",NA,30,2021-02-19
"Coryell",NA,67,2021-02-19
"Cottle",NA,1,2021-02-19
"Crane",NA,1,2021-02-19
"Crockett",NA,0,2021-02-19
"Crosby",NA,1,2021-02-19
"Culberson",NA,2,2021-02-19
"Dallam",NA,0,2021-02-19
"Dallas",NA,2492,2021-02-19
"Dawson",NA,4,2021-02-19
"Deaf Smith",NA,4,2021-02-19
"Delta",NA,0,2021-02-19
"Denton",NA,640,2021-02-19
"DeWitt",NA,11,2021-02-19
"Dickens",NA,0,2021-02-19
"Dimmit",NA,9,2021-02-19
"Donley",NA,1,2021-02-19
"Duval",NA,6,2021-02-19
"Eastland",NA,17,2021-02-19
"Ector",NA,37,2021-02-19
"Edwards",NA,0,2021-02-19
"El Paso",NA,539,2021-02-19
"Ellis",NA,129,2021-02-19
"Erath",NA,11,2021-02-19
"Falls",NA,0,2021-02-19
"Fannin",NA,4,2021-02-19
"Fayette",NA,23,2021-02-19
"Fisher",NA,0,2021-02-19
"Floyd",NA,0,2021-02-19
"Foard",NA,0,2021-02-19
"Fort Bend",NA,961,2021-02-19
"Franklin",NA,2,2021-02-19
"Freestone",NA,7,2021-02-19
"Frio",NA,97,2021-02-19
"Gaines",NA,5,2021-02-19
"Galveston",NA,303,2021-02-19
"Garza",NA,13,2021-02-19
"Gillespie",NA,4,2021-02-19
"Glasscock",NA,0,2021-02-19
"Goliad",NA,8,2021-02-19
"Gonzales",NA,21,2021-02-19
"Gray",NA,2,2021-02-19
"Grayson",NA,29,2021-02-19
"Gregg",NA,163,2021-02-19
"Grimes",NA,43,2021-02-19
"Guadalupe",NA,160,2021-02-19
"Hale",NA,3,2021-02-19
"Hall",NA,2,2021-02-19
"Hamilton",NA,3,2021-02-19
"Hansford",NA,1,2021-02-19
"Hardeman",NA,0,2021-02-19
"Hardin",NA,15,2021-02-19
"Harris",NA,4386,2021-02-19
"Harrison",NA,121,2021-02-19
"Hartley",NA,0,2021-02-19
"Haskell",NA,0,2021-02-19
"Hays",NA,643,2021-02-19
"Hemphill",NA,0,2021-02-19
"Henderson",NA,34,2021-02-19
"Hidalgo",NA,550,2021-02-19
"Hill",NA,4,2021-02-19
"Hockley",NA,13,2021-02-19
"Hood",NA,10,2021-02-19
"Hopkins",NA,5,2021-02-19
"Houston",NA,72,2021-02-19
"Howard",NA,3,2021-02-19
"Hudspeth",NA,0,2021-02-19
"Hunt",NA,28,2021-02-19
"Hutchinson",NA,5,2021-02-19
"Irion",NA,0,2021-02-19
"Jack",NA,2,2021-02-19
"Jackson",NA,3,2021-02-19
"Jasper",NA,5,2021-02-19
"Jeff Davis",NA,0,2021-02-19
"Jefferson",NA,403,2021-02-19
"Jim Hogg",NA,36,2021-02-19
"Jim Wells",NA,8,2021-02-19
"Johnson",NA,104,2021-02-19
"Jones",NA,2,2021-02-19
"Karnes",NA,39,2021-02-19
"Kaufman",NA,54,2021-02-19
"Kendall",NA,31,2021-02-19
"Kenedy",NA,1,2021-02-19
"Kent",NA,0,2021-02-19
"Kerr",NA,4,2021-02-19
"Kimble",NA,1,2021-02-19
"King",NA,0,2021-02-19
"Kinney",NA,1,2021-02-19
"Kleberg",NA,20,2021-02-19
"Knox",NA,0,2021-02-19
"La Salle",NA,17,2021-02-19
"Lamar",NA,42,2021-02-19
"Lamb",NA,4,2021-02-19
"Lampasas",NA,6,2021-02-19
"Lavaca",NA,15,2021-02-19
"Lee",NA,18,2021-02-19
"Leon",NA,11,2021-02-19
"Liberty",NA,53,2021-02-19
"Limestone",NA,6,2021-02-19
"Lipscomb",NA,0,2021-02-19
"Live Oak",NA,3,2021-02-19
"Llano",NA,6,2021-02-19
"Loving",NA,0,2021-02-19
"Lubbock",NA,148,2021-02-19
"Lynn",NA,2,2021-02-19
"Madison",NA,14,2021-02-19
"Marion",NA,5,2021-02-19
"Martin",NA,0,2021-02-19
"Mason",NA,1,2021-02-19
"Matagorda",NA,27,2021-02-19
"Maverick",NA,119,2021-02-19
"McCulloch",NA,5,2021-02-19
"McLennan",NA,48,2021-02-19
"McMullen",NA,1,2021-02-19
"Medina",NA,41,2021-02-19
"Menard",NA,2,2021-02-19
"Midland",NA,35,2021-02-19
"Milam",NA,11,2021-02-19
"Mills",NA,6,2021-02-19
"Mitchell",NA,1,2021-02-19
"Montague",NA,4,2021-02-19
"Montgomery",NA,649,2021-02-19
"Moore",NA,1,2021-02-19
"Morris",NA,4,2021-02-19
"Motley",NA,0,2021-02-19
"Nacogdoches",NA,38,2021-02-19
"Navarro",NA,7,2021-02-19
"Newton",NA,1,2021-02-19
"Nolan",NA,1,2021-02-19
"Nueces",NA,142,2021-02-19
"Ochiltree",NA,1,2021-02-19
"Oldham",NA,0,2021-02-19
"Orange",NA,49,2021-02-19
"Palo Pinto",NA,11,2021-02-19
"Panola",NA,9,2021-02-19
"Parker",NA,37,2021-02-19
"Parmer",NA,0,2021-02-19
"Pecos",NA,128,2021-02-19
"Polk",NA,21,2021-02-19
"Potter",NA,26,2021-02-19
"Presidio",NA,2,2021-02-19
"Rains",NA,1,2021-02-19
"Randall",NA,44,2021-02-19
"Reagan",NA,0,2021-02-19
"Real",NA,6,2021-02-19
"Red River",NA,2,2021-02-19
"Reeves",NA,65,2021-02-19
"Refugio",NA,1,2021-02-19
"Roberts",NA,0,2021-02-19
"Robertson",NA,21,2021-02-19
"Rockwall",NA,55,2021-02-19
"Runnels",NA,1,2021-02-19
"Rusk",NA,14,2021-02-19
"Sabine",NA,1,2021-02-19
"San Augustine",NA,3,2021-02-19
"San Jacinto",NA,16,2021-02-19
"San Patricio",NA,21,2021-02-19
"San Saba",NA,4,2021-02-19
"Schleicher",NA,2,2021-02-19
"Scurry",NA,2,2021-02-19
"Shackelford",NA,0,2021-02-19
"Shelby",NA,8,2021-02-19
"Sherman",NA,0,2021-02-19
"Smith",NA,182,2021-02-19
"Somervell",NA,2,2021-02-19
"Starr",NA,30,2021-02-19
"Stephens",NA,3,2021-02-19
"Sterling",NA,0,2021-02-19
"Stonewall",NA,0,2021-02-19
"Sutton",NA,0,2021-02-19
"Swisher",NA,0,2021-02-19
"Tarrant",NA,1435,2021-02-19
"Taylor",NA,11,2021-02-19
"Terrell",NA,0,2021-02-19
"Terry",NA,41,2021-02-19
"Throckmorton",NA,0,2021-02-19
"Titus",NA,22,2021-02-19
"Tom Green",NA,35,2021-02-19
"Travis",NA,1149,2021-02-19
"Trinity",NA,141,2021-02-19
"Tyler",NA,3,2021-02-19
"Upshur",NA,9,2021-02-19
"Upton",NA,0,2021-02-19
"Uvalde",NA,75,2021-02-19
"Val Verde",NA,54,2021-02-19
"Van Zandt",NA,4,2021-02-19
"Victoria",NA,63,2021-02-19
"Walker",NA,711,2021-02-19
"Waller",NA,97,2021-02-19
"Ward",NA,0,2021-02-19
"Washington",NA,59,2021-02-19
"Webb",NA,418,2021-02-19
"Wharton",NA,25,2021-02-19
"Wheeler",NA,3,2021-02-19
"Wichita",NA,188,2021-02-19
"Wilbarger",NA,34,2021-02-19
"Willacy",NA,123,2021-02-19
"Williamson",NA,499,2021-02-19
"Wilson",NA,70,2021-02-19
"Winkler",NA,1,2021-02-19
"Wise",NA,45,2021-02-19
"Wood",NA,9,2021-02-19
"Yoakum",NA,0,2021-02-19
"Young",NA,1,2021-02-19
"Zapata",NA,15,2021-02-19
"Zavala",NA,24,2021-02-19
