"County","TPR_CPR","Tests","Date"
"Anderson",0.1,359,2021-07-26
"Andrews",0.148,25,2021-07-26
"Angelina",0.136,392,2021-07-26
"Aransas",0.269,264,2021-07-26
"Archer",0.069,15,2021-07-26
"Armstrong",0.143,6,2021-07-26
"Atascosa",0.216,527,2021-07-26
"Austin",0.185,251,2021-07-26
"Bailey",0,5,2021-07-26
"Bandera",0.175,132,2021-07-26
"Bastrop",0.172,999,2021-07-26
"Baylor",0.091,10,2021-07-26
"Bee",0.141,390,2021-07-26
"Bell",0.164,4017,2021-07-26
"Bexar",0.165,27734,2021-07-26
"Blanco",0.122,107,2021-07-26
"Borden",0.5,2,2021-07-26
"Bosque",0.16,104,2021-07-26
"Bowie",0.132,576,2021-07-26
"Brazoria",0.155,4854,2021-07-26
"Brazos",0.125,2717,2021-07-26
"Brewster",0.071,15,2021-07-26
"Briscoe",0.345,20,2021-07-26
"Brooks",0.017,84,2021-07-26
"Brown",0.106,195,2021-07-26
"Burleson",0.145,146,2021-07-26
"Burnet",0.17,563,2021-07-26
"Caldwell",0.227,457,2021-07-26
"Calhoun",0.173,160,2021-07-26
"Callahan",0.057,40,2021-07-26
"Cameron",0.188,4930,2021-07-26
"Camp",0.2,34,2021-07-26
"Carson",0,16,2021-07-26
"Cass",0.24,119,2021-07-26
"Castro",0.138,38,2021-07-26
"Chambers",0.168,325,2021-07-26
"Cherokee",0.048,149,2021-07-26
"Childress",0.032,170,2021-07-26
"Clay",0.186,51,2021-07-26
"Cochran",0.25,7,2021-07-26
"Coke",0,10,2021-07-26
"Coleman",0.194,44,2021-07-26
"Collin",0.105,11887,2021-07-26
"Collingsworth",0.188,13,2021-07-26
"Colorado",0.182,151,2021-07-26
"Comal",0.192,2015,2021-07-26
"Comanche",0.143,62,2021-07-26
"Concho",0.3,5,2021-07-26
"Cooke",0.173,184,2021-07-26
"Coryell",0.103,1016,2021-07-26
"Cottle",0.5,8,2021-07-26
"Crane",0.4,10,2021-07-26
"Crockett",0.375,13,2021-07-26
"Crosby",0.263,15,2021-07-26
"Culberson",0.25,3,2021-07-26
"Dallam",0.014,12,2021-07-26
"Dallas",0.12,28763,2021-07-26
"Dawson",0.009,89,2021-07-26
"Deaf Smith",0.163,60,2021-07-26
"Delta",0.278,27,2021-07-26
"Denton",0.111,8938,2021-07-26
"DeWitt",0.086,149,2021-07-26
"Dickens",0,4,2021-07-26
"Dimmit",0.172,703,2021-07-26
"Donley",0.154,17,2021-07-26
"Duval",0.12,265,2021-07-26
"Eastland",0.065,49,2021-07-26
"Ector",0.212,487,2021-07-26
"Edwards",0.125,7,2021-07-26
"El Paso",0.071,7488,2021-07-26
"Ellis",0.144,1958,2021-07-26
"Erath",0.166,257,2021-07-26
"Falls",0.088,253,2021-07-26
"Fannin",0.027,531,2021-07-26
"Fayette",0.148,175,2021-07-26
"Fisher",0,13,2021-07-26
"Floyd",0.136,37,2021-07-26
"Foard",0,4,2021-07-26
"Fort Bend",0.143,11110,2021-07-26
"Franklin",0.265,27,2021-07-26
"Freestone",0.141,206,2021-07-26
"Frio",0.192,304,2021-07-26
"Gaines",0.283,48,2021-07-26
"Galveston",0.182,5509,2021-07-26
"Garza",0,31,2021-07-26
"Gillespie",0.179,161,2021-07-26
"Glasscock",NA,0,2021-07-26
"Goliad",0.292,41,2021-07-26
"Gonzales",0.153,119,2021-07-26
"Gray",0.135,75,2021-07-26
"Grayson",0.129,1341,2021-07-26
"Gregg",0.174,731,2021-07-26
"Grimes",0.13,620,2021-07-26
"Guadalupe",0.186,1543,2021-07-26
"Hale",0.114,121,2021-07-26
"Hall",0,8,2021-07-26
"Hamilton",0.146,100,2021-07-26
"Hansford",0,13,2021-07-26
"Hardeman",0.133,17,2021-07-26
"Hardin",0.184,410,2021-07-26
"Harris",0.154,56119,2021-07-26
"Harrison",0.159,268,2021-07-26
"Hartley",0,3,2021-07-26
"Haskell",0,33,2021-07-26
"Hays",0.183,3434,2021-07-26
"Hemphill",0.667,5,2021-07-26
"Henderson",0.194,437,2021-07-26
"Hidalgo",0.171,8887,2021-07-26
"Hill",0.103,145,2021-07-26
"Hockley",0.202,65,2021-07-26
"Hood",0.184,472,2021-07-26
"Hopkins",0.237,176,2021-07-26
"Houston",0.089,92,2021-07-26
"Howard",0.045,122,2021-07-26
"Hudspeth",0,25,2021-07-26
"Hunt",0.158,591,2021-07-26
"Hutchinson",0.25,77,2021-07-26
"Irion",NA,0,2021-07-26
"Jack",0.046,141,2021-07-26
"Jackson",0.143,66,2021-07-26
"Jasper",0.145,355,2021-07-26
"Jeff Davis",0,2,2021-07-26
"Jefferson",0.126,1279,2021-07-26
"Jim Hogg",0.15,27,2021-07-26
"Jim Wells",0.185,462,2021-07-26
"Johnson",0.165,1551,2021-07-26
"Jones",0.205,101,2021-07-26
"Karnes",0.066,228,2021-07-26
"Kaufman",0.163,1407,2021-07-26
"Kendall",0.131,549,2021-07-26
"Kenedy",0.667,0,2021-07-26
"Kent",0,1,2021-07-26
"Kerr",0.1,320,2021-07-26
"Kimble",0.333,18,2021-07-26
"King",0,2,2021-07-26
"Kinney",0.19,38,2021-07-26
"Kleberg",0.207,210,2021-07-26
"Knox",0,13,2021-07-26
"La Salle",0.083,34,2021-07-26
"Lamar",0.073,152,2021-07-26
"Lamb",0.16,21,2021-07-26
"Lampasas",0.182,208,2021-07-26
"Lavaca",0.106,164,2021-07-26
"Lee",0.138,108,2021-07-26
"Leon",0.136,117,2021-07-26
"Liberty",0.197,862,2021-07-26
"Limestone",0.118,239,2021-07-26
"Lipscomb",1,5,2021-07-26
"Live Oak",0.222,87,2021-07-26
"Llano",0.154,345,2021-07-26
"Loving",0,1,2021-07-26
"Lubbock",0.106,1494,2021-07-26
"Lynn",0.211,12,2021-07-26
"Madison",0.125,100,2021-07-26
"Marion",0.231,46,2021-07-26
"Martin",0.222,10,2021-07-26
"Mason",0.2,11,2021-07-26
"Matagorda",0.146,298,2021-07-26
"Maverick",0.154,551,2021-07-26
"McCulloch",0.045,22,2021-07-26
"McLennan",0.087,3457,2021-07-26
"McMullen",0.2,5,2021-07-26
"Medina",0.216,329,2021-07-26
"Menard",0,11,2021-07-26
"Midland",0.177,701,2021-07-26
"Milam",0.187,190,2021-07-26
"Mills",0.043,48,2021-07-26
"Mitchell",0.174,27,2021-07-26
"Montague",0.207,164,2021-07-26
"Montgomery",0.174,6850,2021-07-26
"Moore",0.098,52,2021-07-26
"Morris",0.138,26,2021-07-26
