"County","TPR_CPR","Tests","Date"
"Anderson",0.325,300,2022-08-13
"Andrews",0.357,20,2022-08-13
"Angelina",0.295,223,2022-08-13
"Aransas",0.353,237,2022-08-13
"Archer",0.346,46,2022-08-13
"Armstrong",0.583,14,2022-08-13
"Atascosa",0.271,325,2022-08-13
"Austin",0.28,199,2022-08-13
"Bailey",0.333,13,2022-08-13
"Bandera",0.165,116,2022-08-13
"Bastrop",0.317,422,2022-08-13
"Baylor",0.308,23,2022-08-13
"Bee",0.25,99,2022-08-13
"Bell",0.266,2309,2022-08-13
"Bexar",0.272,15453,2022-08-13
"Blanco",0.179,89,2022-08-13
"Borden",0,3,2022-08-13
"Bosque",0.25,66,2022-08-13
"Bowie",0.296,353,2022-08-13
"Brazoria",0.166,4195,2022-08-13
"Brazos",0.263,1568,2022-08-13
"Brewster",0.382,37,2022-08-13
"Briscoe",0.4,5,2022-08-13
"Brooks",0.368,20,2022-08-13
"Brown",0.444,54,2022-08-13
"Burleson",0.202,193,2022-08-13
"Burnet",0.376,249,2022-08-13
"Caldwell",0.361,406,2022-08-13
"Calhoun",0.213,100,2022-08-13
"Callahan",0.478,47,2022-08-13
"Cameron",0.273,2170,2022-08-13
"Camp",0.267,61,2022-08-13
"Carson",0.455,16,2022-08-13
"Cass",0.32,126,2022-08-13
"Castro",0.273,54,2022-08-13
"Chambers",0.312,453,2022-08-13
"Cherokee",0.267,177,2022-08-13
"Childress",0.061,42,2022-08-13
"Clay",0.333,36,2022-08-13
"Cochran",0.333,21,2022-08-13
"Coke",0.3,7,2022-08-13
"Coleman",0.667,17,2022-08-13
"Collin",0.332,5917,2022-08-13
"Collingsworth",0.6,12,2022-08-13
"Colorado",0.246,94,2022-08-13
"Comal",0.247,792,2022-08-13
"Comanche",0.138,24,2022-08-13
"Concho",0.571,8,2022-08-13
"Cooke",0.228,175,2022-08-13
"Coryell",0.166,587,2022-08-13
"Cottle",0.5,6,2022-08-13
"Crane",0.429,12,2022-08-13
"Crockett",0.5,2,2022-08-13
"Crosby",0.619,21,2022-08-13
"Culberson",0,5,2022-08-13
"Dallam",0.5,4,2022-08-13
"Dallas",0.305,16742,2022-08-13
"Dawson",0.333,9,2022-08-13
"Deaf Smith",0.375,82,2022-08-13
"Delta",0.25,18,2022-08-13
"Denton",0.333,4590,2022-08-13
"DeWitt",0.3,24,2022-08-13
"Dickens",0.2,6,2022-08-13
"Dimmit",0.375,28,2022-08-13
"Donley",0,4,2022-08-13
"Duval",0.318,125,2022-08-13
"Eastland",0.333,73,2022-08-13
"Ector",0.346,358,2022-08-13
"Edwards",0.385,19,2022-08-13
"El Paso",0.294,6563,2022-08-13
"Ellis",0.291,997,2022-08-13
"Erath",0.292,120,2022-08-13
"Falls",0.286,82,2022-08-13
"Fannin",0.111,256,2022-08-13
"Fayette",0.26,63,2022-08-13
"Fisher",0.333,4,2022-08-13
"Floyd",0.208,48,2022-08-13
"Foard",0.333,7,2022-08-13
"Fort Bend",0.268,6872,2022-08-13
"Franklin",0.038,31,2022-08-13
"Freestone",0.252,149,2022-08-13
"Frio",0.094,324,2022-08-13
"Gaines",0.429,38,2022-08-13
"Galveston",0.242,3686,2022-08-13
"Garza",0.308,10,2022-08-13
"Gillespie",0.247,78,2022-08-13
"Glasscock",0,0,2022-08-13
"Goliad",0.261,40,2022-08-13
"Gonzales",0.2,54,2022-08-13
"Gray",0.233,35,2022-08-13
"Grayson",0.245,483,2022-08-13
"Gregg",0.313,267,2022-08-13
"Grimes",0.206,234,2022-08-13
"Guadalupe",0.232,667,2022-08-13
"Hale",0.206,110,2022-08-13
"Hall",0.222,13,2022-08-13
"Hamilton",0.311,57,2022-08-13
"Hansford",0,4,2022-08-13
"Hardeman",0.286,14,2022-08-13
"Hardin",0.344,220,2022-08-13
"Harris",0.244,37633,2022-08-13
"Harrison",0.402,126,2022-08-13
"Hartley",,2,2022-08-13
"Haskell",0.667,15,2022-08-13
"Hays",0.331,1528,2022-08-13
"Hemphill",0.5,3,2022-08-13
"Henderson",0.319,320,2022-08-13
"Hidalgo",0.251,4932,2022-08-13
"Hill",0.253,131,2022-08-13
"Hockley",0.355,172,2022-08-13
"Hood",0.312,237,2022-08-13
"Hopkins",0.301,136,2022-08-13
"Houston",0.18,71,2022-08-13
"Howard",0.1,36,2022-08-13
"Hudspeth",0.071,25,2022-08-13
"Hunt",0.366,374,2022-08-13
"Hutchinson",0.435,42,2022-08-13
"Irion",0.5,9,2022-08-13
"Jack",0.389,26,2022-08-13
"Jackson",0.25,92,2022-08-13
"Jasper",0.285,157,2022-08-13
"Jeff Davis",0.467,10,2022-08-13
"Jefferson",0.276,921,2022-08-13
"Jim Hogg",0,9,2022-08-13
"Jim Wells",0.084,508,2022-08-13
"Johnson",0.274,1038,2022-08-13
"Jones",0.103,120,2022-08-13
"Karnes",0.229,35,2022-08-13
"Kaufman",0.322,835,2022-08-13
"Kendall",0.202,202,2022-08-13
"Kenedy",,2,2022-08-13
"Kent",0,3,2022-08-13
"Kerr",0.079,191,2022-08-13
"Kimble",0.235,14,2022-08-13
"King",,0,2022-08-13
"Kinney",0.143,14,2022-08-13
"Kleberg",0.264,106,2022-08-13
"Knox",0.5,7,2022-08-13
"La Salle",0.3,16,2022-08-13
"Lamar",0.208,163,2022-08-13
"Lamb",0.311,96,2022-08-13
"Lampasas",0.338,164,2022-08-13
"Lavaca",0.156,71,2022-08-13
"Lee",0.178,59,2022-08-13
"Leon",0.292,92,2022-08-13
"Liberty",0.259,566,2022-08-13
"Limestone",0.167,116,2022-08-13
"Lipscomb",0.333,3,2022-08-13
"Live Oak",0.261,34,2022-08-13
"Llano",0.297,95,2022-08-13
"Loving",0.148,30,2022-08-13
"Lubbock",0.317,1600,2022-08-13
"Lynn",0.269,15,2022-08-13
"Madison",0.143,61,2022-08-13
"Marion",0.462,14,2022-08-13
"Martin",0.385,33,2022-08-13
"Mason",0.286,9,2022-08-13
"Matagorda",0.218,192,2022-08-13
"Maverick",0.416,404,2022-08-13
"McCulloch",0.391,16,2022-08-13
"McLennan",0.212,1234,2022-08-13
"McMullen",0.25,4,2022-08-13
"Medina",0.206,220,2022-08-13
"Menard",0.25,4,2022-08-13
"Midland",0.362,520,2022-08-13
"Milam",0.257,128,2022-08-13
"Mills",0.154,12,2022-08-13
"Mitchell",0.182,13,2022-08-13
"Montague",0.457,60,2022-08-13
"Montgomery",0.225,3831,2022-08-13
"Moore",0.2,41,2022-08-13
"Morris",0.277,59,2022-08-13
"Motley",0.5,3,2022-08-13
"Nacogdoches",0.226,334,2022-08-13
"Navarro",0.195,97,2022-08-13
"Newton",0.321,28,2022-08-13
"Nolan",0.056,105,2022-08-13
"Nueces",0.253,2441,2022-08-13
"Ochiltree",0.4,32,2022-08-13
"Oldham",0,4,2022-08-13
"Orange",0.234,224,2022-08-13
"Palo Pinto",0.316,103,2022-08-13
"Panola",0.179,167,2022-08-13
"Parker",0.309,803,2022-08-13
"Parmer",0.231,19,2022-08-13
"Pecos",0.556,12,2022-08-13
"Polk",0.106,196,2022-08-13
"Potter",0.205,492,2022-08-13
"Presidio",0.381,27,2022-08-13
"Rains",0.348,26,2022-08-13
"Randall",0.191,295,2022-08-13
"Reagan",0.75,3,2022-08-13
"Real",0.391,41,2022-08-13
"Red River",0.125,41,2022-08-13
"Reeves",0.306,100,2022-08-13
"Refugio",0.314,51,2022-08-13
"Roberts",,2,2022-08-13
"Robertson",0.303,82,2022-08-13
"Rockwall",0.195,463,2022-08-13
"Runnels",0.4,18,2022-08-13
"Rusk",0.226,153,2022-08-13
"Sabine",0.115,38,2022-08-13
"San Augustine",0.211,25,2022-08-13
"San Jacinto",0.128,134,2022-08-13
"San Patricio",0.252,501,2022-08-13
"San Saba",0.368,21,2022-08-13
"Schleicher",0.333,3,2022-08-13
"Scurry",0.269,161,2022-08-13
"Shackelford",0.25,8,2022-08-13
"Shelby",0.176,151,2022-08-13
"Sherman",,0,2022-08-13
"Smith",0.252,1010,2022-08-13
"Somervell",0.214,13,2022-08-13
"Starr",0.214,230,2022-08-13
"Stephens",0.4,12,2022-08-13
"Sterling",,1,2022-08-13
"Stonewall",0,2,2022-08-13
"Sutton",0,4,2022-08-13
"Swisher",0.231,17,2022-08-13
"Tarrant",0.3,13591,2022-08-13
"Taylor",0.313,236,2022-08-13
"Terrell",,0,2022-08-13
"Terry",0.5,19,2022-08-13
"Throckmorton",1,3,2022-08-13
"Titus",0.197,134,2022-08-13
"Tom Green",0.289,293,2022-08-13
"Travis",0.242,9137,2022-08-13
"Trinity",0.22,44,2022-08-13
"Tyler",0.333,93,2022-08-13
"Upshur",0.298,64,2022-08-13
"Upton",0.091,17,2022-08-13
"Uvalde",0.287,148,2022-08-13
"Val Verde",0.084,543,2022-08-13
"Van Zandt",0.286,173,2022-08-13
"Victoria",0.257,401,2022-08-13
"Walker",0.176,670,2022-08-13
"Waller",0.211,347,2022-08-13
"Ward",0.444,53,2022-08-13
"Washington",0.256,219,2022-08-13
"Webb",0.255,1049,2022-08-13
"Wharton",0.164,198,2022-08-13
"Wheeler",0.333,12,2022-08-13
"Wichita",0.345,561,2022-08-13
"Wilbarger",0.272,89,2022-08-13
"Willacy",0.25,267,2022-08-13
"Williamson",0.299,3794,2022-08-13
"Wilson",0.276,182,2022-08-13
"Winkler",0.429,11,2022-08-13
"Wise",0.403,278,2022-08-13
"Wood",0.333,147,2022-08-13
"Yoakum",0.612,123,2022-08-13
"Young",0.286,40,2022-08-13
"Zapata",0.265,54,2022-08-13
"Zavala",0.312,26,2022-08-13
