"County","TPR_CPR","Tests","Date"
"Anderson",0.037,111,2022-04-16
"Andrews",0,9,2022-04-16
"Angelina",0.013,120,2022-04-16
"Aransas",0.049,138,2022-04-16
"Archer",0,35,2022-04-16
"Armstrong",0,1,2022-04-16
"Atascosa",0.025,208,2022-04-16
"Austin",0.011,114,2022-04-16
"Bailey",0,8,2022-04-16
"Bandera",0.017,86,2022-04-16
"Bastrop",0.026,435,2022-04-16
"Baylor",0,9,2022-04-16
"Bee",0.05,98,2022-04-16
"Bell",0.02,1578,2022-04-16
"Bexar",0.05,12091,2022-04-16
"Blanco",0.021,76,2022-04-16
"Borden",0,3,2022-04-16
"Bosque",0,22,2022-04-16
"Bowie",0.012,196,2022-04-16
"Brazoria",0.031,2333,2022-04-16
"Brazos",0.05,1210,2022-04-16
"Brewster",0,23,2022-04-16
"Briscoe",0,4,2022-04-16
"Brooks",0,19,2022-04-16
"Brown",0,38,2022-04-16
"Burleson",0.055,97,2022-04-16
"Burnet",0.098,145,2022-04-16
"Caldwell",0.08,263,2022-04-16
"Calhoun",0,73,2022-04-16
"Callahan",0.077,16,2022-04-16
"Cameron",0.027,1934,2022-04-16
"Camp",0,35,2022-04-16
"Carson",0,6,2022-04-16
"Cass",0.013,72,2022-04-16
"Castro",0.083,21,2022-04-16
"Chambers",0.02,243,2022-04-16
"Cherokee",0.057,65,2022-04-16
"Childress",0,15,2022-04-16
"Clay",0,13,2022-04-16
"Cochran",0,10,2022-04-16
"Coke",0.667,3,2022-04-16
"Coleman",0,6,2022-04-16
"Collin",0.038,4716,2022-04-16
"Collingsworth",0,3,2022-04-16
"Colorado",0,65,2022-04-16
"Comal",0.076,656,2022-04-16
"Comanche",0,22,2022-04-16
"Concho",0,8,2022-04-16
"Cooke",0.019,116,2022-04-16
"Coryell",0.044,243,2022-04-16
"Cottle",0,3,2022-04-16
"Crane",0,3,2022-04-16
"Crockett",0,1,2022-04-16
"Crosby",0,14,2022-04-16
"Culberson",0.25,10,2022-04-16
"Dallam",0,1,2022-04-16
"Dallas",0.037,12511,2022-04-16
"Dawson",0.056,15,2022-04-16
"Deaf Smith",0,18,2022-04-16
"Delta",0.125,25,2022-04-16
"Denton",0.051,3118,2022-04-16
"DeWitt",0.051,47,2022-04-16
"Dickens",0,2,2022-04-16
"Dimmit",0.045,15,2022-04-16
"Donley",0,11,2022-04-16
"Duval",0.024,40,2022-04-16
"Eastland",0,18,2022-04-16
"Ector",0.041,295,2022-04-16
"Edwards",0,11,2022-04-16
"El Paso",0.036,5005,2022-04-16
"Ellis",0.036,672,2022-04-16
"Erath",0.011,94,2022-04-16
"Falls",0,41,2022-04-16
"Fannin",0.008,124,2022-04-16
"Fayette",0.015,79,2022-04-16
"Fisher",0,4,2022-04-16
"Floyd",0,15,2022-04-16
"Foard",0,1,2022-04-16
"Fort Bend",0.059,4987,2022-04-16
"Franklin",0.042,23,2022-04-16
"Freestone",0.044,39,2022-04-16
"Frio",0.014,238,2022-04-16
"Gaines",0,11,2022-04-16
"Galveston",0.05,2409,2022-04-16
"Garza",0,52,2022-04-16
"Gillespie",0.085,62,2022-04-16
