"County","TPR_CPR","Tests","Date"
"Anderson",0.031,272,2021-06-13
"Andrews",0,30,2021-06-13
"Angelina",0.023,399,2021-06-13
"Aransas",0.035,144,2021-06-13
"Archer",0,17,2021-06-13
"Armstrong",0,4,2021-06-13
"Atascosa",0.019,329,2021-06-13
"Austin",0.027,197,2021-06-13
"Bailey",0,15,2021-06-13
"Bandera",0.088,101,2021-06-13
"Bastrop",0.038,938,2021-06-13
"Baylor",0,1,2021-06-13
"Bee",0.011,263,2021-06-13
"Bell",0.021,3952,2021-06-13
"Bexar",0.017,33671,2021-06-13
"Blanco",0.033,103,2021-06-13
"Borden",0,2,2021-06-13
"Bosque",0.058,100,2021-06-13
"Bowie",0.071,344,2021-06-13
"Brazoria",0.031,4159,2021-06-13
"Brazos",0.066,2617,2021-06-13
"Brewster",0,16,2021-06-13
"Briscoe",0,4,2021-06-13
"Brooks",0.032,96,2021-06-13
"Brown",0.018,123,2021-06-13
"Burleson",0.04,159,2021-06-13
"Burnet",0.068,577,2021-06-13
"Caldwell",0.072,628,2021-06-13
"Calhoun",0.094,119,2021-06-13
"Callahan",0,40,2021-06-13
"Cameron",0.07,3299,2021-06-13
"Camp",0.071,37,2021-06-13
"Carson",0,30,2021-06-13
"Cass",0.053,60,2021-06-13
"Castro",0,73,2021-06-13
"Chambers",0.042,281,2021-06-13
"Cherokee",0.009,157,2021-06-13
"Childress",0,105,2021-06-13
"Clay",0.125,28,2021-06-13
"Cochran",0,19,2021-06-13
"Coke",0,7,2021-06-13
"Coleman",0,6,2021-06-13
"Collin",0.017,9808,2021-06-13
"Collingsworth",0,11,2021-06-13
"Colorado",0,88,2021-06-13
"Comal",0.078,1422,2021-06-13
"Comanche",0,33,2021-06-13
"Concho",0.25,4,2021-06-13
"Cooke",0.038,143,2021-06-13
"Coryell",0.012,950,2021-06-13
"Cottle",0,6,2021-06-13
"Crane",0.5,7,2021-06-13
"Crockett",0.4,10,2021-06-13
"Crosby",0,15,2021-06-13
"Culberson",0,7,2021-06-13
"Dallam",0,12,2021-06-13
"Dallas",0.024,22678,2021-06-13
"Dawson",0.01,174,2021-06-13
"Deaf Smith",0.053,35,2021-06-13
"Delta",0,4,2021-06-13
"Denton",0.024,7314,2021-06-13
"DeWitt",0,182,2021-06-13
"Dickens",0,4,2021-06-13
"Dimmit",0.077,586,2021-06-13
"Donley",0,8,2021-06-13
"Duval",0,173,2021-06-13
"Eastland",0,30,2021-06-13
"Ector",0.018,290,2021-06-13
"Edwards",0,2,2021-06-13
"El Paso",0.018,6781,2021-06-13
"Ellis",0.044,1526,2021-06-13
"Erath",0.026,253,2021-06-13
"Falls",0,212,2021-06-13
"Fannin",0.026,274,2021-06-13
"Fayette",0.025,170,2021-06-13
"Fisher",0,8,2021-06-13
"Floyd",0,36,2021-06-13
"Foard",NA,0,2021-06-13
"Fort Bend",0.025,7606,2021-06-13
"Franklin",0.1,25,2021-06-13
"Freestone",0.016,72,2021-06-13
"Frio",0.106,290,2021-06-13
"Gaines",0,25,2021-06-13
"Galveston",0.032,5080,2021-06-13
"Garza",0.02,55,2021-06-13
"Gillespie",0.1,116,2021-06-13
"Glasscock",NA,0,2021-06-13
"Goliad",0.059,31,2021-06-13
"Gonzales",0.117,106,2021-06-13
"Gray",0.037,160,2021-06-13
"Grayson",0.025,932,2021-06-13
"Gregg",0.024,413,2021-06-13
"Grimes",0.012,799,2021-06-13
"Guadalupe",0.039,1032,2021-06-13
"Hale",0.017,354,2021-06-13
"Hall",0,15,2021-06-13
"Hamilton",0,50,2021-06-13
"Hansford",0,4,2021-06-13
"Hardeman",0,17,2021-06-13
"Hardin",0.021,209,2021-06-13
"Harris",0.032,45457,2021-06-13
"Harrison",0.002,377,2021-06-13
"Hartley",0,2,2021-06-13
"Haskell",0.036,8,2021-06-13
"Hays",0.05,3025,2021-06-13
"Hemphill",0,4,2021-06-13
"Henderson",0.058,182,2021-06-13
"Hidalgo",0.038,6260,2021-06-13
"Hill",0.071,155,2021-06-13
"Hockley",0.042,99,2021-06-13
"Hood",0.017,248,2021-06-13
"Hopkins",0.06,137,2021-06-13
"Houston",0.01,81,2021-06-13
"Howard",0.006,147,2021-06-13
"Hudspeth",0.4,8,2021-06-13
"Hunt",0.087,357,2021-06-13
"Hutchinson",0.048,45,2021-06-13
"Irion",0,8,2021-06-13
"Jack",0,23,2021-06-13
"Jackson",0.045,72,2021-06-13
"Jasper",0.065,168,2021-06-13
"Jeff Davis",0,1,2021-06-13
"Jefferson",0.016,1279,2021-06-13
"Jim Hogg",0.016,74,2021-06-13
"Jim Wells",0.051,246,2021-06-13
"Johnson",0.038,1477,2021-06-13
"Jones",0.048,233,2021-06-13
"Karnes",0.012,184,2021-06-13
"Kaufman",0.06,923,2021-06-13
"Kendall",0.013,369,2021-06-13
"Kenedy",0,2,2021-06-13
"Kent",0,3,2021-06-13
"Kerr",0.037,284,2021-06-13
"Kimble",0.25,16,2021-06-13
