"County","TPR_CPR","Tests","Date"
"Anderson",0.051,391,2021-07-16
"Andrews",0.08,25,2021-07-16
"Angelina",0.079,368,2021-07-16
"Aransas",0.253,194,2021-07-16
"Archer",0,6,2021-07-16
"Armstrong",0,17,2021-07-16
"Atascosa",0.152,309,2021-07-16
"Austin",0.097,194,2021-07-16
"Bailey",0,4,2021-07-16
"Bandera",0.125,96,2021-07-16
"Bastrop",0.115,589,2021-07-16
"Baylor",0,5,2021-07-16
"Bee",0.096,374,2021-07-16
"Bell",0.113,3226,2021-07-16
"Bexar",0.129,17400,2021-07-16
"Blanco",0.061,73,2021-07-16
"Borden",0,0,2021-07-16
"Bosque",0.075,85,2021-07-16
"Bowie",0.08,416,2021-07-16
"Brazoria",0.089,3410,2021-07-16
"Brazos",0.095,2166,2021-07-16
"Brewster",0,9,2021-07-16
"Briscoe",0.375,15,2021-07-16
"Brooks",0.143,96,2021-07-16
"Brown",0.056,87,2021-07-16
"Burleson",0.051,233,2021-07-16
"Burnet",0.201,428,2021-07-16
"Caldwell",0.168,413,2021-07-16
"Calhoun",0.207,96,2021-07-16
"Callahan",0,23,2021-07-16
"Cameron",0.163,3891,2021-07-16
"Camp",0.071,20,2021-07-16
"Carson",0.04,22,2021-07-16
"Cass",0.116,108,2021-07-16
"Castro",0.13,31,2021-07-16
"Chambers",0.056,249,2021-07-16
"Cherokee",0.117,253,2021-07-16
"Childress",0.033,11,2021-07-16
"Clay",0.065,27,2021-07-16
"Cochran",1,2,2021-07-16
"Coke",0,8,2021-07-16
"Coleman",0,25,2021-07-16
"Collin",0.058,9592,2021-07-16
"Collingsworth",0,9,2021-07-16
"Colorado",0.125,86,2021-07-16
"Comal",0.18,1609,2021-07-16
"Comanche",0.026,62,2021-07-16
"Concho",0.167,6,2021-07-16
"Cooke",0.133,189,2021-07-16
"Coryell",0.039,697,2021-07-16
"Cottle",0,1,2021-07-16
"Crane",0,4,2021-07-16
"Crockett",0,3,2021-07-16
"Crosby",0,2,2021-07-16
"Culberson",0,5,2021-07-16
"Dallam",0,12,2021-07-16
"Dallas",0.077,23345,2021-07-16
