"County","TPR_CPR","Tests","Date"
"Anderson",0.381,309,2021-12-25
"Andrews",0.231,28,2021-12-25
"Angelina",0.12,367,2021-12-25
"Aransas",0.072,187,2021-12-25
"Archer",0.242,95,2021-12-25
"Armstrong",0,12,2021-12-25
"Atascosa",0.186,498,2021-12-25
"Austin",0.176,373,2021-12-25
"Bailey",0.1,18,2021-12-25
"Bandera",0.068,195,2021-12-25
"Bastrop",0.171,989,2021-12-25
"Baylor",0,17,2021-12-25
"Bee",0.076,277,2021-12-25
"Bell",0.123,3841,2021-12-25
"Bexar",0.143,55684,2021-12-25
"Blanco",0.139,198,2021-12-25
"Borden",0.5,4,2021-12-25
"Bosque",0.175,135,2021-12-25
"Bowie",0.127,476,2021-12-25
"Brazoria",0.281,9291,2021-12-25
"Brazos",0.181,4946,2021-12-25
"Brewster",0,16,2021-12-25
"Briscoe",0,11,2021-12-25
"Brooks",0.053,22,2021-12-25
"Brown",0.175,92,2021-12-25
"Burleson",0.14,230,2021-12-25
"Burnet",0.086,568,2021-12-25
"Caldwell",0.157,957,2021-12-25
"Calhoun",0.064,159,2021-12-25
"Callahan",0.137,84,2021-12-25
"Cameron",0.072,4085,2021-12-25
"Camp",0.173,118,2021-12-25
"Carson",0.28,50,2021-12-25
"Cass",0.231,177,2021-12-25
"Castro",0.111,213,2021-12-25
"Chambers",0.257,926,2021-12-25
"Cherokee",0.161,191,2021-12-25
"Childress",0.222,178,2021-12-25
"Clay",0.162,59,2021-12-25
"Cochran",0.111,45,2021-12-25
"Coke",0.571,20,2021-12-25
"Coleman",0.125,29,2021-12-25
"Collin",0.144,18048,2021-12-25
"Collingsworth",0.125,32,2021-12-25
"Colorado",0.175,151,2021-12-25
"Comal",0.135,2331,2021-12-25
"Comanche",0.098,88,2021-12-25
"Concho",0.4,62,2021-12-25
"Cooke",0.092,262,2021-12-25
"Coryell",0.056,792,2021-12-25
"Cottle",0.15,19,2021-12-25
"Crane",0.375,20,2021-12-25
"Crockett",0,2,2021-12-25
"Crosby",0.095,38,2021-12-25
"Culberson",0.154,30,2021-12-25
"Dallam",0.028,86,2021-12-25
"Dallas",0.18,40600,2021-12-25
"Dawson",0.075,121,2021-12-25
"Deaf Smith",0.167,76,2021-12-25
"Delta",0.174,45,2021-12-25
"Denton",0.14,13398,2021-12-25
"DeWitt",0.233,62,2021-12-25
"Dickens",0.333,5,2021-12-25
"Dimmit",0.081,426,2021-12-25
"Donley",0.174,39,2021-12-25
"Duval",0,94,2021-12-25
"Eastland",0.286,58,2021-12-25
"Ector",0.183,1209,2021-12-25
"Edwards",0.286,17,2021-12-25
"El Paso",0.121,11372,2021-12-25
"Ellis",0.218,1944,2021-12-25
"Erath",0.044,312,2021-12-25
"Falls",0.265,93,2021-12-25
"Fannin",0.04,370,2021-12-25
"Fayette",0.108,194,2021-12-25
"Fisher",0,7,2021-12-25
"Floyd",0.14,97,2021-12-25
"Foard",0,2,2021-12-25
"Fort Bend",0.245,24278,2021-12-25
"Franklin",0.175,64,2021-12-25
"Freestone",0.123,208,2021-12-25
"Frio",0.024,401,2021-12-25
"Gaines",0.083,71,2021-12-25
"Galveston",0.227,8213,2021-12-25
"Garza",0.013,88,2021-12-25
"Gillespie",0.117,239,2021-12-25
"Glasscock",1,3,2021-12-25
"Goliad",0.143,42,2021-12-25
"Gonzales",0.125,84,2021-12-25
"Gray",0.261,351,2021-12-25
"Grayson",0.128,1237,2021-12-25
"Gregg",0.078,537,2021-12-25
"Grimes",0.264,422,2021-12-25
"Guadalupe",0.168,1429,2021-12-25
"Hale",0.153,660,2021-12-25
"Hall",0.095,71,2021-12-25
"Hamilton",0.096,129,2021-12-25
"Hansford",0.364,20,2021-12-25
"Hardeman",0.038,29,2021-12-25
"Hardin",0.139,378,2021-12-25
"Harris",0.249,144144,2021-12-25
"Harrison",0.181,198,2021-12-25
"Hartley",0,2,2021-12-25
"Haskell",0.333,16,2021-12-25
"Hays",0.176,5012,2021-12-25
"Hemphill",0.167,15,2021-12-25
"Henderson",0.158,553,2021-12-25
"Hidalgo",0.114,6824,2021-12-25
"Hill",0.094,200,2021-12-25
"Hockley",0.119,489,2021-12-25
"Hood",0.143,748,2021-12-25
"Hopkins",0.087,155,2021-12-25
"Houston",0.241,87,2021-12-25
"Howard",0.139,100,2021-12-25
"Hudspeth",0,52,2021-12-25
"Hunt",0.137,676,2021-12-25
"Hutchinson",0.298,205,2021-12-25
"Irion",0.167,45,2021-12-25
"Jack",0.029,54,2021-12-25
"Jackson",0.091,76,2021-12-25
"Jasper",0.111,184,2021-12-25
"Jeff Davis",0,8,2021-12-25
"Jefferson",0.198,1872,2021-12-25
"Jim Hogg",0,18,2021-12-25
"Jim Wells",0.054,1124,2021-12-25
"Johnson",0.149,1806,2021-12-25
"Jones",0.059,53,2021-12-25
"Karnes",0.15,76,2021-12-25
"Kaufman",0.187,1591,2021-12-25
"Kendall",0.109,423,2021-12-25
"Kenedy",0,0,2021-12-25
"Kent",0,4,2021-12-25
"Kerr",0.056,220,2021-12-25
"Kimble",0,7,2021-12-25
"King",0,4,2021-12-25
"Kinney",0,16,2021-12-25
"Kleberg",0.09,130,2021-12-25
"Knox",0.5,11,2021-12-25
"La Salle",0.105,21,2021-12-25
"Lamar",0.141,224,2021-12-25
"Lamb",0.212,128,2021-12-25
"Lampasas",0.11,230,2021-12-25
"Lavaca",0.077,118,2021-12-25
"Lee",0.069,124,2021-12-25
"Leon",0.212,136,2021-12-25
"Liberty",0.152,859,2021-12-25
"Limestone",0.333,145,2021-12-25
"Lipscomb",0.75,10,2021-12-25
"Live Oak",0,78,2021-12-25
"Llano",0.108,197,2021-12-25
"Loving",0.118,24,2021-12-25
"Lubbock",0.161,3658,2021-12-25
"Lynn",0.192,52,2021-12-25
"Madison",0.233,98,2021-12-25
"Marion",0.188,25,2021-12-25
"Martin",0.241,83,2021-12-25
"Mason",0.091,18,2021-12-25
"Matagorda",0.226,335,2021-12-25
"Maverick",0.185,705,2021-12-25
"McCulloch",0.033,52,2021-12-25
"McLennan",0.135,2263,2021-12-25
"McMullen",0,5,2021-12-25
"Medina",0.108,414,2021-12-25
"Menard",0,2,2021-12-25
"Midland",0.133,925,2021-12-25
"Milam",0.124,172,2021-12-25
"Mills",0.036,54,2021-12-25
"Mitchell",0.143,84,2021-12-25
"Montague",0.206,148,2021-12-25
"Montgomery",0.191,12655,2021-12-25
"Moore",0.045,93,2021-12-25
"Morris",0.111,56,2021-12-25
"Motley",0,6,2021-12-25
"Nacogdoches",0.112,539,2021-12-25
"Navarro",0.164,239,2021-12-25
"Newton",0.038,68,2021-12-25
"Nolan",0.111,29,2021-12-25
"Nueces",0.122,2254,2021-12-25
"Ochiltree",0.474,21,2021-12-25
"Oldham",0.2,14,2021-12-25
"Orange",0.097,380,2021-12-25
"Palo Pinto",0.093,349,2021-12-25
"Panola",0.206,73,2021-12-25
"Parker",0.139,2093,2021-12-25
"Parmer",0.154,22,2021-12-25
"Pecos",0.412,27,2021-12-25
"Polk",0.089,374,2021-12-25
"Potter",0.131,1640,2021-12-25
"Presidio",0.368,18,2021-12-25
"Rains",0,48,2021-12-25
"Randall",0.083,1139,2021-12-25
"Reagan",0,5,2021-12-25
"Real",0.158,18,2021-12-25
"Red River",0.161,66,2021-12-25
"Reeves",0.36,86,2021-12-25
"Refugio",0.062,58,2021-12-25
"Roberts",0,6,2021-12-25
"Robertson",0.114,131,2021-12-25
"Rockwall",0.149,1060,2021-12-25
"Runnels",0.053,46,2021-12-25
"Rusk",0.125,134,2021-12-25
"Sabine",0,44,2021-12-25
"San Augustine",0,78,2021-12-25
"San Jacinto",0.176,214,2021-12-25
"San Patricio",0.117,348,2021-12-25
"San Saba",0.039,27,2021-12-25
"Schleicher",0,7,2021-12-25
"Scurry",0.14,356,2021-12-25
"Shackelford",0.25,4,2021-12-25
"Shelby",0.086,280,2021-12-25
"Sherman",0.25,7,2021-12-25
"Smith",0.129,2245,2021-12-25
"Somervell",0.14,184,2021-12-25
"Starr",0.11,468,2021-12-25
"Stephens",0.111,24,2021-12-25
"Sterling",0.5,4,2021-12-25
"Stonewall",0,2,2021-12-25
"Sutton",0.25,4,2021-12-25
"Swisher",0.029,73,2021-12-25
"Tarrant",0.146,30368,2021-12-25
"Taylor",0.16,502,2021-12-25
"Terrell",0,3,2021-12-25
"Terry",0.136,37,2021-12-25
"Throckmorton",0,1,2021-12-25
"Titus",0.182,233,2021-12-25
"Tom Green",0.105,590,2021-12-25
"Travis",0.157,29513,2021-12-25
"Trinity",0.193,106,2021-12-25
"Tyler",0.078,103,2021-12-25
"Upshur",0.086,92,2021-12-25
"Upton",0,15,2021-12-25
"Uvalde",0.148,273,2021-12-25
"Val Verde",0.087,569,2021-12-25
"Van Zandt",0.144,232,2021-12-25
"Victoria",0.088,411,2021-12-25
"Walker",0.236,1144,2021-12-25
"Waller",0.278,976,2021-12-25
"Ward",0.692,24,2021-12-25
"Washington",0.201,406,2021-12-25
"Webb",0.086,3992,2021-12-25
"Wharton",0.188,377,2021-12-25
"Wheeler",0.077,44,2021-12-25
"Wichita",0.141,1103,2021-12-25
"Wilbarger",0.106,312,2021-12-25
"Willacy",0.08,274,2021-12-25
"Williamson",0.153,11732,2021-12-25
"Wilson",0.115,353,2021-12-25
"Winkler",0.714,14,2021-12-25
"Wise",0.155,597,2021-12-25
"Wood",0.196,242,2021-12-25
"Yoakum",0.375,14,2021-12-25
"Young",0.091,72,2021-12-25
"Zapata",0.077,49,2021-12-25
"Zavala",0.121,70,2021-12-25
