"County","TPR_CPR","Tests","Date"
"Anderson",0.165,1044,2021-01-06
"Andrews",0.307,75,2021-01-06
"Angelina",0.157,1716,2021-01-06
"Aransas",0.175,120,2021-01-06
"Archer",0.366,101,2021-01-06
"Armstrong",0.214,14,2021-01-06
"Atascosa",0.231,878,2021-01-06
"Austin",0.288,378,2021-01-06
"Bailey",0.154,13,2021-01-06
"Bandera",0.224,161,2021-01-06
"Bastrop",0.185,1647,2021-01-06
"Baylor",0.048,21,2021-01-06
"Bee",0.163,535,2021-01-06
"Bell",0.194,7995,2021-01-06
"Bexar",0.241,35332,2021-01-06
"Blanco",0.184,179,2021-01-06
"Borden",0,2,2021-01-06
"Bosque",0.284,264,2021-01-06
"Bowie",0.252,1136,2021-01-06
"Brazoria",0.193,6088,2021-01-06
"Brazos",0.142,8419,2021-01-06
"Brewster",0.121,58,2021-01-06
"Briscoe",0.308,13,2021-01-06
"Brooks",0.073,439,2021-01-06
"Brown",0.295,525,2021-01-06
"Burleson",0.25,547,2021-01-06
"Burnet",0.201,1061,2021-01-06
"Caldwell",0.277,852,2021-01-06
"Calhoun",0.209,139,2021-01-06
"Callahan",0.119,135,2021-01-06
"Cameron",0.208,4364,2021-01-06
"Camp",0.278,151,2021-01-06
"Carson",0.348,23,2021-01-06
"Cass",0.212,269,2021-01-06
"Castro",0.389,36,2021-01-06
"Chambers",0.221,367,2021-01-06
"Cherokee",0.149,542,2021-01-06
"Childress",0.373,67,2021-01-06
"Clay",0.292,161,2021-01-06
"Cochran",0.158,19,2021-01-06
"Coke",0.231,26,2021-01-06
"Coleman",0.46,113,2021-01-06
"Collin",0.182,20357,2021-01-06
"Collingsworth",0.4,25,2021-01-06
"Colorado",0.253,194,2021-01-06
"Comal",0.245,2289,2021-01-06
"Comanche",0.397,121,2021-01-06
"Concho",0.077,13,2021-01-06
"Cooke",0.277,858,2021-01-06
"Coryell",0.149,1367,2021-01-06
"Cottle",0.4,30,2021-01-06
"Crane",0.01,97,2021-01-06
"Crockett",0.4,5,2021-01-06
"Crosby",0.26,50,2021-01-06
"Culberson",0.364,22,2021-01-06
"Dallam",0,75,2021-01-06
"Dallas",0.211,44638,2021-01-06
"Dawson",0.246,65,2021-01-06
"Deaf Smith",0.315,54,2021-01-06
"Delta",0.213,47,2021-01-06
"Denton",0.205,17772,2021-01-06
"DeWitt",0.239,218,2021-01-06
"Dickens",0.154,13,2021-01-06
"Dimmit",0.279,219,2021-01-06
"Donley",0.087,23,2021-01-06
"Duval",0.139,274,2021-01-06
"Eastland",0.374,91,2021-01-06
"Ector",0.291,1032,2021-01-06
"Edwards",0.167,12,2021-01-06
"El Paso",0.148,13897,2021-01-06
"Ellis",0.225,4555,2021-01-06
"Erath",0.194,279,2021-01-06
"Falls",0.244,316,2021-01-06
"Fannin",0.156,643,2021-01-06
